Much	Much	av-d	Much	much	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
Present	Present	j	Present	present	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
a	a	dt	a	a	0
splendent	splendent	j	splendent	splendent	0
and	and	cc	and	and	0
illustrious	illustrious	j	illustrious	illustrious	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
Dedi	Dedi	fw-la	Dedi	dedi	0
∣	∣	sy	∣	∣	0
cated	cated	n-vvn	cated	cate	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eldest	eldest	js-jn	eldest	elder	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
James	James	np1	James	James	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Brittain	Brittain	np1	Brittain	Britain	0
;	;	;	;	;	0
viz.	viz.	n1	viz.	viz.	0
Henry	Henry	np1	Henry	Henry	0
,	,	,	,	,	0
then	then	cs	then	than	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Wales	Wales	n2	Wales	wale	0
;	;	;	;	;	0
whose	whose	rg-crq	whose	who	0
budding	budding	j-vvg	budding	bud	0
vertues	vertues	n2	virtues	virtue	0
grow	grow	vvb	grow	grow	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Heroick	Heroick	j	Heroic	heroic	0
spirit	spirit	n1	spirit	spirit	0
acts	acts	n2	acts	act	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
hopefull	hopefull	j	hopeful	hopeful	0
vallor	vallor	fw-la	vallor	vallor	0
and	and	cc	and	and	0
Corage	Corage	n1	Courage	courage	0
powerfully	powerfully	av-j	powerfully	powerful	0
and	and	cc	and	and	0
effectually	effectually	av-j	effectually	effectual	0
mani	mani	fw-la	mani	mani	0
∣	∣	sy	∣	∣	0
fests	fests	vvz	fests	fest	0
its	its	po31	its	its	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
Its	Its	pn31|vbz	Its	it|be	0
Patron	Patron	n1	Patron	patron	0
is	is	vbz	is	be	0
Dead	Dead	j	Dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Elementary	Elementary	j	Elementary	elementary	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Author	Author	n1	Author	author	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
shame	shame	n1	shame	shame	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
worthy	worthy	j	worthy	worthy	0
a	a	dt	a	a	0
work	work	n1	work	work	0
should	should	vmd	should	shall	0
again	again	av	again	again	0
enter	enter	vvi	enter	enter	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
stage	stage	n1	stage	stage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
without	without	p-acp	without	without	0
either	either	d	either	either	0
Author	Author	n1	Author	author	0
to	to	pc-acp	to	to	0
own	own	vvi	own	own	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
Patron	Patron	n1	Patron	patron	0
to	to	pc-acp	to	to	0
Protect	Protect	vvi	Protect	protect	0
it	it	pn31	it	it	0
:	:	:	:	:	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
motive	motive	n1	motive	motive	0
moved	moved	vvd	moved	move	0
me	me	pno11	me	i	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
am	am	vbr	am	be	0
now	now	av	now	now	0
become	become	vvn	become	become	0
the	the	dt	the	the	0
Dis	Dis	zf	Dis	this	0
∣	∣	sy	∣	∣	0
poser	poser	n1	poser	poser	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
so	so	av	so	so	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
same	same	d	same	same	0
argument	argument	n1	argument	argument	0
perswade	perswade	vvi	persuade	persuade	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
it	it	pn31	it	it	0
;	;	;	;	;	0
that	that	cst	that	that	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
the	the	av	the	then	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
Impressions	Impressions	n2	Impressions	impression	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
a	a	dt	a	a	0
current	current	j	current	current	0
vent	vent	n1	vent	vent	0
,	,	,	,	,	0
this	this	d	this	this	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
Edition	Edition	n1	Edition	edition	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
good	good	j	good	good	0
Countenancing	Countenancing	vvg	Countenancing	countenance	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
receive	receive	vvb	receive	receive	0
the	the	dt	the	the	0
quicker	quicker	jc	quicker	quick	0
sail	sail	n1	sail	sail	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Profit	Profit	n1	Profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Printer	Printer	np1	Printer	Printer	0
,	,	,	,	,	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Buyer	Buyer	n1	Buyer	buyer	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
general	general	j	general	general	0
profit	profit	n1	profit	profit	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Navigation	Navigation	n1	Navigation	navigation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
the	the	dt	the	the	0
Almighty	Almighty	j-jn	Almighty	almighty	0
to	to	pc-acp	to	to	0
bless	bless	vvi	bless	bless	0
your	your	po22	your	your	0
Worship	Worship	n1	Worship	worship	0
with	with	p-acp	with	with	0
health	health	n1	health	health	0
and	and	cc	and	and	0
prosperity	prosperity	n1	prosperity	prosperity	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
you	you	pn22	you	you	0
along	along	a-acp	along	along	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
Worthy	Worthy	j-jn	Worthy	worthy	0
adventures	adventures	n2	adventures	adventure	0
:	:	:	:	:	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
your	your	po22	your	your	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
actions	actions	n2	actions	action	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
shine	shine	vvi	shine	shine	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Star	Star	n1	Star	star	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Magnitude	Magnitude	n1	Magnitude	magnitude	0
fixed	fixed	vvn	fixed	fix	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Zenith	Zenith	n1	Zenith	zenith	0
;	;	;	;	;	0
that	that	cst	that	that	0
so	so	av	so	so	0
your	your	po22	your	your	0
Name	Name	n1	Name	name	0
may	may	vmb	may	may	0
a	a	zz	a	a	0
∣	∣	sy	∣	∣	0
fright	fright	vvb	fright	fright	0
your	your	po22	your	your	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
your	your	po22	your	your	0
deserts	deserts	n2	deserts	desert	0
engage	engage	vvb	engage	engage	0
your	your	po22	your	your	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Example	Example	n1	Example	example	0
be	be	vbb	be	be	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Whetstone	Whetstone	n1	Whetstone	whetstone	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
truly	truly	av-j	truly	true	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
the	the	dt	the	the	0
edge	edge	n1	edge	edge	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
vertues	vertues	n2	virtues	virtue	0
on	on	a-acp	on	on	0
.	.	.	.	.	1
