IN	IN	p-acp	IN	in	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
gouerning	gouerning	n-vvg	governing	govern	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Planetes	Planetes	n2	Planets	planet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
guyde	guyde	n1	guide	guide	0
,	,	,	,	,	0
&	&	cc	&	and	0
rule	rule	vvi	rule	rule	0
this	this	d	this	this	0
inferior	inferior	j-jn	inferior	inferior	0
world	world	n1	world	world	0
,	,	,	,	,	0
are	are	vbr	are	be	0
replenished	replenished	vvn	replenished	replenish	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
influence	influence	n1	influence	influence	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
starres	starres	n2	stars	star	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firmamēt	firmamēt	n1	firmament	firmament	0
,	,	,	,	,	0
euen	euen	av	even	even	0
so	so	av	so	so	0
are	are	vbr	are	be	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nobles	Nobles	n2-j	Nobles	noble	0
,	,	,	,	,	0
the	the	dt	the	the	0
planetes	planetes	n2	planets	planet	0
,	,	,	,	,	0
&	&	cc	&	and	0
gouer	gouer	av	gouer	gouer	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
illuminated	illuminated	vvn	illuminated	illuminate	0
with	with	p-acp	with	with	0
greater	greater	jc	greater	great	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
knowledg	knowledg	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
power	power	n1	power	power	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
go	go	vvi	go	go	0
∣	∣	sy	∣	∣	0
uerning	uerning	n-vvg	uerning	uern	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
influēce	influēce	n1	influence	influence	0
of	of	pp-f	of	of	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
&	&	cc	&	and	0
knowledg	knowledg	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
wherwith	wherwith	c-crq	wherewith	wherewith	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
replenished	replenished	vvn	replenished	replenish	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
ruell	ruell	j	cruel	cruel	0
,	,	,	,	,	0
and	and	cc	and	and	0
guyd	guyd	vvi	guide	guide	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
Cyrus	Cyrus	np1	Cyrus	Cyrus	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
dignity	dignity	n1	dignity	dignity	0
,	,	,	,	,	0
and	and	cc	and	and	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
better	better	j	better	better	0
,	,	,	,	,	0
then	then	cs	then	than	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
&	&	cc	&	and	0
if	if	cs	if	if	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
ristole	ristole	n1	ristole	ristole	0
met	met	vvn	met	meet	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
desyres	desyres	vvz	desires	desire	0
naturally	naturally	av-j	naturally	natural	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
&	&	cc	&	and	0
this	this	d	this	this	0
naturall	naturall	j	natural	natural	0
disposition	disposition	n1	disposition	disposition	0
,	,	,	,	,	0
dependes	dependes	vvz	depends	depend	0
on	on	p-acp	on	on	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
it	it	pn31	it	it	0
followes	followes	vvz	follows	follow	0
that	that	d	that	that	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
Noble	Noble	j	Noble	noble	0
men	men	n2	men	man	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
this	this	d	this	this	0
knowledg	knowledg	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
thē	thē	pno32	them	they	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
mē	mē	n2	men	man	0
naturally	naturally	av-j	naturally	natural	0
desyres	desyres	vvz	desires	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledg	ledg	vvb	ledg	ledg	0
therof	therof	av	thereof	thereof	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
proper	proper	j	proper	proper	0
specially	specially	av-j	specially	special	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Noble	Noble	j	Noble	noble	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
Princes	Princes	n2	Princes	prince	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
seing	seing	vvg	sing	sing	0
your	your	po22	your	your	0
L.	L.	n1	L.	lord	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
&	&	cc	&	and	0
Noble	Noble	j	Noble	noble	0
men	men	n2	men	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
as	as	a-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
planet	planet	n1	planet	planet	0
consists	consists	vvz	consists	consist	0
the	the	dt	the	the	0
gouerning	gouerning	n-vvg	governing	govern	0
,	,	,	,	,	0
and	and	cc	and	and	0
rulling	rulling	zz	rulling	rulling	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
auncient	auncient	j	ancient	ancient	0
family	family	n1	family	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
surename	surename	n1	surename	surename	0
of	of	pp-f	of	of	0
Cambell	Cambell	np1	Cambell	Cambell	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
dominion	dominion	n1	dominion	dominion	0
,	,	,	,	,	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
sherif	sherif	n1	sheriff	sheriff	0
∣	∣	sy	∣	∣	0
domes	domes	n2	domes	dome	0
of	of	pp-f	of	of	0
Argyll	Argyll	np1	Argyll	Argyll	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tarbet	Tarbet	np1	Tarbet	Tarbet	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
preeminent	preeminent	j	preeminent	preeminent	0
dignity	dignity	n1	dignity	dignity	0
,	,	,	,	,	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
&	&	cc	&	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Earle	Earle	n1	Earl	earl	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aun	aun	zz	aun	aun	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Scotland	Scotland	np1	Scotland	Scotland	0
:	:	:	:	:	0
Whose	Whose	rg-crq	Whose	who	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
∣	∣	sy	∣	∣	0
tue	tue	uh	tue	tue	0
,	,	,	,	,	0
and	and	cc	and	and	0
nobility	nobility	n1	nobility	nobility	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
to	to	p-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
L.	L.	n1	L.	lord	0
these	these	d	these	these	0
my	my	po11	my	my	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
lieuing	lieuing	vvg	lieuing	lieue	0
vnder	vnder	p-acp	under	under	0
hope	hope	n1	hope	hope	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
esteeme	esteeme	vvi	esteem	esteem	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
becometh	becometh	vvz	becometh	become	0
your	your	po22	your	your	0
L.	L.	n1	L.	lord	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
&	&	cc	&	and	0
vnderstāding	vnderstāding	n1	understanding	understanding	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
vnknown	vnknown	j	unknown	unknown	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
the	the	dt	the	the	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
&	&	cc	&	and	0
quality	quality	n1	quality	quality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earles	Earles	n2	Earls	earl	0
of	of	pp-f	of	of	0
Argyll	Argyll	np1	Argyll	Argyll	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
wyse	wyse	j	wise	wise	0
,	,	,	,	,	0
noble	noble	j	noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
liberall	liberall	j	liberal	liberal	0
,	,	,	,	,	0
maintayners	maintayners	n2	maintainers	maintainer	0
of	of	pp-f	of	of	0
Vertu	Vertu	n1	Virtue	virtue	0
,	,	,	,	,	0
prote	prote	n1	prote	prote	0
∣	∣	sy	∣	∣	0
ctors	ctors	n2	ctors	ctor	0
,	,	,	,	,	0
and	and	cc	and	and	0
commenders	commenders	n2	commenders	commender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
fame	fame	n1	fame	fame	0
is	is	vbz	is	be	0
immortall	immortall	j	immortal	immortal	0
.	.	.	.	.	1
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
report	report	vvi	report	report	0
the	the	dt	the	the	0
verity	verity	n1	verity	verity	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
nyed	nyed	vvn	nyed	ny	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Earles	Earles	n2	Earls	earl	0
of	of	pp-f	of	of	0
Argyll	Argyll	np1	Argyll	Argyll	0
are	are	vbr	are	be	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
principall	principall	n-jn	principal	principal	0
Noble	Noble	j	Noble	noble	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
equall	equall	j-jn	equal	equal	0
in	in	p-acp	in	in	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
stat	stat	fw-la	stat	stat	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
antiquity	antiquity	n1	antiquity	antiquity	0
very	very	av	very	very	0
auncient	auncient	j-jn	ancient	ancient	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
linage	linage	n1	lineage	lineage	0
&	&	cc	&	and	0
suc	suc	fw-la	suc	suc	0
∣	∣	sy	∣	∣	0
cession	cession	n1	session	session	0
without	without	p-acp	without	without	0
interruption	interruption	n1	interruption	interruption	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Mariadge	Mariadge	n1	Marriage	marriage	0
descē	descē	vvb	descend	descend	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
Noble	Noble	j	Noble	noble	0
progenitors	progenitors	n2	progenitors	progenitor	0
,	,	,	,	,	0
very	very	av	very	very	0
honourable	honourable	j	honourable	honourable	0
in	in	p-acp	in	in	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
vnspoted	vnspoted	vvn	vnspoted	vnspote	0
in	in	p-acp	in	in	0
loyalty	loyalty	n1	loyalty	loyalty	0
,	,	,	,	,	0
fidel	fidel	n1	fidel	fidel	0
to	to	p-acp	to	to	0
there	there	a-acp	there	there	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
there	there	po32	there	their	0
country	country	n1	country	country	0
,	,	,	,	,	0
honest	honest	j	honest	honest	0
in	in	p-acp	in	in	0
conuersatiō	conuersatiō	n1	conversation	conversation	0
,	,	,	,	,	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
tholickes	tholickes	n2	tholickes	tholicke	0
in	in	p-acp	in	in	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
friendly	friendly	j	friendly	friendly	0
to	to	p-acp	to	to	0
there	there	po32	there	their	0
genealo	genealo	n1	genealo	genealo	0
∣	∣	sy	∣	∣	0
gie	gie	n1	gie	gie	0
,	,	,	,	,	0
loueing	loueing	vvg	loving	love	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
nythbours	nythbours	n2	nythbours	nythbour	0
,	,	,	,	,	0
liberal	liberal	j	liberal	liberal	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
uants	uants	vvz	vaunts	vaunt	0
,	,	,	,	,	0
fearefull	fearefull	j	fearful	fearful	0
,	,	,	,	,	0
and	and	cc	and	and	0
mercifull	mercifull	j	merciful	merciful	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
boūtifull	boūtifull	j	bountiful	bountiful	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
charitable	charitable	j	charitable	charitable	0
to	to	p-acp	to	to	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
dis	dis	fw-fr	dis	dis	0
∣	∣	sy	∣	∣	0
cret	cret	zf	cret	great	0
,	,	,	,	,	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
&	&	cc	&	and	0
amiable	amiable	j	amiable	amiable	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
the	the	dt	the	the	0
renowne	renowne	n1	renown	renown	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
;	;	;	;	;	0
what	what	q-crq	what	what	0
vertue	vertue	n1	virtue	virtue	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
hu	hu	uh	hu	hu	0
∣	∣	sy	∣	∣	0
mane	mane	n1	mane	mane	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
manifested	manifested	vvn	manifested	manifest	0
&	&	cc	&	and	0
approued	approued	vvn	approved	approve	0
in	in	p-acp	in	in	0
thē	thē	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
wordly	wordly	j	wordly	worldly	0
prefermentes	prefermentes	n2	preferments	preferment	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
inferiour	inferiour	j-jn	inferior	inferior	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
which	which	r-crq	which	which	0
preeminent	preeminent	j	preeminent	preeminent	0
digni	digni	fw-la	digni	digni	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
,	,	,	,	,	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
your	your	po22	your	your	0
L.	L.	n1	L.	lord	0
(	(	(	(	(	0
iu.	iu.	n1	iu.	iu.	0
e	e	fw-la	e	e	0
)	)	)	)	)	0
succeeds	succeeds	vvz	succeeds	succeed	0
,	,	,	,	,	0
&	&	cc	&	and	0
inioyes	inioyes	vvz	enjoys	enjoy	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
your	your	po22	your	your	0
L	L	sy	L	l	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
Earles	Earles	n2	Earls	earl	0
equall	equall	j-jn	equal	equal	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
nothing	nothing	pix	nothing	nothing	0
inferour	inferour	n1	inferour	inferour	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
there	there	pc-acp	there	there	0
any	any	d	any	any	0
almost	almost	av	almost	almost	0
hygher	hygher	jc	higher	high	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
or	or	cc	or	or	0
famous	famous	j	famous	famous	0
,	,	,	,	,	0
the	the	cs	the	than	0
to	to	pc-acp	to	to	0
be	be	vbb	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Ma••es	Ma••es	n2	Ma••es	ma••es	0
Counsellers	Counsellers	n2	Counsellers	counseller	0
,	,	,	,	,	0
&	&	cc	&	and	0
fami	fami	fw-la	fami	fami	0
∣	∣	sy	∣	∣	0
liars	liars	n2	liars	liar	0
,	,	,	,	,	0
great	great	j	great	great	0
Cōmander	Cōmander	n1	Commander	commander	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Ma••es	Ma••es	ng1	Ma••es	ma••es	0
house	house	n1	house	house	0
,	,	,	,	,	0
Sheriffe	Sheriffe	n1	Sheriff	sheriff	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
ample	ample	j	ample	ample	0
Sherifdomes	Sherifdomes	n2	Sherifdomes	sherifdome	0
,	,	,	,	,	0
hvghe	hvghe	j	hvghe	hvghe	0
Lord	Lord	n1	Lord	lord	0
iustice	iustice	n1	justice	justice	0
of	of	pp-f	of	of	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Parlaments	Parlaments	n2	Parliaments	parliament	0
,	,	,	,	,	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
preuiledges	preuiledges	n2	privileges	privilege	0
,	,	,	,	,	0
and	and	cc	and	and	0
iurisdictiō	iurisdictiō	n1	jurisdiction	jurisdiction	0
,	,	,	,	,	0
no	no	dx	no	no	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
or	or	cc	or	or	0
Noble	Noble	j	Noble	noble	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
is	is	vbz	is	be	0
cō	cō	vvi	con	con	0
∣	∣	sy	∣	∣	0
parable	parable	n1	parable	parable	0
:	:	:	:	:	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
terretories	terretories	n2	terretories	terretory	0
,	,	,	,	,	0
Castels	Castels	n2	Castles	castle	0
,	,	,	,	,	0
and	and	cc	and	and	0
palaces	palaces	n2	palaces	palace	0
,	,	,	,	,	0
pastures	pastures	n2	pastures	pasture	0
,	,	,	,	,	0
hunting	hunting	vvg	hunting	hunt	0
fowling	fowling	vvg	fowling	fowl	0
,	,	,	,	,	0
&	&	cc	&	and	0
fishings	fishings	n2-vvg	fishings	fishing	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
rightly	rightly	av-jn	rightly	right	0
your	your	po22	your	your	0
L.	L.	n1	L.	lord	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
Regu	Regu	fw-la	Regu	regu	0
∣	∣	sy	∣	∣	0
las	las	uh	las	alas	0
then	then	av	then	then	0
a	a	dt	a	a	0
subiect	subiect	n-jn	subject	subject	0
