SIR	SIR	n1	SIR	sir	0
Who	Who	r-crq	Who	who	0
then	then	av	then	then	0
will	will	vmb	will	will	0
choose	choose	vvi	choose	choose	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
scribe	scribe	n1	scribe	scribe	0
discontent	discontent	n1	discontent	discontent	0
,	,	,	,	,	0
envy	envy	n1	envy	envy	0
,	,	,	,	,	0
or	or	cc	or	or	0
revenge	revenge	n1	revenge	revenge	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
such	such	d	such	such	0
fair	fair	j	fair	fair	0
Fields	Fields	n2	Fields	field	0
as	as	p-acp	as	as	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Vertue	Vertue	n1	Virtue	virtue	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
range	range	vvi	range	range	0
in	in	p-acp	in	in	0
;	;	;	;	;	0
all	all	d	all	all	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
bright	bright	j	bright	bright	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Flight	Flight	n1	Flight	flight	0
the	the	dt	the	the	0
Muse	Muse	n1	Muse	muse	0
takes	takes	vvz	takes	take	0
thence	thence	av	thence	thence	0
,	,	,	,	,	0
is	is	vbz	is	be	0
Heavenwards	Heavenwards	av	Heavenwards	heavenwards	0
?	?	?	?	?	1
Such	Such	d	Such	such	0
Characters	Characters	n2	Characters	character	0
,	,	,	,	,	0
artfully	artfully	av-j	artfully	artful	0
,	,	,	,	,	0
and	and	cc	and	and	0
justly	justly	av-j	justly	just	0
drawn	drawn	vvn	drawn	draw	0
,	,	,	,	,	0
will	will	vmb	will	will	0
excite	excite	vvi	excite	excite	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
great	great	j	great	great	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Patrons	Patrons	n2	Patrons	patron	0
;	;	;	;	;	0
and	and	cc	and	and	0
such	such	d	such	such	0
Patrons	Patrons	n2	Patrons	patron	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
(	(	(	(	(	0
Sir	Sir	n1	Sir	sir	0
)	)	)	)	)	0
will	will	vmb	will	will	0
soon	soon	av	soon	soon	0
teach	teach	vvi	teach	teach	0
Poets	Poets	n2	Poets	poet	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
such	such	d	such	such	0
Chara	Chara	np1	Chara	Chara	0
∣	∣	sy	∣	∣	0
cters	cters	n2	cters	cter	0
.	.	.	.	.	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
endow'd	endow'd	vvn	endowed	endow	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
Blessings	Blessings	n2	Blessings	blessing	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
and	and	cc	and	and	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
Liberal	Liberal	j	Liberal	liberal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
she	she	pns31	she	she	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
to	to	p-acp	to	to	0
You.	You.	pn22	You.	you	1
So	So	av	So	so	0
great	great	j	great	great	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Estate	Estate	n1	Estate	estate	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
unwieldy	unwieldy	j	unwieldy	unwieldy	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
;	;	;	;	;	0
and	and	cc	and	and	0
such	such	d	such	such	0
good	good	j	good	good	0
use	use	n1	use	use	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
envy	envy	n1	envy	envy	0
does	does	vdz	does	do	0
not	not	xx	not	not	0
wish	wish	vvi	wish	wish	0
it	it	pn31	it	it	0
less	less	av-dc	less	less	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
consum'd	consum'd	vvn	consumed	consume	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
,	,	,	,	,	0
and	and	cc	and	and	0
superfluous	superfluous	j	superfluous	superfluous	0
Equipage	Equipage	n1	Equipage	equipage	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
laid	laid	vvd	laid	lay	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
maintaining	maintaining	vvg	maintaining	maintain	0
the	the	dt	the	the	0
old	old	j	old	old	0
,	,	,	,	,	0
open	open	j	open	open	0
English	English	jp	English	english	0
hospitality	hospitality	n1	hospitality	hospitality	0
.	.	.	.	.	1
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
sert	sert	n1	sert	sert	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
want	want	n1	want	want	0
,	,	,	,	,	0
is	is	vbz	is	be	0
supply'd	supply'd	vvn	supplied	supply	0
;	;	;	;	;	0
and	and	cc	and	and	0
honesty	honesty	n1	honesty	honesty	0
in	in	p-acp	in	in	0
distress	distress	n1	distress	distress	0
,	,	,	,	,	0
is	is	vbz	is	be	0
succour'd	succour'd	vvd	succoured	succour	0
and	and	cc	and	and	0
sustain'd	sustain'd	vvd	sustained	sustain	0
;	;	;	;	;	0
great	great	j	great	great	0
without	without	p-acp	without	without	0
Titles	Titles	n2	Titles	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
above	above	p-acp	above	above	0
greatness	greatness	n1	greatness	greatness	0
;	;	;	;	;	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
than	than	cs	than	than	0
your	your	po22	your	your	0
self	self	n1	self	self	0
;	;	;	;	;	0
and	and	cc	and	and	0
seeming	seeming	vvg	seeming	seem	0
only	only	av-j	only	only	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
own	own	d	own	own	0
Ste	Ste	np1	Ste	Ste	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
inclinations	inclinations	n2	inclinations	inclination	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeavours	endeavours	n2	endeavours	endeavour	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
neral	neral	zz	neral	neral	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
mankind	mankind	n1	mankind	mankind	0
;	;	;	;	;	0
and	and	cc	and	and	0
none	none	pix	none	none	0
ever	ever	av	ever	ever	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
dissatisfyed	dissatisfyed	vvn	dissatisfied	dissatisfy	0
;	;	;	;	;	0
delighted	delighted	vvd	delighted	delight	0
in	in	p-acp	in	in	0
obliging	obliging	vvg	obliging	oblige	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
pleas'd	pleas'd	vvd	pleased	please	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
pleas'd	pleas'd	vvd	pleased	please	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Bounty	Bounty	n1	Bounty	bounty	0
.	.	.	.	.	1
Wishing	Wishing	vvg	Wishing	wish	0
the	the	dt	the	the	0
welfare	welfare	n1	welfare	welfare	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
speaking	speaking	vvg	speaking	speak	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
universal	universal	j	universal	universal	0
return	return	n1	return	return	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
will	will	n1	will	will	0
and	and	cc	and	and	0
good	good	j	good	good	0
wish	wish	vvb	wish	wish	0
∣	∣	sy	∣	∣	0
es	es	zz	es	es	0
.	.	.	.	.	1
He	He	pns31	He	he	0
doubly	doubly	av-j	doubly	double	0
enjoys	enjoys	vvz	enjoys	enjoy	0
his	his	po31	his	his	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
has	has	vhz	has	have	0
it	it	pn31	it	it	0
wish'd	wish'd	vvn	wished	wish	0
double	double	av-jn	double	double	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
the	the	dt	the	the	0
Prayers	Prayers	n2	Prayers	prayer	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
accept	accept	vvb	accept	accept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prasi	prasi	n1	prasi	prasi	0
∣	∣	sy	∣	∣	0
es	es	fw-mi	es	es	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
;	;	;	;	;	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
heartily	heartily	av-j	heartily	hearty	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
feebly	feebly	av-j	feebly	feeble	0
offer'd	offer'd	vvn	offered	offer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
now	now	av	now	now	0
begin	begin	vvb	begin	begin	0
to	to	p-acp	to	to	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
the	the	dt	the	the	0
Mind	Mind	n1	Mind	mind	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
influenc'd	influenc'd	vvn	influenced	influence	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
.	.	.	.	.	1
My	My	po11	My	my	0
Muse	Muse	n1	Muse	muse	0
is	is	vbz	is	be	0
confind	confind	vvn	confined	confine	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
present	present	j	present	present	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
weak	weak	j	weak	weak	0
and	and	cc	and	and	0
sickly	sickly	j	sickly	sickly	0
te	te	fw-la	te	te	0
∣	∣	sy	∣	∣	0
nement	nement	fw-fr	nement	nement	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
Season	Season	n1	Season	season	0
will	will	vmb	will	will	0
go	go	vvi	go	go	0
near	near	av-j	near	near	0
to	to	p-acp	to	to	0
over-bear	over-bear	j	overbear	overbear	0
her	her	pno31	her	she	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
houshold	houshold	n1	household	household	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
Storms	Storms	n2	Storms	storm	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tempests	Tempests	n2	Tempests	tempest	0
to	to	pc-acp	to	to	0
beat	beat	vvi	beatrice	beat	0
her	her	pno31	her	she	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
or	or	cc	or	or	0
Frosts	Frosts	n2	Frosts	frost	0
to	to	pc-acp	to	to	0
bind	bind	vvi	bind	bind	0
her	her	pno31	her	she	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
kill	kill	vvi	kill	kill	0
her	her	pno31	her	she	0
;	;	;	;	;	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
has	has	vhz	has	have	0
no	no	dx	no	no	0
Friend	Friend	n1	Friend	friend	0
on	on	p-acp	on	on	0
her	her	po31	her	her	0
side	side	n1	side	side	0
but	but	p-acp	but	but	0
Youth	Youth	n1	Youth	youth	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
her	her	pno31	her	she	0
thro'	thro'	p-acp	through	through	0
;	;	;	;	;	0
if	if	cs	if	if	0
that	that	d	that	that	0
can	can	vmb	can	can	0
sustain	sustain	vvi	sustain	sustain	0
the	the	dt	the	the	0
attack	attack	n1	attack	attack	0
,	,	,	,	,	0
and	and	cc	and	and	0
hold	hold	vvb	hold	hold	0
out	out	av	out	out	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Spring	Spring	n1	Spring	spring	0
comes	comes	vvz	comes	come	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
me	me	pno11	me	i	0
,	,	,	,	,	0
one	one	crd	one	one	0
use	use	n1	use	use	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
farther	farther	jc	farther	far	0
life	life	n1	life	life	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
show	show	vvi	show	show	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
Londonderry	Londonderry	np1	Londonderry	Londonderry	0
,	,	,	,	,	0
