Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
exceed	exceed	vvb	exceed	exceed	0
num	num	fw-la	num	num	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
,	,	,	,	,	0
so	so	av	so	so	0
great	great	j	great	great	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
exceed	exceed	vvb	exceed	exceed	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
precious	precious	j	precious	precious	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
the	the	dt	the	the	0
same	same	d	same	same	0
may	may	vmb	may	may	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
the	the	dt	the	the	0
Saints	Saints	ng1	Saints	saint	0
portion	portion	n1	portion	portion	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
certainly	certainly	av-j	certainly	certain	0
the	the	dt	the	the	0
good	good	j	good	good	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
portion	portion	n1	portion	portion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
God	God	n1	God	god	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
many	many	d	many	many	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ceed	ceed	vvb	ceed	cee	0
number	number	n1	number	number	0
,	,	,	,	,	0
so	so	av	so	so	0
great	great	j	great	great	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
exceed	exceed	vvb	exceed	exceed	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
preci	preci	fw-la	preci	preci	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
esti	esti	n1	esti	esti	0
∣	∣	sy	∣	∣	0
mation	mation	n1	mansion	mansion	0
.	.	.	.	.	1
The	The	dt	The	the	0
same	same	d	same	same	0
Author	Author	n1	Author	author	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Epistles	Epistles	n2	Epistles	epistle	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
remarka	remarka	fw-mi	remarka	remarka	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
relation	relation	n1	relation	relation	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
That	That	cst	That	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
wherein	wherein	c-crq	wherein	wherein	0
Jerom	Jerom	np1	Jerom	Jerom	0
died	died	vvd	died	die	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Study	Study	n1	Study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
got	got	vvn	god	get	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
ink	ink	n1	ink	ink	0
,	,	,	,	,	0
and	and	cc	and	and	0
paper	paper	n1	paper	paper	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
something	something	pi	something	something	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
to	to	p-acp	to	to	0
Jerom	Jerom	np1	Jerom	Jerom	0
,	,	,	,	,	0
and	and	cc	and	and	0
sud	sud	vmd	should	shall	0
∣	∣	sy	∣	∣	0
denly	denly	av-j	denly	den	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
a	a	dt	a	a	0
light	light	n1	light	light	0
breaking	breaking	vvg	breaking	break	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Study	Study	n1	Study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
smelt	smelt	vvd	smelled	smell	0
also	also	av	also	also	0
a	a	dt	a	a	0
very	very	j	very	very	0
sweet	sweet	j	sweet	sweet	0
smell	smell	n1	smell	smell	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
voice	voice	n1	voice	voice	0
he	he	pns31	he	he	0
thought	thought	vvd	thought	think	0
he	he	pns31	he	he	0
heard	heard	vvd	herd	hear	0
.	.	.	.	.	1
O	O	sy	O	o	0
Augustine	Augustine	np1	Augustine	Augustine	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
doest	doest	vd2	dost	do	0
thou	thou	pns21	thou	thou	0
?	?	?	?	?	0
dost	dost	vd2	dost	do	0
think	think	vvi	think	think	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
little	little	j	little	little	0
vessel	vessel	n1	vessel	vessel	0
?	?	?	?	?	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
vens	vens	ng1	vens	vens	0
shall	shall	vmb	shall	shall	0
cease	cease	vvi	cease	cease	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tinual	tinual	j	tinual	tinual	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
then	then	av	then	then	0
shalt	shalt	vm2	shalt	shall	0
thou	thou	pns21	thou	thou	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	a-acp	before	fore	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
feel	feel	vvi	feel	feel	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
now	now	av	now	now	0
do	do	vdb	do	do	0
.	.	.	.	.	1
Certainly	Certainly	av-j	Certainly	certain	0
,	,	,	,	,	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
is	is	vbz	is	be	0
beyond	beyond	p-acp	beyond	beyond	0
all	all	d	all	all	0
conception	conception	n1	conception	conception	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
expression	expression	n1	expression	expression	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
is	is	vbz	is	be	0
that	that	d	that	that	0
portion	portion	n1	portion	portion	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
little	little	j	little	little	0
hinted	hinted	vvn	hinted	hint	0
at	at	p-acp	at	at	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
follow	follow	vvi	follow	follow	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Discourse	Discourse	n1	Discourse	discourse	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
a	a	dt	a	a	0
full	full	j	full	full	0
description	description	n1	description	description	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
God	God	np1	God	God	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
believers	believers	n2	believers	believer	0
portion	portion	n1	portion	portion	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
work	work	n1	work	work	0
too	too	av	too	too	0
high	high	j	high	high	0
for	for	c-acp	for	for	0
an	an	dt	and	a	0
Aaron	Aaron	np1	Aaron	Aaron	0
when	when	c-crq	when	when	0
standing	standing	vvg	standing	stand	0
upon	upon	p-acp	upon	upon	0
Mount	Mount	n1	Mount	mount	0
Hor	Hor	np1	Hor	Hor	0
;	;	;	;	;	0
Num.	Num.	np1	Num.	Num.	1
20.	20.	crd	20.	20.	0
&	&	cc	&	and	0
ch	ch	vvn	changed	change	0
.	.	.	.	.	1
33.	33.	crd	33.	33.	1
Deut.	Deut.	np1	Deut.	Deut.	0
32.49	32.49	crd	32.49	32.49	0
.	.	.	.	.	0
and	and	cc	and	and	0
chap.	chap.	n1	chap.	chapter	0
34.1	34.1	crd	34.1	34.1	0
.	.	.	.	.	1
Isa.	Isa.	np1	Isa.	Isa.	0
6.3	6.3	crd	6.3	6.3	0
.	.	.	.	.	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
standing	standing	vvg	standing	stand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
top	top	n1	top	top	0
of	of	pp-f	of	of	0
Nebo	Nebo	np1	Nebo	Nebo	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
Pisgah	Pisgah	np1	Pisgah	Pisgah	0
prospect	prospect	n1	prospect	prospect	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
work	work	n1	work	work	0
too	too	av	too	too	0
high	high	j	high	high	0
and	and	cc	and	and	0
too	too	av	too	too	0
hard	hard	av-j	hard	hard	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
those	those	d	those	those	0
blessed	blessed	j-vvn	blessed	bless	0
Sera	Sera	np1	Sera	Sera	0
∣	∣	sy	∣	∣	0
phims	phims	n2	phims	phim	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
still	still	av	still	still	0
a	a	dt	a	a	0
crying	crying	vvg	crying	cry	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
throne	throne	n1	throne	throne	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
holy	holy	j	holy	holy	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hosts	Hosts	n2	Hosts	host	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
finite	finite	j	finite	finite	0
being	being	n1	being	being	0
,	,	,	,	,	0
though	though	cs	though	though	0
never	never	av-x	never	never	0
so	so	av	so	so	0
glorious	glorious	j	glorious	glorious	0
,	,	,	,	,	0
can	can	vmb	can	can	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
able	able	j	able	able	0
fully	fully	av-j	fully	full	0
to	to	pc-acp	to	to	0
comprehend	comprehend	vvi	comprehend	comprehend	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
being	being	vbg	being	be	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Verse	Verse	n1	Verse	verse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sixth	sixth	ord	sixth	six	0
of	of	pp-f	of	of	0
Isaiah	Isaiah	np1	Isaiah	Isaiah	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
that	that	cst	that	that	0
each	each	d	each	each	0
Seraphim	Seraphim	np1	Seraphim	Seraphim	0
had	had	vhd	had	have	0
six	six	crd	six	six	0
wings	wings	n2	wings	wing	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
twain	twain	crd	twain	twain	0
he	he	pns31	he	he	0
covered	covered	vvd	covered	cover	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
twain	twain	crd	twain	twain	0
his	his	po31	his	his	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
twain	twain	crd	twain	twain	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
sly	sly	j	sly	sly	0
,	,	,	,	,	0
intimating	intimating	vvg	intimating	intimate	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
well	well	av	well	well	0
observes	observes	vvz	observes	observe	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
place	place	n1	place	place	0
)	)	)	)	)	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
twain	twain	crd	twain	twain	0
they	they	pns32	they	they	0
covered	covered	vvd	covered	cover	0
his	his	po31	his	his	0
face	face	n1	face	face	0
,	,	,	,	,	0
Vide	Vide	fw-la	Vide	vide	0
Origen	Origen	n1	Origen	origin	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Text.	Text.	np1	Text.	Text.	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
their	their	po32	their	their	0
own	own	d	own	own	0
face	face	n1	face	face	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
twain	twain	crd	twain	twain	0
they	they	pns32	they	they	0
covered	covered	vvd	covered	cover	0
his	his	po31	his	his	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
not	not	xx	not	not	0
their	their	po32	their	their	0
own	own	d	own	own	0
feet	feet	n2	feet	foot	0
;	;	;	;	;	0
They	They	pns32	They	they	0
