SEeing	SEeing	vvg	SEeing	see	0
rituall	rituall	j	ritual	ritual	0
food	food	n1	food	food	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soul-fatting	soul-fatting	j	soul-fatting	soul-fatting	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
thus	thus	av	thus	thus	0
earnestly	earnestly	av-j	earnestly	earnest	0
craved	craved	vvn	craved	crave	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
incurre	incurre	vvi	incur	incur	0
the	the	dt	the	the	0
same	same	d	same	same	0
horrible	horrible	j	horrible	horrible	0
danger	danger	n1	danger	danger	0
of	of	a-acp	of	off	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
accursed	accursed	vvn	accursed	accurse	0
.	.	.	.	.	1
Better	Better	j	Better	better	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
ther	ther	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
and	and	cc	and	and	0
safer	safer	jc	safer	safe	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
expose	expose	vvi	expose	expose	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
censure	censure	n1	censure	censure	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
a	a	zz	a	a	0
stranger	stranger	n1	stranger	stranger	0
and	and	cc	and	and	0
most	most	ds	most	most	0
insuffi	insuffi	n2	insuffi	insuffi	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
well	well	av	well	well	0
avoyd	avoyd	vvi	avoid	avoid	0
)	)	)	)	)	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
curse	curse	n1	curse	curse	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
for	for	c-acp	for	for	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
hungry	hungry	j	hungry	hungry	0
fouls	fouls	n2	fouls	foul	0
have	have	vhb	have	have	0
moved	moved	vvn	moved	move	0
me	me	pno11	me	i	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
to	to	pc-acp	to	to	0
impart	impart	vvi	impart	impart	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
da	da	fw-it	da	da	0
∣	∣	sy	∣	∣	0
ring	ring	vvb	ring	ring	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
lesse	lesse	dc	less	less	0
then	then	cs	then	than	0
expresse	expresse	vvi	express	express	0
my	my	po11	my	my	0
singular	singular	j	singular	singular	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
love	love	n1	love	love	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
sparing	sparing	vvg	sparing	spare	0
the	the	dt	the	the	0
same	same	d	same	same	0
spirituall	spirituall	j	spiritual	spiritual	0
ali	ali	fw-la	ali	ali	0
∣	∣	sy	∣	∣	0
monie	monie	n1	money	money	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
speciall	speciall	j	special	special	0
,	,	,	,	,	0
and	and	cc	and	and	0
making	making	vvg	making	make	0
you	you	pn22	you	you	0
partners	partners	n2	partners	partner	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
served	served	vvn	served	serve	0
first	first	ord	first	first	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
heard	heard	vvd	herd	hear	0
me	me	pno11	me	i	0
first	first	ord	first	first	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
distributed	distributed	vvn	distributed	distribute	0
and	and	cc	and	and	0
divided	divided	vvn	divided	divide	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
first	first	ord	first	first	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
medicinall	medicinall	j	medicinal	medicinal	0
Rose	Rose	n1	Rose	rose	0
of	of	pp-f	of	of	0
Sharon	Sharon	np1	Sharon	Sharon	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
blessed	blessed	vvn	blessed	bless	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
vvth	vvth	n1	vvth	vvth	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
making	making	vvg	making	make	0
you	you	pn22	you	you	0
partners	partners	n2	partners	partner	0
onely	onely	j	only	only	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
sole	sole	j	sole	sole	0
owners	owners	n2	owners	owner	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
1.	1.	crd	1.	1.	1
You	You	pn22	You	you	0
loose	loose	vvb	lose	loose	0
nothing	nothing	pix	nothing	nothing	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
,	,	,	,	,	0
having	having	vhg	having	have	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Besides	Besides	p-acp	Beside	beside	0
that	that	cst	that	that	0
sweet	sweet	j	sweet	sweet	0
Rose	Rose	n1	Rose	rose	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
treat	treat	vvb	treat	treat	0
here	here	av	here	here	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Rose	Rose	n1	Rose	rose	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
field	field	n1	field	field	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
gar	gar	uh	gar	gar	0
∣	∣	sy	∣	∣	0
den	den	n1	den	den	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
enclosed	enclosed	vvn	enclosed	enclose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
garden	garden	n1	garden	garden	0
Roses	Roses	n2	Roses	rose	0
are	are	vbr	are	be	0
and	and	cc	and	and	0
reserved	reserved	vvn	reserved	reserve	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
few	few	d	few	few	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
as	as	p-acp	as	as	0
common	common	j	common	common	0
be	be	vbi	be	be	0
imparted	imparted	vvn	imparted	impart	0
unto	unto	p-acp	unto	unto	0
many	many	d	many	many	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
heartie	heartie	j	hearty	hearty	0
vote	vote	n1	vote	vote	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
thirst	thirst	n1	thirst	thirst	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
this	this	d	this	this	0
book	book	n1	book	book	0
as	as	c-acp	as	as	0
joynt-partners	joynt-partners	n2	joint-partners	joint-partner	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
reade	reade	vvi	read	read	0
it	it	pn31	it	it	0
,	,	,	,	,	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
and	and	cc	and	and	0
own	own	d	own	own	0
that	that	cst	that	that	0
most	most	av-ds	most	most	0
need	need	vvb	need	need	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
and	and	cc	and	and	0
wholsome	wholsome	j	wholesome	wholesome	0
spirituall	spirituall	j	spiritual	spiritual	0
food	food	n1	food	food	0
,	,	,	,	,	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
Rose	Rose	n1	Rose	rose	0
of	of	pp-f	of	of	0
Sha	Sha	vmb	Sha	shall	0
∣	∣	sy	∣	∣	0
ron	ron	fw-mi	ron	ron	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
nutritive	nutritive	j	nutritive	nutritive	0
bread	bread	n1	bred	bread	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Sermons	Sermons	n2	Sermons	sermon	0
made	made	vvd	made	make	0
publike	publike	j	public	public	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
is	is	vbz	is	be	0
profered	profered	vvn	proffered	proffer	0
and	and	cc	and	and	0
tendered	tendered	vvd	tendered	tender	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
.	.	.	.	.	1
