AMong	AMong	p-acp	AMong	among	0
man	man	n1	man	man	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
holie	holie	j	holy	holy	0
Iob	Iob	np1	Iob	Job	0
dooth	dooth	vdz	doth	do	0
witnes	witnes	vvi	witness	witness	0
,	,	,	,	,	0
and	and	cc	and	and	0
experience	experience	n1	experience	experience	0
dooth	dooth	vdz	doth	do	0
confirme	confirme	vvi	confirm	confirm	0
)	)	)	)	)	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
verie	verie	av	very	very	0
short	short	j	short	short	0
;	;	;	;	;	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
should	should	vmd	should	shall	0
euermore	euermore	av	evermore	evermore	0
consider	consider	vvi	consider	consider	0
that	that	cst	that	that	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sentlie	sentlie	av-j	sentlie	sentlie	0
he	he	pns31	he	he	0
either	either	av-d	either	either	0
must	must	vmb	must	must	0
or	or	cc	or	or	0
maie	maie	vmb	may	may	0
die	die	vvi	die	die	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
willeth	willeth	vvz	wills	will	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
watch	watch	vvi	watch	watch	0
continuallie	continuallie	av-j	continually	continual	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
readie	readie	j	ready	ready	0
against	against	p-acp	against	against	0
death	death	n1	death	death	0
,	,	,	,	,	0
)	)	)	)	)	0
the	the	dt	the	the	0
foolish	foolish	j	foolish	foolish	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
prolonging	prolonging	vvg	prolonging	prolong	0
repentaunce	repentaunce	n1	repentance	repentance	0
from	from	p-acp	from	from	0
daie	daie	n1	day	day	0
to	to	p-acp	to	to	0
daie	daie	n1	day	day	0
,	,	,	,	,	0
maie	maie	vmb	may	may	0
well	well	av	well	well	0
make	make	vvi	make	make	0
all	all	d	all	all	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
wonder	wonder	vvi	wonder	wonder	0
;	;	;	;	;	0
vnlesse	vnlesse	cs	unless	unless	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sect	sect	n1	sect	sect	0
of	of	pp-f	of	of	0
Epi	Epi	fw-la	Epi	epi	0
∣	∣	sy	∣	∣	0
cures	cures	vvz	cures	cure	0
,	,	,	,	,	0
supposing	supposing	vvg	supposing	suppose	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
death	death	n1	death	death	0
no	no	dx	no	no	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
anie	anie	d	any	any	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
beleeueth	beleeueth	vvz	believeth	believe	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
after	after	p-acp	after	after	0
death	death	n1	death	death	0
both	both	d	both	both	0
rewardes	rewardes	n2	rewards	reward	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
godlie	godlie	j	godly	godly	0
,	,	,	,	,	0
and	and	cc	and	and	0
punishments	punishments	n2	punishments	punishment	0
for	for	p-acp	for	for	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
chuse	chuse	vvi	choose	choose	0
but	but	p-acp	but	but	0
,	,	,	,	,	0
not	not	xx	not	not	0
onlie	onlie	av-j	only	only	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
part	part	n1	part	part	0
continuallie	continuallie	av-j	continually	continual	0
thinke	thinke	vvi	think	think	0
of	of	pp-f	of	of	0
repenting	repenting	vvg	repenting	repent	0
,	,	,	,	,	0
while	while	cs	while	while	0
sinnes	sinnes	n2	sins	sin	0
maie	maie	vmb	may	may	0
be	be	vbi	be	be	0
forgiuen	forgiuen	vvn	forgiven	forgive	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
maruelouslie	maruelouslie	av-j	marvelously	marvelous	0
muze	muze	vvi	muze	muse	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
follie	follie	n1	folly	folly	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
neglect	neglect	vvb	neglect	neglect	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
so	so	av	so	so	0
profitable	profitable	j	profitable	profitable	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
necessarie	necessarie	j	necessary	necessary	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
a	a	dt	a	a	0
great	great	j	great	great	0
deale	deale	n1	deal	deal	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
no	no	dx	no	no	0
man	man	n1	man	man	0
liuing	liuing	vvg	living	live	0
is	is	vbz	is	be	0
sure	sure	j	sure	sure	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
not	not	xx	not	not	0
vntil	vntil	c-acp	until	until	0
night	night	n1	night	night	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
a	a	dt	a	a	0
minute	minute	n1	minute	minute	0
or	or	cc	or	or	0
moment	moment	n1	moment	moment	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
saie	saie	vvi	say	say	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yonger	yonger	jc	younger	young	0
and	and	cc	and	and	0
lustier	lustier	jc	lustier	lusty	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thinke	thinke	vvb	think	think	0
they	they	pns32	they	they	0
maie	maie	vmb	may	may	0
haue	haue	vhi	have	have	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
they	they	pns32	they	they	0
hope	hope	vvb	hope	hope	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
though	though	c-acp	though	though	0
fondlie	fondlie	av-j	fondly	fond	0
,	,	,	,	,	0
and	and	cc	and	and	0
foolishlie	foolishlie	av-j	foolishly	foolish	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
so	so	av	so	so	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
doo	doo	vdb	do	do	0
doting	doting	j-vvg	doting	dote	0
and	and	cc	and	and	0
bald	bald	j	bald	bald	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
old	old	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
spend	spend	vvi	spend	spend	0
the	the	dt	the	the	0
time	time	n1	time	time	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
none	none	pix	none	none	0
other	other	j-jn	other	other	0
cogitations	cogitations	n2	cogitations	cogitation	0
,	,	,	,	,	0
and	and	cc	and	and	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
pertaine	pertaine	vvi	pertain	pertain	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
attainement	attainement	n1	attainment	attainment	0
of	of	pp-f	of	of	0
saluation	saluation	n1	salvation	salvation	0
?	?	?	?	?	1
Surelie	Surelie	av-j	Surely	sure	0
they	they	pns32	they	they	0
thinke	thinke	vvb	think	think	0
as	as	p-acp	as	as	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
as	as	c-acp	as	as	0
yong	yong	j	young	young	0
men	men	n2	men	man	0
doo	doo	vdb	do	do	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
deferre	deferre	vvi	defer	defer	0
the	the	dt	the	the	0
amendment	amendment	n1	amendment	amendment	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
neuer	neuer	av-x	never	never	0
thinke	thinke	vvb	think	think	0
while	while	cs	while	while	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
promise	promise	vvi	promise	promise	0
manie	manie	d	many	many	0
yeeres	yeeres	n2	years	year	0
moe	moe	av-dc	more	more	0
to	to	p-acp	to	to	0
themselues	themselues	px32	themselves	themselves	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
rather	rather	av-c	rather	rather	0
wish	wish	vvi	wish	wish	0
,	,	,	,	,	0
than	than	cs	than	than	0
hope	hope	n1	hope	hope	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
wonderfull	wonderfull	j	wonderful	wonderful	0
,	,	,	,	,	0
and	and	cc	and	and	0
showeth	showeth	vvz	showeth	show	0
more	more	av-dc	more	more	0
plainelie	plainelie	av-j	plainly	plain	0
the	the	dt	the	the	0
dotage	dotage	n1	dotage	dotage	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
men	men	n2	men	man	0
,	,	,	,	,	0
they	they	pns32	they	they	0
blush	blush	vvb	blush	blush	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
foure	foure	crd	foure	four	0
score	score	n1	score	score	0
yeeres	yeeres	n2	years	year	0
of	of	pp-f	of	of	0
age	age	n1	age	age	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
marrie	marrie	vvi	marry	marry	0
wenches	wenches	n2	wenches	wench	0
vnder	vnder	p-acp	under	under	0
sixteene	sixteene	crd	sixteene	sixteen	0
yeeres	yeeres	n2	years	year	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
more	more	n1	more	moor	0
?	?	?	?	?	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
shamed	shamed	vvn	shamed	shame	0
,	,	,	,	,	0
it	it	pn31	it	it	0
greeueth	greeueth	vvz	grieveth	grieve	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
saie	saie	vvi	say	say	0
it	it	pn31	it	it	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
maie	maie	vmb	may	may	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
maie	maie	vmb	may	may	0
haue	haue	vhi	have	have	0
Christ	Christ	np1	Christ	Christ	0
mercifull	mercifull	j	merciful	merciful	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
what	what	q-crq	what	what	0
?	?	?	?	?	0
wantonlie	wantonlie	av-jn	wantonly	wanton	0
,	,	,	,	,	0
delicate	delicate	j	delicate	delicate	0
∣	∣	sy	∣	∣	0
lie	lie	vvb	lie	lie	0
,	,	,	,	,	0
riotouslie	riotouslie	av-j	riotously	riotous	0
they	they	pns32	they	they	0
spend	spend	vvb	spend	spend	0
the	the	dt	the	the	0
time	time	n1	time	time	0
,	,	,	,	,	0
they	they	pns32	they	they	0
loue	loue	vvb	love	love	0
,	,	,	,	,	0
they	they	pns32	they	they	0
make	make	vvb	make	make	0
good	good	j	good	good	0
cheere	cheere	n1	cheer	cheer	0
,	,	,	,	,	0
they	they	pns32	they	they	0
plaie	plaie	vvi	play	play	0
the	the	dt	the	the	0
whore-masters	whore-masters	n2	whoremasters	whoremaster	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
sweete	sweete	j	sweet	sweet	0
in	in	p-acp	in	in	0
oint	oint	n1	oint	oint	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
old	old	j	old	old	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
Because	Because	c-acp	Because	because	0
my	my	po11	my	my	0
daies	daies	n2	days	day	0
be	be	vbb	be	be	0
short	short	j	short	short	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
heare	heare	n1	hear	hair	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
;	;	;	;	;	0
To	To	p-acp	To	to	0
women	women	n2	women	woman	0
,	,	,	,	,	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
pleasant	pleasant	j	pleasant	pleasant	0
sport	sport	n1	sport	sport	0
,	,	,	,	,	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
I	I	pns11	I	i	0
minde	minde	n1	mind	mind	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
.	.	.	.	.	1
The	The	dt	The	the	0
same	same	d	same	same	0
doo	doo	vdi	do	do	0
our	our	po12	our	our	0
old	old	j	old	old	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
words	words	n2	words	word	0
commonlie	commonlie	av-j	commonly	common	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
deedes	deedes	n2	deeds	deed	0
openlie	openlie	av-j	openly	open	0
saie	saie	vvb	say	say	0
,	,	,	,	,	0
and	and	cc	and	and	0
confirme	confirme	vvi	confirm	confirm	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
life	life	n1	life	life	0
.	.	.	.	.	1
Neither	Neither	av-dx	Neither	neither	0
doo	doo	vdb	do	do	0
they	they	pns32	they	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
commit	commit	vvb	commit	commit	0
these	these	d	these	these	0
hainous	hainous	j	heinous	heinous	0
offences	offences	n2	offences	offence	0
,	,	,	,	,	0
euen	euen	av	even	even	0
with	with	p-acp	with	with	0
hoare	hoare	j	hoar	hoar	0
heads	heads	n2	heads	head	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
whie	whie	q-crq	why	why	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
afraide	afraide	j	afraid	afraid	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
it	it	pn31	it	it	0
)	)	)	)	)	0
make	make	vvb	make	make	0
anie	anie	d	any	any	0
great	great	j	great	great	0
accoumpt	accoumpt	n1	account	account	0
with	with	p-acp	with	with	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
or	or	cc	or	or	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
reforming	reforming	vvg	reforming	reform	0
their	their	po32	their	their	0
manners	manners	n2	manners	manner	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
in	in	p-acp	in	in	0
name	name	n1	name	name	0
onlie	onlie	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
and	and	cc	and	and	0
life	life	n1	life	life	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
crooked	crooked	j	crooked	crooked	0
old	old	j	old	old	0
women	women	n2	women	woman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
manie	manie	d	many	many	0
husbands	husbands	n2	husbands	husband	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
doo	doo	vdb	do	do	0
they	they	pns32	they	they	0
?	?	?	?	?	1
Surelie	Surelie	av-j	Surely	sure	0
euen	euen	av	even	even	0
they	they	pns32	they	they	0
too	too	av	too	too	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
old	old	j	old	old	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
wrinckles	wrinckles	n2	wrinkles	wrinkle	0
,	,	,	,	,	0
make	make	vvb	make	make	0
death	death	n1	death	death	0
a	a	dt	a	a	0
banquet	banquet	n1	banquet	banquet	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
afraide	afraide	j	afraid	afraid	0
to	to	pc-acp	to	to	0
marrie	marrie	vvi	marry	marry	0
yet	yet	av	yet	yet	0
againe	againe	av	again	again	0
:	:	:	:	:	0
whereas	whereas	cs	whereas	whereas	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
touched	touched	vvn	touched	touch	0
with	with	p-acp	with	with	0
anie	anie	d	any	any	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
better	better	jc	better	better	0
,	,	,	,	,	0
if	if	cs	if	if	0
with	with	p-acp	with	with	0
Anna	Anna	np1	Anna	Anna	0
the	the	dt	the	the	0
Prophetisse	Prophetisse	n1	Prophetisse	prophetisse	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
Luke	Luke	av	Lycia	luke	0
.	.	.	.	.	1
2	2	crd	2	2	0
,	,	,	,	,	0
36	36	crd	36	36	0
,	,	,	,	,	0
37.	37.	crd	37.	37.	0
maketh	maketh	vvz	makes	make	0
mentiō	mentiō	n1	mention	mention	0
,	,	,	,	,	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
went	went	vvd	went	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
serued	serued	vvd	served	serve	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
fasting	fasting	vvg	fasting	fast	0
and	and	cc	and	and	0
praiers	praiers	n2	prayers	prayer	0
night	night	n1	night	night	0
and	and	cc	and	and	0
daie	daie	n1	day	day	0
.	.	.	.	.	1
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yonger	yonger	jc	younger	young	0
women	women	n2	women	woman	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
Paule	Paule	np1	Paule	Paul	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Tim.	Tim.	np1	Tim.	Tim.	0
5	5	crd	5	5	0
,	,	,	,	,	0
14.	14.	crd	14.	14.	0
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
7	7	crd	7	7	0
,	,	,	,	,	0
8	8	crd	8	8	0
,	,	,	,	,	0
9.	9.	crd	9.	9	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
marrie	marrie	vvi	marry	marry	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
burne	burne	vvi	burn	burn	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
,	,	,	,	,	0
and	and	cc	and	and	0
aged	aged	j-vvn	aged	age	0
women	women	n2	women	woman	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
yeeres	yeeres	n2	years	year	0
can	can	vmb	can	can	0
beare	beare	vvi	bear	bear	0
no	no	dx	no	no	0
children	children	n2	children	child	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
doting	doting	j-vvg	doting	dote	0
old	old	j	old	old	0
men	men	n2	men	man	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
)	)	)	)	)	0
bid	bid	vvb	bid	bid	0
hone	hone	n1	hone	hone	0
∣	∣	sy	∣	∣	0
stie	stie	n1	sty	sty	0
fare-well	fare-well	n1	farewell	farewell	0
,	,	,	,	,	0
and	and	cc	and	and	0
care	care	vvb	care	care	0
little	little	av-j	little	little	0
what	what	r-crq	what	what	0
becommeth	becommeth	vvz	becomes	become	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
a	a	dt	a	a	0
mischeef	mischeef	n1	mischief	mischief	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
example	example	n1	example	example	0
.	.	.	.	.	1
They	They	pns32	They	they	0
alledge	alledge	vvb	allege	allege	0
for	for	p-acp	for	for	0
them-selues	them-selues	px32	themselves	themselves	0
solitarines	solitarines	n1	solitariness	solitariness	0
and	and	cc	and	and	0
pouertie	pouertie	n1	poverty	poverty	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
thinke	thinke	vvb	think	think	0
)	)	)	)	)	0
iust	iust	j	just	just	0
causes	causes	n2	causes	cause	0
at	at	p-acp	at	at	0
those	those	d	those	those	0
yeeres	yeeres	n2	years	year	0
and	and	cc	and	and	0
likelie	likelie	j	likely	likely	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
pretend	pretend	vvb	pretend	pretend	0
they	they	pns32	they	they	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
shall	shall	vmb	shall	shall	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
prooue	prooue	vvb	prove	prove	0
their	their	po32	their	their	0
intemperancie	intemperancie	n1	intemperancy	intemperancy	0
good	good	j	good	good	0
either	either	av-d	either	either	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
men	men	n2	men	man	0
,	,	,	,	,	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
they	they	pns32	they	they	0
cloake	cloake	n1	cloak	cloak	0
and	and	cc	and	and	0
couer	couer	vvi	cover	cover	0
