YOu	YOu	pn22	YOu	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
curer	curer	n1	curer	curer	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
singular	singular	j	singular	singular	0
bene	bene	fw-la	bene	bene	0
∣	∣	sy	∣	∣	0
fits	fits	vvz	fits	fit	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
&	&	cc	&	and	0
bodies	bodies	n2	bodies	body	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
besides	besides	a-acp	beside	beside	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
brings	brings	vvz	brings	bring	0
Health	Health	n1	Health	health	0
and	and	cc	and	and	0
long	long	j	long	long	0
life	life	n1	life	life	0
,	,	,	,	,	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
wonderfully	wonderfully	av-j	wonderfully	wonderful	0
conduce	conduce	vvi	conduce	conduce	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
attainment	attainment	n1	attainment	attainment	0
of	of	pp-f	of	of	0
Wisdome	Wisdome	n1	Wisdom	wisdom	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
exercises	exercises	n2	exercises	exercise	0
of	of	pp-f	of	of	0
Contemplati	Contemplati	np1	Contemplati	Contemplati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
Devotion	Devotion	n1	Devotion	devotion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
Chasti	Chasti	np1	Chasti	Chasti	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
vertues	vertues	n2	virtues	virtue	0
;	;	;	;	;	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
causeth	causeth	vvz	causeth	cause	0
all	all	d	all	all	0
these	these	d	these	these	0
em	em	pno32	em	they	0
∣	∣	sy	∣	∣	0
ployments	ployments	n2	ployments	ployment	0
and	and	cc	and	and	0
functions	functions	n2	functions	function	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
performed	performed	vvn	performed	perform	0
with	with	p-acp	with	with	0
marvellous	marvellous	j	marvellous	marvellous	0
ase	ase	n1	ase	ase	0
,	,	,	,	,	0
and	and	cc	and	and	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
great	great	j	great	great	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
slation	slation	n1	slation	slation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
befits	befits	vvz	befits	befit	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Divine	Divine	j-jn	Divine	divine	0
to	to	pc-acp	to	to	0
busie	busie	vvi	busy	busy	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
trifles	trifles	n2	trifles	trifle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
appertain	appertain	vvb	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
engage	engage	vvi	engage	engage	0
delicate	delicate	j	delicate	delicate	0
persons	persons	n2	persons	person	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
further	further	jc	further	further	0
pursuit	pursuit	n1	pursuit	pursuit	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	fw-mi	ters	ters	0
;	;	;	;	;	0
especially	especially	av-j	especially	especial	0
considering	considering	vvg	considering	consider	0
that	that	d	that	that	0
bodily	bodily	j	bodily	bodily	0
health	health	n1	health	health	0
may	may	vmb	may	may	0
very	very	av	very	very	0
well	well	av	well	well	0
be	be	vbi	be	be	0
preserved	preserved	vvn	preserved	preserve	0
without	without	p-acp	without	without	0
them	them	pno32	them	they	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Divine	Divine	j-jn	Divine	divine	0
ought	ought	vmd	ought	ought	0
principally	principally	av-j	principally	principal	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
good	good	j	good	good	0
things	things	n2	things	thing	0
whereby	whereby	c-crq	whereby	whereby	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
become	become	vvi	become	become	0
acce	acce	n1	acce	acce	0
∣	∣	sy	∣	∣	0
ptable	ptable	j	ptable	ptable	0
to	to	pc-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
promote	promote	vvi	promote	promote	0
our	our	po12	our	our	0
own	own	d	own	own	0
salvation	salvation	n1	salvation	salvation	0
.	.	.	.	.	1
Inasmuch	Inasmuch	av	Inasmuch	inasmuch	0
then	then	av	then	then	0
as	as	c-acp	as	as	0
Holy	Holy	j	Holy	holy	0
Sobrietie	Sobrietie	n1	Sobriety	sobriety	0
doth	doth	vdz	does	do	0
bring	bring	vvi	bring	bring	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
good	good	j	good	good	0
things	things	n2	things	thing	0
belong	belong	vvb	belong	belong	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
miseseeming	miseseeming	vvg	miseseeming	miseseem	0
my	my	po11	my	my	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
this	this	d	this	this	0
short	short	j	short	short	0
Treatise	Treatise	n1	Treatise	treatise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
and	and	cc	and	and	0
declare	declare	vvi	declare	declare	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
way	way	n1	way	way	0
and	and	cc	and	and	0
means	means	n2	means	mean	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
just	just	j	just	just	0
scantling	scantling	n1	scantling	scantling	0
and	and	cc	and	and	0
measure	measure	n1	measure	measure	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
annexed	annexed	vvn	annexed	annex	0
a	a	dt	a	a	0
Treatise	Treatise	n1	Treatise	treatise	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Venetian	Venetian	jp	Venetian	venetian	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
Lodo	Lodo	fw-it	Lodo	lodo	0
∣	∣	sy	∣	∣	0
wick	wick	n1	wick	wick	0
Cornaro	Cornaro	np1	Cornaro	Cornaro	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
eminencie	eminencie	n1	eminency	eminency	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sharp	sharp	j	sharp	sharp	0
judge	judge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
having	having	vhg	having	have	0
learned	learned	vvn	learned	learn	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
the	the	dt	the	the	0
great	great	j	great	great	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
power	power	n1	power	power	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Sobrietie	Sobrietie	n1	Sobriety	sobriety	0
,	,	,	,	,	0
did	did	vdd	did	do	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
by	by	p-acp	by	by	0
wri	wri	fw-la	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
notably	notably	av-j	notably	notable	0
make	make	vvb	make	make	0
declaration	declaration	n1	declaration	declaration	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
these	these	d	these	these	0
Treatises	Treatises	n2	Treatises	treatise	0
(	(	(	(	(	0
my	my	po11	my	my	0
Reverend	Reverend	n-jn	Reverend	reverend	0
L.	L.	n1	L.	lord	0
)	)	)	)	)	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
name	name	n1	name	name	0
.	.	.	.	.	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
foth	foth	uh	foth	foth	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
patronage	patronage	n1	patronage	patronage	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
can	can	vmb	can	can	0
a	a	dt	a	a	0
Treatise	Treatise	n1	Treatise	treatise	0
of	of	pp-f	of	of	0
Sobrie	Sobrie	np1	Sobrie	Sobrie	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
fitly	fitly	av-j	fitly	fit	0
dedicated	dedicated	vvn	dedicated	dedicate	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	pi	one	one	0
as	as	a-acp	as	as	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
stoutly	stoutly	av-j	stoutly	stout	0
and	and	cc	and	and	0
constantly	constantly	av-j	constantly	constant	0
followed	followed	vvd	followed	follow	0
Sobri	Sobri	np1	Sobri	Sobri	0
∣	∣	sy	∣	∣	0
etie	etie	n1	etie	etie	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
help	help	n1	help	help	0
thereof	thereof	av	thereof	thereof	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
himself	himself	px31	himself	himself	0
vigorous	vigorous	j	vigorous	vigorous	0
and	and	cc	and	and	0
cheerfull	cheerfull	j	cheerful	cheerful	0
unto	unto	p-acp	unto	unto	0
neare	neare	av-j	near	near	0
upon	upon	p-acp	upon	upon	0
seven	seven	crd	seven	seven	0
∣	∣	sy	∣	∣	0
tie	tie	vvi	tie	tie	0
yeares	yeares	ng1	years	year	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
age	age	n1	age	age	0
?	?	?	?	?	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
sit	sit	vvi	fit	sit	0
a	a	dt	a	a	0
hūgry	hūgry	j	hungry	hungry	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
daily	daily	j	daily	daily	0
feasts	feasts	n2	feasts	feast	0
,	,	,	,	,	0
enjoyned	enjoyned	vvd	enjoined	enjoin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Gentrie	Gentrie	n1	Gentry	gentry	0
that	that	cst	that	that	0
passe	passe	vvb	pass	pass	0
by	by	p-acp	by	by	0
solitarie	solitarie	j	solitary	solitary	0
Campinia	Campinia	np1	Campinia	Campinia	0
:	:	:	:	:	0
and	and	cc	and	and	0
whilest	whilest	cs	whilst	while	0
others	others	n2-jn	others	other	0
fill	fill	vvb	fill	fill	0
their	their	po32	their	their	0
bel	bel	n1	bel	bel	0
∣	∣	sy	∣	∣	0
lies	lies	zz	lies	lies	0
and	and	cc	and	and	0
satisfie	satisfie	vvi	satisfy	satisfy	0
their	their	po32	their	their	0
appetites	appetites	n2	appetites	appetite	0
,	,	,	,	,	0
you	you	pn22	you	you	0
contract	contract	vvb	contract	contract	0
both	both	av-d	both	both	0
into	into	p-acp	into	into	0
narrow	narrow	j	narrow	narrow	0
bounds	bounds	n2	bounds	bound	0
and	and	cc	and	and	0
limits	limits	n2	limits	limit	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
this	this	d	this	this	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
sundrie	sundrie	j	sundry	sundry	0
other	other	n-jn	other	other	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
deserve	deserve	vvb	deserve	deserve	0
this	this	d	this	this	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
venerable	venerable	j	venerable	venerable	0
respect	respect	n1	respect	respect	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
that	that	cst	that	that	0
zeal	zeal	n1	zeal	zeal	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
so	so	av	so	so	0
indu	indu	fw-fr	indu	indu	0
∣	∣	sy	∣	∣	0
striously	striously	av-j	striously	strious	0
promote	promote	vvb	promote	promote	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
beneficiall	beneficiall	j	beneficial	beneficial	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Bel	Bel	n1	Bel	bell	0
∣	∣	sy	∣	∣	0
gia	gia	n1	giam	giam	0
:	:	:	:	:	0
and	and	cc	and	and	0
together	together	av	together	together	0
herewith	herewith	av	herewith	herewith	0
that	that	d	that	that	0
singular	singular	j	singular	singular	0
wisdome	wisdome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
means	means	n2	means	mean	0
whereof	whereof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
many	many	d	many	many	0
yeares	yeares	ng2	years	year	0
space	space	n1	space	space	0
safely	safely	av-j	safely	safe	0
conserved	conserved	vvn	conserved	conserve	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
Hospitall	Hospitall	n1	Hospital	hospital	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
desert	desert	n1	desert	desert	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
tumults	tumults	n2	tumults	tumult	0
of	of	pp-f	of	of	0
wars	wars	n2	wars	war	0
,	,	,	,	,	0
and	and	cc	and	and	0
shocks	shocks	n2	shocks	shock	0
of	of	pp-f	of	of	0
armies	armies	n2	armies	army	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
licenciosnesse	licenciosnesse	n1	licenciosnesse	licenciosnesse	0
of	of	pp-f	of	of	0
militarie	militarie	j	military	military	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
scipline	scipline	n1	scipline	scipline	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
daily	daily	av-j	daily	daily	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
rodes	rodes	zz	rodes	rodes	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
