IF	IF	cs	IF	if	0
doth	doth	vdz	does	do	0
perfectly	perfectly	av-j	perfectly	perfect	0
know	know	vvi	know	know	0
them	them	pno32	them	they	0
;	;	;	;	;	0
&	&	cc	&	and	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
hath	hath	vhz	hath	have	0
assisted	assisted	vvn	assisted	assist	0
her	her	pno31	her	she	0
,	,	,	,	,	0
The	The	dt	The	the	0
troubles	troubles	n2	troubles	trouble	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
terrible	terrible	j	terrible	terrible	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
time	time	n1	time	time	0
.	.	.	.	.	0
preseruing	preseruing	vvg	preserving	preserve	0
her	her	pno31	her	she	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
her	her	po31	her	her	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
Wherby	Wherby	c-crq	Whereby	whereby	0
we	we	pns12	we	we	0
plainely	plainely	av-j	plainly	plain	0
see	see	vvb	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
promise	promise	n1	promise	promise	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
kept	kept	vvn	kept	keep	0
;	;	;	;	;	0
especially	especially	av-j	especially	especial	0
since	since	c-acp	since	since	0
he	he	pns31	he	he	0
neuer	neuer	av-x	never	never	0
leaues	leaues	vvz	leaves	leave	0
her	her	po31	her	her	0
vnprouided	vnprouided	j-vvn	unprovided	unprovide	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
conding	conding	vvg	conding	cond	0
aydes	aydes	n2	aids	aid	0
and	and	cc	and	and	0
good	good	j	good	good	0
means	means	n2	means	mean	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
she	she	pns31	she	she	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
deuou	deuou	vvn	deuou	deuou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
of	of	pp-f	of	of	0
Lyons	Lyons	n2	Lyons	lion	0
and	and	cc	and	and	0
rauenous	rauenous	j	ravenous	ravenous	0
Wolues	Wolues	n2	Wolves	wolf	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
iust	iust	j	just	just	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
)	)	)	)	)	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
permitted	permitted	vvn	permitted	permit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
rush	rush	vvi	rush	rush	0
in	in	p-acp	in	in	0
vpon	vpon	p-acp	upon	upon	0
her	her	pno31	her	she	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
representing	representing	vvg	representing	represent	0
those	those	d	those	those	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
heretofore	heretofore	av	heretofore	heretofore	0
haue	haue	vhb	have	have	0
hated	hated	vvn	hated	hate	0
,	,	,	,	,	0
maligned	maligned	vvn	maligned	malign	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
secuted	secuted	vvd	secuted	secute	0
her	her	pno31	her	she	0
.	.	.	.	.	1
Doe	Doe	vdb	Do	do	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
)	)	)	)	)	0
behold	behold	vvb	behold	behold	0
many	many	d	many	many	0
successours	successours	n2	successors	successor	0
to	to	p-acp	to	to	0
Pilate	Pilate	np1	Pilate	Pilate	0
?	?	?	?	?	1
Pilate	Pilate	np1	Pilate	Pilate	0
,	,	,	,	,	0
Iudas	Iudas	np1	Iudas	Judas	0
,	,	,	,	,	0
Cayphas	Cayphas	np1	Cayphas	Cayphas	0
and	and	cc	and	and	0
Simon	Simon	np1	Simon	Simon	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
gus	gus	fw-la	gus	gus	0
,	,	,	,	,	0
seem	seem	vvb	seem	seem	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
dead	dead	j	dead	dead	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
succes	succes	n1	success	success	0
∣	∣	sy	∣	∣	0
sors	sors	ng2	sors	sors	0
inow	inow	pns11|av	enough	I|now	0
,	,	,	,	,	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
against	against	p-acp	against	against	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Others	Others	n2-jn	Others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Lieutenants	Lieutenants	n2	Lieutenants	lieutenant	0
to	to	p-acp	to	to	0
Iudas	Iudas	np1	Iudas	Judas	0
?	?	?	?	?	1
Others	Others	n2-jn	Others	other	0
,	,	,	,	,	0
Vizegerents	Vizegerents	n2	Vizegerents	vizegerent	0
to	to	p-acp	to	to	0
Cayphas	Cayphas	np1	Cayphas	Cayphas	0
?	?	?	?	?	1
And	And	cc	And	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
the	the	dt	the	the	0
meere	meere	j	mere	mere	0
Ʋicars	Ʋicars	np1	Ʋicars	Ʋicars	0
to	to	p-acp	to	to	0
Simon	Simon	np1	Simon	Simon	0
the	the	av	the	then	0
Sor	Sor	p-acp	Sor	for	0
∣	∣	sy	∣	∣	0
cerer	cerer	n1	cerer	cerer	0
?	?	?	?	?	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
together	together	av	together	together	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
doe	doe	vdb	do	do	0
yet	yet	av	yet	yet	0
torment	torment	vvi	torment	torment	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
secute	secute	vvi	secute	secute	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
intending	intending	vvg	intending	intend	0
to	to	pc-acp	to	to	0
exterminate	exterminate	vvi	exterminate	exterminate	0
it	it	pn31	it	it	0
whole	whole	j-jn	whole	whole	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
there	there	a-acp	there	there	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
memorie	memorie	n1	memory	memory	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
coun	coun	vvi	con	con	0
∣	∣	sy	∣	∣	0
sell	sell	n1	fell	saddle	0
or	or	cc	or	or	0
prouidence	prouidence	n1	providence	providence	0
,	,	,	,	,	0
knowes	knowes	vvz	knows	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
winke	winke	vvi	wink	wink	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
while	while	n1	while	while	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
impudence	impudence	n1	impudence	impudence	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
fooles	fooles	n2	fools	fool	0
;	;	;	;	;	0
And	And	cc	And	and	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
stagger	stagger	vvi	stagger	stagger	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
:	:	:	:	:	0
Prou.	Prou.	np1	Prou.	Prou.	1
21.	21.	crd	21.	21.	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
raised	raised	vvn	raised	raise	0
vp	vp	a-acp	up	up	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
time	time	n1	time	time	0
)	)	)	)	)	0
many	many	d	many	many	0
liuely	liuely	j	lively	lively	0
figures	figures	n2	figures	figure	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
auncient	auncient	j-jn	ancient	ancient	0
friends	friends	n2	friends	friend	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Gos	Gos	vvz	Gos	go	0
∣	∣	sy	∣	∣	0
pell	pell	av	pell	pell	0
.	.	.	.	.	1
God	God	np1	God	God	0
neuer	neuer	av-x	never	never	0
leaues	leaues	vvz	leaves	leave	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
main	main	n1	main	main	0
∣	∣	sy	∣	∣	0
taine	taine	vvb	taine	take	0
the	the	pno32	thee	they	0
same	same	d	same	same	0
keepeth	keepeth	vvz	keepeth	keep	0
his	his	po31	his	his	0
promise	promise	n1	promise	promise	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
compare	compare	vvi	compare	compare	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
denied	denied	vvn	denied	deny	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
vessels	vessels	n2	vessels	vessel	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
whose	whose	rg-crq	whose	who	0
mouthes	mouthes	n2	mouths	mouth	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
put	put	vvn	put	put	0
his	his	po31	his	his	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
that	that	cst	that	that	0
cuts	cuts	vvz	cuts	cut	0
on	on	p-acp	on	on	0
both-sides	both-sides	j	both-sides	both-sides	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
the	the	dt	the	the	0
excellencie	excellencie	n1	excellency	excellency	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
boldly	boldly	av-j	boldly	bold	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
doth	doth	vdz	does	do	0
liuely	liuely	av-j	lively	lively	0
represent	represent	vvi	represent	represent	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
22.	22.	crd	22.	22.	0
9.	9.	crd	9.	9	0
the	the	dt	the	the	0
good	good	j	good	good	0
king	king	n1	king	king	0
Abgarus	Abgarus	np1	Abgarus	Abgarus	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
expresse	expresse	vvi	express	express	0
his	his	po31	his	his	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Hisio	Hisio	np1	Hisio	Hisio	0
.	.	.	.	.	1
Eccle.	Eccle.	np1	Eccle.	Eccle.	0
offered	offered	vvd	offered	offer	0
him	him	pno31	him	he	0
all	all	d	all	all	0
assistance	assistance	n1	assistance	assistance	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
when	when	c-crq	when	when	0
so	so	av	so	so	0
graciously	graciously	av-j	graciously	gracious	0
he	he	pns31	he	he	0
inuited	inuited	vvd	invited	invite	0
him	him	pno31	him	he	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
house	house	n1	house	house	0
.	.	.	.	.	1
King	King	n1	King	king	0
Abga	Abga	n1	Abga	abga	0
∣	∣	sy	∣	∣	0
rus	rus	j	rus	rus	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
louer	louer	n1	lover	lover	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
the	the	dt	the	the	0
dutie	dutie	n1	duty	duty	0
and	and	cc	and	and	0
office	office	n1	office	office	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Gamaliell	Gamaliell	np1	Gamaliell	Gamaliell	0
,	,	,	,	,	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Doctor	Doctor	n1	Doctor	doctor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
also	also	av	also	also	0
a	a	dt	a	a	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
cret	cret	j	cret	great	0
disciple	disciple	n1	disciple	disciple	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
euermore	euermore	av	evermore	evermore	0
fauouring	fauouring	vvg	favouring	favour	0
and	and	cc	and	and	0
furthe	furthe	av-j	forth	further	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
his	his	po31	his	his	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
Acts	Acts	np1	Acts	Acts	0
5.	5.	crd	5.	5.	0
41.	41.	crd	41.	41.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
prince	prince	n1	prince	prince	0
Iay	Iay	n1	Jay	jay	0
∣	∣	sy	∣	∣	0
rus	rus	n1	rus	rus	0
;	;	;	;	;	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
Gameliel	Gameliel	np1	Gameliel	Gameliel	0
,	,	,	,	,	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
and	and	cc	and	and	0
secret	secret	j-jn	secret	secret	0
disciple	disciple	n1	disciple	disciple	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
.	.	.	.	.	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
Iesus	Iesus	np1	Iesus	Jesus	0
bestowed	bestowed	vvd	bestowed	bestow	0
the	the	dt	the	the	0
raysing	raysing	n-vvg	raising	raise	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
daugh	daugh	wd	daugh	daugh	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
:	:	:	:	:	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
hee	hee	pns31	he	he	0
raysed	raysed	vvn	raised	raise	0
vp	vp	p-acp	up	up	0
you	you	pn22	you	you	0
,	,	,	,	,	0
most	most	ds	most	most	0
miracu	miracu	n1	miracu	miracu	0
∣	∣	sy	∣	∣	0
lously	lously	av-j	lously	lous	0
preseruing	preseruing	vvg	preserving	preserve	0
your	your	po22	your	your	0
life	life	n1	life	life	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
blood-thirstie	blood-thirstie	j	bloodthirsty	bloodthirsty	0
throates	throates	n2	throats	throat	0
of	of	pp-f	of	of	0
wolues	wolues	n2	wolves	wolf	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
most	most	ds	most	most	0
renowned	renowned	vvn	renowned	renown	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
personages	personages	n2	personages	personage	0
altogether	altogether	av	altogether	altogether	0
,	,	,	,	,	0
Mark	Mark	vvb	Mark	mark	0
.	.	.	.	.	1
5	5	crd	5	5	0
41.	41.	crd	41.	41.	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
collected	collected	vvn	collected	collect	0
a	a	dt	a	a	0
briefe	briefe	j	brief	brief	0
disputation	disputation	n1	disputation	disputation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
Jayrus	Jayrus	np1	Jayrus	Jayrus	0
a	a	dt	a	a	0
prince	prince	n1	prince	prince	0
of	of	pp-f	of	of	0
Is	Is	vbz	Is	be	0
∣	∣	sy	∣	∣	0
rael	rael	uh-av	rael	rael	0
,	,	,	,	,	0
conuer	conuer	n1	conuer	conuer	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
recei	recei	fw-la	recei	recei	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
a	a	zz	a	a	0
great	great	j	great	great	0
benefit	benefit	n1	benefit	benefit	0
from	from	p-acp	from	from	0
Iesus-God	Iesus-God	np1	Iesus-God	Iesus-God	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
approoued	approoued	vvn	approved	approve	0
by	by	p-acp	by	by	0
mens	mens	ng2	men's	man	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
uentions	uentions	n2	uentions	uention	0
.	.	.	.	.	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
principall	principall	j-jn	principal	principal	0
Articles	Articles	n2	Articles	article	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
gladly	gladly	av-j	gladly	glad	0
I	I	pns11	I	i	0
vndertooke	vndertooke	vvd	undertook	undertake	0
this	this	d	this	this	0
Argument	Argument	n1	Argument	argument	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
might	might	vmd	might	may	0
clearely	clearely	av-j	clearly	clear	0
be	be	vbi	be	be	0
discer	discer	n1	discer	discer	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
holds	holds	vvz	holds	hold	0
the	the	dt	the	the	0
iustest	iustest	js	justest	just	0
cause	cause	n1	cause	cause	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
craues	craues	vvz	craves	crave	0
no	no	dx	no	no	0
approbation	approbation	n1	approbation	approbation	0
by	by	p-acp	by	by	0
mens	mens	ng2	men's	man	0
inuentions	inuentions	n2	inventions	invention	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
shadowed	shadowed	vvn	shadowed	shadow	0
and	and	cc	and	and	0
coloured	coloured	vvn	coloured	colour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
shewes	shewes	vvz	shows	show	0
of	of	pp-f	of	of	0
sanctitie	sanctitie	n1	sanctity	sanctity	0
and	and	cc	and	and	0
good	good	j	good	good	0
intention	intention	n1	intention	intention	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
his	his	po31	his	his	0
word	word	n1	word	word	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
endure	endure	vvi	endure	endure	0
addition	addition	n1	addition	addition	0
,	,	,	,	,	0
change	change	n1	change	change	0
or	or	cc	or	or	0
diminution	diminution	n1	diminution	diminution	0
:	:	:	:	:	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
the	the	dt	the	the	0
very	very	j	very	very	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gels	gels	n2	gels	gel	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
suspected	suspected	vvn	suspected	suspect	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Luke	Luke	av	Lycia	luke	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
4.	4.	crd	4.	4.	0
12.	12.	crd	12.	12.	0
writing	writing	n1	writing	writing	0
his	his	po31	his	his	0
Gospell	Gospell	n1	Gospel	gospel	0
to	to	p-acp	to	to	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
beloued	beloued	j-vvn	beloved	belove	0
Theophilus	Theophilus	np1	Theophilus	Theophilus	0
:	:	:	:	:	0
Galat.	Galat.	np1	Galat.	Galat.	1
1.	1.	crd	1.	1.	0
8.	8.	crd	8.	8.	1
I	I	pns11	I	i	0
dedicate	dedicate	vvb	dedicate	dedicate	0
and	and	cc	and	and	0
present	present	j	present	present	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
this	this	d	this	this	0
small	small	j	small	small	0
Christian	Christian	njp	Christian	christian	0
resolution	resolution	n1	resolution	resolution	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Luke	Luke	np1	Luke	Luke	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Praeface	Praeface	n1	Preface	preface	0
,	,	,	,	,	0
writes	writes	vvz	writes	write	0
his	his	po31	his	his	0
Gospell	Gospell	n1	Gospel	gospel	0
to	to	p-acp	to	to	0
Theophilus	Theophilus	np1	Theophilus	Theophilus	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
autho	autho	fw-mi	autho	autho	0
∣	∣	sy	∣	∣	0
