Honourable	Honourable	j	Honourable	honourable	0
earnestly	earnestly	av-j	earnestly	earnest	0
yet	yet	av	yet	yet	0
humbly	humbly	av-j	humbly	humble	0
to	to	pc-acp	to	to	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Mordecai	Mordecai	np1	Mordecai	Mordecai	0
said	said	vvd	said	say	0
to	to	p-acp	to	to	0
Hester	Hester	np1	Hester	Hester	0
)	)	)	)	)	0
seriously	seriously	av-j	seriously	serious	0
and	and	cc	and	and	0
studiously	studiously	av-j	studiously	studious	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
high	high	j	high	high	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
hear	hear	vvb	hear	hear	0
the	the	dt	the	the	0
place	place	n1	place	place	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
said	said	vvd	said	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rod	rod	n1	rod	rod	0
)	)	)	)	)	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
appointed	appointed	vvn	appointed	appoint	0
it	it	pn31	it	it	0
;	;	;	;	;	0
Be	Be	vbb	Be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
Know	Know	vvi	Know	know	0
and	and	cc	and	and	0
account	account	vvi	account	account	0
that	that	d	that	that	0
the	the	dt	the	the	0
doing	doing	vdg	doing	do	0
your	your	po22	your	your	0
duty	duty	n1	duty	duty	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Place	Place	n1	Place	place	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
place	place	n1	place	place	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
else	else	av	else	else	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Places	Places	n2	Places	place	0
honoured	honoured	vvd	honoured	honour	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
honoured	honoured	vvd	honoured	honour	0
not	not	xx	not	not	0
your	your	po22	your	your	0
Places	Places	n2	Places	place	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
't	't	pn31	iT	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
fashion	fashion	n1	fashion	fashion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
their	their	po32	their	their	0
devotion	devotion	n1	devotion	devotion	0
to	to	pc-acp	to	to	0
sacrifice	sacrifice	vvi	sacrifice	sacrifice	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
nets	nets	n2	nets	net	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
their	their	po32	their	their	0
ambition	ambition	n1	ambition	ambition	0
to	to	p-acp	to	to	0
Lord	Lord	n1	Lord	lord	0
it	it	pn31	it	it	0
;	;	;	;	;	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
passionately	passionately	av-j	passionately	passionate	0
enamoured	enamoured	vvn	enamoured	enamour	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Delights	Delights	n2	Delights	delight	0
and	and	cc	and	and	0
Delicacies	Delicacies	n2	Delicacies	delicacy	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
heavenly	heavenly	j	heavenly	heavenly	0
St.	St.	n1	St.	saint	1
John	John	np1	John	John	0
calls	calls	vvz	calls	call	0
the	the	dt	the	the	0
lust	lust	n1	lust	lust	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
the	the	dt	the	the	0
lust	lust	n1	lust	lust	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pride	pride	n1	pride	pride	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
;	;	;	;	;	0
'Tis	'Tis	pn31|vbz	It's	it|be	0
all	all	d	all	all	0
but	but	p-acp	but	but	0
lust	lust	n1	lust	lust	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
lust	lust	n1	lust	lust	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
World	World	n1	World	world	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
lust	lust	n1	lust	lust	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
passeth	passeth	vvz	passes	pass	0
away	away	av	away	away	0
:	:	:	:	:	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Wise	Wise	j	Wise	wise	0
Solomon	Solomon	np1	Solomon	Solomon	0
on	on	p-acp	on	on	0
sad	sad	j	sad	sad	0
and	and	cc	and	and	0
dear	dear	av-jn	dear	dear	0
bought	bought	vvn	bought	buy	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
calls	calls	vvz	calls	call	0
vanity	vanity	n1	vanity	vanity	0
of	of	pp-f	of	of	0
vanities	vanities	n2	vanities	vanity	0
and	and	cc	and	and	0
vexation	vexation	n1	vexation	vexation	0
of	of	pp-f	of	of	0
spirit	spirit	n1	spirit	spirit	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
seek	seek	vvb	seek	seek	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
saith	saith	vvz	says	say	0
our	our	po12	our	our	0
blessed	blessed	j-vvn	blessed	bless	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
seek	seek	vvi	seek	seek	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
Christ's	Christ's	npg1	Christ's	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
seek	seek	vvb	seek	seek	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeavour	endeavour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
be	be	vbi	be	be	0
not	not	xx	not	not	0
led	led	vvn	led	lead	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
error	error	n1	error	error	0
and	and	cc	and	and	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World's	World's	n1|vbz	World's	world|be	0
admirers	admirers	n2	admirers	admirer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
fond	fond	j	found	fond	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
and	and	cc	and	and	0
miserable	miserable	j	miserable	miserable	0
because	because	c-acp	because	because	0
but	but	p-acp	but	but	0
temporary	temporary	j	temporary	temporary	0
and	and	cc	and	and	0
perishing	perishing	j-vvg	perishing	perish	0
greatness	greatness	n1	greatness	greatness	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
a	a	dt	a	a	0
meer	meer	j	mere	mere	0
Pageant	Pageant	n1	Pageant	pageant	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
shew	shew	n1	show	show	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
shew	shew	n1	show	show	0
that	that	cst	that	that	0
passeth	passeth	vvz	passes	pass	0
away	away	av	away	away	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
.	.	.	.	.	1
'Twas	'Twas	pn31|vbds	'Twas	it|be	0
David's	David's	npg1	David's	David	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
and	and	cc	and	and	0
'twill	'twill	pn31|vmb	it'll	it|will	0
be	be	vbi	be	be	0
yours	yours	png22	yours	you	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
tread	tread	vvb	tread	tread	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
steps	steps	n2	steps	step	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
served	served	vvd	served	serve	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
his	his	po31	his	his	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
or	or	cc	or	or	0
his	his	po31	his	his	0
genera	genera	fw-la	genera	genera	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
Consider	Consider	vvb	Consider	consider	0
then	then	av	then	then	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
and	and	cc	and	and	0
acceptable	acceptable	j	acceptable	acceptable	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
readinesse	readinesse	n1	readiness	readiness	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
good	good	j	good	good	0
word	word	n1	word	word	0
and	and	cc	and	and	0
work	work	n1	work	work	0
,	,	,	,	,	0
walking	walking	vvg	walking	walk	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
well	well	av	well	well	0
∣	∣	sy	∣	∣	0
pleasing	pleasing	j-vvg	pleasing	please	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
)	)	)	)	)	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
none	none	pix	none	none	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
,	,	,	,	,	0
none	none	pix	none	none	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
but	but	p-acp	but	but	0
God	God	np1	God	God	0
;	;	;	;	;	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
Sin	Sin	n1	since	sin	0
;	;	;	;	;	0
onely	onely	av-j	only	only	0
sanctifie	sanctifie	vvb	sanctify	sanctify	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
love	love	vvb	love	love	0
him	him	pno31	him	he	0
,	,	,	,	,	0
serve	serve	vvb	serve	serve	0
him	him	pno31	him	he	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
dread	dread	n1	dread	dread	0
;	;	;	;	;	0
Fear	Fear	vvb	Fear	fear	0
to	to	pc-acp	to	to	0
displease	displease	vvi	displease	displease	0
the	the	dt	the	the	0
God	God	n1	God	god	0
you	you	pn22	you	you	0
love	love	vvb	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
love	love	vvb	love	love	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
the	the	dt	the	the	0
God	God	n1	God	god	0
you	you	pn22	you	you	0
fear	fear	vvb	fear	fear	0
;	;	;	;	;	0
lest	lest	cs	lest	lest	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
forbid	forbid	vvb	forbid	forbid	0
)	)	)	)	)	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
name	name	n1	name	name	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
were	were	vbdr	were	be	0
dead	dead	j	dead	dead	0
;	;	;	;	;	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fessors	fessors	zz	fessors	fessors	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
practitioners	practitioners	n2	practitioners	practitioner	0
for	for	p-acp	for	for	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
World	World	n1	World	world	0
frown	frown	vvb	frown	frown	0
and	and	cc	and	and	0
accuse	accuse	vvi	accuse	accuse	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
non-confor	non-confor	j	nonconfor	nonconfor	0
∣	∣	sy	∣	∣	0
mity	mity	n1	mity	mity	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
small	small	j	small	small	0
thing	thing	n1	thing	thing	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
Apostle	Apostle	n1	Apostle	apostle	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
by	by	p-acp	by	by	0
mans	mans	ng1	men	man	0
day	day	n1	day	day	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
your	your	po22	your	your	0
judgement	judgement	n1	judgement	judgement	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
and	and	cc	and	and	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
World	World	n1	World	world	0
look	look	vvb	look	look	0
as	as	p-acp	as	as	0
big	big	j	big	big	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
sowre	sowre	j	sour	sour	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
safely	safely	av-j	safely	safe	0
and	and	cc	and	and	0
honourably	honourably	av-j	honourably	honourable	0
avow	avow	vvi	avow	avow	0
it	it	pn31	it	it	0
;	;	;	;	;	0
that	that	cst	that	that	0
the	the	dt	the	the	0
best	best	js	best	best	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
all	all	d	all	all	0
,	,	,	,	,	0
or	or	cc	or	or	0
displease	displease	vvi	displease	displease	0
any	any	d	any	any	0
with	with	p-acp	with	with	0
least	least	ds	least	least	0
dan	dan	n1	dan	dan	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
.	.	.	.	.	1
Remember	Remember	np1	Remember	Remember	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
one	one	crd	one	one	0
day	day	n1	day	day	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	n1	count	count	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Stewardship	Stewardship	n1	Stewardship	stewardship	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
judge	judge	vvi	judge	judge	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
appearance	appearance	n1	appearance	appearance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
(	(	(	(	(	0
searching	searching	j-vvg	searching	search	0
hearts	hearts	n2	hearts	heart	0
)	)	)	)	)	0
will	will	vmb	will	will	0
judge	judge	vvi	judge	judge	0
righteous	righteous	j	righteous	righteous	0
judge	judge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
man	man	n1	man	man	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
works	works	n2	works	work	0
:	:	:	:	:	0
Now	Now	av	Now	now	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
so	so	av	so	so	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
your	your	po22	your	your	0
day	day	n1	day	day	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
great	great	j	great	great	0
and	and	cc	and	and	0
terrible	terrible	j	terrible	terrible	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
joyful	joyful	j	joyful	joyful	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Well	Well	av	Well	well	0
done	done	vdn	done	do	0
good	good	j	good	good	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
enter	enter	vvb	enter	enter	0
ye	ye	pn22	you	you	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
joy	joy	n1	joy	joy	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
add	add	vvi	add	add	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
but	but	p-acp	but	but	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
heard	heard	vvd	herd	hear	0
,	,	,	,	,	0
so	so	av	so	so	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
,	,	,	,	,	0
may	may	vmb	may	may	0
affect	affect	vvi	affect	affect	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
thanks	thanks	n2	thanks	thank	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
high	high	j	high	high	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
remembred	remembred	vvd	remembered	remember	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
low	low	j	low	low	0
estate	estate	n1	estate	estate	0
.	.	.	.	.	1
Decemb.	Decemb.	np1	Decemb.	Decemb.	0
1656.	1656.	crd	1656.	1656.	1
