ALthough	ALthough	cs	ALthough	although	0
my	my	po11	my	my	0
Description	Description	n1	Description	description	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soule	Soule	n1	Soul	soul	0
those	those	d	those	those	0
two	two	crd	two	two	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
lately	lately	av-j	lately	late	0
preached	preached	vvd	preached	preach	0
at	at	p-acp	at	at	0
Camerwell	Camerwell	np1	Camerwell	Camerwell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
fit	fit	j	fit	fit	0
conclusion	conclusion	n1	conclusion	conclusion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Discourse	Discourse	n1	Discourse	discourse	0
before	before	p-acp	before	before	0
pen	pen	n1	pen	pen	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
setting	setting	vvg	setting	set	0
them	them	pno32	them	they	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
wri	wri	fw-la	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
neere	neere	av-j	near	near	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
)	)	)	)	)	0
deliue	deliue	vvi	deliue	deliue	0
∣	∣	sy	∣	∣	0
red	red	vvd	read	read	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
which	which	r-crq	which	which	0
then	then	av	then	then	0
I	I	pns11	I	i	0
spake	spake	vvd	spoke	speak	0
.	.	.	.	.	1
Onely	Onely	j	Only	only	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
best	best	js	best	best	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ease	ease	n1	ease	ease	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
place	place	vvi	place	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
margent	margent	n1	margin	margin	0
the	the	dt	the	the	0
places	places	n2	places	place	0
and	and	cc	and	and	0
verses	verses	n2	verses	verse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
textes	textes	n2	texts	text	0
and	and	cc	and	and	0
authorities	authorities	n2	authorities	authority	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vttering	vttering	vvg	uttering	utter	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
conuenient	conuenient	j	convenient	convenient	0
v	v	crd	v	five	0
∣	∣	sy	∣	∣	0
sually	sually	av-j	sually	sual	0
to	to	pc-acp	to	to	0
name	name	vvi	name	name	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
present	present	j	present	present	0
and	and	cc	and	and	0
stored	stored	vvn	stored	store	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
make	make	vvi	make	make	0
some	some	d	some	some	0
profitable	profitable	j	profitable	profitable	0
vse	vse	n1	use	use	0
ther	ther	zz	ther	ther	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
talent	talent	n1	talon	talon	0
graunted	graunted	vvd	granted	grant	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
)	)	)	)	)	0
generally	generally	av-j	generally	general	0
to	to	p-acp	to	to	0
benefite	benefite	n1	benefit	benefit	0
my	my	po11	my	my	0
Countrey	Countrey	n1	Country	country	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
consecrating	consecrating	vvg	consecrating	consecrate	0
them	them	pno32	them	they	0
particu	particu	n1	particu	particu	0
∣	∣	sy	∣	∣	0
larly	larly	av-jn	larly	lar	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
small	small	j	small	small	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutifull	dutifull	j	dutiful	dutiful	0
affec	affec	fw-la	affec	affec	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Worships	Worships	n2	Worships	worship	0
,	,	,	,	,	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
only	only	av-j	only	only	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
some	some	d	some	some	0
thankfull	thankfull	j	thankful	thankful	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
brance	brance	n1	brance	brance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
late	late	j	late	late	0
sauour	sauour	n1	savour	savour	0
and	and	cc	and	and	0
kindnesse	kindnesse	n1	kindness	kindness	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
affoording	affoording	vvg	affording	afford	0
me	me	pno11	me	i	0
your	your	po22	your	your	0
good	good	j	good	good	0
assistāce	assistāce	n1	assistance	assistance	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
a	a	dt	a	a	0
motion	motion	n1	motion	motion	0
made	made	vvd	made	make	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
best	best	js	best	best	0
wel-willers	wel-willers	n2	wellwillers	wellwiller	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
&	&	cc	&	and	0
mine	mine	png11	mine	i	0
.	.	.	.	.	1
The	The	dt	The	the	0
prayses	prayses	n2	praises	praise	0
and	and	cc	and	and	0
thanksgiuings	thanksgiuings	n2	thanksgivings	thanksgiving	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
due	due	j-jn	due	due	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
do	do	vdb	do	do	0
nothing	nothing	pix	nothing	nothing	0
disanull	disanull	vvi	disannul	disannul	0
that	that	cst	that	that	0
thāk	thāk	vvb	thank	thank	0
∣	∣	sy	∣	∣	0
fulnes	fulnes	n1	fullness	fullness	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
owe	owe	vvb	owe	owe	0
vnto	vnto	p-acp	unto	unto	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
instru	instru	n2	instru	instru	0
∣	∣	sy	∣	∣	0
mēts	mēts	n2	ments	ment	0
appointed	appointed	vvn	appointed	appoint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
good	good	j	good	good	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
humane	humane	j	humane	humane	0
gratitude	gratitude	n1	gratitude	gratitude	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
hād	hād	n1	hand	hand	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
leade	leade	vvi	lead	lead	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
diuine	diuine	j-jn	divine	divine	0
Maiestie	Maiestie	n1	Majesty	majesty	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
very	very	av	very	very	0
well	well	av	well	well	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
framed	framed	vvn	framed	frame	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
selfe	selfe	n1	self	self	0
same	same	d	same	same	0
argument	argument	n1	argument	argument	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
doth	doth	vdz	does	do	0
make	make	vvi	make	make	0
concerning	concerning	vvg	concerning	concern	0
loue	loue	n1	love	love	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
4.20	4.20	crd	4.20	4.20	0
.	.	.	.	.	1
He	He	pns31	He	he	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
thankfull	thankfull	j	thankful	thankful	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
seeth	seeth	vvz	sees	see	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
he	he	pns31	he	he	0
be	be	vbi	be	be	0
thankfull	thankfull	j	thankful	thankful	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
seene	seene	vvn	seen	see	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
recorded	recorded	vvn	recorded	record	0
of	of	pp-f	of	of	0
Thales	Thales	np1	Thales	Thales	0
the	the	dt	the	the	0
Miletian	Miletian	njp	Miletian	miletian	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
seuen	seuen	crd	seuen	seven	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Greece	Greece	np1	Greece	Greece	0
,	,	,	,	,	0
Stob.	Stob.	np1	Stob.	Stob.	1
Serm.	Serm.	np1	Serm.	Serm.	0
78	78	crd	78	78	0
that	that	d	that	that	0
when	when	c-crq	when	when	0
studying	studying	vvg	studying	study	0
Astronomy	Astronomy	n1	Astronomy	astronomy	0
,	,	,	,	,	0
and	and	cc	and	and	0
looking	looking	vvg	looking	look	0
vp	vp	a-acp	up	up	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
starres	starres	n2	stars	star	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
for	for	p-acp	for	for	0
getting	getting	vvg	getting	get	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
he	he	pns31	he	he	0
fel	fel	vvd	fell	fall	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
ditch	ditch	n1	ditch	ditch	0
,	,	,	,	,	0
a	a	dt	a	a	0
foo	foo	n1	foe	foe	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
&	&	cc	&	and	0
simple	simple	j	simple	simple	0
maid	maid	n1	maid	maid	0
could	could	vmd	could	can	0
tell	tell	vvi	tell	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
reward	reward	n1	reward	reward	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	crd	one	one	0
as	as	c-acp	as	as	0
would	would	vmd	would	will	0
so	so	av	so	so	0
contemplate	contemplate	vvi	contemplate	contemplate	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
forget	forget	vvi	forget	forget	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
feet	feet	n2	feet	foot	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
auoid	auoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
reproofe	reproofe	n1	reproof	reproof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middest	middest	n1	midst	midst	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
meditations	meditations	n2	meditations	meditation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
heauenly	heauenly	j	heavenly	heavenly	0
&	&	cc	&	and	0
spiritual	spiritual	j	spiritual	spiritual	0
thankfulnes	thankfulnes	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
somewhat	somewhat	av	somewhat	somewhat	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
falling	falling	vvg	falling	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pit	pit	n1	pit	pit	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
ingratitude	ingratitude	n1	ingratitude	ingratitude	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
this	this	d	this	this	0
little	little	j	little	little	0
pledge	pledge	n1	pledge	pledge	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutifull	dutifull	j	dutiful	dutiful	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
although	although	cs	although	although	0
being	being	vbg	being	be	0
two	two	crd	two	two	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
well	well	av	well	well	0
haue	haue	vhi	have	have	0
borne	borne	vvn	born	bear	0
to	to	p-acp	to	to	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
seuerall	seuerall	j	several	several	0
Dedicatory	Dedicatory	j	Dedicatory	dedicatory	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	c-acp	for	for	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
made	made	vvn	made	make	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
congratulate	congratulate	vvi	congratulate	congratulate	0
your	your	po22	your	your	0
worships	worships	n2	worships	worship	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
late	late	j	late	late	0
fauours	fauours	n2	favours	favour	0
worthily	worthily	av-j	worthily	worthy	0
bestowed	bestowed	vvn	bestowed	bestow	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
deserts	deserts	n2	deserts	desert	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
containe	containe	vvi	contain	contain	0
one	one	crd	one	one	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
being	being	vbg	being	be	0
parts	parts	n2	parts	part	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
not	not	xx	not	not	0
two	two	crd	two	two	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
bodie	bodie	n1	body	body	0
;	;	;	;	;	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
here	here	av	here	here	0
present	present	vvi	present	present	0
them	them	pno32	them	they	0
ioint	ioint	j	joint	joint	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
doubting	doubting	vvg	doubting	doubt	0
but	but	p-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
yeeld	yeeld	vvi	yield	yield	0
the	the	dt	the	the	0
same	same	d	same	same	0
approbation	approbation	n1	approbation	approbation	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
being	being	vbg	being	be	0
Printed	Printed	vvn	Printed	print	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
vouchsafed	vouchsafed	vvd	vouchsafed	vouchsafe	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
first	first	ord	first	first	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
vttered	vttered	vvd	uttered	utter	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
vsual	vsual	j	usual	usual	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
affoorded	affoorded	vvn	afforded	afford	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
Treatises	Treatises	n2	Treatises	treatise	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
heretofore	heretofore	av	heretofore	heretofore	0
published	published	vvn	published	publish	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
names	names	n2	names	name	0
.	.	.	.	.	1
God	God	np1	God	God	0
graunt	graunt	vvb	grant	grant	0
your	your	po22	your	your	0
Worships	Worships	n2	Worships	worship	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
either	either	d	either	either	0
a	a	dt	a	a	0
happie	happie	j	happy	happy	0
comfort	comfort	n1	comfort	comfort	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
accomplish	accomplish	vvi	accomplish	accomplish	0
your	your	po22	your	your	0
long	long	j	long	long	0
felicitie	felicitie	n1	felicity	felicity	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
blisse	blisse	n1	bliss	bliss	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Tanridge	Tanridge	np1	Tanridge	Tanridge	0
this	this	d	this	this	0
31.	31.	crd	31.	31.	0
of	of	pp-f	of	of	0
December	December	np1	December	December	0
.	.	.	.	.	1
1603.	1603.	crd	1603.	1603.	1
