Beloved	Beloved	j-vvn	Beloved	belove	0
Age	Age	n1	Age	age	0
and	and	cc	and	and	0
Death	Death	n1	Death	death	0
are	are	vbr	are	be	0
approaching	approaching	vvg	approaching	approach	0
;	;	;	;	;	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
knows	knows	vvz	knows	know	0
but	but	p-acp	but	but	0
Death	Death	n1	Death	death	0
may	may	vmb	may	may	0
overtake	overtake	vvi	overtake	overtake	0
Old	Old	j	Old	old	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
!	!	!	!	!	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Exercise	Exercise	n1	Exercise	exercise	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
;	;	;	;	;	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
grudged	grudged	vvn	grudged	grudge	0
to	to	pc-acp	to	to	0
spend	spend	vvi	spend	spend	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
spent	spent	vvn	spent	spend	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
Souls	Souls	n2	Souls	soul	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
reaped	reaped	vvn	reaped	reap	0
profit	profit	n1	profit	profit	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
thanks	thanks	n2	thanks	thank	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
!	!	!	!	!	1
How	How	q-crq	How	how	0
have	have	vhb	have	have	0
they	they	pns32	they	they	0
obliged	obliged	vvn	obliged	oblige	0
Me	Me	pno11	Me	i	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
truest	truest	js	truest	true	0
regard	regard	n1	regard	regard	0
unto	unto	p-acp	unto	unto	0
Themselves	Themselves	px32	Themselves	themselves	0
!	!	!	!	!	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Calm	Calm	j-jn	Calm	calm	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Storm	Storm	n1	Storm	storm	0
,	,	,	,	,	0
and	and	cc	and	and	0
blessed	blessed	vvn	blessed	bless	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
you	you	pn22	you	you	0
nor	nor	ccx	nor	nor	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
Ship	Ship	n1	Ship	ship	0
∣	∣	sy	∣	∣	0
wrackt	wrackt	vvn	wracked	wrack	0
!	!	!	!	!	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
gone	gone	vvn	gone	go	0
through	through	p-acp	through	through	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
and	and	cc	and	and	0
Dishonour	Dishonour	vvb	Dishonour	dishonour	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
evil	evil	j-jn	evil	evil	0
Report	Report	n1	Report	report	0
and	and	cc	and	and	0
good	good	j	good	good	0
Report	Report	n1	Report	report	0
:	:	:	:	:	0
And	And	cc	And	and	0
evil	evil	j-jn	evil	evil	0
report	report	n1	report	report	0
being	being	vbg	being	be	0
sanctified	sanctified	vvn	sanctified	sanctify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
humbling	humbling	vvg	humbling	humble	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
;	;	;	;	;	0
has	has	vhz	has	have	0
done	done	vdn	done	do	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
kind	kind	n1	kind	kind	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Reporters	Reporters	n2	Reporters	reporter	0
thought	thought	vvd	thought	think	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
over	over	p-acp	over	over	0
ruling	ruling	vvg	ruling	rule	0
and	and	cc	and	and	0
acting	acting	vvg	acting	act	0
power	power	n1	power	power	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
and	and	cc	and	and	0
graciously	graciously	av-j	graciously	gracious	0
even	even	av	even	even	0
to	to	pc-acp	to	to	0
amaze	amaze	vvi	amaze	amaze	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
;	;	;	;	;	0
both	both	d	both	both	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
,	,	,	,	,	0
enjoy	enjoy	vvb	enjoy	enjoy	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
liberty	liberty	n1	liberty	liberty	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
under	under	p-acp	under	under	0
Restraint	Restraint	n1	Restraint	restraint	0
and	and	cc	and	and	0
Persecution	Persecution	n1	Persecution	persecution	0
,	,	,	,	,	0
we	we	pns12	we	we	0
earnestly	earnestly	av-j	earnestly	earnest	0
prayed	prayed	vvd	prayed	pray	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
could	could	vmd	could	can	0
hardly	hardly	av	hardly	hardly	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
This	This	d	This	this	0
liberty	liberty	n1	liberty	liberty	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
special	special	j	special	special	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
vour	vour	zz	vour	vour	0
from	from	p-acp	from	from	0
Heaven	Heaven	n1	Heaven	heaven	0
;	;	;	;	;	0
is	is	vbz	is	be	0
envied	envied	vvn	envied	envy	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
Hell	Hell	n1	Hell	hell	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
no	no	dx	no	no	0
question	question	n1	question	question	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Instruments	Instruments	n2	Instruments	instrument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Evil	Evil	j-jn	Evil	evil	0
One	One	crd	One	one	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
very	very	av	very	very	0
active	active	j	active	active	0
to	to	pc-acp	to	to	0
deprive	deprive	vvi	deprive	deprive	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
us	us	pno12	us	we	0
but	but	p-acp	but	but	0
improve	improve	vvi	improve	improve	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
recourse	recourse	n1	recourse	recourse	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
us	us	pno12	us	we	0
more	more	dc	more	more	0
free	free	j	free	free	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	0
more	more	dc	more	more	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
Sin	Sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
inlarged	inlarged	vvn	enlarged	enlarge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Service	Service	n1	Service	service	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
that	that	d	that	that	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	av	ture	ture	0
fulfilled	fulfilled	vvd	fulfilled	fulfil	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
3.	3.	crd	3.	3.	0
8.	8.	crd	8.	8.	1
Behold	Behold	vvb	Behold	behold	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
before	before	p-acp	before	before	0
thee	thee	pno21	thee	thou	0
an	an	dt	and	a	0
open	open	j	open	open	0
door	door	n1	door	door	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
shut	shut	vvi	shut	shut	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
finishing	finishing	j-vvg	finishing	finish	0
part	part	n1	part	part	0
and	and	cc	and	and	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
also	also	av	also	also	0
?	?	?	?	?	1
And	And	cc	And	and	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
care	care	n1	care	care	0
to	to	pc-acp	to	to	0
finish	finish	vvi	finish	finish	0
well	well	av	well	well	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
the	the	dt	the	the	0
Painter	Painter	n1	Painter	painter	0
has	has	vhz	has	have	0
almost	almost	av	almost	almost	0
done	done	vdn	done	do	0
a	a	av	a	a	0
curious	curious	j	curious	curious	0
piece	piece	n1	piece	piece	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
exact	exact	j	exact	exact	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
touch	touch	n1	touch	touch	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
pencil	pencil	n1	pencil	pencil	0
?	?	?	?	?	0
his	his	po31	his	his	0
last	last	ord	last	last	0
hand	hand	n1	hand	hand	0
expresses	expresses	vvz	expresses	express	0
his	his	po31	his	his	0
greatest	greatest	js	greatest	great	0
Skill	Skill	n1	Skill	skill	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
adds	adds	vvz	adds	add	0
more	more	dc	more	more	0
years	years	n2	years	year	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
days	days	n2	days	day	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
holiest	holiest	js	holiest	holy	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
useful	useful	j	useful	useful	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
happiest	happiest	js	happiest	happy	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
lived	lived	vvn	lived	live	0
.	.	.	.	.	1
The	The	dt	The	the	0
nearer	nearer	jc	nearer	near	0
we	we	pns12	we	we	0
approach	approach	vvb	approach	approach	0
unto	unto	p-acp	unto	unto	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Reckoning	Reckoning	vvg	Reckoning	reckon	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
actly	actly	av-j	actly	act	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
walk	walk	vvi	walk	walk	0
!	!	!	!	!	0
how	how	q-crq	how	how	0
clean	clean	j	clean	clean	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
Hearts	Hearts	n2	Hearts	heart	0
!	!	!	!	!	0
how	how	q-crq	how	how	0
heavenly	heavenly	j	heavenly	heavenly	0
our	our	po12	our	our	0
Minds	Minds	n2	Minds	mind	0
and	and	cc	and	and	0
Conversations	Conversations	n2	Conversations	conversation	0
!	!	!	!	!	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
doubly	doubly	av-jn	doubly	double	0
refined	refined	vvn	refined	refine	0
should	should	vmd	should	shall	0
all	all	d	all	all	0
our	our	po12	our	our	0
Ser	Ser	n1	Sir	sir	0
∣	∣	sy	∣	∣	0
vices	vices	n2	vices	vice	0
be	be	vbb	be	be	0
!	!	!	!	!	1
You	You	pn22	You	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Husbands	Husbands	n2	Husbands	husband	0
,	,	,	,	,	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Wives	Wives	n2	Wives	wife	0
,	,	,	,	,	0
the	the	dt	the	the	0
nearer	nearer	jc	nearer	near	0
Eternal	Eternal	j	Eternal	eternal	0
Life	Life	n1	Life	life	0
approaches	approaches	vvz	approaches	approach	0
,	,	,	,	,	0
live	live	vvb	live	live	0
together	together	av	together	together	0
more	more	av-dc	more	more	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Heirs	Heirs	n2	Heirs	heir	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
be	be	vbb	be	be	0
more	more	av-dc	more	more	0
fervent	fervent	j	fervent	fervent	0
in	in	p-acp	in	in	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
rejoice	rejoice	vvb	rejoice	rejoice	0
in	in	p-acp	in	in	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
press	press	vvi	press	press	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
mark	mark	n1	mark	mark	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
prize	prize	n1	prize	prize	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
high	high	j	high	high	0
calling	calling	n-vvg	calling	call	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
You	You	pn22	You	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Parents	Parents	n2	Parents	parent	0
and	and	cc	and	and	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
Oh	Oh	uh	O	oh	0
set	set	vvb	set	set	0
fairer	fairer	jc	fairer	fair	0
copies	copies	n2	copies	copy	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
after	after	a-acp	after	after	0
!	!	!	!	!	1
Be	Be	vbb	Be	be	0
more	more	av-dc	more	more	0
Exemplary	Exemplary	j	Exemplary	exemplary	0
for	for	p-acp	for	for	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Meekness	Meekness	n1	Meekness	meekness	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Righteous	Righteous	j	Righteous	righteous	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Humility	Humility	n1	Humility	humility	0
,	,	,	,	,	0
and	and	cc	and	and	0
Contempt	Contempt	n1	Contempt	contempt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
;	;	;	;	;	0
declare	declare	vvb	declare	declare	0
plainly	plainly	av-j	plainly	plain	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
seek	seek	vvb	seek	seek	0
a	a	dt	a	a	0
better	better	jc	better	better	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	0
an	an	dt	and	a	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
venly	venly	j	venly	venly	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
is	is	vbz	is	be	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
your	your	po22	your	your	0
Heart	Heart	n1	Heart	heart	0
nor	nor	ccx	nor	nor	0
Treasure	Treasure	n1	Treasure	treasure	0
.	.	.	.	.	1
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
Souls	Souls	n2	Souls	soul	0
are	are	vbr	are	be	0
precious	precious	j	precious	precious	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
care	care	n1	care	care	0
;	;	;	;	;	0
give	give	vvb	give	give	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
occasion	occasion	n1	occasion	occasion	0
to	to	p-acp	to	to	0
Eternity	Eternity	n1	Eternity	eternity	0
to	to	pc-acp	to	to	0
curse	curse	vvi	curse	curse	0
your	your	po22	your	your	0
unfaithfulness	unfaithfulness	n1	unfaithfulness	unfaithfulness	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
care	care	vvb	care	care	0
∣	∣	sy	∣	∣	0
lesness	lesness	n1	lesness	lesness	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
instructing	instructing	n-vvg	instructing	instruct	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
being	being	vbg	being	be	0
seconded	seconded	vvn	seconded	second	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
an	an	dt	and	a	0
Exam	Exam	np1	Exam	Exam	0
∣	∣	sy	∣	∣	0
ple	ple	j-jn	ple	ple	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
demonstrate	demonstrate	vvi	demonstrate	demonstrate	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
are	are	vbr	are	be	0
indeed	indeed	av	indeed	indeed	0
taught	taught	vvn	taught	teach	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pression	pression	zz	pression	pression	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
desired	desired	j-vvn	desired	desire	0
effect	effect	n1	effect	effect	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
younger	younger	jc	younger	young	0
sort	sort	n1	sort	sort	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Children	Children	n2	Children	child	0
and	and	cc	and	and	0
Servants	Servants	n2	Servants	servant	0
,	,	,	,	,	0
be	be	vbb	be	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
value	value	vvi	valve	value	0
Saving	Saving	vvg	Saving	save	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
and	and	cc	and	and	0
Grace	Grace	n1	Grace	grace	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
high	high	j	high	high	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
and	and	cc	and	and	0
seek	seek	vvi	seek	seek	0
after	after	p-acp	after	after	0
both	both	d	both	both	0
betimes	betimes	av	betimes	betimes	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
the	the	dt	the	the	0
Youth	Youth	n1	Youth	youth	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Land	Land	n1	Land	land	0
are	are	vbr	are	be	0
universally	universally	av-j	universally	universal	0
degenerate	degenerate	j	degenerate	degenerate	0
and	and	cc	and	and	0
cor	cor	fw-la	cor	cor	0
∣	∣	sy	∣	∣	0
rupt	rupt	vvi	rupt	rupt	0
,	,	,	,	,	0
and	and	cc	and	and	0
affect	affect	vvi	affect	affect	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
prejudices	prejudices	n2	prejudices	prejudice	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
pow	pow	uh	pow	pow	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
of	of	pp-f	of	of	0
Godliness	Godliness	n1	Godliness	godliness	0
;	;	;	;	;	0
'tis	'tis	pn31|vbz	it's	it|be	0
a	a	dt	a	a	0
great	great	j	great	great	0
sign	sign	n1	sign	sign	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
his	his	po31	his	his	0
being	being	vbg	being	be	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
removed	removed	vvn	removed	remove	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
sad	sad	j	sad	sad	0
prospect	prospect	n1	prospect	prospect	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
