MADAME	MADAME	n1	MADAME	madam	0
Dedication	Dedication	n1	Dedication	dedication	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Present	Present	j	Present	present	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
presume	presume	vvi	presume	presume	0
a	a	dt	a	a	0
Welcome	Welcome	j-jn	Welcome	welcome	0
with	with	p-acp	with	with	0
her	her	pno31	her	she	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Child	Child	n1	Child	child	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
a	a	dt	a	a	0
Daughter	Daughter	n1	Daughter	daughter	0
of	of	pp-f	of	of	0
Religious	Religious	j	Religious	religious	0
Parents	Parents	n2	Parents	parent	0
(	(	(	(	(	0
Parents	Parents	n2	Parents	parent	0
of	of	pp-f	of	of	0
diuerse	diuerse	j	diverse	diverse	0
Children	Children	n2	Children	child	0
louers	louers	n2	lovers	lover	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
)	)	)	)	)	0
all	all	d	all	all	0
Louers	Louers	n2	Lovers	lover	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Truth	Truth	n1	Truth	truth	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
whereof	whereof	c-crq	whereof	whereof	0
the	the	dt	the	the	0
beloued	beloued	j-vvn	beloved	belove	0
Disciple	Disciple	n1	Disciple	disciple	0
hath	hath	vhz	hath	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
abode	abode	vvd	abided	abide	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ladie	Ladie	n1	Lady	lady	0
Elect	Elect	n1	Elect	elect	0
,	,	,	,	,	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
her	her	po31	her	her	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
abide	abide	vvi	abide	abide	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
A	A	dt	A	a	0
Welcome	Welcome	j-jn	Welcome	welcome	0
then	then	av	then	then	0
,	,	,	,	,	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
accep	accep	vvb	accept	accept	0
∣	∣	sy	∣	∣	0
tance	tance	n1	tance	tance	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
presume	presume	vvi	presume	presume	0
,	,	,	,	,	0
and	and	cc	and	and	0
assure	assure	vvb	assure	assure	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
seruice	seruice	n1	service	service	0
.	.	.	.	.	1
Three	Three	crd	Three	three	0
words	words	n2	words	word	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
reasons	reasons	n2	reasons	reason	0
(	(	(	(	(	0
omitting	omitting	vvg	omitting	omit	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
my	my	po11	my	my	0
Dedication	Dedication	n1	Dedication	dedication	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
a	a	dt	a	a	0
cour	cour	fw-fr	cour	cour	0
∣	∣	sy	∣	∣	0
teous	teous	j	teous	teous	0
Modestie	Modestie	n1	Modesty	modesty	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
name	name	vvb	name	name	0
Modestie	Modestie	np1-n	Modesty	modesty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
name	name	vvb	name	name	0
an	an	dt	and	a	0
as	as	a-acp	as	as	0
∣	∣	sy	∣	∣	0
sured	sured	vvn	sured	sure	0
Emblem	Emblem	n1	Emblem	emblem	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
vertues	vertues	n2	virtues	virtue	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
obserued	obserued	vvn	observed	observe	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
haue	haue	vhb	have	have	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Secōdly	Secōdly	ord	Secōdly	secōdly	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
an	an	dt	and	a	0
intended	intended	j-vvn	intended	intend	0
confirmation	confirmation	n1	confirmation	confirmation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Christian	Christian	njp	Christian	christian	0
Truth	Truth	n1	Truth	truth	0
whereof	whereof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
Louer	Louer	n1	Lover	lover	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
Professor	Professor	n1	Professor	professor	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
a	a	dt	a	a	0
duetie	duetie	n1	duty	duty	0
of	of	pp-f	of	of	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
,	,	,	,	,	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
your	your	po22	your	your	0
euer	euer	av	ever	ever	0
∣	∣	sy	∣	∣	0
readynesse	readynesse	n1	readiness	readiness	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
good	good	j	good	good	0
;	;	;	;	;	0
your	your	po22	your	your	0
oft	oft	av	oft	oft	0
most	most	av-ds	most	most	0
louing	louing	j-vvg	loving	love	0
and	and	cc	and	and	0
kind	kind	j	kind	kind	0
inquirie	inquirie	n1	inquiry	inquiry	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Welfare	Welfare	n1	Welfare	welfare	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
mine	mine	po11	mine	my	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
obligation	obligation	n1	obligation	obligation	0
of	of	pp-f	of	of	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
are	are	vbr	are	be	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
confirme	confirme	vvi	confirm	confirm	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
blesse	blesse	vvb	bless	bless	0
and	and	cc	and	and	0
perfect	perfect	vvi	perfect	perfect	0
your	your	po22	your	your	0
Right	Right	j-jn	Right	right	0
worthie	worthie	j	worthy	worthy	0
Knight	Knight	n1	Knight	knight	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
increase	increase	n1	increase	increase	0
and	and	cc	and	and	0
aboundance	aboundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
temporall	temporall	j	temporal	temporal	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
happinesse	happinesse	n1	happiness	happiness	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
