THat	THat	cst	THat	that	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
taile	taile	n1	tail	tail	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
those	those	d	those	those	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
shined	shined	vvn	shined	shine	0
as	as	p-acp	as	as	0
stars	stars	n2	stars	star	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
red	red	vvn	read	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
mighty	mighty	j	mighty	mighty	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
bloody	bloody	j	bloody	bloody	0
;	;	;	;	;	0
His	His	po31	His	his	0
mightiness	mightiness	n1	mightiness	mightiness	0
and	and	cc	and	and	0
bloodyness	bloodyness	n1	bloodyness	bloodyness	0
lye	lye	vvb	lie	lie	0
hid	hid	vvn	hid	hide	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
appea	appea	n1	appea	appea	0
∣	∣	sy	∣	∣	0
rances	rances	n2	rances	rance	0
;	;	;	;	;	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
that	that	cst	that	that	0
old	old	j	old	old	0
Serpent	Serpent	n1	Serpent	serpent	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
tail	tail	n1	tail	tail	0
is	is	vbz	is	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
windings	windings	n2-vvg	windings	wind	0
and	and	cc	and	and	0
turnings	turnings	n2-vvg	turnings	turn	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
begining	begining	n-vvg	beginning	begin	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
3.	3.	crd	3.	3.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
likewise	likewise	av	likewise	likewise	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
and	and	cc	and	and	0
Sathan	Sathan	np1	Sathan	Satan	0
,	,	,	,	,	0
a	a	dt	a	a	0
Deceiver	Deceiver	n1	Deceiver	deceiver	0
and	and	cc	and	and	0
an	an	dt	and	a	0
Adversary	Adversary	n1	Adversary	adversary	0
;	;	;	;	;	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
all	all	d	all	all	0
these	these	d	these	these	0
names	names	n2	names	name	0
under	under	p-acp	under	under	0
beautiful	beautiful	j	beautiful	beautiful	0
Discove	Discove	np1	Discove	Discove	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
and	and	cc	and	and	0
appearances	appearances	n2	appearances	appearance	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
wrapped	wrapped	vvn	wrapped	wrap	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
covered	covered	vvn	covered	cover	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
,	,	,	,	,	0
Speak	Speak	vvi	Speak	speak	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
,	,	,	,	,	0
Writings	Writings	n2-vvg	Writings	write	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
Dis	Dis	d	This	this	0
∣	∣	sy	∣	∣	0
coveries	coveries	n2	coveries	covery	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
he	he	pns31	he	he	0
ushereth	ushereth	vvz	ushereth	usher	0
in	in	p-acp	in	in	0
Errors	Errors	n2	Errors	error	0
with	with	p-acp	with	with	0
glorious	glorious	j	glorious	glorious	0
truths	truths	n2	truths	truth	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
his	his	po31	his	his	0
appearing	appearing	vvg	appearing	appear	0
to	to	p-acp	to	to	0
Professors	Professors	n2	Professors	professor	0
he	he	pns31	he	he	0
looks	looks	vvz	looks	look	0
first	first	ord	first	first	0
how	how	uh-crq	how	how	0
their	their	po32	their	their	0
Natures	Natures	n2	Nature's	nature	0
are	are	vbr	are	be	0
inclined	inclined	vvn	inclined	incline	0
,	,	,	,	,	0
he	he	pns31	he	he	0
casteth	casteth	vvz	casts	cast	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
first	first	ord	first	first	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bent	bent	n1	bent	bent	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Spirits	Spirits	n2	Spirits	spirit	0
,	,	,	,	,	0
That	That	cst	That	that	0
way	way	n1	way	way	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
inclined	inclined	vvn	inclined	incline	0
he	he	pns31	he	he	0
wil	wil	vmb	will	will	0
sute	sute	vvi	suit	suit	0
himself	himself	px31	himself	himself	0
in	in	p-acp	in	in	0
apparell	apparell	n1	apparel	apparel	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
inclined	inclined	vvn	inclined	incline	0
towards	towards	p-acp	towards	towards	0
Noti	Noti	fw-la	Noti	noti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
Fictions	Fictions	n2	Fictions	fiction	0
,	,	,	,	,	0
Forms	Forms	n2	Forms	form	0
,	,	,	,	,	0
or	or	cc	or	or	0
preten	preten	av-j	preten	preten	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
high	high	j	high	high	0
injoyments	injoyments	n2	enjoyments	enjoyment	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
without	without	p-acp	without	without	0
power	power	n1	power	power	0
,	,	,	,	,	0
he	he	pns31	he	he	0
sutes	sutes	n2	suits	suit	0
himself	himself	px31	himself	himself	0
accordingly	accordingly	av-vvg	accordingly	accord	0
;	;	;	;	;	0
he	he	pns31	he	he	0
makes	makes	vvz	makes	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
Scripture	Scripture	n1	Scripture	scripture	0
likewise	likewise	av	likewise	likewise	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Designs	Designs	n2	Designs	design	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
and	and	cc	and	and	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
are	are	vbr	are	be	0
his	his	po31	his	his	0
subtilties	subtilties	n2	subtleties	subtlety	0
now	now	av	now	now	0
adayes	adayes	av	adays	adays	0
:	:	:	:	:	0
this	this	d	this	this	0
Dragon	Dragon	n1	Dragon	dragon	0
is	is	vbz	is	be	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
scribed	scribed	vvn	scribed	scribe	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
wonder	wonder	n1	wonder	wonder	0
in	in	p-acp	in	in	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
,	,	,	,	,	0
Revel	Revel	vvb	Revel	revel	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
seven	seven	crd	seven	seven	0
heads	heads	n2	heads	head	0
and	and	cc	and	and	0
ten	ten	crd	ten	ten	0
horns	horns	n2	horns	horn	0
,	,	,	,	,	0
and	and	cc	and	and	0
seven	seven	crd	seven	seven	0
crowns	crowns	n2	crowns	crown	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
heads	heads	n2	heads	head	0
:	:	:	:	:	0
a	a	dt	a	a	0
wonder	wonder	n1	wonder	wonder	0
indeed	indeed	av	indeed	indeed	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
say	say	vvi	say	say	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
John	John	np1	John	John	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
:	:	:	:	:	0
The	The	dt	The	the	0
Dragon	Dragon	n1	Dragon	dragon	0
wants	wants	vvz	wants	want	0
no	no	dx	no	no	0
wisdome	wisdome	n1	wisdom	wisdom	0
to	to	pc-acp	to	to	0
tempt	tempt	vvi	tempt	tempt	0
,	,	,	,	,	0
deceive	deceive	vvb	deceive	deceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
devour	devour	vvi	devour	devour	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
seven	seven	crd	seven	seven	0
heads	heads	n2	heads	head	0
;	;	;	;	;	0
no	no	dx	no	no	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
about	about	p-acp	about	about	0
his	his	po31	his	his	0
designs	designs	n2	designs	design	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
ten	ten	crd	ten	ten	0
horns	horns	n2	horns	horn	0
;	;	;	;	;	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
wants	wants	vvz	wants	want	0
no	no	dx	no	no	0
glory	glory	n1	glory	glory	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
to	to	pc-acp	to	to	0
promise	promise	vvi	promise	promise	0
to	to	p-acp	to	to	0
professors	professors	n2	professors	professor	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
fall	fall	vvi	fallen	fall	0
down	down	a-acp	down	down	0
and	and	cc	and	and	0
worship	worship	vvi	worship	worship	0
him	him	pno31	him	he	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
seven	seven	crd	seven	seven	0
Crowns	Crowns	n2	Crowns	crown	0
.	.	.	.	.	1
Beloved	Beloved	j-vvn	Beloved	belove	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Dis	Dis	zf	Dis	this	0
∣	∣	sy	∣	∣	0
course	course	j	course	coarse	0
likewise	likewise	av	likewise	likewise	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
multiplicity	multiplicity	n1	multiplicity	multiplicity	0
of	of	pp-f	of	of	0
subtilty	subtilty	n1	subtlety	subtlety	0
,	,	,	,	,	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
;	;	;	;	;	0
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
slight	slight	j	slight	slight	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
writ	writ	vvn	writ	write	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
,	,	,	,	,	0
though	though	cs	though	though	0
confused	confused	vvn	confused	confuse	0
and	and	cc	and	and	0
scat	scat	vvn	scat	scat	0
∣	∣	sy	∣	∣	0
tered	tered	j	tered	tered	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
smal	smal	j	small	small	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
despise	despise	vvb	despise	despise	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
well	well	av	well	well	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
begin	begin	vvb	begin	begin	0
to	to	pc-acp	to	to	0
censure	censure	vvi	censure	censure	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
finde	finde	vvb	find	find	0
any	any	d	any	any	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
,	,	,	,	,	0
mind	mind	vvb	mind	mind	0
that	that	d	that	that	0
more	more	dc	more	more	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
writ	writ	vvd	writ	write	0
it	it	pn31	it	it	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
inquire	inquire	vvb	inquire	inquire	0
whose	whose	r-crq	whose	who	0
this	this	d	this	this	0
Dis	Dis	zf	Dis	this	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
bruised	bruised	j-vvn	bruised	bruise	0
Reed	Reed	n1	Reed	reed	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
smoaking	smoaking	j-vvg	smoking	smoke	0
flax	flax	n1	flax	flax	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
suckling	suckling	n1	suckling	suckling	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
babe	babe	n1	babe	babe	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
mouth	mouth	n1	mouth	mouth	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
perfect	perfect	vvi	perfect	perfect	0
his	his	po31	his	his	0
praise	praise	n1	praise	praise	0
.	.	.	.	.	1
