MAdame	MAdame	n1	MAdame	madam	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
when	when	c-crq	when	when	0
sinners	sinners	n2	sinners	sinner	0
are	are	vbr	are	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
full	full	j	full	full	0
measure	measure	n1	measure	measure	0
;	;	;	;	;	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
the	the	dt	the	the	0
patience	patience	n1	patience	patience	0
and	and	cc	and	and	0
famili	famili	fw-la	famili	famili	0
∣	∣	sy	∣	∣	0
ar	ar	vbi	are	be	0
accesse	accesse	n1	access	access	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
affords	affords	vvz	affords	afford	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
loue	loue	vvb	love	love	0
him	him	pno31	him	he	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
milde	milde	j	mild	mild	0
and	and	cc	and	and	0
patient	patient	j	patient	patient	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
feare	feare	vvb	fear	fear	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
hee	hee	pns31	he	he	0
behaues	behaues	vvz	behaves	behave	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
towards	towards	p-acp	towards	towards	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
to	to	pc-acp	to	to	0
moue	moue	vvi	move	move	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
and	and	cc	and	and	0
humility	humility	n1	humility	humility	0
.	.	.	.	.	1
And	And	cc	And	and	0
sithence	sithence	p-acp	since	sithence	0
my	my	po11	my	my	0
small	small	j	small	small	0
paines	paines	n2	pains	pain	0
in	in	p-acp	in	in	0
englishing	englishing	vvg	englishing	english	0
it	it	pn31	it	it	0
yeelds	yeelds	vvz	yields	yield	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
right	right	n-jn	right	right	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
choyce	choyce	n1	choice	choice	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
little	little	j	little	little	0
volume	volume	n1	volume	volume	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
(	(	(	(	(	0
hoping	hoping	vvg	hoping	hope	0
your	your	po22	your	your	0
fauourable	fauourable	j	favourable	favourable	0
acceptance	acceptance	n1	acceptance	acceptance	0
ther	ther	zz	ther	ther	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
)	)	)	)	)	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
befits	befits	vvz	befits	befit	0
you	you	pn22	you	you	0
,	,	,	,	,	0
(	(	(	(	(	0
Madame	Madame	n1	Madame	madam	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
respects	respects	n2	respects	respect	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
vertues	vertues	n2	virtues	virtue	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
here	here	av	here	here	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quired	quired	vvn	quired	quire	0
,	,	,	,	,	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
.	.	.	.	.	1
(	(	(	(	(	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
dame	dame	n1	dame	dame	0
)	)	)	)	)	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
it	it	pn31	it	it	0
without	without	p-acp	without	without	0
flattery	flattery	n1	flattery	flattery	0
;	;	;	;	;	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
humility	humility	n1	humility	humility	0
,	,	,	,	,	0
zeale	zeale	n1	zeal	zeal	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
house	house	n1	house	house	0
,	,	,	,	,	0
loue	loue	vvb	love	love	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
word	word	n1	word	word	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
faith	faith	n1	faith	faith	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
and	and	cc	and	and	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
an	an	dt	and	a	0
Anna	Anna	np1	Anna	Anna	0
,	,	,	,	,	0
alwayes	alwayes	av	always	always	0
seruing	seruing	vvg	serving	serve	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Temple	Temple	n1	Temple	temple	0
with	with	p-acp	with	with	0
fa	fa	fw-it	fa	fa	0
∣	∣	sy	∣	∣	0
sting	sting	n1	sting	sting	0
and	and	cc	and	and	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
a	a	dt	a	a	0
Lydia	Lydia	np1	Lydia	Lydia	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
,	,	,	,	,	0
a	a	dt	a	a	0
Mary	Mary	uh	Marry	mary	0
in	in	p-acp	in	in	0
pondering	pondering	vvg	pondering	ponder	0
and	and	cc	and	and	0
meditating	meditating	vvg	meditating	meditate	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
a	a	dt	a	a	0
Dor	Dor	n1	Dor	dor	0
∣	∣	sy	∣	∣	0
cas	cas	n1	case	case	0
to	to	p-acp	to	to	0
Widdowes	Widdowes	ng1	Widow's	widow	0
and	and	cc	and	and	0
Or	Or	cc	Or	or	0
∣	∣	sy	∣	∣	0
phans	phans	n2	phans	phan	0
,	,	,	,	,	0
a	a	dt	a	a	0
Shunamite	Shunamite	n1	Shunamite	shunamite	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
and	and	cc	and	and	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
countenan	countenan	n1	countenan	countenan	0
∣	∣	sy	∣	∣	0
cing	cing	j	cing	cing	0
our	our	po12	our	our	0
persons	persons	n2	persons	person	0
and	and	cc	and	and	0
mini	mini	fw-la	mini	mini	0
∣	∣	sy	∣	∣	0
stery	stery	zz	stery	stery	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
person	person	n1	person	person	0
and	and	cc	and	and	0
presence	presence	n1	presence	presence	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Canterbury	Canterbury	np1	Canterbury	Canterbury	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
here	here	av	here	here	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
cherishing	cherishing	vvg	cherishing	cherish	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
exercising	exercising	vvg	exercising	exercise	0
your	your	po22	your	your	0
liberall	liberall	j	liberal	liberal	0
charitie	charitie	n1	charity	charity	0
towards	towards	p-acp	towards	towards	0
our	our	po12	our	our	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
not	not	xx	not	not	0
leesing	leesing	vvg	leesing	lose	0
your	your	po22	your	your	0
first	first	ord	first	first	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Ephesians	Ephesians	njp2	Ephesians	ephesian	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
continuing	continuing	vvg	continuing	continue	0
it	it	pn31	it	it	0
towards	towards	p-acp	towards	towards	0
vs	vs	pno12	us	we	0
frō	frō	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
forget	forget	vvi	forget	forget	0
your	your	po22	your	your	0
piety	piety	n1	piety	piety	0
towards	towards	p-acp	towards	towards	0
him	him	pno31	him	he	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
your	your	po22	your	your	0
charity	charity	n1	charity	charity	0
towards	towards	p-acp	towards	towards	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
name	name	n1	name	name	0
and	and	cc	and	and	0
charitable	charitable	j	charitable	charitable	0
workes	workes	n2	works	work	0
are	are	vbr	are	be	0
inregistred	inregistred	vvn	inregistred	inregistre	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
name	name	n1	name	name	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
your	your	po22	your	your	0
deeds	deeds	n2	deeds	deed	0
of	of	pp-f	of	of	0
cha	cha	pns11|vhb	cham	I|have	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
in	in	p-acp	in	in	0
feeding	feeding	vvg	feeding	feed	0
,	,	,	,	,	0
couering	couering	vvg	covering	cover	0
,	,	,	,	,	0
visiting	visiting	vvg	visiting	visit	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Booke	Booke	n1	Book	book	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
opened	opened	vvn	opened	open	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
consolation	consolation	n1	consolation	consolation	0
;	;	;	;	;	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
reape	reape	vvi	reap	reap	0
plenti	plenti	fw-la	plenti	plenti	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
sowe	sowe	vvi	sow	sow	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
Damascen	Damascen	n1	Damascen	damascen	0
speakes	speakes	vvz	speaks	speak	0
,	,	,	,	,	0
here	here	av	here	here	0
you	you	pn22	you	you	0
giue	giue	vvb	give	give	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
much	much	d	much	much	0
;	;	;	;	;	0
now	now	av	now	now	0
you	you	pn22	you	you	0
giue	giue	vvb	give	give	0
a	a	dt	a	a	0
transitory	transitory	j	transitory	transitory	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
gaine	gaine	vvi	gain	gain	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
;	;	;	;	;	0
here	here	av	here	here	0
you	you	pn22	you	you	0
giue	giue	vvb	give	give	0
a	a	dt	a	a	0
penny	penny	n1	penny	penny	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
a	a	dt	a	a	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
Iulius	Iulius	np1	Iulius	Iulius	0
Cesar	Cesar	np1	Cesar	Cesar	0
gaue	gaue	vvd	gave	give	0
Lands	Lands	n2	Lands	land	0
to	to	p-acp	to	to	0
one	one	pi	one	one	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
draught	draught	n1	draught	draught	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
reward	reward	n1	reward	reward	0
will	will	vmb	will	will	0
Christ	Christ	np1	Christ	Christ	0
giue	giue	vvi	give	give	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
,	,	,	,	,	0
that	that	cst	that	that	0
giue	giue	vvb	give	give	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
cup	cup	n1	cup	cup	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
to	to	pc-acp	to	to	0
drinke	drinke	vvi	drink	drink	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
name	name	n1	name	name	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
?	?	?	?	?	1
If	If	cs	If	if	0
Darius	Darius	np1	Darius	Darius	0
gaue	gaue	vvd	gave	give	0
a	a	dt	a	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
to	to	p-acp	to	to	0
Silosontes	Silosontes	np1	Silosontes	Silosontes	0
,	,	,	,	,	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
garment	garment	n1	garment	garment	0
onely	onely	av-j	only	only	0
;	;	;	;	;	0
what	what	q-crq	what	what	0
a	a	dt	a	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
will	will	vmb	will	will	0
Christ	Christ	np1	Christ	Christ	0
giue	giue	vvi	give	give	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
giue	giue	vvb	give	give	0
him	him	pno31	him	he	0
cloathing	cloathing	n1	clothing	clothing	0
,	,	,	,	,	0
foode	foode	n1	food	food	0
,	,	,	,	,	0
and	and	cc	and	and	0
drinke	drinke	vvi	drink	drink	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
and	and	cc	and	and	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
least	least	ds	least	least	0
and	and	cc	and	and	0
poo	poo	zz	poo	poo	0
∣	∣	sy	∣	∣	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
brethren	brethren	n2	brothers	brethren	0
?	?	?	?	?	1
The	The	dt	The	the	0
same	same	d	same	same	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
feede	feede	vvb	feed	feed	0
,	,	,	,	,	0
cloath	cloath	n1	cloth	cloth	0
,	,	,	,	,	0
and	and	cc	and	and	0
visite	visite	vvi	visit	visit	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
members	members	n2	members	member	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
feedes	feedes	vvz	feeds	feed	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
cloathes	cloathes	n2	clothes	clothes	0
you	you	pn22	you	you	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
corporally	corporally	av-j	corporally	corporal	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
spiritu	spiritu	fw-la	spiritu	spiritu	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
Manna	Manna	n1	Manna	manna	0
the	the	dt	the	the	0
bread	bread	n1	bred	bread	0
and	and	cc	and	and	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
euen	euen	av	even	even	0
he	he	pns31	he	he	0
himselfe	himselfe	px31	himself	himself	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
spirituall	spirituall	j	spiritual	spiritual	0
foode	foode	n1	food	food	0
and	and	cc	and	and	0
garment	garment	n1	garment	garment	0
also	also	av	also	also	0
,	,	,	,	,	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
that	that	d	that	that	0
euerlasting	euerlasting	j	everlasting	everlasting	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
where	where	c-crq	where	where	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
crowned	crowned	vvn	crowned	crown	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
,	,	,	,	,	0
cloathed	cloathed	vvn	clothed	clothe	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
roabes	roabes	n2	robes	robe	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
sit	sit	vvb	fit	sit	0
downe	downe	a-acp	down	down	0
with	with	p-acp	with	with	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
Isa	Isa	np1	Isa	Isa	0
∣	∣	sy	∣	∣	0
ack	ack	uh	ack	ack	0
and	and	cc	and	and	0
Iacob	Iacob	np1	Iacob	Jacob	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
nouri	nouri	fw-la	nouri	nouri	0
∣	∣	sy	∣	∣	0
shed	shed	n1	shed	shed	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
and	and	cc	and	and	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
liue	liue	vvi	live	live	0
eternally	eternally	av-j	eternally	eternal	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
Canterbury	Canterbury	np1	Canterbury	Canterbury	0
the	the	dt	the	the	0
30.	30.	crd	30.	30.	0
of	of	pp-f	of	of	0
Iune	Iune	np1	Iune	June	0
,	,	,	,	,	0
1620.	1620.	crd	1620.	1620.	1
