IT	IT	pn31	IT	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
come	come	vvb	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
any	any	d	any	any	0
person	person	n1	person	person	0
from	from	p-acp	from	from	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
iniquity	iniquity	n1	iniquity	iniquity	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
bloud	bloud	n1	blood	blood	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
require	require	vvi	require	require	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
watchmans	watchmans	ng1	watchman's	watchman	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
So	So	av	So	so	0
you	you	pn22	you	you	0
(	(	(	(	(	0
my	my	po11	my	my	0
beloued	beloued	j-vvn	beloved	belove	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
chosen	chosen	vvn	chosen	choose	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
watchman	watchman	n1	watchman	watchman	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
it	it	pn31	it	it	0
concerneth	concerneth	vvz	concerns	concern	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
warning	warning	n1	warning	warning	0
of	of	pp-f	of	of	0
mortall	mortall	j-jn	mortal	mortal	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
bloud	bloud	n1	blood	blood	0
∣	∣	sy	∣	∣	0
guiltinesse	guiltinesse	n1	guiltiness	guiltiness	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
publickly	publickly	av-j	publicly	public	0
gi	gi	zz	gi	gi	0
∣	∣	sy	∣	∣	0
uen	uen	vvn	uen	uen	0
you	you	pn22	you	you	0
warning	warning	n1	warning	warning	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
bloudy	bloudy	j	bloody	bloody	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
rour	rour	n1	rour	rour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
denieth	denieth	vvz	denieth	deny	0
the	the	dt	the	the	0
Pestilence	Pestilence	n1	Pestilence	pestilence	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
contagious	contagious	j	contagious	contagious	0
:	:	:	:	:	0
maintained	maintained	vvd	maintained	maintain	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rude	rude	j	rude	rude	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
too	too	av	too	too	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
better	better	jc	better	better	0
sort	sort	n1	sort	sort	0
;	;	;	;	;	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
warning	warning	n1	warning	warning	0
.	.	.	.	.	1
That	That	cst	That	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
take	take	vvi	take	take	0
heed	heed	n1	heed	heed	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
siluer	siluer	n1	silver	silver	0
trumpet	trumpet	n1	trumpet	trumpet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
soūded	soūded	vvn	sounded	sound	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
eares	eares	n2	ears	ear	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
publickly	publickly	av-j	publicly	public	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
else	else	av	else	else	0
,	,	,	,	,	0
I	I	pns11	I	i	0
perceiue	perceiue	vvb	perceive	perceive	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
uate	uate	vvb	vate	vate	0
conference	conference	n1	conference	conference	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
appertaining	appertaining	vvg	appertaining	appertain	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
question	question	n1	question	question	0
,	,	,	,	,	0
that	that	cst	that	that	0
yee	yee	pn22	ye	you	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
time	time	n1	time	time	0
,	,	,	,	,	0
better	better	av-jc	better	better	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
either	either	d	either	either	0
misunderstood	misunderstood	vvd	misunderstood	misunderstand	0
,	,	,	,	,	0
or	or	cc	or	or	0
not	not	xx	not	not	0
well	well	av	well	well	0
remembred	remembred	vvn	remembered	remember	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
deliuered	deliuered	vvd	delivered	deliver	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
common	common	j	common	common	0
sort	sort	n1	sort	sort	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
hardly	hardly	av	hardly	hardly	0
capeable	capeable	j	capable	capable	0
of	of	pp-f	of	of	0
Scholasticall	Scholasticall	j	Scholastical	scholastical	0
dis	dis	fw-fr	dis	dis	0
∣	∣	sy	∣	∣	0
putations	putations	n2	putations	putation	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
as	as	p-acp	as	as	0
plaine	plaine	j	plain	plain	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
contriued	contriued	vvn	contrived	contrive	0
al	al	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
forme	forme	n1	form	form	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
more	more	n1	more	moor	0
fami	fami	fw-la	fami	fami	0
∣	∣	sy	∣	∣	0
liar	liar	n1	liar	liar	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
teaching	teaching	vvg	teaching	teach	0
;	;	;	;	;	0
hoping	hoping	vvg	hoping	hope	0
that	that	cst	that	that	0
now	now	av	now	now	0
yee	yee	pn22	ye	you	0
will	will	vmb	will	will	0
more	more	av-dc	more	more	0
readily	readily	av-j	readily	ready	0
both	both	d	both	both	0
perceiue	perceiue	vvb	perceive	perceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
receiue	receiue	vvi	receive	receive	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
contained	contained	vvn	contained	contain	0
.	.	.	.	.	1
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
earnestly	earnestly	av-j	earnestly	earnest	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
leisure	leisure	n1	leisure	leisure	0
)	)	)	)	)	0
diligently	diligently	av-j	diligently	diligent	0
to	to	p-acp	to	to	0
examine	examine	vvi	examine	examine	0
the	the	dt	the	the	0
quotations	quotations	n2	quotations	quotation	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
desire	desire	vvb	desire	desire	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
learned	learned	j	learned	learned	0
dis	dis	fw-ge	dis	dis	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
,	,	,	,	,	0
I	I	pns11	I	i	0
referre	referre	vvb	refer	refer	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
worthy	worthy	j	worthy	worthy	0
Treatise	Treatise	n1	Treatise	treatise	0
written	written	vvn	written	write	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
reuerend	reuerend	j-jn	reverend	reverend	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
(	(	(	(	(	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
age	age	n1	age	age	0
)	)	)	)	)	0
Maister	Maister	n1	Master	master	0
Beza	Beza	np1	Beza	Beza	0
,	,	,	,	,	0
and	and	cc	and	and	0
translated	translated	vvn	translated	translate	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
faithfull	faithfull	j	faithful	faithful	0
and	and	cc	and	and	0
profitable	profitable	j	profitable	profitable	0
seruant	seruant	n1	servant	servant	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Maister	Maister	n1	Master	master	0
Stockwood	Stockwood	np1	Stockwood	Stockwood	0
.	.	.	.	.	1
Furthermore	Furthermore	np1	Furthermore	Furthermore	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
respect	respect	n1	respect	respect	0
:	:	:	:	:	0
so	so	av	so	so	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
thinke	thinke	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
pur	pur	zz	pur	pur	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
to	to	pc-acp	to	to	0
traduce	traduce	vvi	traduce	traduce	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
maintainers	maintainers	n2	maintainers	maintainer	0
of	of	pp-f	of	of	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
and	and	cc	and	and	0
gainsayers	gainsayers	n2	gainsayers	gainsayer	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
teacher	teacher	n1	teacher	teacher	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
(	(	(	(	(	0
indeed	indeed	av	indeed	indeed	0
)	)	)	)	)	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
occasioned	occasioned	vvn	occasioned	occasion	0
by	by	p-acp	by	by	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
and	and	cc	and	and	0
heard	heard	vvn	herd	hear	0
amongst	amongst	p-acp	among	among	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
committed	committed	vvn	committed	commit	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
writing	writing	vvg	writing	write	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
speciall	speciall	j	special	special	0
good	good	j	good	good	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
knowing	knowing	vvg	knowing	know	0
that	that	d	that	that	0
bloudy	bloudy	j	bloody	bloody	0
errour	errour	n1	error	error	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
impugne	impugne	vvi	impugn	impugn	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
common	common	j	common	common	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
maintained	maintained	vvn	maintained	maintain	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
conuenient	conuenient	j	convenient	convenient	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
this	this	d	this	this	0
Dia	Dia	zz	Dia	dia	0
∣	∣	sy	∣	∣	0
logue	logue	n1	logue	logue	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
generall	generall	j	general	general	0
good	good	j	good	good	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
traducing	traducing	vvg	traducing	traduce	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
ioyfull	ioyfull	j	joyful	joyful	0
thankes	thankes	n2	thanks	thanks	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
giue	giue	vvb	give	give	0
you	you	pn22	you	you	0
this	this	d	this	this	0
testimony	testimony	n1	testimony	testimony	0
;	;	;	;	;	0
that	that	cst	that	that	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
well	well	av	well	well	0
informed	informed	vvn	informed	inform	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
much	much	d	much	much	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Ministery	Ministery	n1	Ministry	ministry	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
you	you	pn22	you	you	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
sundry	sundry	j	sundry	sundry	0
things	things	n2	things	thing	0
ye	ye	pn22	you	you	0
shew	shew	vvb	show	show	0
the	the	dt	the	the	0
obediēce	obediēce	n1	obedience	obedience	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
.	.	.	.	.	1
Amongst	Amongst	p-acp	among	among	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
attend	attend	vvb	attend	attend	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
Baptisme	Baptisme	n1	Baptism	baptism	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
places	places	n2	places	place	0
people	people	n1	people	people	0
runne	runne	vvi	run	run	0
away	away	av	away	away	0
most	most	av-ds	most	most	0
contemp	contemp	n1	contempt	contempt	0
∣	∣	sy	∣	∣	0
tuously	tuously	av-j	tuously	tuous	0
;	;	;	;	;	0
Ye	Ye	pn22	You	you	0
frequent	frequent	j	frequent	frequent	0
Friday	Friday	np1	Friday	Friday	0
Lecture	Lecture	n1	Lecture	lecture	0
as	as	c-acp	as	as	0
diligently	diligently	av-j	diligently	diligent	0
(	(	(	(	(	0
euer	euer	av	ever	ever	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
Plague	Plague	n1	Plague	plague	0
was	was	vbds	was	be	0
kindled	kindled	vvn	kindled	kindle	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
winter	winter	n1	winter	winter	0
nights	nights	n2	nights	night	0
:	:	:	:	:	0
wheras	wheras	cs	whereas	whereas	0
many	many	d	many	many	0
in	in	p-acp	in	in	0
&	&	cc	&	and	0
about	about	a-acp	about	about	0
Londō	Londō	np1	Londō	London	0
are	are	vbr	are	be	0
winter	winter	n1	winter	winter	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
attending	attending	vvg	attending	attend	0
the	the	dt	the	the	0
word	word	n1	word	word	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
nothing	nothing	pix	nothing	nothing	0
else	else	av	else	else	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
:	:	:	:	:	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
fill	fill	vvb	fill	fill	0
Gods	Gods	npg1	Gods	God	0
house	house	n1	house	house	0
vpō	vpō	p-acp	upon	upon	0
the	the	dt	the	the	0
daies	daies	n2	days	day	0
of	of	pp-f	of	of	0
humiliation	humiliation	n1	humiliation	humiliation	0
,	,	,	,	,	0
&	&	cc	&	and	0
holy	holy	j	holy	holy	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
notwith	notwith	av	notwith	notwith	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
there	there	pc-acp	there	there	0
haue	haue	vhi	have	have	0
died	died	vvn	died	die	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
pa	pa	n1	pa	pa	0
∣	∣	sy	∣	∣	0
rish	rish	j	rish	rich	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
7.	7.	crd	7.	7.	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
2640.	2640.	crd	2640.	2640.	1
Wheras	Wheras	cs	Whereas	whereas	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Plague	Plague	n1	Plague	plague	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
was	was	vbds	was	be	0
partly	partly	av	partly	partly	0
filled	filled	vvn	filled	fill	0
by	by	p-acp	by	by	0
strāgers	strāgers	n2	strangers	stranger	0
,	,	,	,	,	0
both	both	av-d	both	both	0
on	on	p-acp	on	on	0
Sondayes	Sondayes	np2	Sondayes	Sunday	0
&	&	cc	&	and	0
Fridayes	Fridayes	np2	Fridayes	Friday	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
sig	sig	vvi	sig	sig	0
∣	∣	sy	∣	∣	0
nifie	nifie	vvi	nifie	nifie	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
taxe	taxe	vvi	tax	tax	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
so	so	av	so	so	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
incourage	incourage	vvi	encourage	encourage	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
ward	ward	av	ward	ward	0
(	(	(	(	(	0
&	&	cc	&	and	0
not	not	xx	not	not	0
backward	backward	j	backward	backward	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
seruing	seruing	vvg	serving	serve	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
sancti	sancti	fw-la	sancti	sancti	0
∣	∣	sy	∣	∣	0
fying	fying	n-vvg	fying	fie	0
his	his	po31	his	his	0
Sabboths	Sabboths	n2	Sabbaths	sabbath	0
as	as	c-acp	as	as	0
religiously	religiously	av-j	religiously	religious	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
ye	ye	pn22	you	you	0
do	do	vdb	do	do	0
now	now	av	now	now	0
while	while	cs	while	while	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
present	present	j	present	present	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
his	his	po31	his	his	0
grieuous	grieuous	j	grievous	grievous	0
visitation	visitation	n1	visitation	visitation	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
one	one	pi	one	one	0
Apostle	Apostle	n1	Apostle	apostle	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
loue	loue	vvi	love	love	0
earnestly	earnestly	av-j	earnestly	earnest	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
:	:	:	:	:	0
Gal.	Gal.	np1	Gal.	Gal.	1
4.	4.	crd	4.	4.	0
18.	18.	crd	18.	18.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
bet	bet	n1	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
another	another	j-jn	another	another	0
Apostle	Apostle	n1	Apostle	apostle	0
)	)	)	)	)	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
