BEing	BEing	vbg	BEing	be	0
go	go	vvb	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
with	with	p-acp	with	with	0
upright	upright	j	upright	upright	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
reason	reason	n1	reason	reason	0
your	your	po22	your	your	0
spirits	spirits	n2	spirits	spirit	0
should	should	vmd	should	shall	0
faint	faint	vvi	faint	faint	0
,	,	,	,	,	0
or	or	cc	or	or	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
slacken	slacken	vvn	slacken	slacken	0
in	in	p-acp	in	in	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
issue	issue	n1	issue	issue	0
:	:	:	:	:	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
rising	rising	j-vvg	rising	rise	0
side	side	n1	side	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
work	work	n1	work	work	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
improve	improve	vvi	improve	improve	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
encouragement	encouragement	n1	encouragement	encouragement	0
,	,	,	,	,	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
reformation	reformation	n1	reformation	reformation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chuch	Chuch	n1	Chuch	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
establishing	establishing	vvg	establishing	establish	0
Christs	Christs	npg1	Christs	Christ	0
government	government	n1	government	government	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
endeavours	endeavours	n2	endeavours	endeavour	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
are	are	vbr	are	be	0
so	so	av	so	so	0
mighty	mighty	j	mighty	mighty	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
tongues	tongues	n2	tongues	tongue	0
so	so	av	so	so	0
malignant	malignant	j	malignant	malignant	0
to	to	pc-acp	to	to	0
disgrace	disgrace	vvi	disgrace	disgrace	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
while	while	cs	while	while	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
are	are	vbr	are	be	0
faithfull	faithfull	j	faithful	faithful	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
resolve	resolve	vvb	resolve	resolve	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
Gods	Gods	ng1	Gods	god	0
work	work	n1	work	work	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
passe	passe	vvi	pass	pass	0
through	through	p-acp	through	through	0
evill	evill	j-jn	evil	evil	0
report	report	n1	report	report	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
report	report	n1	report	report	0
.	.	.	.	.	1
2	2	crd	2	2	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.8	6.8	crd	6.8	6.8	0
.	.	.	.	.	1
They	They	pns32	They	they	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
works	works	n2	works	work	0
,	,	,	,	,	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
sacrifice	sacrifice	vvi	sacrifice	sacrifice	0
all	all	d	all	all	0
,	,	,	,	,	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
life	life	n1	life	life	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
so	so	av	so	so	0
we	we	pns12	we	we	0
keep	keep	vvb	keep	keep	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
shipwrack	shipwrack	n1	shipwreck	shipwreck	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
it	it	pn31	it	it	0
matters	matters	n2	matters	matter	0
not	not	xx	not	not	0
much	much	d	much	much	0
what	what	r-crq	what	what	0
else	else	av	else	else	0
we	we	pns12	we	we	0
lose	lose	vvb	loose	lose	0
.	.	.	.	.	1
If	If	cs	If	if	0
Christ	Christ	np1	Christ	Christ	0
carry	carry	vvb	carry	carry	0
you	you	pn22	you	you	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
work	work	n1	work	work	0
here	here	av	here	here	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
all-sufficient	all-sufficient	j	all-sufficient	all-sufficient	0
to	to	pc-acp	to	to	0
reward	reward	vvi	reward	reward	0
you	you	pn22	you	you	0
hereafter	hereafter	av	hereafter	hereafter	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
make	make	vvb	make	make	0
all	all	d	all	all	0
great	great	j	great	great	0
mountaines	mountaines	n2	mountains	mountain	0
that	that	cst	that	that	0
lie	lie	vvb	lie	lie	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
way	way	n1	way	way	0
,	,	,	,	,	0
Iac.	Iac.	np1	Iac.	Jac.	1
4.7	4.7	crd	4.7	4.7	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
plaines	plaines	n2	plains	plain	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
:	:	:	:	:	0
Rev.	Rev.	n1	Rev.	rev.	1
2.2	2.2	crd	2.2	2.2	0
.	.	.	.	.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
reward	reward	vvb	reward	reward	0
your	your	po22	your	your	0
works	works	n2	works	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
patience	patience	n1	patience	patience	0
;	;	;	;	;	0
So	So	av	So	so	0
praies	praies	vvz	prays	pray	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
my	my	po11	my	my	0
Study	Study	n1	Study	study	0
in	in	p-acp	in	in	0
Battersea	Battersea	np1	Battersea	Battersea	0
,	,	,	,	,	0
Nov.	Nov.	np1	Nov.	Nov.	1
6.	6.	crd	6.	6.	0
1642.	1642.	crd	1642.	1642.	1
