SIR	SIR	n1	SIR	sir	0
Sermon	Sermon	n1	Sermon	sermon	0
so	so	av	so	so	0
long	long	av-j	long	long	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
preach	preach	vvi	preach	preach	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
satisfy	satisfy	vvi	satisfy	satisfy	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
I	I	pns11	I	i	0
intreated	intreated	vvd	entreated	entreat	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
off	off	a-acp	off	off	0
that	that	d	that	that	0
Friend	Friend	n1	Friend	friend	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Importunity	Importunity	n1	Importunity	importunity	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
you	you	pn22	you	you	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
printed	printed	vvn	printed	print	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
my	my	po11	my	my	0
Consent	Consent	vvb	Consent	consent	0
,	,	,	,	,	0
and	and	cc	and	and	0
desired	desired	vvd	desired	desire	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
withstand	withstand	vvi	withstand	withstand	0
it	it	pn31	it	it	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
now	now	av	now	now	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
it	it	pn31	it	it	0
wholly	wholly	av-jn	wholly	whole	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
dispose	dispose	n1	dispose	dispose	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
publick	publick	j	public	public	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
bless	bless	vvb	bless	bless	0
this	this	d	this	this	0
poor	poor	j	poor	poor	0
Labour	Labour	n1	Labour	labour	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
much	much	av-d	much	much	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
God	God	np1	God	God	0
called	called	vvd	called	call	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Grace	Grace	n1	Grace	grace	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
young	young	j	young	young	0
Time	Time	n1	Time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
an	an	dt	and	a	0
old	old	j	old	old	0
Disciple	Disciple	n1	Disciple	disciple	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
Christ	Christ	np1	Christ	Christ	0
precious	precious	j	precious	precious	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Soul	Soul	n1	Soul	soul	0
here	here	av	here	here	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
precious	precious	j	precious	precious	0
will	will	vmb	will	will	0
he	he	pns31	he	he	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
?	?	?	?	?	1
Now	Now	av	Now	now	0
we	we	pns12	we	we	0
love	love	vvb	love	love	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
,	,	,	,	,	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Benefits	Benefits	n2	Benefits	benefit	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
O	O	uh	Oh	oh	0
what	what	q-crq	what	what	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Praise	Praise	vvb	Praise	praise	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
his	his	po31	his	his	0
Glory	Glory	n1	Glory	glory	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
!	!	!	!	!	1
We	We	pns12	We	we	0
grow	grow	vvb	grow	grow	0
old	old	j	old	old	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
Mercy	Mercy	n1	Mercy	mercy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
soon	soon	av	soon	soon	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
everlasting	everlasting	j	everlasting	everlasting	0
Rest.	Rest.	n1	Rest.	rest	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
lately	lately	av-j	lately	late	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Eyes	Eyes	n2	Eyes	eye	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Stroak	Stroak	n1	Stroke	stroke	0
,	,	,	,	,	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Mother	Mother	n1	Mother	mother	0
in	in	p-acp	in	in	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
one	one	pi	one	one	0
that	that	cst	that	that	0
feared	feared	vvd	feared	fear	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
served	served	vvd	served	serve	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Generation	Generation	n1	Generation	generation	0
above	above	p-acp	above	above	0
many	many	d	many	many	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
thankful	thankful	j	thankful	thankful	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
so	so	av	so	so	0
long	long	av-j	long	long	0
enjoyed	enjoyed	vvn	enjoyed	enjoy	0
such	such	d	such	such	0
a	a	dt	a	a	0
comfortable	comfortable	j	comfortable	comfortable	0
Yoak-fellow	Yoak-fellow	n1	Yokefellow	yokefellow	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
Meet-help	Meet-help	j	Meet-help	meet-help	0
for	for	p-acp	for	for	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
.	.	.	.	.	1
All	All	av-d	All	all	0
Relations	Relations	n2	Relations	relation	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
Parting	Parting	n-vvg	Parting	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
a	a	dt	a	a	0
final	final	j	final	final	0
One	One	pi	One	one	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
World	World	n1	World	world	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
shall	shall	vmb	shall	shall	0
meet	meet	vvi	meet	meet	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
their	their	po32	their	their	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
munion	munion	n1	munion	munion	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
far	far	av-j	far	far	0
sweeter	sweeter	jc	sweeter	sweet	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
God	God	np1	God	God	0
,	,	,	,	,	0
blessed	blessed	vvn	blessed	bless	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
will	will	vmb	will	will	0
fill	fill	vvi	fill	fill	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
everlasting	everlasting	j	everlasting	everlasting	0
Joy	Joy	n1	Joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
Sin	Sin	n1	since	sin	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
Sorrow	Sorrow	n1	Sorrow	sorrow	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
Temptation	Temptation	n1	Temptation	temptation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
admiring	admiring	vvg	admiring	admire	0
and	and	cc	and	and	0
praising	praising	vvg	praising	praise	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
The	The	dt	The	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Grace	Grace	n1	Grace	grace	0
carry	carry	vvb	carry	carry	0
us	us	pno12	us	we	0
an	an	dt	and	a	0
end	end	n1	end	end	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Ways	Ways	n2	Ways	way	0
,	,	,	,	,	0
make	make	vvb	make	make	0
our	our	po12	our	our	0
last	last	ord	last	last	0
Days	Days	n2	Days	day	0
our	our	po12	our	our	0
best	best	js	best	best	0
Days	Days	n2	Days	day	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Holiness	Holiness	n1	Holiness	holiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Joy	Joy	n1	Joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
in	in	p-acp	in	in	0
believing	believing	vvg	believing	believe	0
;	;	;	;	;	0
guide	guide	vvb	guide	guide	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Counsels	Counsels	n2	Counsels	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
afterwards	afterwards	av	afterwards	afterward	0
receive	receive	vvb	receive	receive	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
Glory	Glory	n1	Glory	glory	0
.	.	.	.	.	1
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	1
