BEing	BEing	vbg	BEing	be	0
corrupted	corrupted	vvn	corrupted	corrupt	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
transgression	transgression	n1	transgression	transgression	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
man	man	n1	man	man	0
,	,	,	,	,	0
they	they	pns32	they	they	0
run	run	vvb	run	run	0
headlong	headlong	av-j	headlong	headlong	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
Sin	Sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
unto	unto	p-acp	unto	unto	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
it	it	pn31	it	it	0
pleased	pleased	vvd	pleased	please	0
God	God	np1	God	God	0
,	,	,	,	,	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
opposition	opposition	n1	opposition	opposition	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
license	license	n1	license	licence	0
and	and	cc	and	and	0
mischief	mischief	n1	mischief	mischief	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Holy	Holy	j	Holy	holy	0
living	living	n-vvg	living	live	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
whoso	whoso	r-crq	whoso	whoso	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
would	would	vmd	would	will	0
obey	obey	vvi	obey	obey	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
of	of	pp-f	of	of	0
Sin	Sin	n1	since	sin	0
and	and	cc	and	and	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
attain	attain	vvi	attain	attain	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
happy	happy	j	happy	happy	0
life	life	n1	life	life	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
was	was	vbds	was	be	0
extant	extant	j	extant	extant	0
among	among	p-acp	among	among	0
all	all	d	all	all	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
tions	tions	n2	tions	tion	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
was	was	vbds	was	be	0
able	able	j	able	able	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
obstinacy	obstinacy	n1	obstinacy	obstinacy	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
retain	retain	vvi	retain	retain	0
the	the	dt	the	the	0
Israe	Israe	np1	Israe	Israe	0
∣	∣	sy	∣	∣	0
lites	lites	vvz	lights	light	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
was	was	vbds	was	be	0
given	given	vvn	given	give	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
compass	compass	n1	compass	compass	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
duty	duty	n1	duty	duty	0
;	;	;	;	;	0
God	God	np1	God	God	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
might	might	vmd	might	may	0
take	take	vvi	take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
Partiti	Partiti	n1	Partiti	partiti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
Wall	Wall	n1	Wall	wall	0
,	,	,	,	,	0
and	and	cc	and	and	0
spred	spred	vvd	spread	spread	0
his	his	po31	his	his	0
Gospel	Gospel	n1	Gospel	gospel	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
all	all	d	all	all	0
Mankind	Mankind	n1	Mankind	mankind	0
,	,	,	,	,	0
and	and	cc	and	and	0
Redeem	Redeem	vvb	Redeem	redeem	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Blood	Blood	n1	Blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
stinct	stinct	n1	stinct	stinct	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Divine	Divine	j-jn	Divine	divine	0
Spirit	Spirit	n1	Spirit	spirit	0
sweet	sweet	j	sweet	sweet	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
draw	draw	vvb	draw	draw	0
us	us	pno12	us	we	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
the	the	dt	the	the	0
good	good	j	good	good	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
conduct	conduct	vvb	conduct	conduct	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
bless	bless	vvi	bless	bless	0
∣	∣	sy	∣	∣	0
edness	edness	n1	edness	edness	0
eternal	eternal	j	eternal	eternal	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
,	,	,	,	,	0
being	being	vbg	being	be	0
obliged	obliged	vvn	obliged	oblige	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
great	great	j	great	great	0
beneficence	beneficence	n1	beneficence	beneficence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
commendable	commendable	j	commendable	commendable	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
(	(	(	(	(	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
Saved	Saved	vvn	Saved	save	0
)	)	)	)	)	0
neccssary	neccssary	j	neccssary	neccssary	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
grateful	grateful	j	grateful	grateful	0
Minds	Minds	n2	Minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
power	power	n1	power	power	0
answer	answer	vvi	answer	answer	0
his	his	po31	his	his	0
benefits	benefits	n2	benefits	benefit	0
by	by	p-acp	by	by	0
doing	doing	vdg	doing	do	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
is	is	vbz	is	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Master	Master	n1	Master	master	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
Brief	Brief	j	Brief	brief	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
our	our	po12	our	our	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
our	our	po12	our	our	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
our	our	po12	our	our	0
Strength	Strength	n1	Strength	strength	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
men	men	n2	men	man	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
love	love	vvb	love	love	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
love	love	n1	love	love	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
able	able	j	able	able	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
none	none	pix	none	none	0
;	;	;	;	;	0
Divine	Divine	j-jn	Divine	divine	0
love	love	n1	love	love	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
exacteth	exacteth	vvz	exacteth	exact	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
day	day	n1	day	day	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
employed	employed	vvn	employed	employ	0
in	in	p-acp	in	in	0
celebrating	celebrating	vvg	celebrating	celebrate	0
his	his	po31	his	his	0
goodness	goodness	n1	goodness	goodness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sing	Sing	vvi	Sing	sing	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Praises	Praises	vvz	Praises	praise	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Name	Name	n1	Name	name	0
.	.	.	.	.	1
Whoso	Whoso	r-crq	Whoso	whoso	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
is	is	vbz	is	be	0
endued	endued	vvn	endued	endue	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
is	is	vbz	is	be	0
carried	carried	vvn	carried	carry	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
inclination	inclination	n1	inclination	inclination	0
and	and	cc	and	and	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
steemeth	steemeth	vvz	steemeth	steem	0
Riches	Riches	n2	Riches	riches	0
,	,	,	,	,	0
Honors	Honors	n2	Honours	honour	0
,	,	,	,	,	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
which	which	q-crq	which	which	0
others	others	n2-jn	others	other	0
do	do	vdb	do	do	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
all	all	d	all	all	0
things	things	n2	things	thing	0
)	)	)	)	)	0
nothing	nothing	pix	nothing	nothing	0
worth	worth	j	worth	worth	0
;	;	;	;	;	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	d	much	much	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
lighted	lighted	vvn	lighted	light	0
in	in	p-acp	in	in	0
God's	God's	npg1	God's	God	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
ditates	ditates	vvz	ditates	ditate	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
Day	Day	n1	Day	day	0
and	and	cc	and	and	0
Night	Night	n1	Night	night	0
,	,	,	,	,	0
thinking	thinking	vvg	thinking	think	0
all	all	d	all	all	0
time	time	n1	time	time	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
bestowed	bestowed	vvn	bestowed	bestow	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
all	all	d	all	all	0
good	good	j	good	good	0
things	things	n2	things	thing	0
descend	descend	vvi	descend	descend	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
were	were	vbdr	were	be	0
deeply	deeply	av-jn	deeply	deep	0
fixed	fixed	vvn	fixed	fix	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
surely	surely	av-j	surely	sure	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
lay	lay	vvi	lay	lay	0
out	out	av	out	out	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Portion	Portion	n1	Portion	portion	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
short	short	j	short	short	0
a	a	dt	a	a	0
life	life	n1	life	life	0
upon	upon	p-acp	upon	upon	0
those	those	d	those	those	0
Arts	Arts	n2	Arts	art	0
and	and	cc	and	and	0
Matters	Matters	n2	Matters	matter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
do	do	vdb	do	do	0
so	so	av	so	so	0
little	little	av-j	little	little	0
conduce	conduce	vvi	conduce	conduce	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
wholly	wholly	av-jn	wholly	whole	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
heavenly	heavenly	j	heavenly	heavenly	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
,	,	,	,	,	0
or	or	cc	or	or	0
Sophy	Sophy	n1	Sophy	sophy	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Wis	Wis	vvb	Wis	wis	0
∣	∣	sy	∣	∣	0
dom	dom	zz	dom	dom	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
this	this	d	this	this	0
Discipline	Discipline	n1	Discipline	discipline	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
imagine	imagine	vvb	imagine	imagine	0
)	)	)	)	)	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
well	well	av	well	well	0
learned	learned	vvn	learned	learn	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
aid	aid	n1	aid	aid	0
of	of	pp-f	of	of	0
profane	profane	j	profane	profane	0
Letters	Letters	n2	Letters	letter	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
ab	ab	zz	ab	ab	0
∣	∣	sy	∣	∣	0
surd	surd	vvn	surd	surd	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
impious	impious	j	impious	impious	0
,	,	,	,	,	0
being	being	vbg	being	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fane	fane	n1	fane	fane	0
Wits	Wits	n2	Wits	wit	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
Authors	Authors	n2	Authors	author	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
but	but	p-acp	but	but	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
evil	evil	j-jn	evil	evil	0
men	men	n2	men	man	0
)	)	)	)	)	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
without	without	p-acp	without	without	0
this	this	d	this	this	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
cannot	cannot	vmbx	cannot	can	0
consist	consist	vvi	consist	consist	0
without	without	p-acp	without	without	0
them	them	pno32	them	they	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Masters	Masters	n2	Master's	master	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
nounceth	nounceth	vvz	nounceth	nounce	0
St.	St.	n1	St.	saint	1
Paul	Paul	np1	Paul	Paul	0
foolish	foolish	j	foolish	foolish	0
and	and	cc	and	and	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
learned	learned	j	learned	learned	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sacred	Sacred	j	Sacred	sacred	0
Books	Books	n2	Books	book	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
pertinent	pertinent	j	pertinent	pertinent	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Worship	Worship	n1	Worship	worship	0
;	;	;	;	;	0
so	so	av	so	so	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
nothing	nothing	pix	nothing	nothing	0
wanting	wanting	vvg	wanting	want	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
pertinent	pertinent	j	pertinent	pertinent	0
.	.	.	.	.	1
We	We	pns12	We	we	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
believe	believe	vvi	believe	believe	0
a	a	dt	a	a	0
Master	Master	n1	Master	master	0
infinitely	infinitely	av-j	infinitely	infinite	0
perfect	perfect	j	perfect	perfect	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
fur	fur	n1	fur	fur	0
∣	∣	sy	∣	∣	0
nished	nished	j	nished	nished	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
maimed	maimed	j-vvn	maimed	maim	0
and	and	cc	and	and	0
imperfect	imperfect	j	imperfect	imperfect	0
instructions	instructions	n2	instructions	instruction	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
not	not	xx	not	not	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
profane	profane	j	profane	profane	0
Letters	Letters	n2	Letters	letter	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
laid	laid	vvn	laid	lay	0
aside	aside	av	aside	aside	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
one	one	pi	one	one	0
learn	learn	vvb	learn	learn	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Nature	Nature	n1	Nature	nature	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
actions	actions	n2	actions	action	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
adore	adore	vvi	adore	adore	0
and	and	cc	and	and	0
Honor	Honor	vvi	Honour	honour	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
and	and	cc	and	and	0
Governor	Governor	n1	Governor	governor	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
he	he	pns31	he	he	0
does	does	vdz	does	do	0
well	well	av	well	well	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
judgment	judgment	n1	judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
seemeth	seemeth	vvz	seems	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
versant	versant	j	versant	versant	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
profane	profane	j	profane	profane	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Sacred	Sacred	j	Sacred	sacred	0
work	work	n1	work	work	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
so	so	av	so	so	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lows	lows	zz	lows	lows	0
that	that	d	that	that	0
Study	Study	n1	Study	study	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
serve	serve	vvb	serve	serve	0
and	and	cc	and	and	0
advance	advance	vvi	advance	advance	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
good	good	j	good	good	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
learned	learned	j	learned	learned	0
either	either	av-d	either	either	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
trifles	trifles	n2	trifles	trifle	0
of	of	pp-f	of	of	0
Poets	Poets	n2	Poets	poet	0
,	,	,	,	,	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
Sentences	Sentences	n2	Sentences	sentence	0
of	of	pp-f	of	of	0
Phi	Phi	np1	Phi	Phi	0
∣	∣	sy	∣	∣	0
losophers	losophers	ng2	losophers	losophers	0
,	,	,	,	,	0
being	being	vbg	being	be	0
uncertain	uncertain	j	uncertain	uncertain	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
part	part	n1	part	part	0
false	false	j	false	false	0
and	and	cc	and	and	0
contrary	contrary	j-jn	contrary	contrary	0
