REnowned	REnowned	j-vvn	REnowned	renown	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
enioy'd	enioy'd	vvd	enjoyed	enjoy	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
now	now	av	now	now	0
great	great	j	great	great	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
they	they	pns32	they	they	0
all	all	d	all	all	0
doe	doe	vdb	do	do	0
rest	rest	vvi	rest	rest	0
▪	▪	▪	▪	▪	0
If	If	cs	If	if	0
now	now	av	now	now	0
they	they	pns32	they	they	0
striued	striued	vvd	strived	strive	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
Ball	Ball	n1	Ball	ball	0
,	,	,	,	,	0
Paris	Paris	np1	Paris	Paris	0
would	would	vmd	would	will	0
gine	gine	vvi	gine	gine	0
it	it	pn31	it	it	0
you	you	pn22	you	you	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
all	all	d	all	all	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Iuno	Iuno	np1	Iuno	Juno	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
State	State	n1	State	state	0
and	and	cc	and	and	0
Dignities	Dignities	n2	Dignities	dignity	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
warlike	warlike	j	warlike	warlike	0
Pallas	Pallas	np1	Pallas	Pallas	0
,	,	,	,	,	0
Wisdome	Wisdome	n1	Wisdom	wisdom	0
,	,	,	,	,	0
Fortitude	Fortitude	n1	Fortitude	fortitude	0
;	;	;	;	;	0
And	And	cc	And	and	0
from	from	p-acp	from	from	0
faire	faire	j	fair	fair	0
Venus	Venus	np1	Venus	Venus	0
all	all	d	all	all	0
her	her	po31	her	her	0
Excellencies	Excellencies	n2	Excellencies	excellency	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
their	their	po32	their	their	0
best	best	js	best	best	0
parts	parts	n2	parts	part	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
is	is	vbz	is	be	0
indu'd	indu'd	vvn	endued	endue	0
:	:	:	:	:	0
How	How	c-crq	How	how	0
much	much	d	much	much	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
honor	honor	vvi	honour	honour	0
those	those	d	those	those	0
that	that	cst	that	that	0
springs	springs	vvz	springs	spring	0
From	From	p-acp	From	from	0
such	such	d	such	such	0
rare	rare	j	rare	rare	0
beauty	beauty	n1	beauty	beauty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
?	?	?	?	?	1
The	The	dt	The	the	0
Muses	Muses	n2	Muses	muse	0
doe	doe	vdb	do	do	0
attend	attend	vvi	attend	attend	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Throne	Throne	n1	Throne	throne	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
Artists	Artists	n2	Artists	artist	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
becke	becke	n1	beck	beck	0
and	and	cc	and	and	0
call	call	vvi	call	call	0
;	;	;	;	;	0
The	The	dt	The	the	0
Syluane	Syluane	j	Syluane	sylvan	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
Satyres	Satyres	n2	Satires	satyr	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
,	,	,	,	,	0
Before	Before	c-acp	Before	before	0
your	your	po22	your	your	0
faire	faire	j	fair	fair	0
triumphant	triumphant	j	triumphant	triumphant	0
Chariot	Chariot	n1	Chariot	chariot	0
fall	fall	vvi	fallen	fall	0
:	:	:	:	:	0
And	And	cc	And	and	0
shining	shining	vvg	shining	shine	0
Cynthia	Cynthia	np1	Cynthia	Cynthia	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
nymphs	nymphs	n2	nymphs	nymph	0
attend	attend	vvb	attend	attend	0
To	To	pc-acp	To	to	0
honour	honour	vvi	honour	honour	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Honour	Honour	n1	Honour	honour	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
end	end	n1	end	end	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
your	your	po22	your	your	0
bright	bright	j	bright	bright	0
spheare	spheare	n1	sphere	sphere	0
of	of	pp-f	of	of	0
greatnes	greatnes	n1	greatness	greatness	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
sit	sit	vvb	fit	sit	0
,	,	,	,	,	0
Reflecting	Reflecting	vvg	Reflecting	reflect	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
glorious	glorious	j	glorious	glorious	0
stars	stars	n2	stars	star	0
That	That	cst	That	that	0
wait	wait	vvb	wait	wait	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Throane	Throane	n1	Throne	throne	0
;	;	;	;	;	0
To	To	p-acp	To	to	0
virtue	virtue	n1	virtue	virtue	0
yet	yet	av	yet	yet	0
Vouchsafe	Vouchsafe	vvb	Vouchsafe	vouchsafe	0
that	that	d	that	that	0
splendor	splendor	n1	splendour	splendour	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
meannesse	meannesse	n1	meanness	meanness	0
bars	bars	vvz	bars	bar	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
like	like	av-j	like	like	0
faire	faire	j	fair	fair	0
Phoebe	Phoebe	np1	Phoebe	Phoebe	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
doth	doth	vdz	does	do	0
loue	loue	vvi	love	love	0
to	to	pc-acp	to	to	0
grace	grace	vvi	grace	grace	0
The	The	dt	The	the	0
darkest	darkest	js	darkest	dark	0
night	night	n1	night	night	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
most	most	av-ds	most	most	0
beauteous	beauteous	j	beauteous	beauteous	0
face	face	n1	face	face	0
.	.	.	.	.	1
Apollo's	Apollo's	npg1	Apollo's	Apollo	0
beames	beames	n2	beams	beam	0
doe	doe	vdb	do	do	0
comfort	comfort	vvi	comfort	comfort	0
euery	euery	d	every	every	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
And	And	cc	And	and	0
shines	shines	vvz	shines	shine	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
things	things	n2	things	thing	0
that	that	d	that	that	0
be	be	vbi	be	be	0
;	;	;	;	;	0
Since	Since	c-acp	Since	since	0
in	in	p-acp	in	in	0
Estate	Estate	n1	Estate	estate	0
and	and	cc	and	and	0
Virtue	Virtue	n1	Virtue	virtue	0
none	none	pix	none	none	0
is	is	vbz	is	be	0
greater	greater	jc	greater	great	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
wish	wish	vvb	wish	wish	0
that	that	cst	that	that	0
yours	yours	png22	yours	you	0
may	may	vmb	may	may	0
light	light	vvi	light	light	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
:	:	:	:	:	0
That	That	cst	That	that	0
so	so	av	so	so	0
these	these	d	these	these	0
rude	rude	j	rude	rude	0
vnpollisht	vnpollisht	j	vnpollisht	vnpollisht	0
lines	lines	n2	lines	line	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
Graced	Graced	vvn	Graced	grace	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
may	may	vmb	may	may	0
seeme	seeme	vvi	seem	seem	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
diuine	diuine	j-jn	divine	divine	0
.	.	.	.	.	1
Looke	Looke	n1	Look	look	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Mirrour	Mirrour	n1	Mirror	mirror	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
Where	Where	c-crq	Where	where	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
faire	faire	j	fair	fair	0
Virtues	Virtues	n2	Virtues	virtue	0
will	will	vmb	will	will	0
appeare	appeare	vvi	appear	appear	0
;	;	;	;	;	0
Though	Though	cs	Though	though	0
all	all	d	all	all	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
,	,	,	,	,	0
Vnlesse	Vnlesse	cs	Unless	unless	0
my	my	po11	my	my	0
Glasse	Glasse	n1	Glass	glass	0
were	were	vbdr	were	be	0
chrystall	chrystall	n1	crystal	crystal	0
,	,	,	,	,	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
cleare	cleare	j	clear	clear	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
is	is	vbz	is	be	0
dym	dym	j	dym	dim	0
steele	steele	n1	steel	steel	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
spotlesse	spotlesse	j	spotless	spotless	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
looke	looke	n1	look	look	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
faire	faire	j	fair	fair	0
eyes	eyes	n2	eyes	eye	0
it	it	pn31	it	it	0
su'th	su'th	vvz	su'th	su'th	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
may	may	vmb	may	may	0
your	your	po22	your	your	0
sacred	sacred	j	sacred	sacred	0
Maiestie	Maiestie	n1	Majesty	majesty	0
behold	behold	vvi	behold	behold	0
That	That	cst	That	that	0
mightie	mightie	j	mighty	mighty	0
Monarch	Monarch	n1	Monarch	monarch	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
heau'n	heau'n	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
all	all	d	all	all	0
Nations	Nations	n2	Nations	nation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
controld	controld	vvn	controlled	control	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
tooke	tooke	vvd	took	take	0
our	our	po12	our	our	0
flesh	flesh	n1	flesh	flesh	0
in	in	p-acp	in	in	0
base	base	j	base	base	0
and	and	cc	and	and	0
meanest	meanest	js	meanest	mean	0
berth	berth	n1	berth	birth	0
:	:	:	:	:	0
Whose	Whose	rg-crq	Whose	who	0
daies	daies	n2	days	day	0
were	were	vbdr	were	be	0
spent	spent	vvn	spent	spend	0
in	in	p-acp	in	in	0
pouerty	pouerty	n1	poverty	poverty	0
and	and	cc	and	and	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
Kings	Kings	n2	Kings	king	0
their	their	po32	their	their	0
wealth	wealth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
do	do	vdb	do	do	0
borrow	borrow	vvi	borrow	borrow	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
Crowne	Crowne	n1	Crown	crown	0
and	and	cc	and	and	0
Crowner	Crowner	n1	Crowner	crowner	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
The	The	dt	The	the	0
hopefull	hopefull	j	hopeful	hopeful	0
hauen	hauen	n1	haven	haven	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
meaner	meaner	jc	meaner	mean	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
Its	Its	pn31|vbz	Its	it|be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
all	all	d	all	all	0
our	our	po12	our	our	0
ioyfull	ioyfull	j	joyful	joyful	0
tidings	tidings	n2	tidings	tiding	0
brings	brings	vvz	brings	bring	0
Of	Of	pp-f	Of	of	0
happie	happie	j	happy	happy	0
raigne	raigne	n1	reign	reign	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
royall	royall	j	royal	royal	0
Court	Court	n1	Court	court	0
:	:	:	:	:	0
Its	Its	pn31|vbz	Its	it|be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
extremity	extremity	n1	extremity	extremity	0
can	can	vmb	can	can	0
giue	giue	vvi	give	give	0
Comfort	Comfort	n1	Comfort	comfort	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
.	.	.	.	.	1
And	And	cc	And	and	0
since	since	c-acp	since	since	0
my	my	po11	my	my	0
wealth	wealth	n1	wealth	wealth	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
Region	Region	n1	Region	region	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
And	And	cc	And	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
Crosse	Crosse	n1	Cross	cross	0
my	my	po11	my	my	0
chiefest	chiefest	js-jn	chiefest	chief	0
comfort	comfort	n1	comfort	comfort	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Yea	Yea	uh	Yea	yea	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
onely	onely	av-j	only	only	0
rests	rests	vvz	rests	rest	0
my	my	po11	my	my	0
lands	lands	n2	lands	land	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
honour	honour	n1	honour	honour	0
there	there	a-acp	there	there	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
misse	misse	vvi	miss	miss	0
:	:	:	:	:	0
Though	Though	cs	Though	though	0
I	I	pns11	I	i	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
doe	doe	vdb	do	do	0
liue	liue	vvi	live	live	0
vnfortunate	vnfortunate	j	unfortunate	unfortunate	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
there	there	a-acp	there	there	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
attaine	attaine	vvi	attain	attain	0
a	a	dt	a	a	0
better	better	jc	better	better	0
state	state	n1	state	state	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
,	,	,	,	,	0
accept	accept	vvb	accept	accept	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
Queene	Queene	n1	Queen	queen	0
This	This	d	This	this	0
holy	holy	j	holy	holy	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
Virtne	Virtne	n1	Virtne	virtne	0
presents	presents	vvz	presents	present	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
poore	poore	j	poor	poor	0
apparell	apparell	n1	apparel	apparel	0
,	,	,	,	,	0
shaming	shaming	vvg	shaming	shame	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
once	once	a-acp	once	once	0
t'appeare	t'appeare	pc-acp|vvi	appear	to|appear	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
iudiciall	iudiciall	j	judicial	judicial	0
view	view	n1	view	view	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
that	that	cst	that	that	0
faire	faire	j	fair	fair	0
Virtue	Virtue	n1	Virtue	virtue	0
,	,	,	,	,	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
meane	meane	j	mean	mean	0
attire	attire	n1	attire	attire	0
,	,	,	,	,	0
All	All	d	All	all	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
doe	doe	vdb	do	do	0
most	most	av-ds	most	most	0
desire	desire	vvi	desire	desire	0
.	.	.	.	.	1
And	And	cc	And	and	0
sith	sith	c-acp	sith	sith	0
all	all	d	all	all	0
royall	royall	j	royal	royal	0
virtues	virtues	n2	virtues	virtue	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
The	The	dt	The	the	0
Naturall	Naturall	j	Natural	natural	0
,	,	,	,	,	0
the	the	dt	the	the	0
Morall	Morall	j	Moral	moral	0
,	,	,	,	,	0
and	and	cc	and	and	0
Diuine	Diuine	j-jn	Divine	divine	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
how	how	c-crq	how	how	0
plaine	plaine	j	plain	plain	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
true	true	j	true	true	0
,	,	,	,	,	0
You	You	pn22	You	you	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
euen	euen	av	even	even	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
line	line	n1	line	line	0
Faire	Faire	j	Fair	fair	0
Virtue	Virtue	n1	Virtue	virtue	0
yeelds	yeelds	vvz	yields	yield	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
rare	rare	j	rare	rare	0
gifts	gifts	n2	gifts	gift	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
So	So	av	So	so	0
highly	highly	av-j	highly	high	0
grac'd	grac'd	vvn	graced	grace	0
,	,	,	,	,	0
t'exceed	t'exceed	vvb	t'exceed	t'excee	0
the	the	dt	the	the	0
fairest	fairest	js	fairest	fair	0
faire	faire	j	fair	fair	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
,	,	,	,	,	0
great	great	j	great	great	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
faire	faire	j	fair	fair	0
Eues	Eues	npg1	Eues	Eve	0
Apologie	Apologie	n1	Apology	apology	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
writ	writ	vvn	writ	write	0
in	in	p-acp	in	in	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sexe	sexe	n1	sex	sex	0
,	,	,	,	,	0
And	And	cc	And	and	0
doe	doe	vdb	do	do	0
referre	referre	vvi	refer	refer	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
iudge	iudge	vvi	judge	judge	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
agree	agree	vvb	agree	agree	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
are	are	vbr	are	be	0
poore	poore	j	poor	poor	0
Women	Women	n2	Women	woman	0
blam'd	blam'd	vvn	blamed	blame	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
by	by	p-acp	by	by	0
more	more	av-dc	more	more	0
faultie	faultie	j	faulty	faulty	0
Men	Men	n2	Men	man	0
so	so	av	so	so	0
much	much	av-d	much	much	0
defam'd	defam'd	vvn	defamed	defame	0
?	?	?	?	?	1
And	And	cc	And	and	0
this	this	d	this	this	0
great	great	j	great	great	0
Lady	Lady	n1	Lady	lady	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
attired	attired	vvn	attired	attire	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
all	all	d	all	all	0
her	her	po31	her	her	0
richest	richest	js	richest	rich	0
ornaments	ornaments	n2	ornaments	ornament	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
faire	faire	j	fair	fair	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
admired	admired	vvd	admired	admire	0
,	,	,	,	,	0
May	May	vmb	May	may	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
delight	delight	n1	delight	delight	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
vpon	vpon	p-acp	upon	upon	0
her	her	pno31	her	she	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
she	she	pns31	she	she	0
must	must	vmb	must	must	0
entertaine	entertaine	vvi	entertain	entertain	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Feast	Feast	n1	Feast	feast	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
welcom'st	welcom'st	js-jn	welcomest	welcome	0
guest	guest	n1	guest	guest	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
here	here	av	here	here	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
prepar'd	prepar'd	vvd	prepared	prepare	0
my	my	po11	my	my	0
Paschal	Paschal	np1	Paschal	Paschal	0
Lambe	Lambe	n1	Lamb	lamb	0
,	,	,	,	,	0
The	The	dt	The	the	0
figure	figure	n1	figure	figure	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
liuing	liuing	j-vvg	living	live	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
;	;	;	;	;	0
Who	Who	r-crq	Who	who	0
dying	dying	vvg	dying	die	0
,	,	,	,	,	0
all	all	d	all	all	0
th'	th'	dt	the	the	0
Infernall	Infernall	j	Infernal	infernal	0
powres	powres	n2	powers	power	0
orecame	orecame	vvd	overcame	overcome	0
,	,	,	,	,	0
That	That	cst	That	that	0
we	we	pns12	we	we	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
t'Eternitie	t'Eternitie	n1	t'Eternitie	t'eternitie	0
might	might	vmd	might	may	0
rise	rise	vvi	rise	rise	0
:	:	:	:	:	0
This	This	d	This	this	0
pretious	pretious	j	precious	precious	0
Passeouer	Passeouer	np1	Passeouer	Passover	0
feed	feed	vvi	feed	feed	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
your	your	po22	your	your	0
faire	faire	j	fair	fair	0
Virtues	Virtues	n2	Virtues	virtue	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Glasse	Glasse	n1	Glass	glass	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
.	.	.	.	.	1
And	And	cc	And	and	0
she	she	pns31	she	she	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Beautie	Beautie	n1	Beauty	beauty	0
,	,	,	,	,	0
The	The	dt	The	the	0
very	very	j	very	very	0
modell	modell	n1	model	model	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
Whose	Whose	rg-crq	Whose	who	0
rarest	rarest	js	rarest	rare	0
parts	parts	n2	parts	part	0
enforceth	enforceth	vvz	enforceth	enforce	0
Loue	Loue	n1	Love	love	0
and	and	cc	and	and	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
The	The	dt	The	the	0
perfect	perfect	j	perfect	perfect	0
patterne	patterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Pietie	Pietie	n1	Piety	piety	0
:	:	:	:	:	0
O	O	uh	Oh	oh	0
let	let	vvb	let	let	0
my	my	po11	my	my	0
Booke	Booke	n1	Book	book	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
faire	faire	j	fair	fair	0
eies	eies	n2	eyes	eye	0
be	be	vbb	be	be	0
blest	blest	vvn	blessed	bless	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
whose	whose	rg-crq	whose	who	0
pure	pure	j	pure	pure	0
thoughts	thoughts	n2	thoughts	thought	0
all	all	d	all	all	0
Innocency	Innocency	n1	Innocency	innocency	0
rests	rests	vvz	rests	rest	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
thinke	thinke	vvi	think	think	0
my	my	po11	my	my	0
Glasse	Glasse	n1	Glass	glass	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
Skie	Skie	n1	Sky	sky	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
two	two	crd	two	two	0
such	such	d	such	such	0
