THat	THat	cst	THat	that	0
account	account	n1	account	account	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
my	my	po11	my	my	0
ministeriall	ministeriall	j-jn	ministerial	ministerial	0
pains	pains	n2	pains	pain	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
imployed	imployed	vvn	employed	employ	0
here	here	av	here	here	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sons	sons	n2	sons	son	0
,	,	,	,	,	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
factors	factors	n2	factors	factor	0
,	,	,	,	,	0
and	and	cc	and	and	0
friends	friends	n2	friends	friend	0
(	(	(	(	(	0
respectively	respectively	av-j	respectively	respective	0
)	)	)	)	)	0
;	;	;	;	;	0
seeing	seeing	vvg	seeing	see	0
your	your	po22	your	your	0
prayers	prayers	n2	prayers	prayer	0
and	and	cc	and	and	0
desires	desires	n2	desires	desire	0
(	(	(	(	(	0
attested	attested	vvn	attested	attest	0
under	under	p-acp	under	under	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
that	that	d	that	that	0
my	my	po11	my	my	0
ministe	ministe	n1	ministe	ministe	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
might	might	vmd	might	may	0
prevail	prevail	vvi	prevail	prevail	0
mightily	mightily	av-j	mightily	mighty	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
here	here	av	here	here	0
,	,	,	,	,	0
might	might	vmd	might	may	0
walk	walk	vvi	walk	walk	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
professi	professi	n1	professi	professi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
your	your	po22	your	your	0
good	good	j	good	good	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sires	sires	ng1	sire's	sire	0
,	,	,	,	,	0
joyned	joyned	vvd	joined	join	0
not	not	xx	not	not	0
my	my	po11	my	my	0
prayers	prayers	n2	prayers	prayer	0
only	only	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
my	my	po11	my	my	0
best	best	js	best	best	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deavours	deavours	n2	deavours	deavour	0
that	that	cst	that	that	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
good	good	j	good	good	0
fruit	fruit	n1	fruit	fruit	0
and	and	cc	and	and	0
efficacy	efficacy	n1	efficacy	efficacy	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
ministery	ministery	n1	ministry	ministry	0
here	here	av	here	here	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
you	you	pn22	you	you	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
or	or	cc	or	or	0
cost	cost	vvd	cost	cost	0
on	on	p-acp	on	on	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
mercy	mercy	n1	mercy	mercy	0
reap	reap	vvi	reap	reap	0
the	the	dt	the	the	0
harvest	harvest	n1	harvest	harvest	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
your	your	po22	your	your	0
seed	seed	n1	seed	seed	0
,	,	,	,	,	0
and	and	cc	and	and	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
expectation	expectation	n1	expectation	expectation	0
and	and	cc	and	and	0
desires	desires	n2	desires	desire	0
.	.	.	.	.	1
You	You	pn22	You	you	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
taste	taste	n1	taste	taste	0
,	,	,	,	,	0
may	may	vmb	may	may	0
perceive	perceive	vvi	perceive	perceive	0
the	the	dt	the	the	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
thod	thod	n1	thod	thod	0
and	and	cc	and	and	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
plain	plain	j	plain	plain	0
teaching	teaching	n-vvg	teaching	teach	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
framed	framed	vvn	framed	frame	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
tickle	tickle	vvi	tickle	tickle	0
the	the	dt	the	the	0
ear	ear	n1	ear	ear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
mercy	mercy	n1	mercy	mercy	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
any	any	d	any	any	0
man	man	n1	man	man	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
sin	sin	n1	since	sin	0
and	and	cc	and	and	0
security	security	n1	security	security	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
only	only	j	only	only	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
good	good	j	good	good	0
.	.	.	.	.	1
My	My	po11	My	my	0
indeavours	indeavours	n2	endeavours	endeavour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
tend	tend	vvb	tend	tend	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
and	and	cc	and	and	0
success	success	n1	success	success	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
still	still	j	still	still	0
and	and	cc	and	and	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sought	sought	vvn	sought	seek	0
.	.	.	.	.	1
Again	Again	av	Again	again	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
unthankfull	unthankfull	j	unthankful	unthankful	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
votes	votes	n2	votes	vote	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
imployment	imployment	n1	employment	employment	0
)	)	)	)	)	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
more	more	dc	more	more	0
then	then	cs	then	than	0
private	private	j	private	private	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
take	take	vvb	take	take	0
notice	notice	n1	notice	notice	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
good	good	j	good	good	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
providence	providence	n1	providence	providence	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
making	making	vvg	making	make	0
you	you	pn22	you	you	0
his	his	po31	his	his	0
instru	instru	n2	instru	instru	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
place	place	n1	place	place	0
and	and	cc	and	and	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
ployment	ployment	n1	ployment	ployment	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
malig	malig	vvg	malig	malig	0
∣	∣	sy	∣	∣	0
nancy	nancy	n1	nancy	nancy	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
degenerate	degenerate	j	degenerate	degenerate	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
sensualists	sensualists	n2	sensualists	sensualist	0
and	and	cc	and	and	0
time-servers	time-servers	j	time-servers	time-servers	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
hatred	hatred	n1	hatred	hatred	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
power	power	n1	power	power	0
and	and	cc	and	and	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
and	and	cc	and	and	0
godliness	godliness	n1	godliness	godliness	0
;	;	;	;	;	0
they	they	pns32	they	they	0
by	by	p-acp	by	by	0
false	false	j	false	false	0
reports	reports	n2	reports	report	0
,	,	,	,	,	0
defamations	defamations	n2	defamations	defamation	0
and	and	cc	and	and	0
accusations	accusations	n2	accusations	accusation	0
without	without	p-acp	without	without	0
proof	proof	n1	proof	proof	0
,	,	,	,	,	0
got	got	vvd	god	get	0
their	their	po32	their	their	0
lies	lies	n2	lies	lie	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
credited	credited	vvn	credited	credit	0
and	and	cc	and	and	0
beleeved	beleeved	vvn	believed	believe	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
made	made	vvd	made	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
though	though	cs	though	though	0
under	under	p-acp	under	under	0
other	other	j-jn	other	other	0
pretexts	pretexts	n2	pretexts	pretext	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
unjust	unjust	j	unjust	unjust	0
deprivation	deprivation	n1	deprivation	deprivation	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
banishment	banishment	n1	banishment	banishment	0
from	from	p-acp	from	from	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
dwelling	dwelling	n-vvg	dwelling	dwell	0
house	house	n1	house	house	0
and	and	cc	and	and	0
native	native	j-jn	native	native	0
home	home	av-an	home	home	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
curing	curing	n-vvg	curing	cure	0
letters	letters	n2	letters	letter	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Majesties	Majesties	ng1	Majesties	majesty	0
name	name	n1	name	name	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
by	by	p-acp	by	by	0
like	like	j	like	like	0
mis-reports	mis-reports	n2	misreports	misreport	0
they	they	pns32	they	they	0
mis-informed	mis-informed	j	misinformed	misinformed	0
and	and	cc	and	and	0
abused	abused	j-vvn	abused	abuse	0
)	)	)	)	)	0
not	not	xx	not	not	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
setling	setling	vvg	settling	settle	0
of	of	pp-f	of	of	0
another	another	j-jn	another	another	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
place	place	n1	place	place	0
and	and	cc	and	and	0
means	means	n2	means	mean	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
my	my	po11	my	my	0
removall	removall	n1	removal	removal	0
from	from	p-acp	from	from	0
Newcastle	Newcastle	np1	Newcastle	Newcastle	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
means	means	n2	means	mean	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
cast	cast	vvn	cast	cast	0
meerly	meerly	av-j	merely	mere	0
upon	upon	p-acp	upon	upon	0
Gods	Gods	npg1	Gods	God	0
provi	provi	fw-la	provi	provi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
mercy	mercy	n1	mercy	mercy	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
;	;	;	;	;	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
yet	yet	av	yet	yet	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
long	long	av-j	long	long	0
destitute	destitute	j	destitute	destitute	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
desired	desired	vvd	desired	desire	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
imployment	imployment	n1	employment	employment	0
)	)	)	)	)	0
had	had	vhd	had	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vided	vided	j-vvn-u	vided	vide	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
supply	supply	n1	supply	supply	0
(	(	(	(	(	0
so	so	av	so	so	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
recommendation	recommendation	n1	recommendation	recommendation	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
private	private	j	private	private	0
friend	friend	n1	friend	friend	0
without	without	p-acp	without	without	0
my	my	po11	my	my	0
privity	privity	n1	privity	privity	0
,	,	,	,	,	0
seconded	seconded	vvn	seconded	second	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
approbation	approbation	n1	approbation	approbation	0
and	and	cc	and	and	0
recommendation	recommendation	n1	recommendation	recommendation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Divine	Divine	j-jn	Divine	divine	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
pitch	pitch	vvi	pitch	pitch	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
me	me	pno11	me	i	0
(	(	(	(	(	0
otherwise	otherwise	av	otherwise	otherwise	0
an	an	dt	and	a	0
ancient	ancient	j	ancient	ancient	0
born	born	vvn	born	bear	0
—	—	—	—	—	0
and	and	cc	and	and	0
sworn-brother	sworn-brother	n1	sworn-brother	sworn-brother	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Company	Company	n1	Company	company	0
)	)	)	)	)	0
into	into	p-acp	into	into	0
imployment	imployment	n1	employment	employment	0
again	again	av	again	again	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
free	free	j	free	free	0
and	and	cc	and	and	0
unanimous	unanimous	j	unanimous	unanimous	0
vote	vote	n1	vote	vote	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Generall	Generall	n1	General	general	0
Court	Court	n1	Court	court	0
(	(	(	(	(	0
procuring	procuring	vvg	procuring	procure	0
me	me	pno11	me	i	0
also	also	av	also	also	0
a	a	dt	a	a	0
warrant	warrant	n1	warrant	warrant	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Councel	Councel	n1	Council	council	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
transportation	transportation	n1	transportation	transportation	0
)	)	)	)	)	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
provide	provide	vvi	provide	provide	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
competent	competent	j	competent	competent	0
yeerly	yeerly	j	yearly	yearly	0
mainte	mainte	n1	mainte	mainte	0
∣	∣	sy	∣	∣	0
nance	nance	n1	nance	nance	0
and	and	cc	and	and	0
minervall	minervall	n1	minerval	minerval	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
convenient	convenient	j	convenient	convenient	0
dwelling	dwelling	j-vvg	dwelling	dwell	0
house	house	n1	house	house	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
further	further	jc	further	further	0
cost	cost	n1	cost	cost	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
asembling	asembling	j-vvg	asembling	asemble	0
and	and	cc	and	and	0
meeting	meeting	vvg	meeting	meet	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
great	great	j	great	great	0
favour	favour	n1	favour	favour	0
and	and	cc	and	and	0
provi	provi	fw-la	provi	provi	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
again	again	av	again	again	0
gather	gather	vvi	gather	gather	0
the	the	dt	the	the	0
outcasts	outcasts	n2	outcasts	outcast	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
)	)	)	)	)	0
provided	provided	vvn	provided	provide	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
call	call	n1	call	call	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
the	the	dt	the	the	0
widow	widow	n1	widow	widow	0
of	of	pp-f	of	of	0
Sarepta	Sarepta	np1	Sarepta	Sarepta	0
to	to	pc-acp	to	to	0
sustain	sustain	vvi	sustain	sustain	0
the	the	dt	the	the	0
(	(	(	(	(	0
persecuted	persecuted	vvn	persecuted	persecute	0
)	)	)	)	)	0
Prophet	Prophet	n1	Prophet	prophet	0
Elijah,1	Elijah,1	np1	Elijah,1	Elijah,1	0
Kings	Kings	n2	Kings	king	0
17.9	17.9	crd	17.9	17.9	0
.	.	.	.	.	0
sending	sending	vvg	sending	send	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
mercy	mercy	n1	mercy	mercy	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
only	only	av-j	only	only	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
me	me	pno11	me	i	0
now	now	av	now	now	0
a	a	dt	a	a	0
Prophet	Prophet	n1	Prophet	prophet	0
not	not	xx	not	not	0
accepted	accepted	vvn	accepted	accept	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
generally	generally	av-j	generally	general	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
4.24	4.24	crd	4.24	4.24	0
,	,	,	,	,	0
25	25	crd	25	25	0
,	,	,	,	,	0
26.	26.	crd	26.	26.	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
friends	friends	n2	friends	friend	0
here	here	av	here	here	0
,	,	,	,	,	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
many	many	d	many	many	0
widowes	widowes	n2	widows	widow	0
in	in	p-acp	in	in	0
Israel	Israel	np1	Israel	Israel	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
many	many	d	many	many	0
places	places	n2	places	place	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
Pastors	Pastors	ng1	Pastor's	pastor	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
.	.	.	.	.	0
)	)	)	)	)	1
Thus	Thus	av	Thus	thus	0
it	it	pn31	it	it	0
fared	fared	vvd	fared	fare	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
proportion	proportion	n1	proportion	proportion	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
—	—	—	—	—	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	c-acp	once	once	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
in	in	p-acp	in	in	0
envy	envy	n1	envy	envy	0
and	and	cc	and	and	0
opposi	opposi	fw-it	opposi	opposi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
against	against	p-acp	against	against	0
Paul	Paul	np1	Paul	Paul	0
and	and	cc	and	and	0
Barnabas	Barnabas	np1	Barnabas	Barnabas	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
13.45	13.45	crd	13.45	13.45	0
,	,	,	,	,	0
46	46	crd	46	46	0
did	did	vdd	did	do	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
judged	judged	vvn	judged	judge	0
themselves	themselves	px32	themselves	themselves	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
everlasting	everlasting	j	everlasting	everlasting	0
life	life	n1	life	life	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
those	those	d	those	those	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
turned	turned	vvn	turned	turn	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Gentiles	Gentiles	np1	Gentiles	Gentiles	0
(	(	(	(	(	0
God	God	np1	God	God	0
so	so	av	so	so	0
commanding	commanding	vvg	commanding	command	0
)	)	)	)	)	0
who	who	r-crq	who	who	0
hear	hear	vvb	hear	hear	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
it	it	pn31	it	it	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
glad	glad	j	glad	glad	0
and	and	cc	and	and	0
glorified	glorified	vvn	glorified	glorify	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
The	The	dt	The	the	0
Gentils	Gentils	n2-j	Gentiles	gentile	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
(	(	(	(	(	0
