AMongst	AMongst	p-acp	among	among	0
boord	boord	n1	board	board	0
that	that	cst	that	that	0
saues	saues	vvz	saves	save	0
a	a	dt	a	a	0
man	man	n1	man	man	0
after	after	p-acp	after	after	0
shipwracke	shipwracke	n1	shipwreck	shipwreck	0
,	,	,	,	,	0
and	and	cc	and	and	0
write	write	vvi	write	write	0
great	great	j	great	great	0
volumes	volumes	n2	volumes	volume	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
confession	confession	n1	confession	confession	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Cases	Cases	n2	Cases	case	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
good	good	j	good	good	0
Syr	Syr	n1	Sir	sir	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
reading	reading	n-vvg	reading	read	0
knowe	knowe	vvi	know	know	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
)	)	)	)	)	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
shadowe	shadowe	n1	shadow	shadow	0
of	of	pp-f	of	of	0
repentance	repentance	n1	repentance	repentance	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deede	deede	n1	deed	deed	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
teach	teach	vvi	teach	teach	0
aright	aright	av	aright	aright	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
erre	erre	vvb	err	err	0
so	so	av	so	so	0
fowly	fowly	av-j	foully	foul	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
iustice	iustice	n1	justice	justice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vilenesse	vilenesse	n1	vileness	vileness	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
two	two	crd	two	two	0
points	points	n2	points	point	0
a	a	dt	a	a	0
man	man	n1	man	man	0
must	must	vmb	must	must	0
know	know	vvi	know	know	0
,	,	,	,	,	0
else	else	av	else	else	0
hee	hee	pns31	he	he	0
will	will	vmb	will	will	0
neuer	neuer	av-x	never	never	0
repent	repent	vvi	repent	repent	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
Pope	Pope	n1	Pope	pope	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
misconceiuing	misconceiuing	j-vvg	misconceiving	misconceive	0
the	the	dt	the	the	0
iu	iu	j-jn	ju	junior	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
infinite	infinite	j	infinite	infinite	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
needes	needes	vvz	needs	need	0
not	not	xx	not	not	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
and	and	cc	and	and	0
misconceiuing	misconceiuing	j-vvg	misconceiving	misconceive	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
euery	euery	d	every	every	0
sinne	sinne	n1	sin	sin	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
damnable	damnable	j	damnable	damnable	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
Gods	Gods	npg1	Gods	God	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nite	nite	j	nite	nite	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
erring	erring	vvg	erring	err	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
two	two	crd	two	two	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
pos	pos	fw-gr	pos	pos	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
conceiue	conceiue	vvi	conceive	conceive	0
aright	aright	av	aright	aright	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
?	?	?	?	?	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
man	man	n1	man	man	0
seeing	seeing	vvg	seeing	see	0
his	his	po31	his	his	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
their	their	po32	their	their	0
foulenesse	foulenesse	n1	foulness	foulness	0
,	,	,	,	,	0
their	their	po32	their	their	0
punish	punish	vvb	punish	punish	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
mise	mise	n2	mice	mouse	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
confesseth	confesseth	vvz	confesses	confess	0
them	them	pno32	them	they	0
,	,	,	,	,	0
bewailes	bewailes	vvz	bewails	bewail	0
them	them	pno32	them	they	0
,	,	,	,	,	0
fea	fea	uh	fea	fea	0
∣	∣	sy	∣	∣	0
ring	ring	vvi	ring	ring	0
Gods	Gods	ng1	Gods	god	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
flieth	flieth	vvz	flies	fly	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
craues	craues	vvz	craves	crave	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
giuenesse	giuenesse	n1	giuenesse	giuenesse	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
:	:	:	:	:	0
and	and	cc	and	and	0
lastly	lastly	ord	lastly	last	0
purposeth	purposeth	vvz	purposes	purpose	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeuoureth	indeuoureth	vvz	endeavoureth	endeavour	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
thē	thē	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
leade	leade	vvi	lead	lead	0
a	a	dt	a	a	0
new	new	j	new	new	0
life	life	n1	life	life	0
.	.	.	.	.	1
The	The	dt	The	the	0
serious	serious	j	serious	serious	0
considerati	considerati	fw-la	considerati	considerati	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
heereof	heereof	av	hereof	hereof	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
often	often	av	often	often	0
made	made	vvn	made	make	0
mee	mee	pno11	me	i	0
wonder	wonder	vvi	wonder	wonder	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
many	many	d	many	many	0
popish	popish	j	popish	popish	0
treatises	treatises	n2	treatises	treatise	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
exhorta	exhorta	fw-la	exhorta	exhorta	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
to	to	p-acp	to	to	0
repētance	repētance	n1	repentance	repentance	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
accounted	accounted	vvn	accounted	account	0
of	of	pp-f	of	of	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
good	good	j	good	good	0
and	and	cc	and	and	0
wholesome	wholesome	j	wholesome	wholesome	0
meditations	meditations	n2	meditations	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
manye	manye	d	many	many	0
motiues	motiues	n2	motives	motive	0
to	to	p-acp	to	to	0
mortification	mortification	n1	mortification	mortification	0
,	,	,	,	,	0
&	&	cc	&	and	0
good	good	j	good	good	0
life	life	n1	life	life	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
woulde	woulde	vmd	would	will	0
I	I	pns11	I	i	0
gladly	gladly	av-j	gladly	glad	0
learne	learne	vvb	learn	learn	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
man	man	n1	man	man	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
those	those	d	those	those	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
hortations	hortations	n2	hortations	hortation	0
can	can	vmb	can	can	0
bee	bee	vbi	be	be	0
pithie	pithie	j	pithy	pithy	0
,	,	,	,	,	0
or	or	cc	or	or	0
powerfull	powerfull	j	powerful	powerful	0
,	,	,	,	,	0
sound	sound	j	found	sound	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
way	way	n1	way	way	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
moue	moue	vvi	move	move	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
whē	whē	c-crq	when	when	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
not	not	xx	not	not	0
those	those	d	those	those	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
not	not	xx	not	not	0
all	all	d	all	all	0
Poperie	Poperie	n1	Popery	popery	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
a	a	dt	a	a	0
man	man	n1	man	man	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
what	what	r-crq	what	what	0
true	true	j	true	true	0
repentance	repentance	n1	repentance	repentance	0
is	is	vbz	is	be	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
reply	reply	n1	reply	reply	0
:	:	:	:	:	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
learne	learne	vvi	learn	learn	0
the	the	dt	the	the	0
doc	doc	fw-fr	doc	doc	0
∣	∣	sy	∣	∣	0
trine	trine	n1	trine	trine	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prote	Prote	np1	Prote	Prote	0
∣	∣	sy	∣	∣	0
stants	stants	n2	stants	stant	0
bookes	bookes	n2	books	book	0
:	:	:	:	:	0
and	and	cc	and	and	0
vse	vse	vvb	use	use	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
for	for	p-acp	for	for	0
exhortati	exhortati	n1	exhortati	exhortati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
onely	onely	j	only	only	0
:	:	:	:	:	0
I	I	pns11	I	i	0
then	then	av	then	then	0
answere	answere	vvi	answer	answer	0
;	;	;	;	;	0
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
compen	compen	j	compen	compen	0
∣	∣	sy	∣	∣	0
dious	dious	j	dious	dious	0
,	,	,	,	,	0
and	and	cc	and	and	0
conuenient	conuenient	j	convenient	convenient	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
lesse	lesse	av-dc	less	less	0
scandalous	scandalous	j	scandalous	scandalous	0
course	course	n1	course	course	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
exhortati	exhortati	n1	exhortati	exhortati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
do	do	vdb	do	do	0
teach	teach	vvi	teach	teach	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
right	right	av-jn	right	right	0
?	?	?	?	?	0
nay	nay	uh-x	nay	nay	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
howe	howe	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
possible	possible	j	possible	possible	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
pow	pow	uh	pow	pow	0
∣	∣	sy	∣	∣	0
erfull	erfull	j	erfull	erfull	0
exhortation	exhortation	n1	exhortation	exhortation	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Papist	Papist	njp	Papist	papist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
erres	erres	vvz	erres	err	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
:	:	:	:	:	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
exhortation	exhortation	n1	exhortation	exhortation	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
bee	bee	vbi	be	be	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
sound	sound	n1	found	sound	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
the	the	dt	the	the	0
exhor	exhor	vvi	exhort	exhort	0
∣	∣	sy	∣	∣	0
tation	tation	n1	tation	tation	0
bee	bee	vbi	be	be	0
any	any	d	any	any	0
better	better	jc	better	better	0
?	?	?	?	?	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
therefore	therefore	av	therefore	therefore	0
leaue	leaue	vvi	leave	leave	0
these	these	d	these	these	0
muddie	muddie	j	muddy	muddy	0
puddles	puddles	n2	puddles	puddle	0
,	,	,	,	,	0
and	and	cc	and	and	0
fette	fette	vvi	fette	fetch	0
our	our	po12	our	our	0
water	water	n1	water	water	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Fountaine	Fountaine	n1	Fountain	fountain	0
:	:	:	:	:	0
the	the	dt	the	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
:	:	:	:	:	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
written	written	j-vvn	written	write	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
mens	mens	ng2	men's	man	0
writings	writings	n2	writings	write	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
grounded	grounded	vvn	grounded	ground	0
thereupon	thereupon	av	thereupon	thereupon	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreeable	agreeable	j	agreeable	agreeable	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
,	,	,	,	,	0
Deering	Deering	np1	Deering	Deering	0
,	,	,	,	,	0
Greenha	Greenha	np1	Greenha	Greenha	0
,	,	,	,	,	0
Bradford	Bradford	np1	Bradford	Bradford	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
.	.	.	.	.	0
amongst	amongst	p-acp	among	among	0
those	those	d	those	those	0
many	many	d	many	many	0
instrumentes	instrumentes	n2	instruments	instrument	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
with	with	p-acp	with	with	0
profite	profite	n1	profit	profit	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
great	great	j	great	great	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
name	name	n1	name	name	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
drawing	drawing	vvg	drawing	draw	0
their	their	po32	their	their	0
doctrine	doctrine	n1	doctrine	doctrine	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
breasts	breasts	n2	breasts	breast	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Testa	Testa	np1	Testa	Testa	0
∣	∣	sy	∣	∣	0
mens	mens	ng2	men's	man	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
well	well	av	well	well	0
say	say	vvi	say	say	0
,	,	,	,	,	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
that	that	cst	that	that	0
this	this	d	this	this	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
Maister	Maister	n1	Master	master	0
Perkings	Perkings	n2	Perkings	perking	0
,	,	,	,	,	0
deserues	deserues	vvz	deserves	deserve	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
place	place	n1	place	place	0
:	:	:	:	:	0
whose	whose	rg-crq	whose	who	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
whilest	whilest	cs	whilst	while	0
he	he	pns31	he	he	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
yet	yet	av	yet	yet	0
liuing	liuing	j-vvg	living	live	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
deserue	deserue	vvb	deserve	deserve	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
others	others	ng2-jn	others	other	0
should	should	vmd	should	shall	0
proclaime	proclaime	vvi	proclaim	proclaim	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
once	once	a-acp	once	once	0
name	name	n1	name	name	0
:	:	:	:	:	0
