MADAME	MADAME	n1	MADAME	madam	0
just	just	j	just	just	0
,	,	,	,	,	0
That	That	cst	That	that	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
these	these	d	these	these	0
Meditati	Meditati	n1	Meditati	meditati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
continually	continually	av-j	continually	continual	0
imprinted	imprinted	vvn	imprinted	imprint	0
,	,	,	,	,	0
she	she	pns31	she	she	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
imprinted	imprinted	vvn	imprinted	imprint	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
.	.	.	.	.	1
Take	Take	vvb	Take	take	0
therefore	therefore	av	therefore	therefore	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
reade	reade	vvb	read	read	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
explain	explain	vvi	explain	explain	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
that	that	d	that	that	0
Gulf	Gulf	n1	Gulf	gulf	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
,	,	,	,	,	0
ETERNITY	ETERNITY	n1	ETERNITY	eternity	0
,	,	,	,	,	0
catch	catch	vvb	catch	catch	0
and	and	cc	and	and	0
involve	involve	vvi	involve	involve	0
those	those	d	those	those	0
at	at	p-acp	at	at	0
unawares	unawares	av-j	unawares	unaware	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
fore-run	fore-run	vvi	forerun	forerun	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
alwayes	alwayes	av	always	always	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
though	though	cs	though	though	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
him	him	pno31	him	he	0
believe	believe	vvi	believe	believe	0
that	that	cst	that	that	0
every	every	d	every	every	0
moment	moment	n1	moment	moment	0
we	we	pns12	we	we	0
travell	travell	vvb	travel	travel	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
quickly	quickly	av-j	quickly	quick	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
journeys	journeys	ng1	journeys	journey	0
end	end	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
vast	vast	j	vast	vast	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
entertainment	entertainment	n1	entertainment	entertainment	0
,	,	,	,	,	0
the	the	dt	the	the	0
Inne	Inne	n1	Inn	inn	0
of	of	pp-f	of	of	0
Eternitie	Eternitie	n1	Eternity	eternity	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
him	him	pno31	him	he	0
look	look	vvi	look	look	0
he	he	pns31	he	he	0
bespeaks	bespeaks	vvz	bespeaks	bespeak	0
good	good	j	good	good	0
Lodging	Lodging	n1	Lodging	lodging	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
Company	Company	n1	Company	company	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
next	next	ord	next	next	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
of	of	pp-f	of	of	0
Righteousnesse	Righteousnesse	n1	Righteousness	righteousness	0
appears	appears	vvz	appears	appear	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
a	a	dt	a	a	0
journey	journey	n1	journey	journey	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
have	have	vhi	have	have	0
end	end	n1	end	end	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
still	still	av	still	still	0
move	move	vvi	move	move	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
never	never	av-x	never	never	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceed	ceed	vvi	ceed	cee	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
going	going	vvg	going	go	0
forward	forward	av-j	forward	forward	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
standing	standing	vvg	standing	stand	0
still	still	av	still	still	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
motion	motion	n1	motion	motion	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
no	no	dx	no	no	0
period	period	n1	perjod	period	0
is	is	vbz	is	be	0
allotted	allotted	vvn	allotted	allot	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
therefore	therefore	av	therefore	therefore	0
;	;	;	;	;	0
Take	Take	vvb	Take	take	0
this	this	d	this	this	0
book	book	n1	book	book	0
,	,	,	,	,	0
now	now	av	now	now	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
your	your	po22	your	your	0
lesse	lesse	av-dc	less	less	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
tine	tine	n1	tine	tine	0
tongue	tongue	n1	tongue	tongue	0
may	may	vmb	may	may	0
deny	deny	vvi	deny	deny	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
Originall	Originall	j-jn	Original	original	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
zeal	zeal	n1	zeal	zeal	0
and	and	cc	and	and	0
piety	piety	n1	piety	piety	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Life	Life	n1	Life	life	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
Translation	Translation	n1	Translation	translation	0
.	.	.	.	.	1
Shew	Shew	n1	Show	show	0
it	it	pn31	it	it	0
therefore	therefore	av	therefore	therefore	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
its	its	po31	its	its	0
Meditations	Meditations	n2	Meditations	meditation	0
whilest	whilest	cs	whilst	while	0
you	you	pn22	you	you	0
live	live	vvb	live	live	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Pattern	Pattern	n1	Pattern	pattern	0
for	for	p-acp	for	for	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
dead	dead	j	dead	dead	0
the	the	dt	the	the	0
Historie	Historie	n1	History	history	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
So	So	av	So	so	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
brought	brought	vvn	brought	bring	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
quickly	quickly	av-j	quickly	quick	0
be	be	vbi	be	be	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
quainted	quainted	j-vvn-u	quainted	quaint	0
,	,	,	,	,	0
and	and	cc	and	and	0
talk	talk	vvi	talk	talk	0
out	out	av	out	out	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
now	now	av	now	now	0
ceasing	ceasing	vvg	ceasing	cease	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
steal	steal	vvb	steal	steal	0
away	away	av	away	away	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
remaining	remaining	vvg	remaining	remain	0
,	,	,	,	,	1
