Dear	Dear	j-jn	Dear	dear	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
bear	bear	vvi	bear	bear	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
and	and	cc	and	and	0
gone	gone	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
want	want	vvb	want	want	0
an	an	dt	and	a	0
Epithite	Epithite	n1	Epithet	epithet	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
;	;	;	;	;	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
always	always	av	always	always	0
lovers	lovers	n2	lovers	lover	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common-Prayer-Book	Common-Prayer-Book	n1	Common-Prayer-Book	common-prayer-book	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
loved	loved	vvd	loved	love	0
me	me	pno11	me	i	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
loved	loved	vvd	loved	love	0
it	it	pn31	it	it	0
too	too	av	too	too	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
worthier	worthier	jc	worthier	worthy	0
to	to	pc-acp	to	to	0
participate	participate	vvi	participate	participate	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
endeavours	endeavours	n2	endeavours	endeavour	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
;	;	;	;	;	0
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
them	them	pno32	them	they	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
chiefly	chiefly	av-jn	chiefly	chief	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
meet	meet	vvb	meet	meet	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
acceptance	acceptance	n1	acceptance	acceptance	0
,	,	,	,	,	0
I	I	pns11	I	i	0
question	question	vvb	question	question	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
accepted	accepted	vvn	accepted	accept	0
by	by	p-acp	by	by	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gentry	Gentry	n1	Gentry	gentry	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
You	You	pn22	You	you	0
may	may	vmb	may	may	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
me	me	pno11	me	i	0
,	,	,	,	,	0
present	present	vvb	present	present	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
own	own	d	own	own	0
fair	fair	j	fair	fair	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Prayers	Prayers	n2	Prayers	prayer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
You	You	pn22	You	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
Yous	Yous	zz	Yous	yous	0
,	,	,	,	,	1
