THough	THough	cs	THough	though	0
perswading	perswading	vvg	persuading	persuade	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
gument	gument	n1	gument	gument	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
no	no	dx	no	no	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
our	our	po12	our	our	0
King	King	n1	King	king	0
,	,	,	,	,	0
or	or	cc	or	or	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
conceale	conceale	vvi	conceal	conceal	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
thereby	thereby	av	thereby	thereby	0
arise	arise	vvi	arise	arise	0
and	and	cc	and	and	0
accrue	accrue	vvb	accrue	accrue	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
whole	whole	j-jn	whole	whole	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Maiesties	Maiesties	n2	Majesties	majesty	0
louing	louing	vvg	loving	love	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
(	(	(	(	(	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
further	further	jc	further	further	0
notice	notice	n1	notice	notice	0
taken	taken	vvn	taken	take	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
other	other	j-jn	other	other	0
foraigne	foraigne	j	foreign	foreign	0
nati	nati	n1	nati	nati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
and	and	cc	and	and	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
bene	bene	vbp	be	be	0
∣	∣	sy	∣	∣	0
fit	fit	n1	fit	fit	0
,	,	,	,	,	0
lesse	lesse	dc	less	less	0
hazard	hazard	n1	hazard	hazard	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
spoiling	spoiling	vvg	spoiling	spoil	0
and	and	cc	and	and	0
robbing	robbing	vvg	robbing	rob	0
,	,	,	,	,	0
better	better	av-jc	better	better	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
English	English	jp	English	english	0
Spaw	Spaw	n1	Spaw	spa	0
Fountaine	Fountaine	n1	Fountain	fountain	0
,	,	,	,	,	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
in	in	p-acp	in	in	0
Germanie	Germanie	np1	Germanie	Germany	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
two	two	crd	two	two	0
famous	famous	j	famous	famous	0
Physi	Physi	np1	Physi	Physi	0
∣	∣	sy	∣	∣	0
tians	tians	n2-jn	tians	tian	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	0
Hunton	Hunton	np1	Hunton	Hunton	0
and	and	cc	and	and	0
Dr.	Dr.	n1	Dr.	dr.	1
Bright	Bright	np1	Bright	Bright	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
yet	yet	av	yet	yet	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
giuen	giuen	vvn	given	give	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
good	good	j	good	good	0
hopes	hopes	n2	hope's	hope	0
and	and	cc	and	and	0
expectation	expectation	n1	expectation	expectation	0
they	they	pns32	they	they	0
conceiued	conceiued	vvd	conceived	conceive	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
former	former	j	former	former	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
did	did	vdd	did	do	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
request	request	vvi	request	request	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
was	was	vbds	was	be	0
resolued	resolued	vvn	resolved	resolve	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
longer	longer	av-jc	longer	long	0
liued	liued	vvn	lived	live	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
So	So	av	So	so	0
carefull	carefull	j	careful	careful	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
both	both	d	both	both	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
their	their	po32	their	their	0
countries	countries	n2	countries	country	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
udious	udious	j	udious	udious	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
the	the	dt	the	the	0
health	health	n1	health	health	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Countrimen	Countrimen	n2	Countrymen	countryman	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
as	as	a-acp	as	as	0
briefe	briefe	j	brief	brief	0
and	and	cc	and	and	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
possibly	possibly	av-j	possibly	possible	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
wearied	wearied	vvn	wearied	weary	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
patient	patient	j	patient	patient	0
deluded	deluded	vvn	deluded	delude	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
causes	causes	n2	causes	cause	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
censured	censured	vvn	censured	censure	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
well	well	av	well	well	0
assured	assured	vvn	assured	assure	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
uity	uity	n1	uity	uity	0
and	and	cc	and	and	0
perspicuity	perspicuity	n1	perspicuity	perspicuity	0
cannot	cannot	vmbx	cannot	can	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
bee	bee	vbi	be	be	0
acceptable	acceptable	j	acceptable	acceptable	0
.	.	.	.	.	1
So	So	np1	So	So	0
wishing	wishing	vvg	wishing	wish	0
you	you	pn22	you	you	0
all	all	d	all	all	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
euer	euer	av	ever	ever	0
rest	rest	vvi	rest	rest	0
and	and	cc	and	and	0
remaine	remaine	vvi	remain	remain	0
From	From	p-acp	From	from	0
my	my	po11	my	my	0
house	house	n1	house	house	0
in	in	p-acp	in	in	0
Yorke	Yorke	np1	Yorke	York	0
,	,	,	,	,	0
this	this	d	this	this	0
20th	20th	ord	20th	20th	0
of	of	pp-f	of	of	0
April	April	np1	April	April	0
.	.	.	.	.	1
1626.	1626.	crd	1626.	1626.	1
