ALL	ALL	av-d	ALL	all	0
other	other	j-jn	other	other	0
Divinitie	Divinitie	n1	Divinity	divinity	0
doth	doth	vdz	does	do	0
but	but	p-acp	but	but	0
serve	serve	vvi	serve	serve	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
Christians	Christians	np1	Christians	Christians	0
in	in	p-acp	in	in	0
seeking	seeking	vvg	seeking	seek	0
after	after	p-acp	after	after	0
these	these	d	these	these	0
two	two	crd	two	two	0
:	:	:	:	:	0
and	and	cc	and	and	0
partly	partly	av	partly	partly	0
also	also	av	also	also	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
without	without	p-acp	without	without	0
these	these	d	these	these	0
,	,	,	,	,	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
wise	wise	j	wise	wise	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
wise	wise	n1	wise	wise	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
Psal	Psal	np1	Psal	Psal	0
:	:	:	:	:	0
111.0	111.0	crd	111.0	111.0	0
2	2	crd	2	2	0
Tim	Tim	n1	Time	time	0
:	:	:	:	:	0
3	3	crd	3	3	0
15.	15.	crd	15.	15.	1
The	The	dt	The	the	0
beginning	beginning	n1	beginning	beginning	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
Gods	Gods	npg1	Gods	God	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
end	end	n1	end	end	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
.	.	.	.	.	1
Vpon	Vpon	p-acp	Upon	upon	0
these	these	d	these	these	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
(	(	(	(	(	0
my	my	po11	my	my	0
dearely	dearely	av-jn	dearly	dear	0
belo	belo	fw-it	belo	belo	0
∣	∣	sy	∣	∣	0
ved	ved	j	ved	ved	0
people	people	n1	people	people	0
and	and	cc	and	and	0
Parishio	Parishio	np1	Parishio	Parishio	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
two	two	crd	two	two	0
points	points	n2	points	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
taught	taught	vvn	taught	teach	0
you	you	pn22	you	you	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	n-vvg	ning	ning	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
now	now	av	now	now	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
lit	lit	vvn	lit	light	0
∣	∣	sy	∣	∣	0
tle	tle	j	tle	tle	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
addi	addi	n1	addi	addi	0
∣	∣	sy	∣	∣	0
tions	tions	j	tions	tions	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
eares	eares	n2	ears	ear	0
by	by	p-acp	by	by	0
preaching	preaching	vvg	preaching	preach	0
,	,	,	,	,	0
may	may	vmb	may	may	0
witnesse	witnesse	vvi	witness	witness	0
how	how	c-crq	how	how	0
unfei	unfei	fw-la	unfei	unfei	0
∣	∣	sy	∣	∣	0
nedly	nedly	av-j	nedly	ned	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
serve	serve	vvi	serve	serve	0
God	God	np1	God	God	0
,	,	,	,	,	0
Rom	Rom	np1	Rom	Rome	0
:	:	:	:	:	0
10.1	10.1	crd	10.1	10.1	0
.	.	.	.	.	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
saved	saved	vvd	saved	save	0
.	.	.	.	.	1
The	The	dt	The	the	0
booke	booke	n1	book	book	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
,	,	,	,	,	0
(	(	(	(	(	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
fitter	fitter	jc	fitter	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
carri	carri	j	carri	carri	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
pockets	pockets	n2	pockets	pocket	0
,	,	,	,	,	0
&	&	cc	&	and	0
kept	kept	vvd	kept	keep	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
memories	memories	n2	memories	memory	0
.	.	.	.	.	0
)	)	)	)	)	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
framed	framed	vvn	framed	frame	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
,	,	,	,	,	0
or	or	cc	or	or	0
familiar	familiar	j-jn	familiar	familiar	0
conference	conference	n1	conference	conference	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
twixt	twixt	p-acp	betwixt	betwixt	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
to	to	pc-acp	to	to	0
drawe	drawe	vvi	draw	draw	0
you	you	pn22	you	you	0
,	,	,	,	,	0
better	better	av-jc	better	better	0
to	to	pc-acp	to	to	0
like	like	vvi	like	like	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
therein	therein	av	therein	therein	0
contained	contained	vvn	contained	contain	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
friendlie	friendlie	j	friendly	friendly	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
handling	handling	vvg	handling	handle	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
the	the	dt	the	the	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
and	and	cc	and	and	0
conference	conference	n1	conference	conference	0
be	be	vbb	be	be	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
;	;	;	;	;	0
upon	upon	p-acp	upon	upon	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stowed	stowed	vvn	stowed	stow	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
New-yeares	New-yeares	n2	Newyears	newyear	0
gift	gift	n1	gift	gift	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stowed	stowed	vvn	stowed	stow	0
himselfe	himselfe	px31	himself	himself	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
these	these	d	these	these	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
2	2	crd	2	2	0
Cor	Cor	np1	Cor	Cor	0
:	:	:	:	:	0
12.15	12.15	crd	12.15	12.15	0
.	.	.	.	.	1
&	&	cc	&	and	0
who	who	q-crq	who	who	0
will	will	vmb	will	will	0
yet	yet	av	yet	yet	0
hee	hee	pns31	he	he	0
spent	spent	vvd	spent	spend	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
pleasure	pleasure	n1	pleasure	pleasure	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
furthering	furthering	j-vvg	furthering	further	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
salvation	salvation	n1	salvation	salvation	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
remaines	remaines	vvz	remains	remain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
my	my	po11	my	my	0
labors	labors	n2	labors	labor	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
publishing	publishing	vvg	publishing	publish	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
them	them	pno32	them	they	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
;	;	;	;	;	0
so	so	av	so	so	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
peru	peru	n2	peru	peru	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
labouring	labouring	vvg	labouring	labour	0
to	to	pc-acp	to	to	0
benefit	benefit	vvi	benefit	benefit	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
families	families	n2	families	family	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
them	them	pno32	them	they	0
together	together	av	together	together	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
conference	conference	n1	conference	conference	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	n1	bout	bout	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
blessing	blessing	n1	blessing	blessing	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
edification	edification	n1	edification	edification	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
heretofore	heretofore	av	heretofore	heretofore	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
published	published	vvn	published	publish	0
other	other	j-jn	other	other	0
bookes	bookes	n2	books	book	0
(	(	(	(	(	0
besides	besides	p-acp	beside	beside	0
this	this	d	this	this	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
learning	learning	n1	learning	learning	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
and	and	cc	and	and	0
perused	perused	vvd	perused	peruse	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
,	,	,	,	,	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
Housholds	Housholds	n2	Households	household	0
,	,	,	,	,	0
than	than	cs	than	than	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
endeavou	endeavou	n1	endeavou	endeavou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
to	to	pc-acp	to	to	0
build	build	vvi	built	build	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
fruites	fruites	n2	fruits	fruit	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
only	only	av-j	only	only	0
contented	contented	vvn	contented	content	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
given	given	vvn	given	give	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
them	them	pno32	them	they	0
lying	lying	vvg	lying	lie	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
shelves	shelves	n2	shelves	shelf	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
chests	chests	n2	chests	chest	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
joyce	joyce	vvb	joyce	joyce	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mendment	mendment	n1	mendment	mendment	0
in	in	p-acp	in	in	0
using	using	vvg	using	use	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
better	better	av-jc	better	better	0
;	;	;	;	;	0
Ios.	Ios.	np1	Ios.	Ios.	1
14.15	14.15	crd	14.15	14.15	0
.	.	.	.	.	0
if	if	cs	if	if	0
now	now	av	now	now	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
your	your	po22	your	your	0
houshold	houshold	n1	household	household	0
will	will	vmb	will	will	0
seeke	seeke	vvi	seek	seek	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
.	.	.	.	.	1
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
doe	doe	vdi	do	do	0
this	this	d	this	this	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
observe	observe	vvi	observe	observe	0
these	these	d	these	these	0
Directions	Directions	n2	Directions	direction	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
it	it	pn31	it	it	0
often	often	av	often	often	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
subject	subject	j-jn	subject	subject	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
ordinary	ordinary	j	ordinary	ordinary	0
,	,	,	,	,	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
use	use	n1	use	use	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
reade	reade	vvb	read	read	0
it	it	pn31	it	it	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
&	&	cc	&	and	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
knowne	knowne	vvn	known	know	0
the	the	dt	the	the	0
truthes	truthes	ng1	truths	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
practised	practised	vvd	practised	practise	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
taught	taught	vvd	taught	teach	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
Gods	Gods	npg1	Gods	God	0
service	service	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
mans	mans	ng1	men	man	0
salva	salva	n1	salvam	salvam	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
either	either	av-d	either	either	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
and	and	cc	and	and	0
negli	negli	av-j	negli	negli	0
∣	∣	sy	∣	∣	0
gence	gence	n1	gence	gence	0
herein	herein	av	herein	herein	0
for	for	p-acp	for	for	0
time	time	n1	time	time	0
past	past	j	past	past	0
;	;	;	;	;	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
those	those	d	those	those	0
points	points	n2	points	point	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
to	to	p-acp	to	to	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
use	use	vvi	use	use	0
,	,	,	,	,	0
the	the	dt	the	the	0
severall	severall	j	several	several	0
duties	duties	n2	duties	duty	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
culiar	culiar	j	culiar	culiar	0
to	to	pc-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
Attributes	Attributes	n2	Attributes	attribute	0
of	of	pp-f	of	of	0
greatnesse	greatnesse	n1	greatness	greatness	0
,	,	,	,	,	0
or	or	cc	or	or	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
or	or	cc	or	or	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
providence	providence	n1	providence	providence	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
or	or	cc	or	or	0
fall	fall	vvi	fallen	fall	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
and	and	cc	and	and	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
that	that	d	that	that	0
(	(	(	(	(	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
holy	holy	j	holy	holy	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
publike	publike	j	public	public	0
service	service	n1	service	service	0
)	)	)	)	)	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
looke	looke	vvi	look	look	0
