Honorable	Honorable	j	Honourable	honourable	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common	Common	j	Common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
grave	grave	j	grave	grave	0
Judgments	Judgments	n2	Judgments	judgement	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
multiplicitie	multiplicitie	n1	multiplicity	multiplicity	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
;	;	;	;	;	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
bee	bee	vbb	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Counsels	Counsels	n2	Counsels	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
that	that	cst	that	that	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
enabled	enabled	vvn	enabled	enable	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
work	work	n1	work	work	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
State	State	n1	State	state	0
hath	hath	vhz	hath	have	0
laid	laid	vvn	laid	lay	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
careful	careful	j	careful	careful	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
that	that	cst	that	that	0
concern's	concern's	vvz	concern's	concern'	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
in	in	p-acp	in	in	0
general	general	n1	general	general	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
livelihood	livelihood	n1	livelihood	livelihood	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
humilitie	humilitie	n1	humility	humility	0
,	,	,	,	,	0
let	let	vvb	let	let	0
mee	mee	pno11	me	i	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
if	if	cs	if	if	0
ever	ever	av	ever	ever	0
any	any	d	any	any	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
had	had	vhd	had	have	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
Christ's	Christ's	npg1	Christ's	Christ	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
beeing	beeing	vbg	being	be	0
as	as	p-acp	as	as	0
innocent	innocent	j-jn	innocent	innocent	0
as	as	c-acp	as	as	0
Doves	Doves	n2	Doves	dove	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
wise	wise	j	wise	wise	0
as	as	c-acp	as	as	0
Serpents	Serpents	n2	Serpents	serpent	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
emploiment	emploiment	n1	employment	employment	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
regulating	regulating	vvg	regulating	regulate	0
of	of	pp-f	of	of	0
Trade	Trade	n1	Trade	trade	0
.	.	.	.	.	1
The	The	dt	The	the	0
infinite	infinite	j	infinite	infinite	0
subtilties	subtilties	n2	subtleties	subtlety	0
,	,	,	,	,	0
frauds	frauds	n2	frauds	fraud	0
and	and	cc	and	and	0
abuses	abuses	n2	abuses	abuse	0
in	in	p-acp	in	in	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
veral	veral	j	veral	veral	0
Trades	Trades	n2	Trades	trade	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
many	many	d	many	many	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
hundredth	hundredth	ord	hundredth	hundred	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cheats	cheats	vvz	cheats	cheat	0
used	used	vvn	used	use	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
monie	monie	n1	money	money	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
imagined	imagined	vvn	imagined	imagine	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
persons	persons	n2	persons	person	0
but	but	p-acp	but	but	0
your	your	po22	your	your	0
selvs	selvs	n2	selves	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
daily	daily	av-j	daily	daily	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
abuses	abuses	n2	abuses	abuse	0
practised	practised	vvn	practised	practise	0
on	on	p-acp	on	on	0
many	many	d	many	many	0
Manufactures	Manufactures	n2	Manufactures	manufacture	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
And	And	cc	And	and	0
som	som	d	some	some	0
men	men	n2	men	man	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
cheats	cheats	vvz	cheats	cheat	0
,	,	,	,	,	0
have	have	vhb	have	have	0
gotten	gotten	vvn	got	get	0
wealth	wealth	n1	wealth	wealth	0
and	and	cc	and	and	0
dignitie	dignitie	n1	dignity	dignity	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
formerly	formerly	av-j	formerly	former	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
they	they	pns32	they	they	0
chose	chose	vvd	chosen	choose	0
Aldermen	Aldermen	n2	Aldermen	alderman	0
most	most	ds	most	most	0
an	an	dt	and	a	0
end	end	n1	end	end	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
wit	wit	n1	wit	wit	0
or	or	cc	or	or	0
honestie	honestie	n1	honesty	honesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
such	such	d	such	such	0
a	a	dt	a	a	0
hole	hole	n1	hold	hole	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Cham	Cham	n1	Cham	cham	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
of	of	pp-f	of	of	0
London's	London's	npg1	London's	London	0
Treasure	Treasure	n1	Treasure	treasure	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Orphans	Orphans	ng1	Orphans	orphan	0
portions	portions	n2	portions	portion	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
such	such	d	such	such	0
Kites	Kites	n2	Kites	kite	0
as	as	c-acp	as	as	0
got	got	vvn	god	get	0
their	their	po32	their	their	0
Estates	Estates	n2	Estates	estate	0
indirectly	indirectly	av-j	indirectly	indirect	0
came	came	vvd	came	come	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
.	.	.	.	.	1
Other	Other	av-jn	Other	other	0
Trades	Trades	n2	Trades	trade	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
povertie	povertie	n1	poverty	poverty	0
beeing	beeing	vbg	being	be	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
stered	stered	vvn	steered	steere	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
multitudes	multitudes	n2	multitudes	multitude	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
bear	bear	vvi	bear	bear	0
,	,	,	,	,	0
make's	make's	vvb|pno12	make's	make|we	0
many	many	d	many	many	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
several	several	j	several	several	0
Trades	Trades	n2	Trades	trade	0
,	,	,	,	,	0
fall	fall	vvb	fallen	fall	0
a	a	dt	a	a	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
Manufacture	Manufacture	n1	Manufacture	manufacture	0
indi	indi	fw-la	indi	indi	0
∣	∣	sy	∣	∣	0
rectly	rectly	av-j	rectly	rect	0
,	,	,	,	,	0
falsly	falsly	av-j	falsely	false	0
,	,	,	,	,	0
and	and	cc	and	and	0
slightly	slightly	av-j	slightly	slight	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
abuse	abuse	n1	abuse	abuse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
wearers	wearers	n2	wearers	wearer	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
more	more	dc	more	more	0
particularly	particularly	av-j	particularly	particular	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
is	is	vbz	is	be	0
don	don	vdn	dONE	do	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
Gold	Gold	n1	Gold	gold	0
and	and	cc	and	and	0
Silver-Thread	Silver-Thread	n1	Silver-Thread	silver-thread	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
justified	justified	vvn	justified	justify	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
by	by	p-acp	by	by	0
hundreds	hundreds	crd	hundreds	hundred	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
women-spin	women-spin	j	women-spin	women-spin	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
Petition	Petition	vvb	Petition	petition	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Wheel-spinners	Wheel-spinners	n2	Wheel-spinners	wheel-spinner	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
humble	humble	j	humble	humble	0
desires	desires	n2	desires	desire	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Regulation	Regulation	n1	Regulation	regulation	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
covetousness	covetousness	n1	covetousness	covetousness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
necessitie	necessitie	n1	necessity	necessity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
abu	abu	n1	abum	abum	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
in	in	p-acp	in	in	0
Trade	Trade	n1	Trade	trade	0
is	is	vbz	is	be	0
committed	committed	vvn	committed	commit	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
weeds	weeds	n2	weeds	weed	0
will	will	vmb	will	will	0
everie	everie	d	every	every	0
daie	daie	n1	day	day	0
increas	increas	vvi	increase	increase	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Garden	Garden	n1	Garden	garden	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Parlament	Parlament	n1	Parliament	parliament	0
make	make	vvb	make	make	0
not	not	xx	not	not	0
strict	strict	j	strict	strict	0
and	and	cc	and	and	0
sharp	sharp	j	sharp	sharp	0
Laws	Laws	n2	Laws	law	0
against	against	p-acp	against	against	0
these	these	d	these	these	0
offences	offences	n2	offences	offence	0
,	,	,	,	,	0
and	and	cc	and	and	0
offendors	offendors	n2	offenders	offender	0
,	,	,	,	,	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
Manufactures	Manufactures	n2	Manufactures	manufacture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
slight	slight	j	slight	slight	0
and	and	cc	and	and	0
base	base	j	base	base	0
.	.	.	.	.	1
And	And	cc	And	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
appoint	appoint	vvb	appoint	appoint	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
those	those	d	those	those	0
Laws	Laws	n2	Laws	law	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
,	,	,	,	,	0
that	that	cst	that	that	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
bee	bee	vbi	be	be	0
don	don	vdn	dONE	do	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
the	the	dt	the	the	0
pruning	pruning	n-vvg	pruning	prune	0
knives	knives	n2	knives	knife	0
to	to	pc-acp	to	to	0
rectifie	rectifie	vvi	rectify	rectify	0
the	the	dt	the	the	0
Garden	Garden	n1	Garden	garden	0
of	of	pp-f	of	of	0
Trade	Trade	n1	Trade	trade	0
:	:	:	:	:	0
and	and	cc	and	and	0
till	till	c-acp	till	till	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
don	don	n1	dONE	don	0
,	,	,	,	,	0
the	the	dt	the	the	0
abuses	abuses	n2	abuses	abuse	0
in	in	p-acp	in	in	0
Trade	Trade	n1	Trade	trade	0
and	and	cc	and	and	0
Manufacture	Manufacture	n1	Manufacture	manufacture	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
prevented	prevented	vvn	prevented	prevent	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
plainly	plainly	av-j	plainly	plain	0
told	told	vvd	told	tell	0
you	you	pn22	you	you	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
don	don	vdn	dONE	do	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
best	best	js	best	best	0
improvement	improvement	n1	improvement	improvement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
leav	leav	vvb	leave	leave	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
said	said	vvn	said	say	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honor's	Honor's	n1|vbz	Honor's	honor|be	0
grave	grave	j	grave	grave	0
considerati	considerati	fw-la	considerati	considerati	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
;	;	;	;	;	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
praie	praie	vvi	pray	pray	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
:	:	:	:	:	1
