WHat	WHat	q-crq	WHat	what	0
seruing	seruing	vvg	serving	serve	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
that	that	cst	that	that	0
your	your	po22	your	your	0
woorship	woorship	n1	worship	worship	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
this	this	d	this	this	0
simple	simple	j	simple	simple	0
woorke	woorke	n1	work	work	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
:	:	:	:	:	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
woorke	woorke	n1	work	work	0
is	is	vbz	is	be	0
deuided	deuided	vvn	divided	divide	0
into	into	p-acp	into	into	0
fiue	fiue	crd	fiue	five	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
the	the	dt	the	the	0
fyrst	fyrst	ord	fyrst	first	0
is	is	vbz	is	be	0
Geo	Geo	np1	Geo	Geo	0
∣	∣	sy	∣	∣	0
metrie	metrie	n1	metrie	metrie	0
perspectiue	perspectiue	n1	perspective	perspective	0
,	,	,	,	,	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Booke	Booke	n1	Book	book	0
is	is	vbz	is	be	0
appertainyng	appertainyng	vvg	aPPERTAINING	appertain	0
vnto	vnto	p-acp	unto	unto	0
Cosmographie	Cosmographie	n1	Cosmography	cosmography	0
,	,	,	,	,	0
the	the	dt	the	the	0
thirde	thirde	ord	thirde	third	0
Booke	Booke	n1	Book	book	0
is	is	vbz	is	be	0
Geometrie	Geometrie	n1	Geometry	geometry	0
general	general	n1	general	general	0
,	,	,	,	,	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
Booke	Booke	n1	Book	book	0
is	is	vbz	is	be	0
Statick	Statick	j	Static	static	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
fyfth	fyfth	ord	fyfth	fyfth	0
and	and	cc	and	and	0
last	last	ord	last	last	0
Booke	Booke	n1	Book	book	0
is	is	vbz	is	be	0
appertayning	appertayning	vvg	aPPERTAINING	appertain	0
vnto	vnto	p-acp	unto	unto	0
natural	natural	j	natural	natural	0
Philosophie	Philosophie	n1	Philosophy	philosophy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
contentes	contentes	n2	contents	content	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
doo	doo	vdi	do	do	0
appeare	appeare	vvi	appear	appear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ta	Ta	uh	Ta	ta	0
∣	∣	sy	∣	∣	0
bles	bles	n2-j	bles	bles	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
that	that	cst	that	that	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
wil	wil	vmb	will	will	0
take	take	vvi	take	take	0
this	this	d	this	this	0
simple	simple	j	simple	simple	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
true	true	j	true	true	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
will	will	n1	will	will	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wardes	wardes	n2	wards	ward	0
you	you	pn22	you	you	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
rude	rude	j	rude	rude	0
&	&	cc	&	and	0
simple	simple	j	simple	simple	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
I	I	pns11	I	i	0
ceasse	ceasse	vvb	cease	cease	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
beseeching	beseeching	vvg	beseeching	beseech	0
the	the	dt	the	the	0
liuing	liuing	j-vvg	living	live	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
prosper	prosper	vvi	prosper	prosper	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
your	your	po22	your	your	0
affayres	affayres	n2	affairs	affair	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
perfect	perfect	j	perfect	perfect	0
health	health	n1	health	health	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
and	and	cc	and	and	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
