ALbeit	ALbeit	cs	ALbeit	albeit	0
fauourable	fauourable	j	favourable	favourable	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
clination	clination	n1	clination	clination	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
alwayes	alwayes	av	always	always	0
perceyued	perceyued	vvn	perceived	perceive	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
good	good	j	good	good	0
Lordship	Lordship	n1	Lordship	lordship	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
towards	towards	p-acp	towards	towards	0
so	so	av	so	so	0
sim	sim	fw-la	sim	sim	0
∣	∣	sy	∣	∣	0
ple	ple	j	ple	ple	0
a	a	dt	a	a	0
worme	worme	n1	worm	worm	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
most	most	av-ds	most	most	0
iust	iust	j	just	just	0
cause	cause	n1	cause	cause	0
continually	continually	av-j	continually	continual	0
to	to	pc-acp	to	to	0
craue	craue	vvi	crave	crave	0
the	the	dt	the	the	0
same	same	d	same	same	0
at	at	p-acp	at	at	0
gods	gods	ng1	gods	god	0
hand	hand	n1	hand	hand	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
life	life	n1	life	life	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
vnfainedlye	vnfainedlye	av-j	unfeignedly	unfeigned	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
.	.	.	.	.	1
And	And	np1	And	And	0
being	being	vbg	being	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
otherwise	otherwise	av	otherwise	otherwise	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
claration	claration	n1	claration	claration	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutie	dutie	n1	duty	duty	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
hum	hum	vvi	hum	hum	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
maner	maner	n1	manner	manner	0
I	I	pns11	I	i	0
besech	besech	vvb	beseech	beseech	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
in	in	p-acp	in	in	0
fauoura	fauoura	fw-la	fauoura	fauoura	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
wyse	wyse	n1	wise	wise	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
my	my	po11	my	my	0
good	good	j	good	good	0
meaning	meaning	n1	meaning	meaning	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
labour	labour	vvi	labour	labour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
haruest	haruest	n1	harvest	harvest	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
holde	holde	vvi	hold	hold	0
tacke	tacke	n1	tack	tack	0
with	with	p-acp	with	with	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
lustie	lustie	j	lusty	lusty	0
labourers	labourers	n2	labourers	labourer	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
neyther	neyther	dx	neither	neither	0
worthie	worthie	j	worthy	worthy	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
workemen	workemen	n2	workmen	workman	0
:	:	:	:	:	0
am	am	vbm	am	be	0
contented	contented	vvn	contented	content	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
gleaning	gleaning	vvg	gleaning	glean	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
mine	mine	po11	mine	my	0
olde	olde	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
mine	mine	po11	mine	my	0
imper	imper	n1	imper	imper	0
∣	∣	sy	∣	∣	0
fections	fections	ng1	fections	fections	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
me	me	pno11	me	i	0
leaue	leaue	vvi	leave	leave	0
,	,	,	,	,	0
fayre	fayre	j	fair	fair	0
and	and	cc	and	and	0
softly	softly	av-j	softly	soft	0
to	to	pc-acp	to	to	0
creepe	creepe	vvi	creep	creep	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Carte	Carte	n1	Cart	cart	0
,	,	,	,	,	0
picking	picking	vvg	picking	pick	0
vp	vp	a-acp	up	up	0
such	such	d	such	such	0
scattered	scattered	j-vvn	scattered	scatter	0
corne	corne	n1	corn	corn	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
fallen	fallen	vvn	fallen	fall	0
out	out	av	out	out	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
waye	waye	n1	way	way	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
fielde	fielde	n1	field	field	0
:	:	:	:	:	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
or	or	cc	or	or	0
troden	troden	vvn	trodden	tread	0
vnder	vnder	p-acp	under	under	0
foote	foote	n1	foot	foot	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
now	now	av	now	now	0
being	being	vbg	being	be	0
gathered	gathered	vvn	gathered	gather	0
togither	togither	av	together	together	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
sim	sim	fw-la	sim	sim	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
iudgement	iudgement	n1	judgement	judgement	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
sorted	sorted	vvn	sorted	sort	0
into	into	p-acp	into	into	0
sheaues	sheaues	n2	sheaves	sheaf	0
:	:	:	:	:	0
humbly	humbly	av-j	humbly	humble	0
desiring	desiring	vvg	desiring	desire	0
your	your	po22	your	your	0
good	good	j	good	good	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
placed	placed	vvn	placed	place	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Barne	Barne	n1	Bairn	bairn	0
,	,	,	,	,	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
shall	shall	vmb	shall	shall	0
thinke	thinke	vvi	think	think	0
them	them	pno32	them	they	0
woorth	woorth	j	worth	worth	0
the	the	dt	the	the	0
threshing	threshing	vvg	threshing	thresh	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
if	if	cs	if	if	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Lordshippes	Lordshippes	n2	Lordships	lordship	0
licence	licence	n1	licence	licence	0
and	and	cc	and	and	0
fauourable	fauourable	j	favourable	favourable	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stowed	stowed	vvn	stowed	stow	0
amongest	amongest	p-acp	amongst	amongst	0
the	the	dt	the	the	0
mainye	mainye	j	mainye	mainye	0
,	,	,	,	,	0
and	and	cc	and	and	0
simple	simple	j	simple	simple	0
sorte	sorte	n1	sort	sort	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reast	reast	zz	reast	reast	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
flocke	flocke	n1	flock	flock	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lorde	Lorde	n1	Lord	lord	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Lordes	Lordes	n2	Lords	lord	0
preserue	preserue	vvi	preserve	preserve	0
your	your	po22	your	your	0
good	good	j	good	good	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
sperous	sperous	j	sperous	sperous	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
estate	estate	n1	estate	estate	0
.	.	.	.	.	1
