WHEN	WHEN	c-crq	WHEN	when	0
Numb	Numb	j	Numb	numb	0
.	.	.	.	.	1
2.3	2.3	crd	2.3	2.3	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
sending	sending	vvg	sending	send	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Prince	Prince	n1	Prince	prince	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Taber	Taber	n1	Taber	taber	0
¦	¦	sy	¦	¦	0
nacle	nacle	n1	nacle	nacle	0
,	,	,	,	,	0
Num.	Num.	np1	Num.	Num.	1
7.12	7.12	crd	7.12	7.12	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
marching	marching	vvg	marching	march	0
first	first	ord	first	first	0
from	from	p-acp	from	from	0
Sinai	Sinai	np1	Sinai	Sinai	0
to	to	p-acp	to	to	0
Paran	Paran	np1	Paran	Paran	0
,	,	,	,	,	0
Num.	Num.	np1	Num.	Num.	1
10.14	10.14	crd	10.14	10.14	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
first	first	ord	first	first	0
lot	lot	n1	lot	lot	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
of	of	pp-f	of	of	0
Canaan	Canaan	np1	Canaan	Canaan	0
was	was	vbds	was	be	0
divided	divided	vvn	divided	divide	0
,	,	,	,	,	0
Josh.	Josh.	np1	Josh.	Josh.	1
15.	15.	crd	15.	15.	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
going	going	vvg	going	go	0
up	up	p-acp	up	up	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Canaanites	Canaanites	np2	Canaanites	Canaanite	0
,	,	,	,	,	0
Judg.	Judg.	np1	Judg.	Judg.	1
1.2	1.2	crd	1.2	1.2	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
account	account	n1	account	account	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Genealogies	Genealogies	n2	Genealogies	genealogy	0
,	,	,	,	,	0
Judah	Judah	np1	Judah	Judah	0
car	car	fw-fr	car	car	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
the	the	dt	the	the	0
preheminencie	preheminencie	n1	preeminency	preeminency	0
,	,	,	,	,	0
being	being	vbg	being	be	0
first	first	ord	first	first	0
numbred	numbred	vvn	numbered	number	0
,	,	,	,	,	0
1	1	crd	1	1	0
Chr.	Chr.	np1	Chr.	Chr.	1
2.3	2.3	crd	2.3	2.3	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
days	days	n2	days	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
bare	bare	vvd	bore	bear	0
the	the	dt	the	the	0
Scepter	Scepter	n1	Sceptre	sceptre	0
339.	339.	crd	339.	339.	0
or	or	cc	or	or	0
362.	362.	crd	362.	362.	0
or	or	cc	or	or	0
370.	370.	crd	370.	370.	0
years	years	n2	years	year	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
accounts	accounts	n2	accounts	account	0
of	of	pp-f	of	of	0
Chronologers	Chronologers	n2	Chronologers	chronologer	0
are	are	vbr	are	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
about	about	p-acp	about	about	0
450.	450.	crd	450.	450.	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
account	account	vvb	account	account	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
13.20	13.20	crd	13.20	13.20	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tribe	Tribe	n1	Tribe	tribe	0
of	of	pp-f	of	of	0
Judah	Judah	np1	Judah	Judah	0
.	.	.	.	.	1
Othniel	Othniel	np1	Othniel	Othniel	0
,	,	,	,	,	0
Judg.	Judg.	np1	Judg.	Judg.	0
3.9	3.9	crd	3.9	3.9	0
.	.	.	.	.	0
who	who	q-crq	who	who	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Tribe	Tribe	n1	Tribe	tribe	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
appears	appears	vvz	appears	appear	0
,	,	,	,	,	0
Josh.	Josh.	np1	Josh.	Josh.	1
15.17.20	15.17.20	crd	15.17.20	15.17.20	0
.	.	.	.	.	1
2	2	crd	2	2	0
Chron.	Chron.	np1	Chron.	Chron.	0
4.1.13	4.1.13	crd	4.1.13	4.1.13	0
.	.	.	.	.	0
and	and	cc	and	and	0
Ibzan	Ibzan	n1	Ibzan	ibzan	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
Bethlehem	Bethlehem	np1	Bethlehem	Bethlehem	0
,	,	,	,	,	0
Judg.	Judg.	np1	Judg.	Judg.	1
12.8	12.8	crd	12.8	12.8	0
.	.	.	.	.	1
The	The	dt	The	the	0
following	following	j-vvg	following	follow	0
Judges	Judges	n2	Judges	judge	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
Tribes	Tribes	n2	Tribes	tribe	0
:	:	:	:	:	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Kingly	Kingly	j	Kingly	kingly	0
power	power	n1	power	power	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
set	set	vvd	set	set	0
up	up	a-acp	up	up	0
was	was	vbds	was	be	0
Saul	Saul	np1	Saul	Saul	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Benjamite	Benjamite	n1	Benjamite	benjamite	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
9.1	9.1	crd	9.1	9.1	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
was	was	vbds	was	be	0
David	David	np1	David	David	0
of	of	pp-f	of	of	0
Jesse	Jesse	np1	Jesse	Jesse	0
,	,	,	,	,	0
the	the	dt	the	the	0
Bethlehemite	Bethlehemite	n1	Bethlehemite	bethlehemite	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
16.1	16.1	crd	16.1	16.1	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
now	now	av	now	now	0
between	between	p-acp	between	between	0
6.	6.	crd	6.	6.	1
Helvicus	Helvicus	np1	Helvicus	Helvicus	0
.	.	.	.	.	0
and	and	cc	and	and	0
700.	700.	crd	700.	700.	0
yeares	yeares	n2	years	year	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Jacob's	Jacob's	npg1	Jacob's	Jacob	0
giving	giving	vvg	giving	give	0
out	out	av	out	out	0
this	this	d	this	this	0
Prophecy	Prophecy	n1	Prophecy	prophecy	0
,	,	,	,	,	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
it	it	pn31	it	it	0
lay	lay	vvd	lay	lie	0
as	as	p-acp	as	as	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
destitute	destitute	j	destitute	destitute	0
of	of	pp-f	of	of	0
Regall	Regall	j	Regal	regal	0
power	power	n1	power	power	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
being	being	vbg	being	be	0
setled	setled	vvn	settled	settle	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Tribe	Tribe	n1	Tribe	tribe	0
,	,	,	,	,	0
continued	continued	vvn	continued	continue	0
but	but	p-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Captivity	Captivity	n1	Captivity	captivity	0
of	of	pp-f	of	of	0
Zedekiah	Zedekiah	np1	Zedekiah	Zedekiah	0
,	,	,	,	,	0
468.	468.	crd	468.	468.	0
as	as	p-acp	as	as	0
some	some	d	some	some	0
do	do	vdb	do	do	0
chronologize	chronologize	vvb	chronologize	chronologize	0
473.	473.	crd	473.	473.	0
years	years	n2	years	year	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
King	King	n1	King	king	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
had	had	vhd	had	have	0
,	,	,	,	,	0
God	God	np1	God	God	0
gave	gave	vvd	gave	give	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
8.	8.	crd	8.	8.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
last	last	ord	last	last	0
hee	hee	pns31	he	he	0
tooke	tooke	vvd	took	take	0
away	away	av	away	away	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
fury	fury	n1	fury	fury	0
.	.	.	.	.	1
Judah	Judah	np1	Judah	Judah	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
his	his	po31	his	his	0
pleasant	pleasant	j	pleasant	pleasant	0
plant	plant	n1	plant	plant	0
,	,	,	,	,	0
was	was	vbds	was	be	0
pluckt	pluckt	vvn	plucked	pluck	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
fury	fury	n1	fury	fury	0
,	,	,	,	,	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
19.12	19.12	crd	19.12	19.12	0
.	.	.	.	.	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
branches	branches	n2	branches	branch	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Vine	Vine	n1	Vine	vine	0
pluckt	pluckt	vvd	plucked	pluck	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
one	one	pi	one	one	0
left	left	vvd	left	leave	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
the	the	dt	the	the	0
Scepter	Scepter	n1	Sceptre	sceptre	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
22.30	22.30	crd	22.30	22.30	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
some	some	d	some	some	0
Jewes	Jewes	np2	Jewes	Jew	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
deriving	deriving	vvg	deriving	derive	0
the	the	dt	the	the	0
word	word	n1	word	word	0
Shiloh	Shiloh	np1	Shiloh	Shiloh	0
from	from	p-acp	from	from	0
Shalach	Shalach	np1	Shalach	Shalach	0
,	,	,	,	,	0
Galatinus	Galatinus	np1	Galatinus	Galatinus	0
,	,	,	,	,	0
l.	l.	n1	l.	l.	1
4.	4.	crd	4.	4.	0
c	c	sy	c	c	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
cited	cited	vvn	cited	cite	0
by	by	p-acp	by	by	0
Amama	Amama	n1	Amama	amama	0
.	.	.	.	.	1
Lyra	Lyra	np1	Lyra	Lyra	0
in	in	p-acp	in	in	0
locum	locum	fw-la	locum	locum	0
.	.	.	.	.	0
render	render	vvb	render	render	0
the	the	dt	the	the	0
words	words	n2	words	word	0
donec	donec	fw-la	donec	donec	0
veniat	veniat	fw-la	veniat	veniat	0
mittendus	mittendus	fw-la	mittendus	mittendus	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
interpret	interpret	vvi	interpret	interpret	0
this	this	d	this	this	0
Prophesie	Prophesie	vvi	Prophesy	prophesy	0
of	of	pp-f	of	of	0
Nebuchad	Nebuchad	np1	Nebuchad	Nebuchad	0
∣	∣	sy	∣	∣	0
nezar	nezar	n1	nezar	nezar	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
sent	sent	vvn	sent	send	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
Judaea	Judaea	np1	Judaea	Judaea	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
Scepter	Scepter	n1	Sceptre	sceptre	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
Judah	Judah	np1	Judah	Judah	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
next	next	ord	next	next	0
words	words	n2	words	word	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prophesie	Prophesie	vvb	Prophesy	prophesy	0
confute	confute	vvi	confute	confute	0
this	this	d	this	this	0
interpretation	interpretation	n1	interpretation	interpretation	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
gathering	gathering	n-vvg	gathering	gather	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
be	be	vbi	be	be	0
.	.	.	.	.	1
Shiloh	Shiloh	np1	Shiloh	Shiloh	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
should	should	vmd	should	shall	0
desire	desire	vvi	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
people	people	n1	people	people	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
never	never	av-x	never	never	0
was	was	vbds	was	be	0
verified	verified	vvn	verified	verify	0
in	in	p-acp	in	in	0
Nebuchadnezar	Nebuchadnezar	np1	Nebuchadnezar	Nebuchadnezar	0
.	.	.	.	.	1
Vatabl.	Vatabl.	np1	Vatabl.	Vatabl.	0
in	in	p-acp	in	in	0
loc	loc	fw-la	loc	loc	0
.	.	.	.	.	1
Martinij	Martinij	fw-la	Martinij	martinij	0
lexi	lexi	fw-la	lexi	lexi	0
∣	∣	sy	∣	∣	0
con	con	vvb	con	con	0
in	in	p-acp	in	in	0
verbo	verbo	fw-la	verbo	verbo	0
Silo.	Silo.	np1	Silo.	Silo.	0
Manasseh	Manasseh	np1	Manasseh	Manasseh	0
,	,	,	,	,	0
Ben.	Ben.	np1	Ben.	Ben.	1
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
q	q	vvd	q	quoth	0
.	.	.	.	.	1
65.	65.	crd	65.	65.	0
in	in	p-acp	in	in	0
Genesim	Genesim	np1	Genesim	Genesim	0
.	.	.	.	.	1
The	The	dt	The	the	0
Chaldie	Chaldie	np1	Chaldie	Chaldie	0
paraphrase	paraphrase	n1	paraphrase	paraphrase	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
donec	donec	fw-la	donec	donec	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
niat	niat	fw-la	niat	niat	0
Christus	Christus	fw-la	Christus	christus	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Christ	Christ	np1	Christ	Christ	0
come	come	vvb	come	come	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Targum	Targum	np1	Targum	Targum	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
the	the	dt	the	the	0
time	time	n1	time	time	0
wherein	wherein	c-crq	wherein	wherein	0
Messiah	Messiah	np1	Messiah	Messiah	0
the	the	dt	the	the	0
King	King	n1	King	king	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
.	.	.	.	.	1
Rabbi	Rabbi	np1	Rabbi	Rabbi	0
Moses	Moses	np1	Moses	Moses	0
Gerun	Gerun	vvn	Gerun	gerun	0
∣	∣	sy	∣	∣	0
densis	densis	fw-la	densis	densis	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
donec	donec	fw-la	donec	donec	0
veniat	veniat	fw-la	veniat	veniat	0
filius	filius	fw-la	filius	filius	0
ejus	ejus	fw-la	ejus	ejus	0
qui	qui	fw-la	qui	qui	0
est	est	fw-la	est	est	0
Messias	Messias	np1	Messias	Messiah	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
come	come	vvb	come	come	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Messiah	Messiah	np1	Messiah	Messiah	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
word	word	n1	word	word	0
Scepter	Scepter	n1	Sceptre	sceptre	0
for	for	p-acp	for	for	0
Kingly	Kingly	j	Kingly	kingly	0
power	power	n1	power	power	0
,	,	,	,	,	0
Iulian	Iulian	np1	Iulian	Julian	0
the	the	dt	the	the	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
postat	postat	n1	postat	postat	0
said	said	vvd	said	say	0
,	,	,	,	,	0
this	this	d	this	this	0
prophesie	prophesie	vvi	prophesy	prophesy	0
