AT	AT	p-acp	AT	at	0
vertues	vertues	n2	virtues	virtue	0
bee	bee	vbb	be	be	0
Accounted	Accounted	vvn	Accounted	account	0
and	and	cc	and	and	0
canonized	canonized	vvn	canonized	canonize	0
for	for	p-acp	for	for	0
Goddes	Goddes	n2	Gods	god	0
by	by	p-acp	by	by	0
heathen	heathen	j-jn	heathen	heathen	0
men	men	n2	men	man	0
,	,	,	,	,	0
And	And	cc	And	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
peynes	peynes	n2	pains	pain	0
of	of	pp-f	of	of	0
Lymbo	Lymbo	n1	Lymbo	limbo	0
lake	lake	n1	lake	lake	0
,	,	,	,	,	0
and	and	cc	and	and	0
blysfull	blysfull	j	blysfull	blissful	0
state	state	n1	state	state	0
agen	agen	av	again	again	0
Of	Of	pp-f	Of	of	0
spirits	spirits	n2	spirits	spirit	0
in	in	p-acp	in	in	0
th'Elysian	th'Elysian	jp	elysian	elysian	0
feelds	feelds	n2	fields	field	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
theis	theis	d	these	these	0
three	three	crd	three	three	0
He	He	pns31	He	he	0
make	make	vvz	make	make	0
discourse	discourse	n1	discourse	discourse	0
dispersedly	dispersedly	av-vvn	dispersedly	disperse	0
:	:	:	:	:	0
yit	yit	av	yet	yet	0
specially	specially	av-j	specially	special	0
they	they	pns32	they	they	0
bee	bee	vbi	be	be	0
Discussed	Discussed	vvn	Discussed	discuss	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
booke	booke	n1	book	book	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
oration	oration	n1	oration	oration	0
where	where	c-crq	where	where	0
He	He	pns31	He	he	0
bringeth	bringeth	vvz	brings	bring	0
in	in	p-acp	in	in	0
Pythagoras	Pythagoras	np1	Pythagoras	Pythagoras	0
disswading	disswading	vvg	dissuading	dissuade	0
men	men	n2	men	man	0
from	from	p-acp	from	from	0
feare	feare	n1	fear	fear	0
Of	Of	pp-f	Of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
preaching	preaching	vvg	preaching	preach	0
abstinence	abstinence	n1	abstinence	abstinence	0
from	from	p-acp	from	from	0
flesh	flesh	n1	flesh	flesh	0
of	of	pp-f	of	of	0
liuing	liuing	j-vvg	living	live	0
things	things	n2	things	thing	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
opinion	opinion	n1	opinion	opinion	0
which	which	r-crq	which	which	0
Pythagoras	Pythagoras	np1	Pythagoras	Pythagoras	0
there	there	a-acp	there	there	0
brings	brings	vvz	brings	bring	0
Of	Of	pp-f	Of	of	0
soules	soules	n2	souls	soul	0
remouing	remouing	vvg	removing	remove	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
beasts	beasts	n2	beasts	beast	0
too	too	av	too	too	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
Too	Too	av	Too	too	0
birdes	birdes	n2	birds	bird	0
and	and	cc	and	and	0
beasts	beasts	n2	beasts	beast	0
both	both	d	both	both	0
wyld	wyld	j	wild	wild	0
and	and	cc	and	and	0
tame	tame	j	tame	tame	0
,	,	,	,	,	0
both	both	d	both	both	0
too	too	av	too	too	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
agen	agen	av	again	again	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
too	too	av	too	too	0
be	be	vbi	be	be	0
vnderstand	vnderstand	vvi	understand	understand	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
same	same	d	same	same	0
soule	soule	n1	soul	soul	0
whereby	whereby	c-crq	whereby	whereby	0
Wee	Wee	pns12	we	we	0
are	are	vbr	are	be	0
endewd	endewd	vvn	endued	endue	0
with	with	p-acp	with	with	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
discretion	discretion	n1	discretion	discretion	0
from	from	p-acp	from	from	0
on	on	p-acp	on	on	0
hie	hie	n1	high	hie	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
soule	soule	n1	soul	soul	0
or	or	cc	or	or	0
lyfe	lyfe	n1	life	life	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
brute	brute	n1	brutus	brute	0
beasts	beasts	n2	beasts	beast	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
Enioy	Enioy	vvi	Enjoy	enjoy	0
.	.	.	.	.	1
Three	Three	crd	Three	three	0
sortes	sortes	n2	sorts	sort	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
or	or	cc	or	or	0
soule	soule	n1	soul	soul	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
they	they	pns32	they	they	0
termed	termed	vvd	termed	term	0
bee	bee	n1	bee	bee	0
)	)	)	)	)	0
Are	Are	vbr	Are	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
giues	giues	vvz	gives	give	0
powre	powre	n1	pour	power	0
too	too	av	too	too	0
thryue	thryue	vvi	thrive	thrive	0
,	,	,	,	,	0
encrease	encrease	n1	increase	increase	0
&	&	cc	&	and	0
grow	grow	vvi	grow	grow	0
,	,	,	,	,	0
And	And	cc	And	and	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
senselesse	senselesse	j	senseless	senseless	0
herbes	herbes	n2	herbs	herb	0
and	and	cc	and	and	0
trees	trees	n2	trees	tree	0
and	and	cc	and	and	0
shrubs	shrubs	n2	shrubs	shrub	0
itself	itself	px31	itself	itself	0
dooth	dooth	vdz	doth	do	0
show	show	vvi	show	show	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
giueth	giueth	vvz	gives	give	0
powre	powre	n1	pour	power	0
too	too	av	too	too	0
moue	moue	vvi	move	move	0
and	and	cc	and	and	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
senses	senses	n2	senses	sense	0
fyue	fyue	crd	fyue	five	0
,	,	,	,	,	0
And	And	cc	And	and	0
this	this	d	this	this	0
remaynes	remaynes	vvz	remains	remain	0
in	in	p-acp	in	in	0
brutish	brutish	j	brutish	brutish	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
and	and	cc	and	and	0
keepeth	keepeth	vvz	keepeth	keep	0
them	them	pno32	them	they	0
alyue	alyue	j	alive	alive	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
theis	theis	d	these	these	0
are	are	vbr	are	be	0
mortall	mortall	j-jn	mortal	mortal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
receyued	receyued	vvd	received	receive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aire	aire	n1	air	air	0
By	By	p-acp	By	by	0
force	force	n1	force	force	0
of	of	pp-f	of	of	0
Phbus	Phbus	np1	Phbus	Phbus	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
death	death	n1	death	death	0
doo	doo	vdi	do	do	0
thither	thither	av	thither	thither	0
eft	eft	av	eft	eft	0
repayre	repayre	vvi	repair	repair	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
giues	giues	vvz	gives	give	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
,	,	,	,	,	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
and	and	cc	and	and	0
reason	reason	n1	reason	reason	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
alonly	alonly	j	alonely	alone	0
which	which	r-crq	which	which	0
with	with	p-acp	with	with	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
soule	soule	n1	soul	soul	0
dooth	dooth	vdz	doth	do	0
beare	beare	vvi	bear	bear	0
the	the	dt	the	the	0
name	name	n1	name	name	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
second	second	ord	second	second	0
dooth	dooth	vdz	doth	do	0
conteine	conteine	vvi	contain	contain	0
the	the	dt	the	the	0
first	first	ord	first	first	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
the	the	dt	the	the	0
third	third	ord	third	three	0
Conteyneth	Conteyneth	vvz	Containeth	contain	0
both	both	d	both	both	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
twaine	twaine	crd	twaine	twain	0
.	.	.	.	.	1
And	And	cc	And	and	0
neyther	neyther	dx	neither	neither	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
bird	bird	n1	bird	bird	0
,	,	,	,	,	0
Nor	Nor	ccx	Nor	nor	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
herb	herb	n1	herb	herb	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
shrub	shrub	n1	shrub	shrub	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
earthly	earthly	j	earthly	earthly	0
wyght	wyght	n1	wight	wight	0
(	(	(	(	(	0
Saue	Saue	p-acp	Save	save	0
only	only	j	only	only	0
man	man	n1	man	man	0
)	)	)	)	)	0
can	can	vmb	can	can	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
partake	partake	vvi	partake	partake	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
myght	myght	vmd	might	may	0
.	.	.	.	.	1
I	I	pns11	I	i	0
graunt	graunt	vvb	grant	grant	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
breath	breath	n1	breath	breath	0
dooth	dooth	vdz	doth	do	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
go	go	vvb	go	go	0
away	away	av	away	away	0
,	,	,	,	,	0
It	It	pn31	It	it	0
dooth	dooth	vdz	doth	do	0
eftsoones	eftsoones	av	eftsoons	eftsoon	0
returne	returne	vvi	return	return	0
too	too	av	too	too	0
ayre	ayre	n1	air	air	0
:	:	:	:	:	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
ayre	ayre	n1	air	air	0
there	there	a-acp	there	there	0
may	may	vmb	may	may	0
Both	Both	d	Both	both	0
bird	bird	n1	bird	bird	0
and	and	cc	and	and	0
beast	beast	n1	beast	beast	0
participate	participate	vvi	participate	participate	0
,	,	,	,	,	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
likewyse	likewyse	av	likewise	likewise	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whyle	whyle	cs	while	while	0
wee	wee	pns12	we	we	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
itself	itself	px31	itself	itself	0
appeereth	appeereth	vvz	appeareth	appear	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
)	)	)	)	)	0
Bothe	Bothe	av-d	Both	both	0
they	they	pns32	they	they	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
draw	draw	vvb	draw	draw	0
all	all	d	all	all	0
one	one	crd	one	one	0
breath	breath	n1	breath	breath	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
for	for	p-acp	for	for	0
too	too	av	too	too	0
deeme	deeme	vvi	deem	deem	0
or	or	cc	or	or	0
say	say	vvb	say	say	0
Our	Our	po12	Our	our	0
noble	noble	j	noble	noble	0
soule	soule	n1	soul	soul	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
diuine	diuine	j-jn	divine	divine	0
and	and	cc	and	and	0
permanent	permanent	j	permanent	permanent	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
)	)	)	)	)	0
Is	Is	vbz	Is	be	0
common	common	j	common	common	0
too	too	av	too	too	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
nothing	nothing	pix	nothing	nothing	0
lesse	lesse	av-dc	less	less	0
Than	Than	cs	Than	than	0
for	for	p-acp	for	for	0
too	too	av	too	too	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
poynt	poynt	n1	point	point	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
wisdome	wisdome	n1	wisdom	wisdom	0
dooth	dooth	vdz	doth	do	0
professe	professe	vvi	profess	profess	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
ryght	ryght	j-jn	right	right	0
well	well	av	well	well	0
assurde	assurde	vvb	assure	assure	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Christen	Christen	jp	christian	christian	0
Wyght	Wyght	n1	Wight	wight	0
That	That	cst	That	that	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
fondnesse	fondnesse	n1	fondness	fondness	0
be	be	vbb	be	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
seduced	seduced	vvn	seduced	seduce	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
ryght	ryght	j-jn	right	right	0
.	.	.	.	.	1
And	And	cc	And	and	0
finally	finally	av-j	finally	final	0
hee	hee	pns31	he	he	0
dooth	dooth	vdz	doth	do	0
proceede	proceede	vvi	proceed	proceed	0
in	in	p-acp	in	in	0
shewing	shewing	vvg	showing	show	0
that	that	cst	that	that	0
not	not	xx	not	not	0
all	all	av-d	all	all	0
That	That	cst	That	that	0
beare	beare	vvb	bear	bear	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
(	(	(	(	(	0
how	how	c-crq	how	how	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
feerce	feerce	j	fierce	fierce	0
,	,	,	,	,	0
stout	stout	j	stout	stout	0
,	,	,	,	,	0
bold	bold	j	bold	bold	0
,	,	,	,	,	0
hardy	hardy	j	hardy	hardy	0
,	,	,	,	,	0
tall	tall	j	tall	tall	0
,	,	,	,	,	0
How	How	c-crq	How	how	0
wyse	wyse	j	wise	wise	0
,	,	,	,	,	0
fayre	fayre	j	fair	fair	0
,	,	,	,	,	0
rych	rych	j	rich	rich	0
,	,	,	,	,	0
or	or	cc	or	or	0
hyghly	hyghly	av-j	highly	high	0
borne	borne	vvn	born	bear	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
renownd	renownd	vvn	renowned	renown	0
by	by	p-acp	by	by	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
So	So	av	So	so	0
ere	ere	c-acp	ere	ere	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
,	,	,	,	,	0
although	although	cs	although	although	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
of	of	pp-f	of	of	0
Goddes	Goddes	n2	Gods	god	0
they	they	pns32	they	they	0
beare	beare	vvb	bear	bear	0
the	the	dt	the	the	0
name	name	n1	name	name	0
)	)	)	)	)	0
Are	Are	vbr	Are	be	0
for	for	p-acp	for	for	0
too	too	av	too	too	0
be	be	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
men	men	n2	men	man	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
vnder	vnder	p-acp	under	under	0
awe	awe	n1	awe	awe	0
Of	Of	pp-f	Of	of	0
reasons	reasons	ng1	reasons	reason	0
rule	rule	n1	rule	rule	0
continually	continually	av-j	continually	continual	0
doo	doo	vdb	do	do	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
vertues	vertues	ng1	virtues	virtue	0
law	law	n1	law	law	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
doo	doo	vdi	do	do	0
differ	differ	vvi	differ	differ	0
nought	nought	pi	nought	nought	0
from	from	p-acp	from	from	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
bee	bee	vbi	be	be	0
Much	Much	d	Much	much	0
woorse	woorse	jc	worse	worse	0
than	than	cs	than	than	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
abace	abace	vvi	abase	abase	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
degree	degree	n1	degree	degree	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
naturall	naturall	j	natural	natural	0
philosophye	philosophye	n1	philosophy	philosophy	0
the	the	dt	the	the	0
formest	formest	js	formest	foremost	0
three	three	crd	three	three	0
perteyne	perteyne	vvb	pertain	pertain	0
,	,	,	,	,	0
The	The	dt	The	the	0
fowrth	fowrth	ord	fowrth	fowrth	0
too	too	av	too	too	0
morall	morall	j	moral	moral	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
are	are	vbr	are	be	0
pitthye	pitthye	j	pitthye	pitthye	0
,	,	,	,	,	0
apt	apt	j	apt	apt	0
and	and	cc	and	and	0
playne	playne	j	plain	plain	0
Instructions	Instructions	n2	Instructions	instruction	0
which	which	r-crq	which	which	0
import	import	vvb	import	import	0
the	the	dt	the	the	0
prayse	prayse	n1	praise	praise	0
of	of	pp-f	of	of	0
vertes	vertes	n2	vertes	verte	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
shame	shame	n1	shame	shame	0
Of	Of	pp-f	Of	of	0
vices	vices	n2	vices	vice	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
rewardes	rewardes	n2	rewards	reward	0
of	of	pp-f	of	of	0
eyther	eyther	d	either	either	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
¶	¶	¶	¶	¶	0
As	As	c-acp	As	as	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
,	,	,	,	,	0
Out	Out	av	Out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
booke	booke	n1	book	book	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tale	tale	n1	tale	tale	0
of	of	pp-f	of	of	0
Daphnee	Daphnee	n1	Daphnee	daphnee	0
turnd	turnd	vvd	turned	turn	0
too	too	av	too	too	0
Bay	Bay	j	Bay	bay	0
,	,	,	,	,	0
A	A	dt	A	a	0
myrror	myrror	n1	mirror	mirror	0
of	of	pp-f	of	of	0
virginitie	virginitie	n1	virginity	virginity	0
appeere	appeere	vvi	appear	appear	0
vntoo	vntoo	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
may	may	n1	may	may	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
yeelding	yeelding	vvg	yielding	yield	0
noyther	noyther	av	noyther	noyther	0
vntoo	vntoo	p-acp	unto	unto	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
force	force	n1	force	force	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
flatterye	flatterye	n1	flattery	flattery	0
,	,	,	,	,	0
Doth	Doth	vdz	Does	do	0
purchace	purchace	vvi	purchase	purchase	0
euerlasting	euerlasting	j	everlasting	everlasting	0
fame	fame	n1	fame	fame	0
and	and	cc	and	and	0
immortalitye	immortalitye	n1	immortality	immortality	0
.	.	.	.	.	1
¶	¶	¶	¶	¶	0
In	In	p-acp	In	in	0
Phaetons	Phaetons	npg1	Phaetons	Phaeton	0
fable	fable	n1	fable	fable	0
vntoo	vntoo	p-acp	unto	unto	0
syght	syght	n1	sight	sight	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
dooth	dooth	vdz	doth	do	0
expresseOut	expresseOut	av	expresseOut	expresseout	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
second	second	ord	second	second	0
.	.	.	.	.	1
The	The	dt	The	the	0
natures	natures	n2	nature's	nature	0
of	of	pp-f	of	of	0
