SIR	SIR	n1	SIR	sir	0
writing	writing	vvg	writing	write	0
)	)	)	)	)	0
converted	converted	vvd	converted	convert	0
him	him	pno31	him	he	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
righter	righter	jc-jn	righter	right	0
Judgement	Judgement	n1	Judgement	judgement	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
seing	seing	vvg	sing	sing	0
this	this	d	this	this	0
small	small	j	small	small	0
piece	piece	n1	piece	piece	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
Historie	Historie	n1	History	history	0
,	,	,	,	,	0
though	though	cs	though	though	0
,	,	,	,	,	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
few	few	d	few	few	0
hours	hours	n2	hours	hour	0
;	;	;	;	;	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
posed	posed	vvn	posed	pose	0
meerly	meerly	av-j	merely	mere	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sad	sad	j	sad	sad	0
memorie	memorie	n1	memory	memory	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
past	past	j	past	past	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
meerly	meerly	av-j	merely	mere	0
historical	historical	j	historical	historical	0
;	;	;	;	;	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
methought	methought	n1	methought	methought	0
(	(	(	(	(	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
)	)	)	)	)	0
he	he	pns31	he	he	0
best	best	av-j	best	best	0
argument	argument	n1	argument	argument	0
could	could	vmd	could	can	0
possiblie	possiblie	av-j	possibly	possible	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
least	least	ds	least	least	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
ingenuitie	ingenuitie	n1	ingenuity	ingenuity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
heartie	heartie	j	hearty	hearty	0
mourning	mourning	n1	mourning	mourning	0
,	,	,	,	,	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
agen	agen	av	again	again	0
what	what	r-crq	what	what	0
evils	evils	n2-jn	evils	evil	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
unfortunate	unfortunate	j	unfortunate	unfortunate	0
times	times	n2	times	time	0
past	past	vvn	passed	pass	0
;	;	;	;	;	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
wanted	wanted	vvd	wanted	want	0
some	some	d	some	some	0
small	small	j	small	small	0
helps	helps	n2	helps	help	0
even	even	av	even	even	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
those	those	d	those	those	0
honourable	honourable	j	honourable	honourable	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
right	right	av-jn	right	right	0
in	in	p-acp	in	in	0
naming	naming	vvg	naming	name	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
ever	ever	av	ever	ever	0
suffered	suffered	vvd	suffered	suffer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Cause	Cause	n1	Cause	cause	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
saying	saying	vvg	saying	say	0
)	)	)	)	)	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
historie	historie	n1	history	history	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
application	application	n1	application	application	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	j	present	present	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Schools	Schools	n2	Schools	school	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
their	their	po32	their	their	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sci	Sci	fw-la	Sci	sci	0
∣	∣	sy	∣	∣	0
ence	ence	n1	ence	ence	0
?	?	?	?	?	0
and	and	cc	and	and	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
other	other	j-jn	other	other	0
Ob	Ob	fw-la	Ob	ob	0
∣	∣	sy	∣	∣	0
ligations	ligations	n2	ligations	ligation	0
,	,	,	,	,	0
you	you	pn22	you	you	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
loyal	loyal	j	loyal	loyal	0
,	,	,	,	,	0
and	and	cc	and	and	0
persecuted	persecuted	vvn	persecuted	persecute	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Right	Right	j-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Aged	Aged	vvn	Aged	age	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Lord	Lord	n1	Lord	lord	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Ely	Ely	np1	Ely	Ely	0
,	,	,	,	,	0
that	that	cst	that	that	0
great	great	j	great	great	0
Confessour	Confessour	n1	Confessor	confessor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
I	I	pns11	I	i	0
having	having	vhg	having	have	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
saying	saying	vvg	saying	say	0
)	)	)	)	)	0
been	been	vbn	been	be	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
line	line	n1	line	line	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Family	Family	n1	Family	family	0
manie	manie	d	many	many	0
yeares	yeares	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
indearments	indearments	n2	endearments	endearment	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Sober	Sober	j	Sober	sober	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
phansie	phansie	n1	fancy	fancy	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
can	can	vmb	can	can	0
I	I	pns11	I	i	0
but	but	cc-acp	but	but	0
be	be	vbi	be	be	0
offering	offering	vvg	offering	offer	0
my	my	po11	my	my	0
respects	respects	n2	respects	respect	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
tendring	tendring	vvg	tendering	tender	0
some	some	d	some	some	0
signi	signi	fw-la	signi	signi	0
∣	∣	sy	∣	∣	0
fication	fication	n1	fication	fication	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
observance	observance	n1	observance	observance	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
?	?	?	?	?	1
Against	Against	p-acp	Against	against	0
what	what	r-crq	what	what	0
else	else	av	else	else	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
only	only	av-j	only	only	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
in	in	p-acp	in	in	0
General	General	n1	General	general	0
,	,	,	,	,	0
That	That	cst	That	that	0
Parents	Parents	n2	Parents	parent	0
are	are	vbr	are	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
their	their	po32	their	their	0
weakest	weakest	js	weakest	weak	0
Children	Children	n2	Children	child	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
best	best	js	best	best	0
favour	favour	n1	favour	favour	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
get	get	vvi	get	get	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
perhaps	perhaps	av	perhaps	perhaps	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I'le	I'le	pns11|vmb	I'll	I|will	0
assure	assure	vvi	assure	assure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
altoge	altoge	n1	altoge	altoge	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
and	and	cc	and	and	0
could	could	vmd	could	can	0
prove	prove	vvi	prove	prove	0
it	it	pn31	it	it	0
too	too	av	too	too	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
trouble	trouble	n1	trouble	trouble	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
something	something	pi	something	something	0
able	able	j	able	able	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
alone	alone	av-j	alone	alone	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
pardon	pardon	vvi	pardon	pardon	0
this	this	d	this	this	0
present	present	j	present	present	0
Bold	Bold	j	Bold	bold	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
;	;	;	;	;	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
adde	adde	vvi	add	add	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Obligations	Obligations	n2	Obligations	obligation	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
account	account	n1	account	account	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Happiness	Happiness	n1	Happiness	happiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
remain	remain	vvi	remain	remain	1
