WHat	WHat	q-crq	WHat	what	0
wide	wide	av-j	wide	wide	0
hath	hath	vhz	hath	have	0
shined	shined	vvn	shined	shine	0
forth	forth	av	forth	forth	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firmamēt	firmamēt	n1	firmament	firmament	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
what	what	q-crq	what	what	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
mistes	mistes	n2	mists	mist	0
of	of	pp-f	of	of	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
di	di	dt	di	the	0
∣	∣	sy	∣	∣	0
uers	uers	zz	uers	uers	0
and	and	cc	and	and	0
black	black	j-jn	black	black	0
clouds	clouds	n2	clouds	cloud	0
of	of	pp-f	of	of	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
bin	bin	vbn	been	be	0
stir	stir	n1	stir	stir	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
raked	raked	vvd	raked	rake	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
smale	smale	j	small	small	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
verletts	verletts	n2	verletts	verlett	0
and	and	cc	and	and	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
a	a	dt	a	a	0
darkenesse	darkenesse	n1	darkness	darkness	0
ouer	ouer	p-acp	over	over	0
this	this	d	this	this	0
heauenlie	heauenlie	j	heavenly	heavenly	0
light	light	n1	light	light	0
?	?	?	?	?	1
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
not	not	xx	not	not	0
nowe	nowe	av	now	now	0
of	of	pp-f	of	of	0
tyrants	tyrants	n2	tyrants	tyrant	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
euer	euer	av	ever	ever	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
doe	doe	vdb	do	do	0
imploye	imploye	vvi	employ	employ	0
and	and	cc	and	and	0
bend	bend	vvi	bend	bend	0
all	all	d	all	all	0
their	their	po32	their	their	0
swords	swords	n2	swords	sword	0
,	,	,	,	,	0
all	all	d	all	all	0
their	their	po32	their	their	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
force	force	n1	force	force	0
and	and	cc	and	and	0
might	might	n1	might	might	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
authoritie	authoritie	n1	authority	authority	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
:	:	:	:	:	0
that	that	cst	that	that	0
these	these	d	these	these	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
delsticks	delsticks	n2-j	delsticks	delsticks	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
brittle	brittle	j	brittle	brittle	0
earth	earth	n1	earth	earth	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
)	)	)	)	)	0
wherein	wherein	c-crq	wherein	wherein	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
light	light	n1	light	light	0
remaineth	remaineth	vvz	remains	remain	0
&	&	cc	&	and	0
shineth	shineth	vvz	shines	shine	0
being	being	vbg	being	be	0
bru	bru	fw-fr	bru	bru	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
&	&	cc	&	and	0
broken	broken	vvn	broken	break	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
iron-blowes	iron-blowes	n2	iron-blowes	iron-blowe	0
;	;	;	;	;	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
wisedome	wisedome	n1	wisdom	wisdom	0
(	(	(	(	(	0
if	if	cs	if	if	0
god	god	n1	god	god	0
so	so	av	so	so	0
pleased	pleased	vvn	pleased	please	0
)	)	)	)	)	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
vtterly	vtterly	av-j	utterly	utter	0
put	put	vvn	put	put	0
out	out	av	out	out	0
&	&	cc	&	and	0
extinguished	extinguished	vvn	extinguished	extinguish	0
:	:	:	:	:	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
that	that	cst	that	that	0
infernal	infernal	j	infernal	infernal	0
darknes	darknes	n1	darkness	darkness	0
fetcht	fetcht	vvd	fetched	fetch	0
againe	againe	av	again	again	0
frō	frō	p-acp	from	from	0
hel	hel	n1	hell	hell	0
,	,	,	,	,	0
might	might	vmd	might	may	0
succeed	succeed	vvi	succeed	succeed	0
&	&	cc	&	and	0
beare	beare	vvi	bear	bear	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
sway	sway	n1	sway	sway	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
very	very	j	very	very	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
our	our	po12	our	our	0
wret	wret	n1	wret	wret	0
∣	∣	sy	∣	∣	0
ched	ched	pns31|vmb	ched	she|will	0
times	times	n2	times	time	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
done	done	vdn	done	do	0
:	:	:	:	:	0
what	what	q-crq	what	what	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
mā	mā	n1	man	man	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
of	of	pp-f	of	of	0
slaughters	slaughters	n2	slaughters	slaughter	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
attempted	attempted	vvn	attempted	attempt	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
once	once	a-acp	once	once	0
:	:	:	:	:	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
fresh	fresh	j	fresh	fresh	0
memory	memory	n1	memory	memory	0
.	.	.	.	.	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
whome	whome	ro-crq	whom	who	0
,	,	,	,	,	0
the	the	dt	the	the	0
deuil	deuil	n1	devil	devil	0
lately	lately	av-j	lately	late	0
assaied	assaied	vvd	assayed	assay	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
valleies	valleies	n2	valleys	valley	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
.	.	.	.	.	0
though	though	cs	though	though	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
mightie	mightie	j	mighty	mighty	0
hand	hand	n1	hand	hand	0
defending	defending	vvg	defending	defend	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
slaughter	slaughter	n1	slaughter	slaughter	0
succeeded	succeeded	vvd	succeeded	succeed	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wish	wish	n1	wish	wish	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vngodly	vngodly	j	ungodly	ungodly	0
wretches	wretches	n2	wretches	wretch	0
:	:	:	:	:	0
your	your	po22	your	your	0
self	self	n1	self	self	0
know	know	vvb	know	know	0
better	better	av-jc	better	better	0
,	,	,	,	,	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
also	also	av	also	also	0
what	what	q-crq	what	what	0
that	that	cst	that	that	0
euer-busie	euer-busie	j	euer-busie	euer-busie	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
than	than	av	than	then	0
,	,	,	,	,	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
intent	intent	n1	intent	intent	0
continually	continually	av-j	continually	continual	0
attemp	attemp	n1	attempt	attempt	0
∣	∣	sy	∣	∣	0
ting	ting	n1	ting	thing	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
deuises	deuises	n2	devises	devise	0
he	he	pns31	he	he	0
purposeth	purposeth	vvz	purposes	purpose	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
treche	treche	n1	trench	trench	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
he	he	pns31	he	he	0
studies	studies	vvz	studies	study	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
weapons	weapons	n2	weapons	weapon	0
hee	hee	pns31	he	he	0
prepareth	prepareth	vvz	prepareth	prepare	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
warres	warres	n2	wars	war	0
he	he	pns31	he	he	0
brocheth	brocheth	vvz	broacheth	broach	0
against	against	p-acp	against	against	0
godly	godly	j	godly	godly	0
prin	prin	n1	prin	prin	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
and	and	cc	and	and	0
magistrats	magistrats	n2	magistrates	magistrate	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
this	this	d	this	this	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uenlie	uenlie	j	uenlie	uenlie	0
light	light	n1	light	light	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
and	and	cc	and	and	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
to	to	p-acp	to	to	0
spreade	spreade	vvi	spread	spread	0
the	the	dt	the	the	0
same	same	d	same	same	0
farre	farre	av-j	far	far	0
and	and	cc	and	and	0
wide	wide	av-j	wide	wide	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
himselfe	himselfe	px31	himself	himself	0
knoweth	knoweth	vvz	knoweth	know	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
dwelleth	dwelleth	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heauens	heauens	n2	heavens	heaven	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
also	also	av	also	also	0
is	is	vbz	is	be	0
wōt	wōt	j	wont	wont	0
to	to	pc-acp	to	to	0
scatter	scatter	vvi	scatter	scatter	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
counsailes	counsailes	n2	counsels	counsel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vngodly	vngodly	j	ungodly	ungodly	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
disperse	disperse	vvi	disperse	disperse	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
vaine	vaine	j	vain	vain	0
smoakes	smoakes	n2	smokes	smoke	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
incredible	incredible	j	incredible	incredible	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
mercie	mercie	n1	mercy	mercy	0
towardes	towardes	p-acp	towards	towards	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
expedient	expedient	j	expedient	expedient	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	q-crq	when	when	0
tyrants	tyrants	n2	tyrants	tyrant	0
do	do	vdb	do	do	0
looke	looke	vvi	look	look	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
then	then	cs	then	than	0
a	a	dt	a	a	0
disapointement	disapointement	n1	disapointement	disapointement	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
intents	intents	n2	intents	intent	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
so	so	av	so	so	0
long	long	av-j	long	long	0
and	and	cc	and	and	0
watchfully	watchfully	av-j	watchfully	watchful	0
prouided	prouided	vvn	provided	provide	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
witnesses	witnesses	n2	witnesses	witness	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
Pharaohs	Pharaohs	np1	Pharaohs	Pharaohs	0
:	:	:	:	:	0
Senache	Senache	np1	Senache	Senache	0
∣	∣	sy	∣	∣	0
ribs	ribs	n2	ribs	rib	0
:	:	:	:	:	0
Amans	Amans	np1	Amans	Amans	0
:	:	:	:	:	0
Antiochies	Antiochies	n2	Antiochies	antiochy	0
:	:	:	:	:	0
Iulians	Iulians	np1	Iulians	Iulians	0
:	:	:	:	:	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
such	such	d	such	such	0
like	like	j	like	like	0
enemies	enemies	n2	enemies	enemy	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
church	church	n1	church	church	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
still	still	av	still	still	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
mise	mise	n2	mice	mouse	0
abideth	abideth	vvz	abideth	abide	0
,	,	,	,	,	0
The	The	dt	The	the	0
gates	gates	n2	gates	gate	0
of	of	pp-f	of	of	0
hell	hell	n1	hell	hell	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
preuaile	preuaile	vvi	prevail	prevail	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
passe	passe	vvi	pass	pass	0
tyrants	tyrants	n2	tyrants	tyrant	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
turne	turne	n1	turn	turn	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
christian	christian	njp	christian	christian	0
common	common	j	common	common	0
∣	∣	sy	∣	∣	0
wealth	wealth	n1	wealth	wealth	0
so	so	av	so	so	0
miserably	miserably	av-j	miserably	miserable	0
torne	torne	vvn	torn	tear	0
in	in	p-acp	in	in	0
pecces	pecces	n2	pieces	piece	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
cleane	cleane	av-j	clean	clean	0
voide	voide	j	void	void	0
of	of	pp-f	of	of	0
alpietie	alpietie	n1	alpietie	alpietie	0
,	,	,	,	,	0
that	that	cst	that	that	0
beholding	beholding	vvg	beholding	behold	0
such	such	d	such	such	0
and	and	cc	and	and	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
rent	rent	n1	rend	rent	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
bodie	bodie	n1	body	body	0
into	into	p-acp	into	into	0
diuers	diuers	j	diverse	diverse	0
shiuers	shiuers	n2	shivers	shiver	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
professe	professe	vvb	profess	profess	0
and	and	cc	and	and	0
call	call	vvi	call	call	0
vppon	vppon	p-acp	upon	upon	0
Christ	Christ	np1	Christ	Christ	0
as	as	p-acp	as	as	0
true	true	j	true	true	0
God	God	np1	God	God	0
and	and	cc	and	and	0
true	true	j	true	true	0
man	man	n1	man	man	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
redeemer	redeemer	n1	redeemer	redeemer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
diuers	diuers	j	diverse	diverse	0
of	of	pp-f	of	of	0
thē	thē	pno32	them	they	0
defending	defending	vvg	defending	defend	0
diuers	diuers	av-j	diverse	diverse	0
er	er	p-acp	er	ere	0
∣	∣	sy	∣	∣	0
rors	rors	n1	rors	rors	0
most	most	av-ds	most	most	0
obstinatly	obstinatly	av-j	obstinately	obstinate	0
:	:	:	:	:	0
some	some	d	some	some	0
,	,	,	,	,	0
many	many	d	many	many	0
&	&	cc	&	and	0
those	those	d	those	those	0
most	most	av-ds	most	most	0
grosse	grosse	j	gross	gross	0
:	:	:	:	:	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
fewe	fewe	d	few	few	0
and	and	cc	and	and	0
those	those	d	those	those	0
not	not	xx	not	not	0
so	so	av	so	so	0
waighty	waighty	j	weighty	weighty	0
:	:	:	:	:	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
these	these	d	these	these	0
occasions	occasions	n2	occasions	occasion	0
pursuing	pursuing	vvg	pursuing	pursue	0
and	and	cc	and	and	0
hating	hating	vvg	hating	hate	0
on	on	p-acp	on	on	0
another	another	j-jn	another	another	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
then	then	cs	then	than	0
serpentine	serpentine	j	serpentine	serpentine	0
hatred	hatred	n1	hatred	hatred	0
:	:	:	:	:	0
and	and	cc	and	and	0
plaging	plaging	j-vvg	plaguing	plague	0
and	and	cc	and	and	0
tormenting	tormenting	vvg	tormenting	torment	0
on	on	p-acp	on	on	0
another	another	j-jn	another	another	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
then	then	cs	then	than	0
butcherly	butcherly	j	butcherly	butcherly	0
crueltie	crueltie	n1	cruelty	cruelty	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
beholding	beholding	vvg	beholding	behold	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
hearing	hearing	vvg	hearing	hear	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
waighing	waighing	vvg	weighing	weigh	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
moued	moued	vvn	moved	move	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
griefe	griefe	n1	grief	grief	0
,	,	,	,	,	0
sigheth	sigheth	vvz	sigheth	sigh	0
not	not	xx	not	not	0
,	,	,	,	,	0
lamenteth	lamenteth	vvz	lamenteth	lament	0
nor	nor	ccx	nor	nor	0
,	,	,	,	,	0
poureth	poureth	vvz	pours	pour	0
not	not	xx	not	not	0
forth	forth	av	forth	forth	0
teares	teares	n2	tears	tear	0
?	?	?	?	?	1
The	The	dt	The	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
,	,	,	,	,	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
pietie	pietie	n1	piety	piety	0
,	,	,	,	,	0
her	her	po31	her	her	0
heauenly	heauenly	j	heavenly	heavenly	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
her	her	po31	her	her	0
diuine	diuine	j-jn	divine	divine	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
christian	christian	njp	christian	christian	0
discipline	discipline	n1	discipline	discipline	0
,	,	,	,	,	0
and	and	cc	and	and	0
constancie	constancie	n1	constancy	constancy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
hereticks	hereticks	n2	heretics	heretic	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firmamēt	firmamēt	n1	firmament	firmament	0
shineth	shineth	vvz	shines	shine	0
farr	farr	av-j	far	far	0
brigh	brigh	vvb	brigh	brigh	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
then	then	av	then	then	0
all	all	d	all	all	0
starres	starres	n2	stars	star	0
,	,	,	,	,	0
so	so	av	so	so	0
she	she	pns31	she	she	0
shined	shined	vvd	shined	shine	0
farre	farre	av-j	far	far	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
churches	churches	n2	churches	church	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
excee	excee	n1	excee	excee	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
christian	christian	njp	christian	christian	0
pietie	pietie	n1	piety	piety	0
:	:	:	:	:	0
that	that	cst	that	that	0
well	well	av	well	well	0
and	and	cc	and	and	0
fittly	fittly	av-j	fitly	fit	0
she	she	pns31	she	she	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
serued	serued	vvn	served	serve	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
generally	generally	av-j	generally	general	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
churches	churches	n2	churches	church	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
into	into	p-acp	into	into	0
what	what	r-crq	what	what	0
and	and	cc	and	and	0
into	into	p-acp	into	into	0
