WHereas	WHereas	cs	WHereas	whereas	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
,	,	,	,	,	0
considered	considered	vvn	considered	consider	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
versant	versant	j	versant	versant	0
therewith	therewith	av	therewith	therewith	0
;	;	;	;	;	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
the	the	dt	the	the	0
goings	goings	n2-vvg	goings	go	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
peculiar	peculiar	j	peculiar	peculiar	0
,	,	,	,	,	0
and	and	cc	and	and	0
distinct	distinct	j	distinct	distinct	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
vine	vine	n1	vine	vine	0
and	and	cc	and	and	0
omnipotent	omnipotent	j	omnipotent	omnipotent	0
power	power	n1	power	power	0
reachethalso	reachethalso	av	reachethalso	reachethalso	0
;	;	;	;	;	0
There	There	pc-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
communicate	communicate	vvb	communicate	communicate	0
in	in	p-acp	in	in	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
intercessi	intercessi	n1	intercessi	intercessi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
supplication	supplication	n1	supplication	supplication	0
,	,	,	,	,	0
&	&	cc	&	and	0
giving	giving	vvg	giving	give	0
of	of	pp-f	of	of	0
thanks	thanks	n2	thanks	thank	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
a	a	pns31	a	he	0
stran	stran	vvd	stran	stran	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
cannot	cannot	vmbx	cannot	can	0
intermeddle	intermeddle	vvi	intermeddle	intermeddle	0
therewith	therewith	av	therewith	therewith	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
joy	joy	n1	joy	joy	0
arising	arising	vvg	arising	arise	0
there-from	there-from	av	therefrom	therefrom	0
.	.	.	.	.	1
And	And	cc	And	and	0
whereas	whereas	cs	whereas	whereas	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
requested	requested	vvd	requested	request	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
opening	opening	n-vvg	opening	open	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
por	por	zz	por	por	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
years	years	n2	years	year	0
agoe	agoe	av	ago	ago	0
urged	urged	vvn	urged	urge	0
my	my	po11	my	my	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvb	put	put	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
travell	travell	n1	travel	travel	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
but	but	p-acp	but	but	0
Satan	Satan	np1	Satan	Satan	0
hindered	hindered	vvd	hindered	hinder	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
letters	letters	n2	letters	letter	0
visited	visited	vvn	visited	visit	0
me	me	pno11	me	i	0
immediately	immediately	av-j	immediately	immediate	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
employment	employment	n1	employment	employment	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
spirit	spirit	n1	spirit	spirit	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
then	then	av	then	then	0
the	the	dt	the	the	0
proper	proper	j	proper	proper	0
strength	strength	n1	strength	strength	0
I	I	pns11	I	i	0
walked	walked	vvd	walked	walk	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
refreshment	refreshment	n1	refreshment	refreshment	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
lay	lay	vvi	lay	lay	0
aside	aside	av	aside	aside	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
God	God	np1	God	God	0
opened	opened	vvd	opened	open	0
ano	ano	av	anon	anon	0
¦	¦	sy	¦	¦	0
ther	ther	zz	ther	ther	0
into	into	p-acp	into	into	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
enter	enter	vvi	enter	enter	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
could	could	vmd	could	can	0
wee	wee	pns12	we	we	0
depart	depart	vvi	depart	depart	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
place	place	n1	place	place	0
till	till	p-acp	till	till	0
the	the	dt	the	the	0
cloud	cloud	n1	cloud	cloud	0
removed	removed	vvn	removed	remove	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
so-much	so-much	j	so-much	so-much	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
forcibly	forcibly	av-j	forcibly	forcible	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
employ	employ	vvi	employ	employ	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
instruments	instruments	n2	instruments	instrument	0
and	and	cc	and	and	0
services	services	n2	services	service	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
thereof	thereof	av	thereof	thereof	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
place	place	n1	place	place	0
.	.	.	.	.	1
:	:	:	:	:	0
And	And	cc	And	and	0
so	so	av	so	so	0
made	made	vvd	made	make	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
writing	writing	n-vvg	writing	write	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
when	when	c-crq	when	when	0
others	others	n2-jn	others	other	0
slept	slept	vvd	slept	sleep	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
eause	eause	n1	eause	eause	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
daily	daily	j	daily	daily	0
occasions	occasions	n2	occasions	occasion	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
writ	writ	vvn	writ	write	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
much	much	av-d	much	much	0
urged	urged	vvn	urged	urge	0
to	to	pc-acp	to	to	0
endeavour	endeavour	vvi	endeavour	endeavour	0
the	the	dt	the	the	0
printing	printing	vvg	printing	print	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
more	more	dc	more	more	0
view	view	n1	view	view	0
:	:	:	:	:	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
hast	hast	n1	haste	haste	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
tedious	tedious	j	tedious	tedious	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
,	,	,	,	,	0
I	I	pns11	I	i	0
consented	consented	vvd	consented	consent	0
thereto	thereto	av	thereto	thereto	0
;	;	;	;	;	0
although	although	cs	although	although	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
in	in	p-acp	in	in	0
publique	publique	j	public	public	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
your	your	po22	your	your	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
as	as	c-acp	as	as	0
freely	freely	av-j	freely	free	0
commend	commend	vvi	commend	commend	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
pitching	pitching	vvg	pitching	pitch	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
place	place	n1	place	place	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
me-thinks	me-thinks	vvz	methinks	methinks	0
looks	looks	n2	looks	look	0
like	like	av-j	like	like	0
Elim	Elim	np1	Elim	Elim	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
wildernes	wildernes	n1	wilderness	wilderness	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
twelve	twelve	crd	twelve	twelve	0
fountains	fountains	n2	fountains	fountain	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
70.	70.	crd	70.	70.	1
Palm-trees	Palm-trees	n2	Palm-trees	palm-tree	0
,	,	,	,	,	0
Numb	Numb	j	Numb	numb	0
.	.	.	.	.	1
33.	33.	crd	33.	33.	0
9.	9.	crd	9.	9	1
For	For	p-acp	For	for	0
our	our	po12	our	our	0
Apostle	Apostle	n1	Apostle	apostle	0
writes	writes	vvz	writes	write	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
twelve	twelve	crd	twelve	twelve	0
Tribes	Tribes	n2	Tribes	tribe	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
draw	draw	vvi	draw	draw	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
perfection	perfection	n1	perfection	perfection	0
and	and	cc	and	and	0
fulness	fulness	n1	fullness	fullness	0
of	of	pp-f	of	of	0
palm	palm	n1	palm	palm	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
ga	ga	vvd	gam	give	0
∣	∣	sy	∣	∣	0
ther	ther	po32	their	their	0
plenty	plenty	n1	plenty	plenty	0
of	of	pp-f	of	of	0
branches	branches	n2	branches	branch	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
as	as	p-acp	as	as	0
signes	signes	n2	signs	sign	0
of	of	pp-f	of	of	0
victo	victo	fw-la	victo	victo	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
abatement	abatement	n1	abatement	abatement	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
deluge	deluge	n1	deluge	deluge	0
of	of	pp-f	of	of	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
overcoming	overcoming	vvg	overcoming	overcome	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
this	this	d	this	this	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
world	world	n1	world	world	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Faith	Faith	n1	Faith	faith	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
victory	victory	n1	victory	victory	0
whereby	whereby	c-crq	whereby	whereby	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
say	say	vvb	say	say	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arke	Arke	n1	Ark	ark	0
pitching	pitching	vvg	pitching	pitch	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
place	place	n1	place	place	0
was	was	vbds	was	be	0
this	this	d	this	this	0
;	;	;	;	;	0
We	We	pns12	We	we	0
being	being	vbg	being	be	0
met	met	vvn	met	meet	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
who	who	r-crq	who	who	0
occasionally	occasionally	av-j	occasionally	occasional	0
named	named	vvd	nam	name	0
this	this	d	this	this	0
Chap	Chap	n1	Chap	chap	0
,	,	,	,	,	0
and	and	cc	and	and	0
read	read	vvb	read	read	0
some	some	d	some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
action	action	n1	actium	action	0
the	the	dt	the	the	0
scope	scope	n1	scope	scope	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
pen	pen	n1	pen	pen	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
plainly	plainly	av-j	plainly	plain	0
and	and	cc	and	and	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
merly	merly	av-j	merly	mer	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
intending	intending	vvg	intending	intend	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
presse	presse	n1	press	press	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
it	it	pn31	it	it	0
as	as	c-acp	as	as	0
other	other	j-jn	other	other	0
histories	histories	n2	histories	history	0
and	and	cc	and	and	0
writings	writings	n2-vvg	writings	write	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
my	my	po11	my	my	0
spirit	spirit	n1	spirit	spirit	0
was	was	vbds	was	be	0
moved	moved	vvn	moved	move	0
presently	presently	av-j	presently	present	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
receive	receive	vvi	receive	receive	0
,	,	,	,	,	0
and	and	cc	and	and	0
immediately	immediately	av-j	immediately	immediate	0
uttered	uttered	vvn	uttered	utter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowing	lowing	vvg	lowing	low	0
lines	lines	n2	lines	line	0
commended	commended	vvn	commended	commend	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
love	love	n1	love	love	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
engagements	engagements	n2	engagements	engagement	0
beyond	beyond	p-acp	beyond	beyond	0
my	my	po11	my	my	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pression	pression	zz	pression	pression	0
,	,	,	,	,	0
moved	moved	vvn	moved	move	0
hereunto	hereunto	av	hereunto	hereunto	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
loving	loving	j-vvg	loving	love	0
&	&	cc	&	and	0
chri	chri	fw-la	chri	chri	0
∣	∣	sy	∣	∣	0
stian-like	stian-like	j	stian-like	stian-like	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
joyning	joyning	vvg	joining	join	0
themselves	themselves	px32	themselves	themselves	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
like	like	av-j	like	like	0
Philip	Philip	np1	Philip	Philip	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Chariot	Chariot	n1	Chariot	chariot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Eunuch	Eunuch	n1	Eunuch	eunuch	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
livery	livery	n1	livery	livery	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
encouraging	encouraging	vvg	encouraging	encourage	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
hereunto	hereunto	av	hereunto	hereunto	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
otherwise	otherwise	av	otherwise	otherwise	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
takenupon	takenupon	av	takenupon	takenupon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
thought	thought	vvn	thought	think	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
your	your	po22	your	your	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
ceptance	ceptance	n1	ceptance	ceptance	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
payns	payns	n2	pains	pain	0
carefully	carefully	av-j	carefully	careful	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
give	give	vvi	give	give	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
further	further	jc	further	further	0
thoughts	thoughts	n2	thoughts	thought	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
then	then	av	then	then	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
expressed	expressed	vvn	expressed	express	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
small	small	j	small	small	0
a	a	dt	a	a	0
volume	volume	n1	volume	volume	0
;	;	;	;	;	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
point	point	vvi	point	point	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
finger	finger	n1	finger	finger	0
)	)	)	)	)	0
unto	unto	p-acp	unto	unto	0
such	such	d	such	such	0
things	things	n2	things	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
world	world	n1	world	world	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
contayn	contayn	vvi	contain	contain	0
the	the	dt	the	the	0
books	books	n2	books	book	0
,	,	,	,	,	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
and	and	cc	and	and	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
holding	holding	vvg	holding	hold	0
proportion	proportion	n1	proportion	proportion	0
with	with	p-acp	with	with	0
Melchisedech	Melchisedech	np1	Melchisedech	Melchisedech	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
without	without	p-acp	without	without	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ginning	ginning	n1	ginning	ginning	0
of	of	pp-f	of	of	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
or	or	cc	or	or	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
the	the	dt	the	the	0
world	world	n1	world	world	0
cannot	cannot	vmbx	cannot	can	0
contain	contain	vvi	contain	contain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
this	this	d	this	this	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cloud	cloud	n1	cloud	cloud	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
us	us	pno12	us	we	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
now	now	av	now	now	0
abide	abide	vvi	abide	abide	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
7.	7.	crd	7.	7.	1
For	For	p-acp	For	for	0
other	other	j-jn	other	other	0
place	place	n1	place	place	0
