RENOWNED	RENOWNED	j-vvn	RENOWNED	renown	0
2.	2.	crd	2.	2.	1
You	You	pn22	You	you	0
(	(	(	(	(	0
o	o	uh	oh	oh	0
constant	constant	j	constant	constant	0
Catholi	Catholi	fw-la	Catholi	catholi	0
∣	∣	sy	∣	∣	0
ques	ques	n1	ques	ques	0
)	)	)	)	)	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
hovvse	hovvse	n1	house	house	0
and	and	cc	and	and	0
familie	familie	n1	family	family	0
of	of	pp-f	of	of	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Dauid	Dauid	np1	Dauid	David	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
aduersaries	aduersaries	n2	adversaries	adversary	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sectaries	Sectaries	n2	Sectaries	sectary	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
familie	familie	n1	family	family	0
of	of	pp-f	of	of	0
Saule	Saule	np1	Saule	Saul	0
,	,	,	,	,	0
forsaken	forsaken	vvn	forsaken	forsake	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Saule	Saule	np1	Saule	Saul	0
was	was	vbds	was	be	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
disobedience	disobedience	n1	disobedience	disobedience	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Betwixt	Betwixt	p-acp	Betwixt	betwixt	0
these	these	d	these	these	0
two	two	crd	two	two	0
families	families	n2	families	family	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
strife	strife	n1	strife	strife	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
coū	coū	n1	coum	coum	0
∣	∣	sy	∣	∣	0
trie	trie	n1	try	try	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
both	both	d	both	both	0
chalenging	chalenging	vvg	challenging	challenge	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
Dauid	Dauid	np1	Dauid	David	0
(	(	(	(	(	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
his	his	po31	his	his	0
mysticall	mysticall	j	mystical	mystical	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
euer	euer	av	ever	ever	0
profpered	profpered	vvn	profpered	profper	0
and	and	cc	and	and	0
encreased	encreased	vvn	increased	increase	0
,	,	,	,	,	0
maugre	maugre	p-acp	maugre	maugre	0
all	all	d	all	all	0
the	the	dt	the	the	0
rigour	rigour	n1	rigour	rigour	0
of	of	pp-f	of	of	0
persecutiō	persecutiō	n1	persecution	persecution	0
;	;	;	;	;	0
The	The	dt	The	the	0
synagogue	synagogue	n1	synagogue	synagogue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sectaries	sectaries	n2	sectaries	sectary	0
still	still	av	still	still	0
decreasing	decreasing	vvg	decreasing	decrease	0
and	and	cc	and	and	0
euerie	euerie	d	every	every	0
daye	daye	n1	day	day	0
lesser	lesser	jc	lesser	lesser	0
in	in	p-acp	in	in	0
credit	credit	n1	credit	credit	0
and	and	cc	and	and	0
number	number	n1	number	number	0
,	,	,	,	,	0
though	though	cs	though	though	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
tinguish	tinguish	vvi	tinguish	tinguish	0
you	you	pn22	you	you	0
,	,	,	,	,	0
she	she	pns31	she	she	0
vsed	vsed	vvd	used	use	0
all	all	d	all	all	0
the	the	dt	the	the	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
gines	gines	n2	gines	gine	0
of	of	pp-f	of	of	0
crueltie	crueltie	n1	cruelty	cruelty	0
.	.	.	.	.	1
You	You	pn22	You	you	0
maye	maye	vmb	may	may	0
saye	saye	vvi	say	say	0
therefore	therefore	av	therefore	therefore	0
vvith	vvith	p-acp	with	with	0
Iustinus	Iustinus	np1	Iustinus	Iustinus	0
Martyr	Martyr	n1	Martyr	martyr	0
:	:	:	:	:	0
Iustin	Iustin	np1	Iustin	Iustin	0
dial	dial	n1	dial	dial	0
.	.	.	.	.	0
cont	cont	av-vvn	contentedly	content	0
.	.	.	.	.	1
Triphon	Triphon	np1	Triphon	Triphon	0
.	.	.	.	.	1
Quo	Quo	fw-la	Quo	quo	0
magis	magis	fw-la	magis	magis	0
in	in	p-acp	in	in	0
nos	nos	fw-la	nos	nos	0
saeuitur	saeuitur	fw-la	saeuitur	saeuitur	0
,	,	,	,	,	0
tanto	tanto	fw-la	tanto	tanto	0
plures	plures	fw-la	plures	plures	0
in	in	p-acp	in	in	0
Christum	Christum	np1	Christum	Christum	0
,	,	,	,	,	0
fidē	fidē	fw-la	fidē	fidē	0
profitentur	profitentur	fw-la	profitentur	profitentur	0
:	:	:	:	:	0
The	The	dt	The	the	0
more	more	av-dc	more	more	0
cruel	cruel	j	cruel	cruel	0
∣	∣	sy	∣	∣	0
tie	tie	zz	tie	tie	0
is	is	vbz	is	be	0
vsed	vsed	vvn	used	use	0
against	against	p-acp	against	against	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
moe	moe	av-dc	more	more	0
professe	professe	vvi	profess	profess	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
telle	telle	fw-fr	telle	telle	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
Tertullian	Tertullian	np1	Tertullian	Tertullian	0
Tertul	Tertul	np1	Tertul	Tertul	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
Apolog.	Apolog.	np1	Apolog.	Apolog.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
45.	45.	crd	45.	45.	1
Plures	Plures	fw-la	Plures	plures	0
effi	effi	n2	effi	effi	0
∣	∣	sy	∣	∣	0
cimur	cimur	fw-la	cimur	cimur	0
quoties	quoties	n2	quoties	quoty	0
a	a	dt	a	a	0
vobis	vobis	fw-la	vobis	vobis	0
metimur	metimur	fw-la	metimur	metimur	0
:	:	:	:	:	0
VVe	VVe	pns12	We	we	0
are	are	vbr	are	be	0
multiplied	multiplied	vvn	multiplied	multiply	0
so	so	av	so	so	0
often	often	av	often	often	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
wed	wed	vvi	wed	wed	0
:	:	:	:	:	0
You	You	pn22	You	you	0
maye	maye	vmb	may	may	0
glorie	glorie	vvi	glory	glory	0
with	with	p-acp	with	with	0
saint	saint	n1	saint	saint	0
Leo	Leo	fw-la	Leo	leo	0
Leo	Leo	fw-la	Leo	leo	0
ser	ser	zz	ser	ser	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
de	de	fw-fr	de	de	0
Natali	Natali	np1	Natali	Natali	0
Apost	Apost	n1	Apost	apost	0
.	.	.	.	.	0
that	that	d	that	that	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
diminished	diminished	vvn	diminished	diminish	0
by	by	p-acp	by	by	0
Persequution	Persequution	n1	Persecution	persecution	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
angmented	angmented	vvn	angmented	angment	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
alwayes	alwayes	av	always	always	0
your	your	po22	your	your	0
field	field	n1	field	field	0
is	is	vbz	is	be	0
clad	clad	vvn	clad	clad	0
with	with	p-acp	with	with	0
richer	richer	jc	richer	rich	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
aboundant	aboundant	j	abundant	abundant	0
store	store	n1	store	store	0
af	af	pp-f	of	of	0
corne	corne	n1	corn	corn	0
,	,	,	,	,	0
whilest	whilest	cs	whilst	while	0
euerie	euerie	d	every	every	0
graine	graine	n1	grain	grain	0
that	that	cst	that	that	0
falleth	falleth	vvz	falls	fall	0
by	by	p-acp	by	by	0
perse	perse	vvi	pierce	pierce	0
∣	∣	sy	∣	∣	0
cution	cution	n1	cution	cution	0
doth	doth	vdz	does	do	0
arise	arise	vvi	arise	arise	0
multiplied	multiplied	vvn	multiplied	multiply	0
.	.	.	.	.	1
The	The	dt	The	the	0
moe	moe	av-dc	more	more	0
you	you	pn22	you	you	0
seme	seme	vvb	seem	seem	0
to	to	pc-acp	to	to	0
loose	loose	vvi	lose	loose	0
by	by	p-acp	by	by	0
martyr	martyr	n1	martyr	martyr	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
the	the	dt	the	the	0
moe	moe	av-dc	more	more	0
you	you	pn22	you	you	0
gaine	gaine	vvb	gain	gain	0
,	,	,	,	,	0
manie	manie	d	many	many	0
rising	rising	vvg	rising	rise	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
Ter	Ter	np1	Ter	Ter	0
∣	∣	sy	∣	∣	0
tul	tul	n1	tul	tul	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
pol	pol	fw-la	pol	pol	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
45.	45.	crd	45.	45.	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
seed	seed	n1	seed	seed	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Dauid	Dauid	np1	Dauid	David	0
(	(	(	(	(	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
waies	waies	n2	ways	way	0
prospereth	prospereth	vvz	prospereth	prosper	0
and	and	cc	and	and	0
encreaseth	encreaseth	vvz	increases	increase	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
And	And	cc	And	and	0
this	this	d	this	this	0
your	your	po22	your	your	0
persequntors	persequntors	n2	persequntors	persequntor	0
cannot	cannot	vmbx	cannot	can	0
denie	denie	vvi	deny	deny	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
euident	euident	j	evident	evident	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
see	see	vvb	see	see	0
that	that	cst	that	that	0
notwith	notwith	av	notwith	notwith	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
their	their	po32	their	their	0
confiscations	confiscations	n2	confiscations	confiscation	0
,	,	,	,	,	0
confi	confi	n2	confi	confi	0
∣	∣	sy	∣	∣	0
nings	nings	n2-jn	nings	ning	0
,	,	,	,	,	0
Seizings	Seizings	n2-vvg	Seizings	seizing	0
,	,	,	,	,	0
imprisonments	imprisonments	n2	imprisonments	imprisonment	0
,	,	,	,	,	0
deathes	deathes	n2	deaths	death	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
hereto	hereto	av	hereto	hereto	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
endured	endured	vvd	endured	endure	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
some	some	d	some	some	0
tymes	tymes	n2	times	time	0
endure	endure	vvb	endure	endure	0
)	)	)	)	)	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
encreased	encreased	j-vvn	increased	increase	0
and	and	cc	and	and	0
multiplied	multiplied	vvn	multiplied	multiply	0
.	.	.	.	.	1
Tertullian	Tertullian	np1	Tertullian	Tertullian	0
saied	saied	vvd	said	say	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
persecutors	persecutors	n2	persecutors	persecutor	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
tyme	tyme	n1	time	time	0
:	:	:	:	:	0
Tert.	Tert.	np1	Tert.	Tert.	0
in	in	p-acp	in	in	0
Apologet.	Apologet.	np1	Apologet.	Apologet.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
37.	37.	crd	37.	37.	1
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
terni	terni	fw-la	terni	terni	0
sumus	sumus	fw-la	sumus	sumus	0
,	,	,	,	,	0
&	&	cc	&	and	0
vestra	vestra	fw-es	vestra	vestra	0
omnia	omnia	fw-la	omnia	omnia	0
impleuimus	impleuimus	fw-la	impleuimus	impleuimus	0
vrbes	vrbes	n2	urbes	urbe	0
,	,	,	,	,	0
Iusulas	Iusulas	np1	Iusulas	Iusulas	0
,	,	,	,	,	0
castella	castella	fw-la	castella	castella	0
,	,	,	,	,	0
municipia	municipia	fw-la	municipia	municipia	0
,	,	,	,	,	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
ciliabula	ciliabula	fw-la	ciliabula	ciliabula	0
,	,	,	,	,	0
castra	castra	fw-la	castra	castra	0
ipsa	ipsa	fw-la	ipsa	ipsa	0
,	,	,	,	,	0
tribus	tribus	fw-la	tribus	tribus	0
,	,	,	,	,	0
decurias	decurias	fw-la	decurias	decurias	0
,	,	,	,	,	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
latia	latia	fw-la	latia	latia	0
,	,	,	,	,	0
Seratum	Seratum	fw-la	Seratum	seratum	0
,	,	,	,	,	0
forum	forum	n1	forum	forum	0
:	:	:	:	:	0
sola	sola	uh	sola	sola	0
vobis	vobis	fw-la	vobis	vobis	0
reliqui	reliqui	fw-la	reliqui	reliqui	0
∣	∣	sy	∣	∣	0
mus	mus	fw-la	mus	mus	0
templa	templa	fw-la	templa	templa	0
:	:	:	:	:	0
VVe	VVe	pns12	We	we	0
are	are	vbr	are	be	0
Externes	Externes	n2	Externs	extern	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
filled	filled	vvn	filled	fill	0
all	all	d	all	all	0
your	your	po22	your	your	0
places	places	n2	places	place	0
,	,	,	,	,	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
castles	castles	n2	castles	castle	0
Townes	Townes	n2	Towns	town	0
,	,	,	,	,	0
Counsell	Counsell	n1	Counsel	counsel	0
owses	owses	n2	owses	owse	0
,	,	,	,	,	0
campes	campes	n2	camps	camp	0
,	,	,	,	,	0
tri	tri	fw-la	tri	tri	0
∣	∣	sy	∣	∣	0
bes	bes	zz	bes	bes	0
,	,	,	,	,	0
bandes	bandes	n2	bands	band	0
,	,	,	,	,	0
pallaces	pallaces	n2	palaces	palace	0
,	,	,	,	,	0
Senate	Senate	n1	Senate	senate	0
,	,	,	,	,	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
ket	ket	n1	ket	ket	0
place	place	n1	place	place	0
:	:	:	:	:	0
onlie	onlie	av-j	only	only	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
left	left	vvn	left	leave	0
the	the	dt	the	the	0
Temples	Temples	n2	Temples	temple	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
.	.	.	.	.	1
You	You	pn22	You	you	0
maie	maie	vmb	may	may	0
saie	saie	vvi	say	say	0
the	the	dt	the	the	0
like	like	j	like	like	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
persequutors	persequutors	n2	persequutors	persequutor	0
:	:	:	:	:	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
externes	externes	n2	externs	extern	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
coun	coun	vvi	con	con	0
∣	∣	sy	∣	∣	0
trie	trie	vvi	try	try	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
your	your	po22	your	your	0
policie	policie	n1	policy	policy	0
and	and	cc	and	and	0
povver	povver	n1	power	power	0
by	by	p-acp	by	by	0
vvhich	vvhich	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
extirpate	extirpate	vvi	extirpate	extirpate	0
vs	vs	pno12	us	we	0
;	;	;	;	;	0
vve	vve	pns12	we	we	0
are	are	vbr	are	be	0
so	so	av	so	so	0
multiplied	multiplied	vvn	multiplied	multiply	0
,	,	,	,	,	0
that	that	cst	that	that	0
vve	vve	pns12	we	we	0
maie	maie	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
courte	courte	n1	court	court	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
parlament	parlament	n1	parliament	parliament	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
vniuersities	vniuersities	n2	universities	university	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
your	your	po22	your	your	0
nobilitie	nobilitie	n1	nobility	nobility	0
,	,	,	,	,	0
amid	amid	p-acp	amid	amid	0
your	your	po22	your	your	0
magistrates	magistrates	n2	magistrates	magistrate	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
ministers	ministers	n2	ministers	minister	0
(	(	(	(	(	0
if	if	cs	if	if	0
vve	vve	pns12	we	we	0
regard	regard	vvb	regard	regard	0
their	their	po32	their	their	0
hartes	hartes	n2	hearts	heart	0
)	)	)	)	)	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
thicke	thicke	j	thick	thick	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
armies	armies	n2	armies	army	0
:	:	:	:	:	0
no	no	uh-dx	no	no	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
no	no	dx	no	no	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
no	no	dx	no	no	0
village	village	n1	village	village	0
,	,	,	,	,	0
no	no	dx	no	no	0
Parish	Parish	n1	Parish	parish	0
,	,	,	,	,	0
no	no	dx	no	no	0
Pri	Pri	zz	Pri	pri	0
∣	∣	sy	∣	∣	0
sō	sō	n1	son	son	0
scarse	scarse	av-j	scarce	scarce	0
cā	cā	vmb	can	can	0
you	you	pn22	you	you	0
finde	finde	vvi	find	find	0
where	where	c-crq	where	where	0
Catho	Catho	np1	Catho	Catho	0
∣	∣	sy	∣	∣	0
liques	liques	n2	liques	lique	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
found	found	vvn	found	find	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
offi	offi	n2	offi	offi	0
∣	∣	sy	∣	∣	0
cers	cers	ng2	cers	cers	0
and	and	cc	and	and	0
Poursuiuantes	Poursuiuantes	n2	Poursuiuantes	poursuiuante	0
can	can	vmb	can	can	0
assure	assure	vvi	assure	assure	0
you	you	pn22	you	you	0
:	:	:	:	:	0
onlie	onlie	av-j	only	only	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Churches	Churches	n2	Churches	church	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
seruice	seruice	n1	service	service	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
