THou	THou	pns21	THou	thou	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
high	high	j	high	high	0
mystery	mystery	n1	mystery	mystery	0
,	,	,	,	,	0
and	and	cc	and	and	0
dwelleth	dwelleth	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
:	:	:	:	:	0
every	every	d	every	every	0
one	one	pi	one	one	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
life	life	n1	life	life	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
that	that	cst	that	that	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
tual	tual	j	tual	tual	0
life	life	n1	life	life	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
eternity	eternity	n1	eternity	eternity	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
live	live	vvi	live	live	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
old	old	j	old	old	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
shall	shall	vmb	shall	shall	0
dy	dy	vvi	die	die	0
the	the	dt	the	the	0
death	death	n1	death	death	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
the	the	dt	the	the	0
quickning	quickning	j-vvg	quickening	quicken	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Adam	Adam	np1	Adam	Adam	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
thee	thee	pno21	thee	thou	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
renew	renew	vvi	renew	renew	0
in	in	p-acp	in	in	0
us	us	pno12	us	we	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
would	would	vmd	would	will	0
die	die	vvi	die	die	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
carnally	carnally	av-j	carnally	carnal	0
can	can	vmb	can	can	0
live	live	vvi	live	live	0
.	.	.	.	.	1
The	The	dt	The	the	0
soul	soul	n1	soul	soul	0
is	is	vbz	is	be	0
naturally	naturally	av-j	naturally	natural	0
sowed	sowed	vvn	sowed	sow	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
fleshly	fleshly	j	fleshly	fleshly	0
by	by	p-acp	by	by	0
four	four	crd	four	four	0
natural	natural	j	natural	natural	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Soveraingty	Soveraingty	n1	Sovereignty	sovereignty	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
Breath	Breath	n1	Breath	breath	0
,	,	,	,	,	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
Heat	Heat	vvb	Heat	heat	0
and	and	cc	and	and	0
Food	Food	n1	Food	food	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
keepeth	keepeth	vvz	keepeth	keep	0
thy	thy	po21	thy	thy	0
natural	natural	j	natural	natural	0
soul	soul	n1	soul	soul	0
alive	alive	j	alive	alive	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
threefold	threefold	j	threefold	threefold	0
life	life	n1	life	life	0
;	;	;	;	;	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
natural	natural	j	natural	natural	0
life	life	n1	life	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vegetive	vegetive	j	vegetive	vegetive	0
life	life	n1	life	life	0
,	,	,	,	,	0
natural	natural	j	natural	natural	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
spiritual	spiritual	j	spiritual	spiritual	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
being	being	vbg	being	be	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
eternal	eternal	j	eternal	eternal	0
life	life	n1	life	life	0
:	:	:	:	:	0
We	We	pns12	We	we	0
see	see	vvb	see	see	0
many	many	d	many	many	0
times	times	n2	times	time	0
that	that	cst	that	that	0
young	young	j	young	young	0
flesh	flesh	n1	flesh	flesh	0
droppeth	droppeth	vvz	drops	drop	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Tree	Tree	n1	Tree	tree	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
;	;	;	;	;	0
the	the	dt	the	the	0
aged	aged	j-vvn	aged	age	0
must	must	vmb	must	must	0
do	do	vdi	do	do	0
so	so	av	so	so	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
must	must	vmb	must	must	0
die	die	vvi	die	die	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Beggar	Beggar	n1	Beggar	beggar	0
,	,	,	,	,	0
so	so	av	so	so	0
must	must	vmb	must	must	0
the	the	dt	the	the	0
high	high	j	high	high	0
Doctor	Doctor	n1	Doctor	doctor	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
silly	silly	j	silly	silly	0
poor	poor	j	poor	poor	0
man	man	n1	man	man	0
;	;	;	;	;	0
then	then	av	then	then	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
hold	hold	vvb	hold	hold	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
period	period	n1	perjod	period	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
brevity	brevity	n1	brevity	brevity	0
,	,	,	,	,	0
fa	fa	fw-it	fa	fa	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
changeable	changeable	j	changeable	changeable	0
smoak	smoak	n1	smoke	smoke	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
vapor	vapor	n1	vapor	vapour	0
that	that	cst	that	that	0
soon	soon	av	soon	soon	0
passeth	passeth	vvz	passes	pass	0
away	away	av	away	away	0
.	.	.	.	.	1
So	So	av	So	so	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
mans	mans	ng1	men	man	0
mortality	mortality	n1	mortality	mortality	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
thing	thing	n1	thing	thing	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
something	something	pi	something	something	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
late	late	j	late	late	0
deceased	deceased	j-vvn	deceased	decease	0
Brother	Brother	n1	Brother	brother	0
Doctor	Doctor	n1	Doctor	doctor	0
Hill.	Hill.	n1	Hill.	hill	1
