Honourable	Honourable	j	Honourable	honourable	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
evidence	evidence	n1	evidence	evidence	0
and	and	cc	and	and	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
.	.	.	.	.	1
The	The	dt	The	the	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
faith	faith	n1	faith	faith	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
or	or	cc	or	or	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
phraseth	phraseth	vvz	phraseth	phrase	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wisdom	wisdom	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
heavenly	heavenly	j	heavenly	heavenly	0
treasure	treasure	n1	treasure	treasure	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
taste	taste	vvi	taste	taste	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earthen	earthen	j	earthen	earthen	0
vessel	vessel	n1	vessel	vessel	0
.	.	.	.	.	1
Certainly	Certainly	av-j	Certainly	certain	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
more	more	av-dc	more	more	0
need	need	vvi	need	need	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
preaching	preaching	vvg	preaching	preach	0
and	and	cc	and	and	0
pres	pres	vvb	pres	press	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
blessed	blessed	j-vvn	blessed	bless	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
Labour	Labour	vvb	Labour	labour	0
not	not	xx	not	not	0
,	,	,	,	,	0
or	or	cc	or	or	0
work	work	vvb	work	work	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
meat	meat	n1	meat	meat	0
which	which	r-crq	which	which	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
risheth	risheth	vvz	risheth	rish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
endureth	endureth	vvz	endureth	endure	0
to	to	p-acp	to	to	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
verlasting	verlasting	j	verlasting	verlasting	0
life	life	n1	life	life	0
and	and	cc	and	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
say	say	vvb	say	say	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
do	do	vdi	do	do	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
work	work	vvi	work	work	0
the	the	dt	the	the	0
Work	Work	n1	Work	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	1
I	I	pns11	I	i	0
refer	refer	vvb	refer	refer	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Discourse	Discourse	n1	Discourse	discourse	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
swer	swer	n1	swer	swer	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
only	only	av-j	only	only	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
search't	search't	vvn	searched	search	0
which	which	r-crq	which	which	0
do	do	n1	doe	do	0
abundantly	abundantly	av-j	abundantly	abundant	0
witnesse	witnesse	vvi	witness	witness	0
thereunto	thereunto	av	thereunto	thereunto	0
:	:	:	:	:	0
To	To	p-acp	To	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Testimony	Testimony	n1	Testimony	testimony	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
appear	appear	vvb	appear	appear	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
leeve	leeve	n1	leave	leave	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
voice	voice	n1	voice	voice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
;	;	;	;	;	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
none	none	pix	none	none	0
will	will	vmb	will	will	0
quarrel	quarrel	vvi	quarrel	quarrel	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
fighters	fighters	n2	fighters	fighter	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
provoke	provoke	vvi	provoke	provoke	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	p-acp	to	to	0
jealousie	jealousie	n1	jealousy	jealousy	0
?	?	?	?	?	0
unlesse	unlesse	cs	unless	unless	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
stronger	stronger	jc	stronger	strong	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
.	.	.	.	.	1
Solomon	Solomon	np1	Solomon	Solomon	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
and	and	cc	and	and	0
reading	reading	vvg	reading	read	0
many	many	d	many	many	0
books	books	n2	books	book	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
end	end	n1	end	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
,	,	,	,	,	0
if	if	cs	if	if	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
read	read	vvi	read	read	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
this	this	d	this	this	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Conclusion	Conclusion	n1	Conclusion	conclusion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
Feare	Feare	n1	Fear	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
his	his	po31	his	his	0
Commandments	Commandments	n2	Commandments	commandment	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
(	(	(	(	(	0
we	we	pns12	we	we	0
reade	reade	vvb	read	read	0
it	it	pn31	it	it	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
the	the	dt	the	the	0
meaning	meaning	n1	meaning	meaning	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
)	)	)	)	)	0
content	content	j	content	content	0
and	and	cc	and	and	0
Hap	Hap	vvb	Hap	hap	0
∣	∣	sy	∣	∣	0
pinesse	pinesse	n1	pinesse	pinesse	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
all	all	d	all	all	0
that's	that's	cst|vbz	that's	that|be	0
profit	profit	n1	profit	profit	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
man	man	vvi	man	man	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
opposed	opposed	vvn	opposed	oppose	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
vanity	vanity	n1	vanity	vanity	0
and	and	cc	and	and	0
vexation	vexation	n1	vexation	vexation	0
of	of	pp-f	of	of	0
spirit	spirit	n1	spirit	spirit	0
;	;	;	;	;	0
and	and	cc	and	and	0
verily	verily	av-j	verily	very	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
finde	finde	vvi	find	find	0
ease	ease	n1	ease	ease	0
in	in	p-acp	in	in	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
finde	finde	vvb	find	find	0
Happinesse	Happinesse	n1	Happiness	happiness	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
way	way	n1	way	way	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
know	know	vvi	know	know	0
,	,	,	,	,	0
(	(	(	(	(	0
however	however	c-acp	however	however	0
we	we	pns12	we	we	0
judge	judge	vvb	judge	judge	0
now	now	av	now	now	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
God	God	n1	God	god	0
shall	shall	vmb	shall	shall	0
bring	bring	vvi	bring	bring	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
work	work	n1	work	work	0
into	into	p-acp	into	into	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
every	every	d	every	every	0
secret	secret	j-jn	secret	secret	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
good	good	j	good	good	0
,	,	,	,	,	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
evil	evil	j-jn	evil	evil	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
much	much	d	much	much	0
then	then	av	then	then	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
concern	concern	vvi	concern	concern	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
about	about	p-acp	about	about	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
out	out	av	out	out	0
our	our	po12	our	our	0
salvation	salvation	n1	salvation	salvation	0
with	with	p-acp	with	with	0
feare	feare	n1	fear	fear	0
and	and	cc	and	and	0
trembling	trembling	vvg	trembling	tremble	0
here	here	av	here	here	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
then	then	av	then	then	0
we	we	pns12	we	we	0
feare	feare	vvb	fear	fear	0
and	and	cc	and	and	0
tremble	tremble	vvi	tremble	tremble	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Knowing	Knowing	vvg	Knowing	know	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
terrour	terrour	n1	terror	terror	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
we	we	pns12	we	we	0
perswade	perswade	vvb	persuade	persuade	0
men	men	n2	men	man	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
love	love	vvb	love	love	0
their	their	po32	their	their	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
answer	answer	vvi	answer	answer	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
terrible	terrible	j	terrible	terrible	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
abstain	abstain	vvb	abstain	abstain	0
from	from	p-acp	from	from	0
fleshly	fleshly	j	fleshly	fleshly	0
lusts	lusts	n2	lustest	lust	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
war	war	n1	war	war	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
;	;	;	;	;	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
leane	leane	vvi	lean	lean	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
consider	consider	vvb	consider	consider	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
acceptable	acceptable	j	acceptable	acceptable	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
without	without	p-acp	without	without	0
blame	blame	n1	blame	blame	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
appear	appear	vvi	appear	appear	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
confidence	confidence	n1	confidence	confidence	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
coming	coming	n-vvg	coming	come	0
.	.	.	.	.	1
Watch	Watch	n1	Watch	watch	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
houre	houre	n1	hour	hour	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
doth	doth	vdz	does	do	0
come	come	vvi	come	come	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
any	any	d	any	any	0
servant	servant	n1	servant	servant	0
say	say	vvb	say	say	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
delayeth	delayeth	vvz	delayeth	delay	0
his	his	po31	his	his	0
coming	coming	n-vvg	coming	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
beat	beat	vvi	beatrice	beat	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
eat	eat	vvi	eat	eat	0
and	and	cc	and	and	0
drink	drink	vvi	drink	drink	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
drunken	drunken	j	drunken	drunken	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
servant	servant	n1	servant	servant	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
day	day	n1	day	day	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
looks	looks	vvz	looks	look	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
ware	ware	n1	ware	ware	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
cut	cut	vvi	cut	cut	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
sunder	sunder	av	sunder	sunder	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
cut	cut	vvi	cut	cut	0
him	him	pno31	him	he	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
appoint	appoint	vvi	appoint	appoint	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
portion	portion	n1	portion	portion	0
with	with	p-acp	with	with	0
unbelievers	unbelievers	n2	unbelievers	unbeliever	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
servant	servant	n1	servant	servant	0
which	which	r-crq	which	which	0
knew	knew	vvd	knew	know	0
his	his	po31	his	his	0
Lords	Lords	n2	Lords	lord	0
Will	Will	vmb	Will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
pared	pared	vvn	pared	pare	0
not	not	xx	not	not	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
did	did	vdd	did	do	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Will	Will	n1	Will	will	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
beaten	beaten	vvn	beaten	beat	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
stripes	stripes	n2	stripes	stripe	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
none	none	pix	none	none	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
book	book	n1	book	book	0
brought	brought	vvd	brought	bring	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
treated	treated	vvd	treated	treat	0
of	of	pp-f	of	of	0
Happinesse	Happinesse	n1	Happiness	happiness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
leisure	leisure	n1	leisure	leisure	0
;	;	;	;	;	0
What	What	q-crq	What	what	0
?	?	?	?	?	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
leisure	leisure	n1	leisure	leisure	0
to	to	pc-acp	to	to	0
minde	minde	vvi	mind	mind	0
thy	thy	po21	thy	thy	0
soule	soule	n1	soul	soul	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
Happinesse	Happinesse	n1	Happiness	happiness	0
?	?	?	?	?	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
world	world	n1	world	world	0
and	and	cc	and	and	0
sin	sin	n1	since	sin	0
such	such	d	such	such	0
excellent	excellent	j	excellent	excellent	0
pieces	pieces	n2	pieces	piece	0
?	?	?	?	?	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
so	so	av	so	so	0
lovely	lovely	j	lovely	lovely	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
shouldest	shouldest	vmd2	shouldst	shall	0
set	set	vvi	set	set	0
thine	thine	po21	thine	thy	0
heart	heart	n1	heart	heart	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
?	?	?	?	?	1
Oh	Oh	uh	O	oh	0
why	why	q-crq	why	why	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
set	set	vvi	set	set	0
thine	thine	po21	thine	thy	0
eyes	eyes	n2	eyes	eye	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
?	?	?	?	?	1
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
lackest	lackest	vv2	lackest	lack	0
,	,	,	,	,	0
nay	nay	uh	nay	nay	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
thinkest	thinkest	vv2	thinkest	think	0
'tis	'tis	pn31|vbz	it's	it|be	0
;	;	;	;	;	0
'twill	'twill	pn31|vmb	it'll	it|will	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
cheat	cheat	n1	cheat	cheat	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
thou	thou	pns21	thou	thou	0
