Christian	Christian	np1	Christian	Christian	0
wholly	wholly	av-jn	wholly	whole	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Masse-book	Masse-book	n1	Mass-book	mass-book	0
;	;	;	;	;	0
As	As	p-acp	As	as	0
first	first	ord	first	first	0
,	,	,	,	,	0
The	The	dt	The	the	0
Common-Prayers	Common-Prayers	n2	Common-Prayers	common-prayer	0
are	are	vbr	are	be	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Breviary	Breviary	n1	Breviary	breviary	0
;	;	;	;	;	0
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
The	The	dt	The	the	0
Administration	Administration	n1	Administration	administration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
Burial	Burial	n1	Burial	burial	0
,	,	,	,	,	0
Matrimo	Matrimo	fw-la	Matrimo	matrimo	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
,	,	,	,	,	0
Visitation	Visitation	n1	Visitation	visitation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sick	Sick	j	Sick	sick	0
,	,	,	,	,	0
are	are	vbr	are	be	0
taken	taken	vvn	taken	take	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ritual	Ritual	j	Ritual	ritual	0
,	,	,	,	,	0
or	or	cc	or	or	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
Rites	Rites	n2	Rites	rite	0
;	;	;	;	;	0
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
The	The	dt	The	the	0
Consecration	Consecration	n1	Consecration	consecration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
Collects	Collects	n2	Collects	collect	0
,	,	,	,	,	0
Epistles	Epistles	n2	Epistles	epistle	0
and	and	cc	and	and	0
Gospels	Gospels	ng1	Gospels	gospel	0
,	,	,	,	,	0
are	are	vbr	are	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Masse-book	Masse-book	n1	Mass-book	mass-book	0
:	:	:	:	:	0
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
The	The	dt	The	the	0
Ordination	Ordination	n1	Ordination	ordination	0
of	of	pp-f	of	of	0
Archbishops	Archbishops	ng1	Archbishop's	archbishop	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
is	is	vbz	is	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Pontifical	Pontifical	j	Pontifical	pontifical	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Service-book	Service-book	n1	Service-book	service-book	0
being	being	vbg	being	be	0
thus	thus	av	thus	thus	0
unmasked	unmasked	vvn	unmasked	unmask	0
,	,	,	,	,	0
is	is	vbz	is	be	0
plainly	plainly	av-j	plainly	plain	0
evinced	evinced	vvn	evinced	evince	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
rank	rank	j	rank	rank	0
Impostor	Impostor	n1	Impostor	impostor	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
Worship	Worship	n1	Worship	worship	0
;	;	;	;	;	0
and	and	cc	and	and	0
,	,	,	,	,	0
not	not	xx	not	not	0
∣	∣	sy	∣	∣	0
withstanding	withstanding	vvg	withstanding	withstand	0
its	its	po31	its	its	0
long	long	j	long	long	0
Possession	Possession	n1	Possession	possession	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
even	even	av	even	even	0
a	a	dt	a	a	0
violent	violent	j	violent	violent	0
intruder	intruder	n1	intruder	intruder	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
a	a	dt	a	a	0
Word	Word	n1	Word	word	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
Three	Three	crd	Three	three	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
either	either	d	either	either	0
doubtful	doubtful	j	doubtful	doubtful	0
in	in	p-acp	in	in	0
suspense	suspense	n1	suspense	suspense	0
,	,	,	,	,	0
vvho	vvho	r-crq	who	who	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fully	fully	av-j	fully	full	0
resolved	resolved	vvn	resolved	resolve	0
;	;	;	;	;	0
or	or	cc	or	or	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
use	use	vvb	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
Idolize	Idolize	vvb	Idolise	idolise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
cannot	cannot	vmbx	cannot	can	0
brook	brook	vvi	brook	brook	0
it	it	pn31	it	it	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
encouraged	encouraged	vvn	encouraged	encourage	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Learned	Learned	j	Learned	learned	0
Author	Author	n1	Author	author	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
serveth	serveth	vvz	serves	serve	0
)	)	)	)	)	0
because	because	c-acp	because	because	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
People	People	n1	People	people	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
chiefly	chiefly	av-jn	chiefly	chief	0
because	because	c-acp	because	because	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
mind	mind	n1	mind	mind	0
:	:	:	:	:	0
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
How	How	c-crq	How	how	0
much	much	d	much	much	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
concern	concern	vvi	concern	concern	0
all	all	d	all	all	0
such	such	d	such	such	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
lifted	lifted	vvn	lifted	lift	0
up	up	a-acp	up	up	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Most	Most	av-ds	Most	most	0
High	High	j	High	high	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Solemn	Solemn	j	Solemn	solemn	0
League	League	n1	League	league	0
and	and	cc	and	and	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
extirpation	extirpation	n1	extirpation	extirpation	0
of	of	pp-f	of	of	0
Popery	Popery	n1	Popery	popery	0
,	,	,	,	,	0
Prelacy	Prelacy	np1	Prelacy	Prelacy	0
,	,	,	,	,	0
Superstition	Superstition	n1	Superstition	superstition	0
,	,	,	,	,	0
Heresie	Heresie	n1	Heresy	heresy	0
,	,	,	,	,	0
Prophaness	Prophaness	n1	Profaneness	profaneness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Reformation	Reformation	n1	Reformation	reformation	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
and	and	cc	and	and	0
Discipline	Discipline	n1	Discipline	discipline	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
Reformed	Reformed	vvn	Reformed	reform	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
contend	contend	vvi	contend	contend	0
earnestly	earnestly	av-j	earnestly	earnest	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
purity	purity	n1	purity	purity	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
Worship	Worship	n1	Worship	worship	0
?	?	?	?	?	1
This	This	np1	This	This	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
prime	prime	j-jn	prime	prime	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
inform	inform	vvi	inform	inform	0
thee	thee	pno21	thee	thou	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
make	make	vvb	make	make	0
us	us	pno12	us	we	0
free	free	j	free	free	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
free	free	j	free	free	0
indeed	indeed	av	indeed	indeed	0
.	.	.	.	.	1
