THough	THough	cs	THough	though	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shold	shold	vmd	should	shall	0
minde	minde	vvi	mind	mind	0
som	som	d	some	some	0
,	,	,	,	,	0
or	or	cc	or	or	0
deskant	deskant	j	deskant	deskant	0
behinde	behinde	p-acp	behind	behind	0
som	som	d	some	some	0
,	,	,	,	,	0
&	&	cc	&	and	0
missing	missing	vvg	missing	miss	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
som	som	d	some	some	0
,	,	,	,	,	0
displease	displease	vvi	displease	displease	0
so	so	av	so	so	0
I	I	pns11	I	i	0
mought	mought	vmd	might	may	0
:	:	:	:	:	0
or	or	cc	or	or	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
blend	blend	vvi	blend	blend	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
them	them	pno32	them	they	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
stir	stir	vvb	stir	stir	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
send	send	vvi	send	send	0
them	them	pno32	them	they	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
dout	dout	n1	doubt	doubt	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
harmles	harmles	j	harmless	harmless	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
do	do	vdb	do	do	0
wel	wel	av	well	well	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
others	others	n2-jn	others	other	0
forsake	forsake	vvb	forsake	forsake	0
it	it	pn31	it	it	0
what	what	q-crq	what	what	0
pleasure	pleasure	n1	pleasure	pleasure	0
were	were	vbdr	were	be	0
that	that	d	that	that	0
:	:	:	:	:	0
naught	naught	pix	nought	nought	0
else	else	av	else	else	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
paine	paine	vvi	pain	pain	0
me	me	pno11	me	i	0
.	.	.	.	.	1
&	&	cc	&	and	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
gaine	gaine	vvi	gain	gain	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
make	make	vvb	make	make	0
them	them	pno32	them	they	0
disdaine	disdaine	vvi	disdain	disdain	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wot	wot	vvb	wot	wot	0
ner	ner	zz	ner	ner	0
for	for	p-acp	for	for	0
what	what	q-crq	what	what	0
.	.	.	.	.	1
Least	Least	cs	lest	lest	0
som	som	d	some	some	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
triall	triall	n1	trial	trial	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
clock	clock	n1	clock	clock	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
dyall	dyall	n1	dial	dial	0
,	,	,	,	,	0
som	som	d	some	some	0
stand	stand	vvb	stand	stand	0
to	to	p-acp	to	to	0
denyall	denyall	n1	denial	denial	0
,	,	,	,	,	0
som	som	d	some	some	0
murmure	murmure	n1	murmur	murmur	0
&	&	cc	&	and	0
grudge	grudge	n1	grudge	grudge	0
:	:	:	:	:	0
geue	geue	vvb	give	give	0
iudgement	iudgement	n1	judgement	judgement	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
iustly	iustly	av-j	justly	just	0
so	so	av	so	so	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
so	so	av	so	so	0
fansie	fansie	n1	fancy	fancy	0
so	so	av	so	so	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
iudge	iudge	n1	judge	judge	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
time	time	n1	time	time	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
trye	trye	vvi	try	try	0
me	me	pno11	me	i	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
trouth	trouth	n1	troth	troth	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
spie	spie	vvi	spy	spy	0
me	me	pno11	me	i	0
,	,	,	,	,	0
so	so	av	so	so	0
finde	finde	vvb	find	find	0
,	,	,	,	,	0
so	so	av	so	so	0
set	set	vvn	set	set	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
skill	skill	n1	skill	skill	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
eauer	eauer	n1	eauer	eauer	0
tree	tree	n1	tree	tree	0
growith	growith	n1	growth	growth	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
showith	showith	av	showith	showith	0
,	,	,	,	,	0
your	your	po22	your	your	0
ladiship	ladiship	n1	ladyship	ladyship	0
knowith	knowith	vvz	knoweth	know	0
,	,	,	,	,	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
and	and	cc	and	and	0
good	good	j	good	good	0
will	will	n1	will	will	0
.	.	.	.	.	0
though	though	cs	though	though	0
fortune	fortune	n1	fortune	fortune	0
doth	doth	vdz	does	do	0
measure	measure	vvi	measure	measure	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
lack	lack	vvi	lack	lack	0
treasure	treasure	n1	treasure	treasure	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
pleasure	pleasure	vvi	pleasure	pleasure	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
:	:	:	:	:	0
then	then	av	then	then	0
wil	wil	vmb	will	will	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
mend	mend	vvi	mend	mend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
mend	mend	vvi	mend	mend	0
er	er	c-acp	er	ere	0
ye	ye	pn22	you	you	0
send	send	vvb	send	send	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
where	where	c-crq	where	where	0
lend	lend	vvb	lend	lend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
ought	ought	pi	ought	aught	0
be	be	vbi	be	be	0
amisse	amisse	av	amiss	amiss	0
.	.	.	.	.	1
