Right	Right	av-jn	Right	right	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
man	man	n1	man	man	0
.	.	.	.	.	1
The	The	dt	The	the	0
Anointed	Anointed	j-vvn	Anointed	anoint	0
ones	ones	pi2	ones	one	0
of	of	pp-f	of	of	0
God	God	n1	God	god	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
his	his	po31	his	his	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
suf	suf	n1	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	fw-fr	fer	fer	0
far	far	av-j	far	far	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wisdome	wisdome	n1	wisdom	wisdom	0
or	or	cc	or	or	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
:	:	:	:	:	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
these	these	d	these	these	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
touch'd	touch'd	vvn	touched	touch	0
,	,	,	,	,	0
or	or	cc	or	or	0
put	put	vvd	put	put	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
:	:	:	:	:	0
Touch	Touch	vvb	Touch	touch	0
not	not	xx	not	not	0
mine	mine	po11	mine	my	0
Anointed	Anointed	j-vvn	Anointed	anoint	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
my	my	po11	my	my	0
Prophets	Prophets	n2	Prophets	prophet	0
no	no	dx	no	no	0
harm	harm	n1	harm	harm	0
Psal.	Psal.	np1	Psal.	Psal.	1
105.	105.	crd	105.	105.	0
15.	15.	crd	15.	15.	0
.	.	.	.	.	1
This	This	np1	This	This	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
humble	humble	j	humble	humble	0
addresse	addresse	vvi	address	address	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
rejoyceth	rejoyceth	vvz	rejoiceth	rejoice	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
;	;	;	;	;	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
altogether	altogether	av	altogether	altogether	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
wrong	wrong	n-jn	wrong	wrong	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Authour	Authour	n1	Author	author	0
:	:	:	:	:	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
presenteth	presenteth	vvz	presents	present	0
you	you	pn22	you	you	0
witb	witb	vvb	witb	witb	0
an	an	dt	and	a	0
opportunity	opportunity	n1	opportunity	opportunity	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
glory	glory	n1	glory	glory	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
late	late	j	late	late	0
conjunction	conjunction	n1	conjunction	conjunction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
improvidence	improvidence	n1	improvidence	improvidence	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
hath	hath	vhz	hath	have	0
issu	issu	fw-fr	issu	issu	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hear	hear	vvb	hear	hear	0
from	from	p-acp	from	from	0
many	many	d	many	many	0
hands	hands	n2	hands	hand	0
)	)	)	)	)	0
an	an	dt	and	a	0
undue	undue	j	undue	undue	0
repre	repre	n2	repre	repre	0
∣	∣	sy	∣	∣	0
sentation	sentation	n1	sentation	sentation	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
late	late	j	late	late	0
solemn	solemn	j	solemn	solemn	0
humiliation	humiliation	n1	humiliation	humiliation	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
prevailing	prevailing	j-vvg	prevailing	prevail	0
of	of	pp-f	of	of	0
Heresies	Heresies	n2	Heresies	heresy	0
and	and	cc	and	and	0
Bla	Bla	vvb	Blame	blame	0
∣	∣	sy	∣	∣	0
sphemies	sphemies	n2	sphemies	sphemy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
(	(	(	(	(	0
besides	besides	p-acp	beside	beside	0
what	what	r-crq	what	what	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
ill	ill	j-jn	ill	ill	0
air	air	n1	air	air	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
cause	cause	n1	cause	cause	0
in	in	p-acp	in	in	0
abundance	abundance	n1	abundance	abundance	0
to	to	pc-acp	to	to	0
suspect	suspect	vvi	suspect	suspect	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
breathed	breathed	vvn	breathed	breathe	0
upon	upon	p-acp	upon	upon	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
other	other	j-jn	other	other	0
times	times	n2	times	time	0
.	.	.	.	.	0
)	)	)	)	)	1
To	To	p-acp	To	to	0
me	me	pno11	me	i	0
(	(	(	(	(	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
lie	lie	vvb	lie	lie	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
easie	easie	j	easy	easy	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
,	,	,	,	,	0
then	then	av	then	then	0
complain	complain	vvb	complain	complain	0
:	:	:	:	:	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
all	all	d	all	all	0
your	your	po22	your	your	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
)	)	)	)	)	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
lieth	lieth	vvz	lies	lie	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
,	,	,	,	,	0
been	been	vbn	been	be	0
stronger	stronger	jc	stronger	strong	0
,	,	,	,	,	0
then	then	cs	then	than	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
parations	parations	n2	parations	paration	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
disparaging	disparaging	vvg	disparaging	disparage	0
reflection	reflection	n1	reflection	reflection	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
offen	offen	vvb	offen	offen	0
∣	∣	sy	∣	∣	0
dours	dours	n2	dours	dour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
lift	lift	vvn	lift	lift	0
up	up	a-acp	up	up	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
thought	thought	n1	thought	thought	0
towards	towards	p-acp	towards	towards	0
this	this	d	this	this	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
logie	logie	n1	logie	logie	0
,	,	,	,	,	0
or	or	cc	or	or	0
explication	explication	n1	explication	explication	0
rather	rather	av-c	rather	rather	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
self	self	n1	self	self	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
so	so	av	so	so	0
tender	tender	j	tender	tender	0
am	am	vbm	am	be	0
I	I	pns11	I	i	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reputations	reputations	n2	reputations	reputation	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
mistaken	mistaken	vvn	mistaken	mistake	0
me	me	pno11	me	i	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
qualifie	qualifie	vvi	qualify	qualify	0
an	an	dt	and	a	0
hard	hard	j	hard	hard	0
action	action	n1	actium	action	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
soft	soft	j	soft	soft	0
expression	expression	n1	expression	expression	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
scarce	scarce	av-j	scarce	scarce	0
free	free	j	free	free	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
perusall	perusall	n1	perusal	perusal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Explication	Explication	n1	Explication	explication	0
,	,	,	,	,	0
lst	lst	crd	lst	lst	0
hereby	hereby	av	hereby	hereby	0
they	they	pns32	they	they	0
also	also	av	also	also	0
may	may	vmb	may	may	0
possibly	possibly	av-j	possibly	possible	0
suffer	suffer	vvi	suffer	suffer	0
.	.	.	.	.	1
Only	Only	j	Only	only	0
herein	herein	av	herein	herein	0
(	(	(	(	(	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
)	)	)	)	)	0
sorrow	sorrow	n1	sorrow	sorrow	0
fills	fills	vvz	fills	fill	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
look	look	vvb	look	look	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
as	as	c-acp	as	as	0
little	little	av-j	little	little	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
requiring	requiring	vvg	requiring	require	0
another	another	j-jn	another	another	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
humiliation	humiliation	n1	humiliation	humiliation	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
atonement	atonement	n1	atonement	atonement	0
;	;	;	;	;	0
viz.	viz.	n1	viz.	viz.	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
solemn	solemn	j	solemn	solemn	0
a	a	dt	a	a	0
fast	fast	n1	fast	fast	0
amongst	amongst	p-acp	among	among	0
professed	professed	j-vvn	professed	profess	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
Barrabbas	Barrabbas	np1	Barrabbas	Barrabbas	0
should	should	vmd	should	shall	0
again	again	av	again	again	0
be	be	vbi	be	be	0
released	released	vvn	released	release	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
crucified	crucified	vvd	crucified	crucify	0
;	;	;	;	;	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
Er	Er	zz	Er	er	0
∣	∣	sy	∣	∣	0
rours	rours	n1	rours	rours	0
and	and	cc	and	and	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
really	really	av-j	really	real	0
are	are	vbr	are	be	0
such	such	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
reign	reign	vvi	reign	reign	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
da	da	zz	da	da	0
∣	∣	sy	∣	∣	0
mage	mage	n1	mage	mage	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
(	(	(	(	(	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
distur	distur	n1	distur	distur	0
∣	∣	sy	∣	∣	0
bance	bance	n1	bance	bance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
)	)	)	)	)	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
dissembled	dissembled	vvn	dissembled	dissemble	0
,	,	,	,	,	0
and	and	cc	and	and	0
passed	passed	vvd	passed	pass	0
by	by	p-acp	by	by	0
;	;	;	;	;	0
sound	sound	j	found	sound	0
assertions	assertions	n2	assertions	assertion	0
,	,	,	,	,	0
and	and	cc	and	and	0
harmlesse	harmlesse	j	harmless	harmless	0
expressions	expressions	n2	expressions	expression	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
spread	spread	vvn	spread	spread	0
and	and	cc	and	and	0
arraigned	arraigned	vvn	arraigned	arraign	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
par	par	fw-la	par	par	0
∣	∣	sy	∣	∣	0
ticularly	ticularly	av-j	ticularly	ticular	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
great	great	j	great	great	0
Incentives	Incentives	n2-jn	Incentives	incentive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
displeasure	displeasure	n1	displeasure	displeasure	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
destructive	destructive	j	destructive	destructive	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
happinesse	happinesse	n1	happiness	happiness	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
conscious	conscious	j	conscious	conscious	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
least	least	ds	least	least	0
wrong	wrong	n-jn	wrong	wrong	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ever	ever	av	ever	ever	0
done	done	vdn	done	do	0
,	,	,	,	,	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
,	,	,	,	,	0
woman	woman	n1	woman	woman	0
,	,	,	,	,	0
or	or	cc	or	or	0
childe	childe	n1	child	child	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
word	word	n1	word	word	0
or	or	cc	or	or	0
deed	deed	n1	deed	deed	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
fusall	fusall	n1	fusall	fusall	0
of	of	pp-f	of	of	0
subjection	subjection	n1	subjection	subjection	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
just	just	j	just	just	0
Law	Law	n1	Law	law	0
or	or	cc	or	or	0
imposition	imposition	n1	imposition	imposition	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
:	:	:	:	:	0
if	if	cs	if	if	0
either	either	d	either	either	0
my	my	po11	my	my	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
or	or	cc	or	or	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
herein	herein	av	herein	herein	0
deceiveth	deceiveth	vvz	deceives	deceive	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
here	here	av	here	here	0
stand	stand	vvb	stand	stand	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
humbly	humbly	av-j	humbly	humble	0
offer	offer	vvb	offer	offer	0
my	my	po11	my	my	0
self	self	n1	self	self	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
or	or	cc	or	or	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
ever	ever	av	ever	ever	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
any	any	d	any	any	0
reasonable	reasonable	j	reasonable	reasonable	0
evidence	evidence	n1	evidence	evidence	0
or	or	cc	or	or	0
convi	convi	fw-la	convi	convi	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
,	,	,	,	,	0
either	either	d	either	either	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
writings	writings	n2	writings	write	0
,	,	,	,	,	0
or	or	cc	or	or	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
or	or	cc	or	or	0
Discourses	Discourses	n2	Discourses	discourse	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
uttered	uttered	vvn	uttered	utter	0
or	or	cc	or	or	0
asserted	asserted	vvn	asserted	assert	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
erroneous	erroneous	j	erroneous	erroneous	0
and	and	cc	and	and	0
unsound	unsound	j-u	unsound	sound	0
;	;	;	;	;	0
I	I	pns11	I	i	0
here	here	av	here	here	0
offer	offer	vvi	offer	offer	0
and	and	cc	and	and	0
submit	submit	vvi	submit	submit	0
my	my	po11	my	my	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
Houses	Houses	n2	Houses	house	0
shall	shall	vmb	shall	shall	0
appoint	appoint	vvi	appoint	appoint	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
more	more	av-dc	more	more	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
sacrifice	sacrifice	n1	sacrifice	sacrifice	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
servant	servant	n1	servant	servant	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
supposition	supposition	n1	supposition	supposition	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
Heaven	Heaven	n1	Heaven	heaven	0
..	..	..	..	..	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Truth	Truth	n1	Truth	truth	0
which	which	r-crq	which	which	0
sanctifieth	sanctifieth	vvz	sanctifieth	sanctifi	0
Joh.	Joh.	np1	Joh.	Joh.	1
17	17	crd	17	17	0
7.	7.	crd	7.	7.	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
errour	errour	n1	error	error	0
defileth	defileth	vvz	defileth	defile	0
Nec	Nec	fw-la	Nec	nec	0
quis	quis	fw-la	quis	quis	0
er	er	fw-la	er	er	0
∣	∣	sy	∣	∣	0
ror	ror	fw-la	ror	ror	0
turpitudi	turpitudi	fw-la	turpitudi	turpitudi	0
∣	∣	sy	∣	∣	0
ne	ne	fw-la	ne	ne	0
caret	caret	fw-la	caret	caret	0
.	.	.	.	.	1
Aug.	Aug.	np1	Aug.	Aug.	0
Labi	Labi	fw-la	Labi	labi	0
autem	autem	fw-la	autem	autem	0
,	,	,	,	,	0
errare	errare	fw-la	errare	errare	0
,	,	,	,	,	0
nescire	nescire	fw-la	nescire	nescire	0
decipi	decipi	fw-la	decipi	decipi	0
&	&	cc	&	and	0
tur	tur	fw-la	tur	tur	0
∣	∣	sy	∣	∣	0
pe	pe	zz	pe	pe	0
,	,	,	,	,	0
&	&	cc	&	and	0
inhone	inhone	vvd	inhone	inhone	0
∣	∣	sy	∣	∣	0
