MADAME	MADAME	n1	MADAME	madam	0
THE	THE	dt	THE	the	0
LORDS	LORDS	ng1	LORDS	lord	0
CREATION	CREATION	n1	CREATION	creation	0
OF	OF	pp-f	OF	of	0
THE	THE	dt	THE	the	0
WORLD	WORLD	n1	WORLD	world	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
vsed	vsed	vvn	used	use	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
with	with	p-acp	with	with	0
daylie	daylie	j	daily	daily	0
Prayer	Prayer	n1	Prayer	prayer	0
&	&	cc	&	and	0
Meditation	Meditation	n1	Meditation	meditation	0
,	,	,	,	,	0
that	that	cst	that	that	0
yee	yee	pn22	ye	you	0
might	might	vmd	might	may	0
neuer	neuer	av-x	never	never	0
want	want	vvi	want	want	0
matter	matter	n1	matter	matter	0
wherein	wherein	c-crq	wherein	wherein	0
yee	yee	pn22	ye	you	0
might	might	vmd	might	may	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Creator	Creator	n1	Creator	creator	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
perswasion	perswasion	n1	persuasion	persuasion	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
wise	wise	j	wise	wise	0
Proui	Proui	fw-fr	Proui	proui	0
∣	∣	sy	∣	∣	0
dence	dence	n1	dence	dence	0
reacheth	reacheth	vvz	reaches	reach	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
conseruatiō	conseruatiō	n1	conservation	conservation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Mercie	Mercie	n1	Mercy	mercy	0
and	and	cc	and	and	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
consummation	consummation	n1	consummation	consummation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Worlde	Worlde	n1	World	world	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
hath	hath	vhz	hath	have	0
your	your	po22	your	your	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fortable	fortable	j	fortable	fortable	0
entresse	entresse	n1	entress	entress	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lordes	Lordes	n2	Lords	lord	0
euerlasting	euerlasting	j	everlasting	everlasting	0
Decree	Decree	n1	Decree	decree	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ele	Ele	n1	Ele	eye	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
Calling	Calling	vvg	Calling	call	0
,	,	,	,	,	0
Iustification	Iustification	n1	Justification	justification	0
,	,	,	,	,	0
Sanctifica	Sanctifica	np1	Sanctifica	Sanctifica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
and	and	cc	and	and	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Saincts	Saincts	n2	Saints	saint	0
and	and	cc	and	and	0
elect	elect	vvi	elect	elect	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gels	gels	n2	gels	gel	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
euerlasting	euerlasting	j	everlasting	everlasting	0
sellowship	sellowship	n1	sellowship	sellowship	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
manie	manie	d	many	many	0
Ob	Ob	fw-la	Ob	ob	0
∣	∣	sy	∣	∣	0
ligations	ligations	n2	ligations	ligation	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Lordships	Lordships	ng1	Lordship's	lordship	0
fatherlie	fatherlie	j	fatherly	fatherly	0
care	care	n1	care	care	0
and	and	cc	and	and	0
patro	patro	n1	patron	patron	0
∣	∣	sy	∣	∣	0
cinie	cinie	n1	cinie	cinie	0
of	of	pp-f	of	of	0
mee	mee	pno11	me	i	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
mine	mine	po11	mine	my	0
affaies	affaies	n2	affaies	affay	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
smoothe	smoothe	vvi	smooth	smoothe	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
affection	affection	n1	affection	affection	0
which	which	r-crq	which	which	0
yee	yee	pn22	ye	you	0
carrie	carrie	vvb	carry	carry	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
in	in	p-acp	in	in	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
mitting	mitting	vvg	mitting	mit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
likewise	likewise	av	likewise	likewise	0
in	in	p-acp	in	in	0
vrging	vrging	vvg	urging	urge	0
that	that	cst	that	that	0
this	this	d	this	this	0
Benefite	Benefite	n1	Benefit	benefit	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
licke	licke	vvi	lick	lick	0
priuiledge	priuiledge	n1	privilege	privilege	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
common	common	j	common	common	0
affection	affection	n1	affection	affection	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
striue	striue	vvb	strive	strive	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
out	out	av	out	out	0
their	their	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
in	in	p-acp	in	in	0
feare	feare	n1	fear	fear	0
and	and	cc	and	and	0
trembling	trembling	j-vvg	trembling	tremble	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
make	make	vvb	make	make	0
their	their	po32	their	their	0
election	election	n1	election	election	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
duetie	duetie	n1	duty	duty	0
,	,	,	,	,	0
dedicated	dedicated	vvn	dedicated	dedicate	0
this	this	d	this	this	0
little	little	j	little	little	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
foorth	foorth	av	forth	forth	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Ladiships	Ladiships	ng1	Ladyships	ladyship	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
;	;	;	;	;	0
that	that	cst	that	that	0
the	the	dt	the	the	0
thankes	thankes	n2	thanks	thanks	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
paines	paines	n2	pains	pain	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
contriuing	contriuing	vvg	contriving	contrive	0
the	the	dt	the	the	0
same	same	d	same	same	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Ladiships	Ladiships	ng1	Ladyships	ladyship	0
priuate	priuate	j	private	private	0
vse	vse	n1	use	use	0
,	,	,	,	,	0
may	may	vmb	may	may	0
redound	redound	vvi	redound	redound	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
dame	dame	n1	dame	dame	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
as	as	c-acp	as	as	0
manie	manie	d	many	many	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
the	the	dt	the	the	0
benefite	benefite	n1	benefit	benefit	0
thereof	thereof	av	thereof	thereof	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
information	information	n1	information	information	0
,	,	,	,	,	0
and	and	cc	and	and	0
stirring	stirring	vvg	stirring	stir	0
vp	vp	a-acp	up	up	0
vnto	vnto	p-acp	unto	unto	0
anie	anie	d	any	any	0
duetie	duetie	n1	duty	duty	0
of	of	pp-f	of	of	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
neither	neither	av-dx	neither	neither	0
stand	stand	vvi	stand	stand	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Profession	Profession	n1	Profession	profession	0
&	&	cc	&	and	0
your	your	po22	your	your	0
Ladiships	Ladiships	ng1	Ladyships	ladyship	0
sinceritie	sinceritie	n1	sincerity	sincerity	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
superlatiue	superlatiue	j	superlative	superlative	0
dig	dig	vvb	dig	dig	0
∣	∣	sy	∣	∣	0
nitie	nitie	n1	nitie	nitie	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
subject	subject	n-jn	subject	subject	0
to	to	p-acp	to	to	0
pol	pol	fw-la	pol	pol	0
∣	∣	sy	∣	∣	0
lute	lute	n1	lute	lute	0
the	the	cs	the	than	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
intising	intising	j-vvg	enticing	entice	0
wordes	wordes	n2	words	word	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
wisedome	wisedome	n1	wisdom	wisdom	0
:	:	:	:	:	0
knowing	knowing	vvg	knowing	know	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
delight	delight	n1	delight	delight	0
in	in	p-acp	in	in	0
assentation	assentation	n1	assentation	assentation	0
and	and	cc	and	and	0
flattering	flattering	j-vvg	flattering	flatter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
affectation	affectation	n1	affectation	affectation	0
of	of	pp-f	of	of	0
salfe	salfe	n1	salfe	self	0
and	and	cc	and	and	0
vnde	vnde	fw-la	vnde	unde	0
∣	∣	sy	∣	∣	0
serued	serued	vvd	served	serve	0
praise	praise	n1	praise	praise	0
;	;	;	;	;	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
contented	contented	vvn	contented	content	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
commende	commende	vvi	commend	commend	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Ladi	Ladi	n1	Ladi	lady	0
¦	¦	sy	¦	¦	0
ship	ship	n1	ship	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Sainctes	Sainctes	n2	Saints	saint	0
,	,	,	,	,	0
the	the	dt	the	the	0
constant	constant	j	constant	constant	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fayth	Fayth	n1	Faith	faith	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
reaped	reaped	vvn	reaped	reap	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
and	and	cc	and	and	0
medita	medita	fw-la	medita	medita	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Prayer	Prayer	n1	Prayer	prayer	0
and	and	cc	and	and	0
thankesgiuing	thankesgiuing	n1	thanksgiving	thanksgiving	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
happie	happie	j	happy	happy	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
wish	wish	vvi	wish	wish	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
di	di	fw-it	di	di	0
∣	∣	sy	∣	∣	0
stinction	stinction	n1	stinction	stinction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
to	to	p-acp	to	to	0
seuerall	seuerall	j	several	several	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
superstitiouslie	superstitiouslie	av-j	superstitiously	superstitious	0
tied	tied	vvn	tied	tie	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
particulars	particulars	n2-jn	particulars	particular	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Creation	Creation	n1	Creation	creation	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
Eyes	Eyes	n2	Eyes	eye	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
Gar	Gar	uh	Gar	gar	0
∣	∣	sy	∣	∣	0
den	den	n1	den	den	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
yee	yee	pn22	ye	you	0
should	should	vmd	should	shall	0
beholde	beholde	vvi	behold	behold	0
the	the	dt	the	the	0
beautie	beautie	n1	beauty	beauty	0
,	,	,	,	,	0
and	and	cc	and	and	0
smell	smell	vvb	smell	smell	0
the	the	dt	the	the	0
fragrant	fragrant	j	fragrant	fragrant	0
Odours	Odours	n2	Odours	odour	0
together	together	av	together	together	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
heerewithall	heerewithall	av	herewithal	herewithal	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
the	the	dt	the	the	0
Lordes	Lordes	n2	Lords	lord	0
gracious	gracious	j	gracious	gracious	0
Majestie	Majestie	n1	Majesty	majesty	0
)	)	)	)	)	0
yee	yee	pn22	ye	you	0
may	may	vmb	may	may	0
resent	resent	vvi	resent	resend	0
the	the	dt	the	the	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
power	power	n1	power	power	0
and	and	cc	and	and	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Crea	Crea	np1	Crea	Crea	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
euerie	euerie	d	every	every	0
creature	creature	n1	creature	creature	0
vpon	vpon	p-acp	upon	upon	0
its	its	po31	its	its	0
owne	owne	d	own	own	0
day	day	n1	day	day	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
.	.	.	.	.	1
So	So	np1	So	So	0
wishing	wishing	vvg	wishing	wish	0
the	the	dt	the	the	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ercises	ercises	n2	ercises	ercise	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
mine	mine	po11	mine	my	0
affe	affe	n1	affe	ass	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
,	,	,	,	,	0
and	and	cc	and	and	0
intention	intention	n1	intention	intention	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
profit	profit	n1	profit	profit	0
and	and	cc	and	and	0
progresse	progresse	n1	progress	progress	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
godli	godli	j	godly	godly	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
your	your	po22	your	your	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
diship	diship	n1	diship	diship	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
your	your	po22	your	your	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
hopefull	hopefull	j	hopeful	hopeful	0
Sonne	Sonne	n1	Son	son	0
Lorde	Lorde	n1	Lord	lord	0
CHARLS	CHARLS	np1	CHARLS	Charles	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Prosperitie	Prosperitie	n1	Prosperity	prosperity	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
euerlasting	euerlasting	j	everlasting	everlasting	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Life	Life	n1	Life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
.	.	.	.	.	1
