ALthough	ALthough	cs	ALthough	although	0
bestowe	bestowe	vvi	bestow	bestow	0
it	it	pn31	it	it	0
abroade	abroade	av	abroad	abroad	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
indigent	indigent	j	indigent	indigent	0
and	and	cc	and	and	0
néedy	néedy	j	needy	needy	0
,	,	,	,	,	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
ced	ced	vvn	ced	ce	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fruitefulnesse	fruitefulnesse	n1	fruitfulness	fruitfulness	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
necessitye	necessitye	n1	necessity	necessity	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
pore	pore	j	poor	poor	0
and	and	cc	and	and	0
needy	needy	j	needy	needy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
eyther	eyther	av-d	either	either	0
for	for	p-acp	for	for	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
instructions	instructions	n2	instructions	instruction	0
,	,	,	,	,	0
otherwyse	otherwyse	av	otherwise	otherwise	0
for	for	p-acp	for	for	0
wante	wante	n1	want	want	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
good	good	j	good	good	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
are	are	vbr	are	be	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
fall	fall	vvi	fallen	fall	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	dc	more	more	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
pittie	pittie	n1	pity	pity	0
,	,	,	,	,	0
headlong	headlong	av-j	headlong	headlong	0
into	into	p-acp	into	into	0
so	so	av	so	so	0
many	many	d	many	many	0
daungers	daungers	n2	dangers	danger	0
,	,	,	,	,	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
rils	rils	n2	rills	rill	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
innumerable	innumerable	j	innumerable	innumerable	0
,	,	,	,	,	0
&	&	cc	&	and	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
most	most	av-ds	most	most	0
wholsom	wholsom	j	wholesome	wholesome	0
and	and	cc	and	and	0
conuenient	conuenient	j	convenient	convenient	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
al	al	d	all	all	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
take	take	vvi	take	take	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
stewardship	stewardship	n1	stewardship	stewardship	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Captayne	Captayne	n1	Captain	captain	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
Souldyers	Souldyers	n2	Soldiers	soldier	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
care	care	n1	care	care	0
&	&	cc	&	and	0
regard	regard	n1	regard	regard	0
.	.	.	.	.	1
And	And	np1	And	And	0
séeing	séeing	vvg	seeing	see	0
that	that	cst	that	that	0
Agapetus	Agapetus	np1	Agapetus	Agapetus	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
abashed	abashed	vvn	abashed	abash	0
to	to	pc-acp	to	to	0
wryte	wryte	vvi	write	write	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Empe	Empe	n1	Empe	empe	0
∣	∣	sy	∣	∣	0
rour	rour	n1	rour	rour	0
Iustinian	Iustinian	np1	Iustinian	Justinian	0
:	:	:	:	:	0
and	and	cc	and	and	0
dyuers	dyuers	j	dyuers	diverse	0
others	others	n2-jn	others	other	0
without	without	p-acp	without	without	0
feare	feare	n1	fear	fear	0
hath	hath	vhz	hath	have	0
written	written	vvn	written	write	0
vnto	vnto	p-acp	unto	unto	0
Kinges	Kinges	n2	Kings	king	0
,	,	,	,	,	0
Noble	Noble	j	Noble	noble	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
blame	blame	vvi	blame	blame	0
,	,	,	,	,	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
dicate	dicate	vvb	dicate	dicate	0
this	this	d	this	this	0
my	my	po11	my	my	0
Haruest	Haruest	n1	Harvest	harvest	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Worships	Worships	n2	Worships	worship	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
instructoures	instructoures	n2	instructoures	instructoure	0
,	,	,	,	,	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
sheapheardes	sheapheardes	n2	shepherds	shepherd	0
ouer	ouer	p-acp	over	over	0
a	a	dt	a	a	0
great	great	j	great	great	0
Flock	Flock	vvb	Flock	flock	0
of	of	pp-f	of	of	0
shéepe	shéepe	n1	sheep	sheep	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
carefull	carefull	j	careful	careful	0
myndes	myndes	n2	minds	mind	0
is	is	vbz	is	be	0
ouer	ouer	p-acp	over	over	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Henne	Henne	n1	Hen	hen	0
is	is	vbz	is	be	0
ouer	ouer	p-acp	over	over	0
her	her	po31	her	her	0
Chickens	Chickens	n2	Chickens	chicken	0
,	,	,	,	,	0
your	your	po22	your	your	0
Worshippes	Worshippes	ng1	Worships	worship	0
good	good	j	good	good	0
willes	willes	n2	wills	will	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
withdrawne	withdrawne	vvn	withdrawn	withdraw	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
plucke	plucke	vvi	pluck	pluck	0
and	and	cc	and	and	0
roote	roote	vvi	root	root	0
out	out	av	out	out	0
Vice	Vice	n1	Vice	vice	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
extoll	extoll	vvi	extol	extol	0
right	right	j-jn	right	right	0
,	,	,	,	,	0
equitie	equitie	n1	equity	equity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
lyke	lyke	av-j	like	like	0
maner	maner	n1	manner	manner	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
wysh	wysh	vvi	wish	wish	0
that	that	cst	that	that	0
those	those	d	those	those	0
Souldyors	Souldyors	n2	Souldyors	souldyor	0
or	or	cc	or	or	0
Flocke	Flocke	n1	Flock	flock	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
vnderneath	vnderneath	p-acp	underneath	underneath	0
your	your	po22	your	your	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thoritye	thoritye	n1	thoritye	thoritye	0
,	,	,	,	,	0
would	would	vmd	would	will	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
commaundements	commaundements	n2	commandments	commandment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
postle	postle	n1	postle	postle	0
:	:	:	:	:	0
Omnis	Omnis	fw-la	Omnis	omnis	0
anima	anima	fw-la	anima	anima	0
potestatibus	potestatibus	fw-mi	potestatibus	potestatibus	0
supereminētibus	supereminētibus	fw-la	supereminētibus	supereminētibus	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
dita	dita	fw-la	dita	dita	0
Rom.	Rom.	np1	Rom.	Rom.	1
13.	13.	crd	13.	13.	0
sit	sit	vvb	fit	sit	0
.	.	.	.	.	1
Nō	Nō	np1	Nō	Nō	0
enim	enim	fw-la	enim	enim	0
est	est	fw-la	est	est	0
potestas	potestas	fw-la	potestas	potestas	0
nisi	nisi	fw-la	nisi	nisi	0
a	a	fw-fr	a	a	0
Deo.	Deo.	np1	Deo.	Deo.	0
Let	Let	vvb	Let	let	0
euery	euery	d	every	every	0
soule	soule	n1	soul	soul	0
submit	submit	vvi	submit	submit	0
himself	himself	px31	himself	himself	0
vnto	vnto	p-acp	unto	unto	0
ye	ye	pn22	you	you	0
authority	authority	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
higher	higher	jc	higher	high	0
powers	powers	n2	powers	power	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
power	power	n1	power	power	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
all	all	d	all	all	0
powers	powers	n2	powers	power	0
are	are	vbr	are	be	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dayned	dayned	vvd	deigned	deign	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
therefore	therefore	av	therefore	therefore	0
resysteth	resysteth	vvz	resisteth	resist	0
power	power	n1	power	power	0
,	,	,	,	,	0
resisteth	resisteth	vvz	resisteth	resist	0
the	the	dt	the	the	0
ordynaunce	ordynaunce	n1	ordinance	ordinance	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
resiste	resiste	vvi	resist	resist	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
to	to	p-acp	to	to	0
themselues	themselues	px32	themselves	themselves	0
damnation	damnation	n1	damnation	damnation	0
.	.	.	.	.	1
S.	S.	np1	S.	S.	0
Peeter	Peeter	np1	Peeter	Peter	0
also	also	av	also	also	0
1.	1.	crd	1.	1.	1
Peter	Peter	np1	Peter	Peter	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
exhorteth	exhorteth	vvz	exhorteth	exhort	0
&	&	cc	&	and	0
commandeth	commandeth	vvz	commands	command	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
humayn	humayn	j	human	human	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
Siue	Siue	fw-la	Siue	siue	0
regi	regi	fw-la	regi	regi	0
tanquam	tanquam	fw-la	tanquam	tanquam	0
precellenti	precellenti	fw-la	precellenti	precellenti	0
siue	siue	fw-la	siue	siue	0
presidibus	presidibus	fw-la	presidibus	presidibus	0
.	.	.	.	.	1
Whether	Whether	cs	Whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
head	head	n1	head	head	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
vnto	vnto	p-acp	unto	unto	0
Rulers	Rulers	n2	Rulers	ruler	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sent	sent	vvn	sent	send	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
punishment	punishment	n1	punishment	punishment	0
of	of	pp-f	of	of	0
euill	euill	j-jn	evil	evil	0
doers	doers	n2	doers	doer	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
lawde	lawde	n1	laud	laud	0
and	and	cc	and	and	0
prayse	prayse	n1	praise	praise	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
well	well	av	well	well	0
.	.	.	.	.	1
Further	Further	av-jc	Further	further	0
,	,	,	,	,	0
the	the	dt	the	the	0
wyse	wyse	j	wise	wise	0
man	man	n1	man	man	0
Cato	Cato	np1	Cato	Cato	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
Da	Da	n1	Dam	dam	0
locum	locum	fw-la	locum	locum	0
maioribus	maioribus	fw-la	maioribus	maioribus	0
.	.	.	.	.	1
He	He	pns31	He	he	0
willeth	willeth	vvz	wills	will	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
place	place	n1	place	place	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Cato	Cato	np1	Cato	Cato	0
.	.	.	.	.	1
Elders	Elders	np1	Elders	Elders	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
lyke	lyke	av-j	like	like	0
manner	manner	n1	manner	manner	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
aunciente	aunciente	j	ancient	ancient	0
and	and	cc	and	and	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
creete	creete	zz	creete	creete	0
,	,	,	,	,	0
men	men	n2	men	man	0
growen	growen	vvn	grown	grow	0
in	in	p-acp	in	in	0
age	age	n1	age	age	0
,	,	,	,	,	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
Authoritie	Authoritie	n1	Authority	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
boue	boue	p-acp	above	above	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
ought	ought	vmd	ought	ought	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
behaue	behaue	vvi	behave	behave	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
Math.	Math.	np1	Math.	Math.	1
5.	5.	crd	5.	5.	0
both	both	d	both	both	0
your	your	po22	your	your	0
workes	workes	n2	works	work	0
and	and	cc	and	and	0
wordes	wordes	n2	words	word	0
may	may	vmb	may	may	0
so	so	av	so	so	0
shyne	shyne	vvi	shine	shine	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
glorifye	glorifye	vvi	glorify	glorify	0
the	the	dt	the	the	0
father	father	n1	father	father	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
.	.	.	.	.	1
Godlynes	Godlynes	n1	Godliness	godliness	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
moste	moste	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imbraced	imbraced	vvn	embraced	embrace	0
,	,	,	,	,	0
and	and	cc	and	and	0
practysed	practysed	vvd	practised	practise	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
and	and	cc	and	and	0
yong	yong	j	young	young	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
bringeth	bringeth	vvz	brings	bring	0
as	as	p-acp	as	as	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
sayth	sayth	vvz	say	say	0
by	by	p-acp	by	by	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
euerlasting	euerlasting	j	everlasting	everlasting	0
lyfe	lyfe	n1	life	life	0
.	.	.	.	.	1
Especially	Especially	av-j	Especially	especial	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	1
Ecclesiast	Ecclesiast	n1	Ecclesiast	ecclesiast	0
.	.	.	.	.	0
more	more	dc	more	more	0
comely	comely	j	comely	comely	0
for	for	p-acp	for	for	0
olde	olde	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
departure	departure	n1	departure	departure	0
from	from	p-acp	from	from	0
thys	thys	d	this	this	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sydering	sydering	j	sydering	sydering	0
and	and	cc	and	and	0
meditation	meditation	n1	meditation	meditation	0
of	of	pp-f	of	of	0
heuenly	heuenly	j	heavenly	heavenly	0
things	things	n2	things	thing	0
.	.	.	.	.	1
Age	Age	n1	Age	age	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
reuerend	reuerend	j-jn	reverend	reverend	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
accoūted	accoūted	vvn	accounted	account	0
by	by	p-acp	by	by	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
num	num	fw-la	num	num	0
∣	∣	sy	∣	∣	0
ber	ber	zz	ber	ber	0
of	of	pp-f	of	of	0
yeres	yeres	n2	years	year	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
ye	ye	pn22	you	you	0
wyt	wyt	n1	wit	wit	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
hore	hore	j	hoar	hoar	0
heyres	heyres	n2	heirs	heir	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
old	old	j	old	old	0
age	age	n1	age	age	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
very	very	j	very	very	0
age	age	n1	age	age	0
is	is	vbz	is	be	0
ye	ye	dt	the	the	0
life	life	n1	life	life	0
vncorrupted	vncorrupted	j	uncorrupted	uncorrupt	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
séemely	séemely	j	seemly	seemly	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
whyte	whyte	j-jn	white	white	0
head	head	n1	head	head	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
old	old	j	old	old	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
counsaile	counsaile	n1	counsel	counsel	0
?	?	?	?	?	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
reprochful	reprochful	j	reproachful	reproachful	0
,	,	,	,	,	0
sayth	sayth	vvz	say	say	0
Seneca	Seneca	np1	Seneca	Seneca	0
,	,	,	,	,	0
than	than	cs	than	than	0
Seneca	Seneca	np1	Seneca	Seneca	0
.	.	.	.	.	0
an	an	dt	and	a	0
old	old	j	old	old	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
none	none	pix	none	none	0
other	other	j-jn	other	other	0
argument	argument	n1	argument	argument	0
to	to	pc-acp	to	to	0
proue	proue	vvi	prove	prove	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
lyued	lyued	vvd	lived	live	0
long	long	av-j	long	long	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
his	his	po31	his	his	0
yeares	yeares	n2	years	year	0
.	.	.	.	.	1
S.	S.	np1	S.	S.	0
Paule	Paule	np1	Paule	Paul	0
Titus	Titus	np1	Titus	Titus	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
requyreth	requyreth	vvz	requireth	require	0
the	the	dt	the	the	0
Eldermen	Eldermen	n2	Aldermen	alderman	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
sage	sage	j-jn	sage	sage	0
,	,	,	,	,	0
discréete	discréete	j	discreet	discreet	0
,	,	,	,	,	0
and	and	cc	and	and	0
sound	sound	vvi	found	sound	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fayth	fayth	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
sage	sage	j-jn	sage	sage	0
and	and	cc	and	and	0
and	and	cc	and	and	0
graue	graue	n1	graven	grave	0
.	.	.	.	.	1
That	That	cst	That	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
neyther	neyther	dx	neither	neither	0
in	in	p-acp	in	in	0
countenaunce	countenaunce	n1	countenance	countenance	0
,	,	,	,	,	0
gestures	gestures	n2	gestures	gesture	0
,	,	,	,	,	0
words	words	n2	words	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
behauyour	behauyour	n1	behauyour	behauyour	0
,	,	,	,	,	0
