Dear	Dear	j-jn	Dear	dear	0
ons	ons	pp-f|pno12	ons	of|we	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
What	What	r-crq	What	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
intreat	intreat	vvi	entreat	entreat	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
entertaine	entertaine	vvi	entertain	entertain	0
and	and	cc	and	and	0
accept	accept	vvi	accept	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
abroad	abroad	av	abroad	abroad	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
wander	wander	vvi	wander	wander	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
and	and	cc	and	and	0
no	no	dx	no	no	0
man	man	n1	man	man	0
own	own	vvi	own	own	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
sheltred	sheltred	vvn	sheltered	shelter	0
and	and	cc	and	and	0
received	received	vvn	received	receive	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kind	kind	j	kind	kind	0
embra	embra	fw-la	embra	embra	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
patronage	patronage	n1	patronage	patronage	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
informe	informe	vvi	inform	inform	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
ambition	ambition	n1	ambition	ambition	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
you	you	pn22	you	you	0
was	was	vbds	was	be	0
real	real	j	real	real	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
,	,	,	,	,	0
though	though	cs	though	though	0
this	this	d	this	this	0
short	short	j	short	short	0
Enchiridion	Enchiridion	np1	Enchiridion	Enchiridion	0
be	be	vbb	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
rude	rude	j	rude	rude	0
draught	draught	n1	draught	draught	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
ambition	ambition	n1	ambition	ambition	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
(	(	(	(	(	0
my	my	po11	my	my	0
dear	dear	j-jn	dear	dear	0
Friends	Friends	n2	Friends	friend	0
and	and	cc	and	and	0
Flock	Flock	vvb	Flock	flock	0
)	)	)	)	)	0
dilate	dilate	vvi	dilate	dilate	0
,	,	,	,	,	0
or	or	cc	or	or	0
digresse	digresse	vvi	digress	digress	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
am	am	vbm	am	be	0
∣	∣	sy	∣	∣	0
plifying	plifying	j-vvg	plifying	plify	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
seriousness	seriousness	n1	seriousness	seriousness	0
,	,	,	,	,	0
profoundness	profoundness	n1	profoundness	profoundness	0
,	,	,	,	,	0
necessity	necessity	n1	necessity	necessity	0
and	and	cc	and	and	0
sutableness	sutableness	n1	suitableness	suitableness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
argument	argument	n1	argument	argument	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Eternity	Eternity	n1	Eternity	eternity	0
;	;	;	;	;	0
lest	lest	cs	lest	lest	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
anticipate	anticipate	vvi	anticipate	anticipate	0
and	and	cc	and	and	0
forestall	forestall	vvi	forestall	forestall	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvi	leave	leave	0
the	the	dt	the	the	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
hearsall	hearsall	n1	hearsall	hearsall	0
and	and	cc	and	and	0
repetition	repetition	n1	repetition	repetition	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
let	let	vvb	let	let	0
not	not	xx	not	not	0
this	this	d	this	this	0
suggestion	suggestion	n1	suggestion	suggestion	0
be	be	vbi	be	be	0
troublesome	troublesome	j	troublesome	troublesome	0
and	and	cc	and	and	0
unwel	unwel	n1	unwell	unwell	0
∣	∣	sy	∣	∣	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
mind	mind	vvb	mind	mind	0
you	you	pn22	you	you	0
that	that	d	that	that	0
Eternity	Eternity	n1	Eternity	eternity	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
hopes	hopes	n2	hope's	hope	0
,	,	,	,	,	0
the	the	dt	the	the	0
stage	stage	n1	stage	stage	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
the	the	dt	the	the	0
shoar	shoar	n1	shore	shore	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
the	the	dt	the	the	0
reward	reward	n1	reward	reward	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
consummation	consummation	n1	consummation	consummation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
our	our	po12	our	our	0
happiness	happiness	n1	happiness	happiness	0
.	.	.	.	.	1
Man	Man	n1	Man	man	0
himselfe	himselfe	px31	himself	himself	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
created	created	vvn	created	create	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Cottage	Cottage	n1	Cottage	cottage	0
made	made	vvd	made	make	0
up	up	a-acp	up	up	0
of	of	pp-f	of	of	0
lime	lime	n1	lime	lime	0
and	and	cc	and	and	0
hair	hair	n1	hair	hair	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
mud	mud	n1	mud	mud	0
and	and	cc	and	and	0
dirt	dirt	n1	dirt	dirt	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fix	fix	vvi	fix	fix	0
his	his	po31	his	his	0
thoughts	thoughts	n2	thoughts	thought	0
or	or	cc	or	or	0
hopes	hopes	n2	hope's	hope	0
upon	upon	p-acp	upon	upon	0
fading	fading	vvg	fading	fade	0
and	and	cc	and	and	0
fainting	fainting	j-vvg	fainting	faint	0
enjoyments	enjoyments	n2	enjoyments	enjoyment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
inhabitant	inhabitant	n1	inhabitant	inhabitant	0
of	of	pp-f	of	of	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
sidentiary	sidentiary	n1	sidentiary	sidentiary	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
where	where	c-crq	where	where	0
Eternity	Eternity	n1	Eternity	eternity	0
keeps	keeps	vvz	keeps	keep	0
the	the	dt	the	the	0
doore	doore	n1	door	door	0
.	.	.	.	.	1
The	The	dt	The	the	0
great	great	j	great	great	0
Creatour	Creatour	n1	Creator	creator	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
is	is	vbz	is	be	0
Mans	Mans	ng1	men	man	0
only	only	j	only	only	0
fit	fit	j	fit	fit	0
companion	companion	n1	companion	companion	0
,	,	,	,	,	0
and	and	cc	and	and	0
Eternity	Eternity	n1	Eternity	eternity	0
is	is	vbz	is	be	0
essentiall	essentiall	j	essential	essential	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
Deus	Deus	fw-la	Deus	deus	0
aeternus	aeternus	fw-la	aeternus	aeternus	0
&	&	cc	&	and	0
immutabilis	immutabilis	fw-la	immutabilis	immutabilis	0
;	;	;	;	;	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
forts	forts	n2	forts	fort	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
souls	souls	n2	souls	soul	0
onely	onely	av-j	only	only	0
refreshments	refreshments	n2	refreshments	refreshment	0
,	,	,	,	,	0
and	and	cc	and	and	0
everlastingness	everlastingness	n1	everlastingness	everlastingness	0
is	is	vbz	is	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tailed	tailed	vvn	tailed	tail	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
14.	14.	crd	14.	14.	0
16.	16.	crd	16.	16.	1
Nay	Nay	uh-x	Nay	nay	0
the	the	dt	the	the	0
soul	soul	n1	soul	soul	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
mans	mans	ng1	men	man	0
nobler	nobler	jc	nobler	noble	0
and	and	cc	and	and	0
better	better	jc	better	better	0
part	part	n1	part	part	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
life	life	n1	life	life	0
incorporate	incorporate	j	incorporate	incorporate	0
,	,	,	,	,	0
and	and	cc	and	and	0
activi	activi	fw-la	activi	activi	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
wrapt	wrapt	vvn	wrapped	wrap	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
winding	winding	j-vvg	winding	wind	0
∣	∣	sy	∣	∣	0
sheet	sheet	n1	sheet	sheet	0
of	of	pp-f	of	of	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
is	is	vbz	is	be	0
immortall	immortall	j	immortal	immortal	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
being	being	vbg	being	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
onely	onely	av-j	only	only	0
rests	rests	vvz	rests	rest	0
satisfyed	satisfyed	vvn	satisfied	satisfy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
attain	attain	vvi	attain	attain	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
Psal.	Psal.	np1	Psal.	Psal.	1
17.	17.	crd	17.	17.	0
15.	15.	crd	15.	15.	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
Eter	Eter	n1	Eater	eater	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
my	my	po11	my	my	0
endeared	endeared	vvd	endeared	endure	0
and	and	cc	and	and	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
speaks	speaks	vvz	speaks	speak	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thess.	Thess.	np1	Thess.	Thess.	1
2.	2.	crd	2.	2.	0
20.	20.	crd	20.	20.	1
My	My	po11	My	my	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
my	my	po11	my	my	0
joy	joy	n1	joy	joy	0
)	)	)	)	)	0
seem	seem	vvb	seem	seem	0
a	a	dt	a	a	0
tedious	tedious	j	tedious	tedious	0
impertinency	impertinency	n1	impertinency	impertinency	0
,	,	,	,	,	0
or	or	cc	or	or	0
long	long	j	long	long	0
digression	digression	n1	digression	digression	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fasten	fasten	vvi	fasten	fasten	0
your	your	po22	your	your	0
thoughts	thoughts	n2	thoughts	thought	0
on	on	p-acp	on	on	0
Eter	Eter	n1	Eater	eater	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
:	:	:	:	:	0
It	It	pn31	It	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
importunate	importunate	j	importunate	importunate	0
prayer	prayer	n1	prayer	prayer	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
)	)	)	)	)	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
blesse	blesse	vvi	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
few	few	d	few	few	0
hints	hints	n2	hints	hint	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Eternity	Eternity	n1	Eternity	eternity	0
;	;	;	;	;	0
Who	Who	r-crq	Who	who	0
Eccles.	Eccles.	np1	Eccles.	Eccles.	1
12.	12.	crd	12.	12.	0
11.	11.	crd	11.	11.	0
knowes	knowes	vvz	knows	know	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
word	word	n1	word	word	0
in	in	p-acp	in	in	0
season	season	n1	season	season	0
,	,	,	,	,	0
if	if	cs	if	if	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
naile	naile	n1	nail	nail	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
struck	struck	vvn	struck	strike	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
head	head	n1	head	head	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Assem	Assem	fw-la	Assem	assem	0
∣	∣	sy	∣	∣	0
blies	blies	n2	blies	bly	0
,	,	,	,	,	0
may	may	vmb	may	may	0
produce	produce	vvi	produce	produce	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
ingenuous	ingenuous	j	ingenuous	ingenuous	0
and	and	cc	and	and	0
serious	serious	j	serious	serious	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
gregation	gregation	n1	gregation	gregation	0
?	?	?	?	?	1
Only	Only	j	Only	only	0
let	let	vvb	let	let	0
Pray	Pray	vvb	Pray	pray	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
usher	usher	n1	usher	usher	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
accom	accom	uh-jn	accom	accom	0
∣	∣	sy	∣	∣	0
pany	pany	vvb	pany	pany	0
your	your	po22	your	your	0
Meditations	Meditations	n2	Meditations	meditation	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Subject	Subject	j-jn	Subject	subject	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
leave	leave	vvi	leave	leave	0
both	both	d	both	both	0
the	the	dt	the	the	0
Treatise	Treatise	n1	Treatise	treatise	0
and	and	cc	and	and	0
You	You	pn22	You	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
intreat	intreat	vvi	entreat	entreat	0
the	the	dt	the	the	0
God	God	n1	God	god	0
Psal.	Psal.	np1	Psal.	Psal.	1
65.	65.	crd	65.	65.	0
2.	2.	crd	2.	2.	0
that	that	cst	that	that	0
heareth	heareth	vvz	hears	hear	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
line	line	n1	line	line	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
written	written	vvn	written	write	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
diamond	diamond	n1	diamond	diamond	0
,	,	,	,	,	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
rest	rest	vvi	rest	rest	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pecting	pecting	vvg	pecting	pect	0
the	the	dt	the	the	0
longed	longed	j-vvn	longed	long	0
for	for	p-acp	for	for	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
inconsidera	inconsidera	fw-la	inconsidera	inconsidera	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
beg	beg	vvi	beg	beg	0
that	that	cst	that	that	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
would	would	vmd	would	will	0
enliven	enliven	vvi	enliven	enliven	0
and	and	cc	and	and	0
enrich	enrich	vvi	enrich	enrich	0
every	every	d	every	every	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
contained	contained	vvd	contained	contain	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
this	this	d	this	this	0
poor	poor	j	poor	poor	0
Tract	Tract	n1	Tract	tract	0
of	of	pp-f	of	of	0
Eternity	Eternity	n1	Eternity	eternity	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
duce	duce	fw-la	duce	duce	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
landing	landing	n-vvg	landing	land	0
of	of	pp-f	of	of	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
precious	precious	j	precious	precious	0
soules	soules	n2	souls	soul	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
welfare	welfare	n1	welfare	welfare	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
crown	crown	n1	crown	crown	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
both	both	d	both	both	0
here	here	av	here	here	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
,	,	,	,	,	0
steddy	steddy	j	steady	steady	0
,	,	,	,	,	0
and	and	cc	and	and	0
joy	joy	vvb	joy	joy	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
eternity	eternity	n1	eternity	eternity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
tain	tain	vvb	tain	tain	0
you	you	pn22	you	you	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endevoured	endevoured	vvd	endeavoured	endeavour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
my	my	po11	my	my	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
