ALthough	ALthough	cs	ALthough	although	0
exceding	exceding	j-vvg	exceeding	exceed	0
great	great	j	great	great	0
gentlenes	gentlenes	n1	gentleness	gentleness	0
,	,	,	,	,	0
whych	whych	r-crq	which	which	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
very	very	j	very	very	0
youthe	youthe	n1	youth	youth	0
ye	ye	pn22	you	you	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
boundauntly	boundauntly	av-j	boundauntly	boundaunt	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
declared	declared	vvn	declared	declare	0
,	,	,	,	,	0
(	(	(	(	(	0
whiche	whiche	r-crq	which	which	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
inheritaunce	inheritaunce	n1	inheritance	inheritance	0
claime	claime	vvi	claim	claim	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
auncetors	auncetors	n2	ancestors	ancestor	0
,	,	,	,	,	0
)	)	)	)	)	0
and	and	cc	and	and	0
also	also	av	also	also	0
the	the	dt	the	the	0
no	no	dx	no	no	0
small	small	j	small	small	0
fauoure	fauoure	n1	favour	favour	0
and	and	cc	and	and	0
zeale	zeale	n1	zeal	zeal	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tinually	tinually	av-j	tinually	tinual	0
haue	haue	vhi	have	have	0
professed	professed	vvn	professed	profess	0
towardes	towardes	p-acp	towards	towards	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
in	in	p-acp	in	in	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
am	am	vbm	am	be	0
able	able	j	able	able	0
not	not	xx	not	not	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
to	to	pc-acp	to	to	0
testify	testify	vvi	testify	testify	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
profyted	profyted	vvn	profited	profit	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
omitting	omitting	vvg	omitting	omit	0
here	here	av	here	here	0
,	,	,	,	,	0
your	your	po22	your	your	0
diligent	diligent	j	diligent	diligent	0
studye	studye	n1	study	study	0
employed	employed	vvn	employed	employ	0
at	at	p-acp	at	at	0
Oxford	Oxford	np1	Oxford	Oxford	0
,	,	,	,	,	0
whyche	whyche	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
diuers	diuers	j	diverse	diverse	0
not	not	xx	not	not	0
vnknowen	vnknowen	j	unknown	unknown	0
,	,	,	,	,	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
doo	doo	vdi	do	do	0
well	well	av	well	well	0
remember	remember	vvi	remember	remember	0
that	that	cst	that	that	0
longe	longe	av-j	long	long	0
tyme	tyme	n1	time	time	0
before	before	p-acp	before	before	0
that	that	d	that	that	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
had	had	vhd	had	have	0
attayned	attayned	vvd	attained	attain	0
the	the	dt	the	the	0
Laten	Laten	njp	Latin	latin	0
tounge	tounge	n1	tongue	tongue	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
that	that	cst	that	that	0
well	well	av	well	well	0
nyghe	nyghe	av-j	nigh	nigh	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
verye	verye	j	very	very	0
childhoode	childhoode	n1	childhood	childhood	0
:	:	:	:	:	0
)	)	)	)	)	0
whyche	whyche	r-crq	which	which	0
thinges	thinges	n2	things	thing	0
being	being	vbg	being	be	0
so	so	av	so	so	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
embold	embold	n1	embold	embold	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
)	)	)	)	)	0
presuming	presuming	vvg	presuming	presume	0
vpō	vpō	p-acp	upon	upon	0
your	your	po22	your	your	0
passing	passing	j-vvg	passing	pass	0
great	great	j	great	great	0
fauour	fauour	n1	favour	favour	0
)	)	)	)	)	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
laste	laste	ord	laste	last	0
wyth	wyth	p-acp	with	with	0
certaine	certaine	j	certain	certain	0
confidence	confidence	n1	confidence	confidence	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
goodnesse	goodnesse	n1	goodness	goodness	0
my	my	po11	my	my	0
pore	pore	j	poor	poor	0
harte	harte	n1	heart	heart	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
long	long	j	long	long	0
time	time	n1	time	time	0
since	since	c-acp	since	since	0
wholy	wholy	av-jn	wholly	whole	0
addic	addic	j	addic	addic	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
:	:	:	:	:	0
vpon	vpon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
snre	snre	n1	snre	snre	0
affiaunce	affiaunce	n1	affiance	affiance	0
so	so	av	so	so	0
reposed	reposed	vvn	reposed	repose	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
worshyp	worshyp	n1	worship	worship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
presented	presented	vvn	presented	present	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
this	this	d	this	this	0
smal	smal	j	small	small	0
treatise	treatise	n1	treatise	treatise	0
.	.	.	.	.	1
Vppon	Vppon	p-acp	Upon	upon	0
the	the	dt	the	the	0
fynishinge	fynishinge	n-vvg	fynishinge	fynishinge	0
wherof	wherof	c-crq	whereof	whereof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
employed	employed	vvn	employed	employ	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
suche	suche	d	such	such	0
vacant	vacant	j	vacant	vacant	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
defraudinge	defraudinge	vvg	defrauding	defraud	0
my	my	po11	my	my	0
other	other	j-jn	other	other	0
studies	studies	n2	studies	study	0
,	,	,	,	,	0
)	)	)	)	)	0
bering	bering	vvg	bearing	bear	0
in	in	p-acp	in	in	0
memorye	memorye	n1	memory	memory	0
ther	ther	zz	ther	ther	0
∣	∣	sy	∣	∣	0
ample	ample	j	ample	ample	0
and	and	cc	and	and	0
saying	saying	vvg	saying	say	0
of	of	pp-f	of	of	0
Plinie	Plinie	np1	Plinie	Pliny	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thoughte	thoughte	vvd	thought	think	0
all	all	d	all	all	0
that	that	d	that	that	0
his	his	po31	his	his	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
whyche	whyche	r-crq	which	which	0
hee	hee	pns31	he	he	0
bestowed	bestowed	vvd	bestowed	bestow	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
booke	booke	n1	book	book	0
.	.	.	.	.	1
Nothinge	Nothinge	pix	Nothing	nothing	0
doubtynge	doubtynge	vvg	doubting	doubt	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
lenity	lenity	n1	lenity	lenity	0
,	,	,	,	,	0
being	being	vbg	being	be	0
suche	suche	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
wil	wil	vmb	will	will	0
gratefullye	gratefullye	av-j	gratefully	grateful	0
with	with	p-acp	with	with	0
fauoure	fauoure	n1	favour	favour	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	vvi	cept	cept	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
enboulden	enboulden	j	enboulden	enboulden	0
my	my	po11	my	my	0
bashfulnesse	bashfulnesse	n1	bashfulness	bashfulness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalf	behalf	n1	behalf	behalf	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
did	did	vdd	did	do	0
Octauius	Octauius	np1	Octauius	Octavius	0
Augustus	Augustus	np1	Augustus	Augustus	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
whē	whē	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
finished	finished	vvn	finished	finish	0
a	a	dt	a	a	0
boke	boke	n1	book	book	0
,	,	,	,	,	0
(	(	(	(	(	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
this	this	d	this	this	0
,	,	,	,	,	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
deliuered	deliuered	vvn	delivered	deliver	0
to	to	p-acp	to	to	0
Augustus	Augustus	np1	Augustus	Augustus	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
in	in	p-acp	in	in	0
presence	presence	n1	presence	presence	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
trembling	trembling	j-vvg	trembling	tremble	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
both	both	d	both	both	0
profer	profer	n1	proffer	proffer	0
and	and	cc	and	and	0
withdraw	withdraw	vvi	withdraw	withdraw	0
yt	yt	pn31	that	it	0
hys	hys	po31	his	his	0
boke	boke	n1	book	book	0
again	again	av	again	again	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
Augustus	Augustus	np1	Augustus	Augustus	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
perceiuing	perceiuing	vvg	perceiving	perceive	0
,	,	,	,	,	0
accepted	accepted	vvd	accepted	accept	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
and	and	cc	and	and	0
reprehending	reprehending	vvg	reprehending	reprehend	0
ye	ye	pn22	you	you	0
bashful	bashful	j	bashful	bashful	0
and	and	cc	and	and	0
timo	timo	fw-la	timo	timo	0
∣	∣	sy	∣	∣	0
rousnesse	rousnesse	n1	rousnesse	rousnesse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
geuer	geuer	n1	giver	giver	0
,	,	,	,	,	0
said	said	vvd	said	say	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
thinckest	thinckest	vv2	thinckest	think	0
thou	thou	pns21	thou	thou	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
thou	thou	pns21	thou	thou	0
doest	doest	vd2	dost	do	0
nowe	nowe	av	now	now	0
erhibite	erhibite	vvi	erhibite	erhibite	0
a	a	dt	a	a	0
mite	mite	n1	mite	mite	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Elephante	Elephante	fw-fr	Elephante	elephante	0
?	?	?	?	?	1
Such	Such	d	Such	such	0
clemency	clemency	n1	clemency	clemency	0
and	and	cc	and	and	0
familiaritye	familiaritye	n1	familiarity	familiarity	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
y•	y•	n1	y•	y•	0
mighty	mighty	j	mighty	mighty	0
Emperor	Emperor	n1	Emperor	emperor	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
also	also	av	also	also	0
promiseth	promiseth	vvz	promises	promise	0
this	this	d	this	this	0
your	your	po22	your	your	0
worships	worships	ng1	worships	worship	0
countenance	countenance	n1	countenance	countenance	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
exiled	exiled	vvn	exiled	exile	0
,	,	,	,	,	0
and	and	cc	and	and	0
clean	clean	av-j	clean	clean	0
put	put	vvn	put	put	0
to	to	p-acp	to	to	0
flight	flight	n1	flight	flight	0
,	,	,	,	,	0
the	the	dt	the	the	0
cloudy	cloudy	j	cloudy	cloudy	0
mistes	mistes	n2	mists	mist	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
former	former	j	former	former	0
bashfulnesse	bashfulnesse	n1	bashfulness	bashfulness	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
now	now	av	now	now	0
wythout	wythout	p-acp	without	without	0
feare	feare	n1	fear	fear	0
or	or	cc	or	or	0
drawinge	drawinge	vvg	drawing	draw	0
backe	backe	av	back	back	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
heare	heare	av	hear	here	0
preferred	preferred	vvn	preferred	prefer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
these	these	d	these	these	0
my	my	po11	my	my	0
symple	symple	j	simple	simple	0
tra	tra	fw-la	tra	tra	0
¦	¦	sy	¦	¦	0
uailes	uailes	n2	vails	vail	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
chose	chose	vvd	chosen	choose	0
amonge	amonge	p-acp	among	among	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
to	to	pc-acp	to	to	0
employ	employ	vvi	employ	employ	0
vpō	vpō	p-acp	upon	upon	0
this	this	d	this	this	0
author	author	n1	author	author	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
chefe	chefe	j-jn	chief	chief	0
for	for	c-acp	for	for	0
sondry	sondry	j	sundry	sundry	0
causes	causes	n2	causes	cause	0
.	.	.	.	.	1
Thone	Thone	crd	Thone	one	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
substaunce	substaunce	n1	substance	substance	0
and	and	cc	and	and	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
writeth	writeth	vvz	writeth	write	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
and	and	cc	and	and	0
cōtinuans	cōtinuans	n2-j	continuans	continuans	0
antique	antique	j	antique	antique	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
far	far	av-j	far	far	0
before	before	p-acp	before	before	0
other	other	j-jn	other	other	0
histories	histories	n2	histories	history	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
embraced	embraced	vvn	embraced	embrace	0
&	&	cc	&	and	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
.	.	.	.	.	1
An	An	dt	And	a	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
ye	ye	pn22	you	you	0
where	where	c-crq	where	where	0
diuers	diuers	j	diverse	diverse	0
Historiogra	Historiogra	fw-mi	Historiogra	historiogra	0
∣	∣	sy	∣	∣	0
phers	phers	ng2	phers	phers	0
aswell	aswell	p-acp	aswell	aswell	0
Grekes	Grekes	njp2	Greeks	greek	0
as	as	p-acp	as	as	0
Latines	Latines	np1	Latines	Latines	0
haue	haue	vhb	have	have	0
vttred	vttred	vvn	uttered	utter	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
posteritye	posteritye	n1	posterity	posterity	0
in	in	p-acp	in	in	0
wryting	wryting	vvg	writing	write	0
therploits	therploits	n2	therploits	therploit	0
&	&	cc	&	and	0
feats	feats	n2	feats	feat	0
atche	atche	vvb	atche	atche	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Romaines	Romaines	njp2	Romans	roman	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
among	among	p-acp	among	among	0
thē	thē	pno32	them	they	0
al	al	d	all	all	0
,	,	,	,	,	0
are	are	vbr	are	be	0
there	there	pc-acp	there	there	0
few	few	d	few	few	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
good	good	j	good	good	0
order	order	n1	order	order	0
haue	haue	vhb	have	have	0
placed	placed	vvn	placed	place	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
breuitye	breuitye	n1	brevity	brevity	0
and	and	cc	and	and	0
compendious	compendious	j	compendious	compendious	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
assured	assured	vvn	assured	assure	0
noone	noone	n1	noon	noon	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
force	force	n1	force	force	0
muste	muste	vmb	must	must	0
graunte	graunte	vvi	grant	grant	0
hym	hym	pno31	him	he	0
the	the	dt	the	the	0
pryce	pryce	n1	price	price	0
.	.	.	.	.	1
And	And	cc	And	and	0
all	all	d	all	all	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
Tullye	Tullye	np1	Tullye	Tullye	0
sayeth	sayeth	vvz	sayeth	say	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
expery	expery	j	expery	expery	0
∣	∣	sy	∣	∣	0
ence	ence	av	ence	ence	0
teacheth	teacheth	vvz	teaches	teach	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
dyuers	dyuers	j	dyuers	diverse	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
endued	endued	vvn	endued	endue	0
wyth	wyth	p-acp	with	with	0
very	very	av	very	very	0
excellente	excellente	j	excellent	excellent	0
wittes	wittes	n2	wits	wit	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
whyche	whyche	r-crq	which	which	0
wittes	wittes	n2	wits	wit	0
are	are	vbr	are	be	0
aided	aided	vvn	aided	aid	0
by	by	p-acp	by	by	0
preceptes	preceptes	n2	precepts	precept	0
and	and	cc	and	and	0
perfy	perfy	j	perfy	perfy	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
by	by	p-acp	by	by	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
which	which	q-crq	which	which	0
experiēs	experiēs	fw-la	experiēs	experiēs	0
is	is	vbz	is	be	0
alone	alone	j	alone	alone	0
the	the	dt	the	the	0
maistres	maistres	n2	masters	master	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
instructeth	instructeth	vvz	instructeth	instruct	0
and	and	cc	and	and	0
teacheth	teacheth	vvz	teaches	teach	0
vs	vs	pno12	us	we	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
demene	demene	vvi	demene	demene	0
and	and	cc	and	and	0
gouern	gouern	vvi	govern	govern	0
both	both	d	both	both	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
and	and	cc	and	and	0
our	our	po12	our	our	0
doings	doings	n2-vdg	doings	do	0
by	by	p-acp	by	by	0
iud	iud	vvn	jud	jud	0
¦	¦	sy	¦	¦	0
ging	ging	n1	ging	ging	0
thynges	thynges	n2	things	thing	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
calling	calling	vvg	calling	call	0
to	to	p-acp	to	to	0
memory	memory	n1	memory	memory	0
thynges	thynges	n2	things	thing	0
whyche	whyche	r-crq	which	which	0
are	are	vbr	are	be	0
past	past	j	past	past	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
amonge	amonge	p-acp	among	among	0
all	all	d	all	all	0
those	those	d	those	those	0
whych	whych	r-crq	which	which	0
are	are	vbr	are	be	0
indued	indued	vvn	endued	endue	0
with	with	p-acp	with	with	0
suche	suche	d	such	such	0
pregnante	pregnante	n1	pregnante	pregnante	0
wittes	wittes	n2	wits	wit	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
eche	eche	d	eke	each	0
one	one	pi	one	one	0
hathe	hathe	vhz	hath	have	0
not	not	xx	not	not	0
attained	attained	vvn	attained	attain	0
suche	suche	d	such	such	0
perfectyon	perfectyon	n1	perfection	perfection	0
in	in	p-acp	in	in	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
are	are	vbr	are	be	0
able	able	j	able	able	0
inough	inough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
attain	attain	vvi	attain	attain	0
fully	fully	av-j	fully	full	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
vnderstan	vnderstan	fw-mi	vnderstan	vnderstan	0
∣	∣	sy	∣	∣	0
dinge	dinge	n1	dinge	dinge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gestes	gestes	n2	gests	gest	0
and	and	cc	and	and	0
factes	factes	n2	facts	fact	0
of	of	pp-f	of	of	0
dyuers	dyuers	j	dyuers	diverse	0
moste	moste	av-ds	most	most	0
victorious	victorious	j	victorious	victorious	0
nations	nations	n2	nations	nation	0
&	&	cc	&	and	0
peoples	peoples	n2	peoples	people	0
:	:	:	:	:	0
the	the	dt	the	the	0
examples	examples	n2	examples	example	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
may	may	vmb	may	may	0
aminate	aminate	j	aminate	aminate	0
and	and	cc	and	and	0
encourage	encourage	vvi	encourage	encourage	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
to	to	p-acp	to	to	0
endeuour	endeuour	n1	endeavour	endeavour	0
and	and	cc	and	and	0
laboure	laboure	n1	labour	labour	0
to	to	pc-acp	to	to	0
purchase	purchase	vvi	purchase	purchase	0
and	and	cc	and	and	0
attaine	attaine	vvi	attain	attain	0
suche	suche	d	such	such	0
lyke	lyke	av-j	like	like	0
fame	fame	n1	fame	fame	0
and	and	cc	and	and	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
those	those	d	those	those	0
others	others	n2-jn	others	other	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
so	so	av	so	so	0
muche	muche	av-d	much	much	0
as	as	c-acp	as	as	0
nothynge	nothynge	pix	nothing	nothing	0
canne	canne	vmb	can	can	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
The	The	dt	The	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
examples	examples	n2	examples	example	0
,	,	,	,	,	0
