Friends	Friends	ng1	Friends	friend	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
looke	looke	vvi	look	look	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
great	great	j	great	great	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Riches	Riches	n2	Riches	riches	0
,	,	,	,	,	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
but	but	cc-acp	but	but	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
Disgrace	Disgrace	n1	Disgrace	disgrace	0
,	,	,	,	,	0
Contempt	Contempt	n1	Contempt	contempt	0
,	,	,	,	,	0
Scorn	Scorn	n1	Scorn	scorn	0
,	,	,	,	,	0
and	and	cc	and	and	0
Persecution	Persecution	n1	Persecution	persecution	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
reason	reason	n1	reason	reason	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
expected	expected	vvn	expected	expect	0
other	other	j-jn	other	other	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
setting	setting	n-vvg	setting	set	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
flame	flame	n1	flame	flame	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	n1	bout	bout	0
me	me	pno11	me	i	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
walked	walked	vvn	walked	walk	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
doors	doors	n2	doors	door	0
in	in	p-acp	in	in	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
have	have	vhb	have	have	0
lai'n	lai'n	vvn	lai'n	lai'n	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
rose	rose	vvd	rose	rise	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
fear	fear	n1	fear	fear	0
;	;	;	;	;	0
have	have	vhb	have	have	0
preacht	preacht	vvd	preached	preach	0
in	in	p-acp	in	in	0
fear	fear	n1	fear	fear	0
;	;	;	;	;	0
My	My	po11	My	my	0
great	great	j	great	great	0
Work	Work	n1	Work	work	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ministry	Ministry	n1	Ministry	ministry	0
being	being	vbg	being	be	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
down	down	a-acp	down	down	0
your	your	po22	your	your	0
strong	strong	j	strong	strong	0
holds	holds	n2	holds	hold	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
plunder	plunder	vvi	plunder	plunder	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
dear	dear	j-jn	dear	dear	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
than	than	cs	than	than	0
your	your	po22	your	your	0
Gold	Gold	n1	Gold	gold	0
and	and	cc	and	and	0
Silver	Silver	n1	Silver	silver	0
▪	▪	▪	▪	▪	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
your	your	po22	your	your	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
your	your	po22	your	your	0
Beloveds	Beloveds	ng1-vvn	Beloveds	belove	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
bosome	bosome	n1	bosom	bosom	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
out	out	av	out	out	0
your	your	po22	your	your	0
right	right	j-jn	right	right	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
cut	cut	vvd	cut	cut	0
off	off	a-acp	off	off	0
your	your	po22	your	your	0
right	right	j-jn	right	right	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
away	away	av	away	away	0
your	your	po22	your	your	0
Gods	Gods	n2	Gods	god	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
your	your	po22	your	your	0
Carnality	Carnality	n1	Carnality	carnality	0
,	,	,	,	,	0
Hypocrisie	Hypocrisie	n1	Hypocrisy	hypocrisy	0
,	,	,	,	,	0
Superstition	Superstition	n1	Superstition	superstition	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
otherwise	otherwise	av	otherwise	otherwise	0
ordered	ordered	vvn	ordered	order	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
wise	wise	j	wise	wise	0
God	God	np1	God	God	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
room	room	n1	room	room	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
your	your	po22	your	your	0
attendance	attendance	n1	attendance	attendance	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nistry	nistry	n1	nistry	nistry	0
,	,	,	,	,	0
and	and	cc	and	and	0
approbation	approbation	n1	approbation	approbation	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
confessing	confessing	vvg	confessing	confess	0
that	that	d	that	that	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
power	power	n1	power	power	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
convincing	convincing	vvg	convincing	convince	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
things	things	n2	things	thing	0
.	.	.	.	.	1
I	I	pns11	I	i	0
also	also	av	also	also	0
received	received	vvd	received	receive	0
great	great	j	great	great	0
respects	respects	n2	respects	respect	0
and	and	cc	and	and	0
love	love	n1	love	love	0
from	from	p-acp	from	from	0
many	many	d	many	many	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
near	near	av-j	near	near	0
two	two	crd	two	two	0
years	years	n2	years	year	0
