Honourable	Honourable	j	Honourable	honourable	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
your	your	po22	your	your	0
generous	generous	j	generous	generous	0
Spirit	Spirit	n1	Spirit	spirit	0
hath	hath	vhz	hath	have	0
ever	ever	av	ever	ever	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
many	many	d	many	many	0
admire	admire	vvb	admire	admire	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
love	love	n1	love	love	0
and	and	cc	and	and	0
honour	honour	vvi	honour	honour	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
generally	generally	av-j	generally	general	0
beloved	beloved	vvn	beloved	belove	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
Actions	Actions	n2	Actions	action	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
Inclinations	Inclinations	n2	Inclinations	inclination	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
nerous	nerous	j	nerous	nerous	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
Principles	Principles	n2	Principles	principle	0
so	so	av	so	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
receive	receive	vvi	receive	receive	0
Com	Com	vvb	Come	come	0
∣	∣	sy	∣	∣	0
mendations	mendations	n2	mendations	mendation	0
for	for	c-acp	for	for	0
selecting	selecting	vvg	selecting	select	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Patronage	Patronage	n1	Patronage	patronage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Work	Work	n1	Work	work	0
.	.	.	.	.	1
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
pardon	pardon	vvb	pardon	pardon	0
this	this	d	this	this	0
my	my	po11	my	my	0
am	am	vbm	am	be	0
∣	∣	sy	∣	∣	0
bition	bition	n1	bition	bition	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
my	my	po11	my	my	0
satisfacti	satisfacti	fw-la	satisfacti	satisfacti	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
better	better	j	better	better	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
tented	tented	j-vvn	tented	tent	0
than	than	cs	than	than	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
being	being	vbg	being	be	0
stiled	stiled	vvn	styled	style	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	1
