Great	Great	j	Great	great	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
Time	Time	n1	Time	time	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
encouraged	encouraged	vvn	encouraged	encourage	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
,	,	,	,	,	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Acceptance	Acceptance	n1	Acceptance	acceptance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
fitest	fitest	js	fittest	fit	0
Judge	Judge	n1	Judge	judge	0
,	,	,	,	,	0
will	will	vmb	will	will	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
best	best	js	best	best	0
Patron	Patron	n1	Patron	patron	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
alone	alone	j	alone	alone	0
Piece	Piece	n1	Piece	piece	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
favour	favour	n1	favour	favour	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
readier	readier	jc	readier	ready	0
peruse	peruse	vvb	peruse	peruse	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
chiefly	chiefly	av-jn	chiefly	chief	0
intend	intend	vvb	intend	intend	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
to	to	pc-acp	to	to	0
inform	inform	vvi	inform	inform	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
of	of	pp-f	of	of	0
severall	severall	j	several	several	0
Illegal	Illegal	j	Illegal	illegal	0
and	and	cc	and	and	0
Ʋnwarran	Ʋnwarran	vvb	Ʋnwarran	ʋnwarran	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
Practises	Practises	n2	Practises	practise	0
committed	committed	vvn	committed	commit	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
prejudice	prejudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
particularly	particularly	av-j	particularly	particular	0
the	the	dt	the	the	0
Violent	Violent	j	Violent	violent	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
ceedings	ceedings	n2-vvg	ceedings	ceeding	0
,	,	,	,	,	0
the	the	dt	the	the	0
Ʋnparallell'd	Ʋnparallell'd	j	Ʋnparallelled	ʋnparallelled	0
and	and	cc	and	and	0
Barbarous	Barbarous	j	Barbarous	barbarous	0
Cruelties	Cruelties	n2	Cruelties	cruelty	0
and	and	cc	and	and	0
committed	committed	vvn	committed	commit	0
against	against	p-acp	against	against	0
Seamen	Seamen	n2	Seamen	seaman	0
and	and	cc	and	and	0
Marriners	Marriners	n2	Mariners	mariner	0
,	,	,	,	,	0
even	even	av	even	even	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
commissioned	commissioned	vvn	commissioned	commission	0
and	and	cc	and	and	0
appointed	appointed	vvn	appointed	appoint	0
to	to	pc-acp	to	to	0
encourage	encourage	vvi	encourage	encourage	0
,	,	,	,	,	0
support	support	vvb	support	support	0
,	,	,	,	,	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
Immodest	Immodest	j	Immodest	immodest	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Reflections	Reflections	n2	Reflections	reflection	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
bounden	bounden	vvn	bounden	bind	0
Duty	Duty	n1	Duty	duty	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
king	king	n1	king	king	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
and	and	cc	and	and	0
detect	detect	vvi	detect	detect	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pressing	pressing	n-vvg	pressing	press	0
Publick	Publick	j	Public	public	0
Grievances	Grievances	n2	Grievances	grievance	0
will	will	vmb	will	will	0
much	much	av-d	much	much	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
General	General	j	General	general	0
Benefit	Benefit	n1	Benefit	benefit	0
Tranquillity	Tranquillity	n1	Tranquillity	tranquillity	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
Matter	Matter	n1	Matter	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Dialgoue	Dialgoue	n1	Dialgoue	dialgoue	0
,	,	,	,	,	0
being	being	vbg	being	be	0
fairly	fairly	av-j	fairly	fair	0
sta	sta	fw-mi	sta	sta	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
and	and	cc	and	and	0
discovered	discovered	vvn	discovered	discover	0
,	,	,	,	,	0
may	may	vmb	may	may	0
incite	incite	vvi	incite	incite	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
malignant	malignant	j	malignant	malignant	0
a	a	dt	a	a	0
Distemper	Distemper	n1	Distemper	distemper	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
repel	repel	vvi	repel	repel	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
applying	applying	vvg	applying	apply	0
some	some	d	some	some	0
healing	healing	j-vvg	healing	heal	0
Medicines	Medicines	n2	Medicines	medicine	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
duly	duly	av-jn	duly	due	0
administred	administred	vvn	administered	administer	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
may	may	vmb	may	may	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
lieve	lieve	av-j	lieve	lief	0
the	the	dt	the	the	0
Oppressed	Oppressed	j-vvn	Oppressed	oppress	0
,	,	,	,	,	0
and	and	cc	and	and	0
punish	punish	vvi	punish	punish	0
the	the	dt	the	the	0
Oppressor	Oppressor	n1	Oppressor	oppressor	0
:	:	:	:	:	0
All	All	d	All	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Submission	Submission	n1	Submission	submission	0
,	,	,	,	,	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
Humbly	Humbly	av-j	Humbly	humble	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Candid	Candid	j	Candid	candid	0
and	and	cc	and	and	0
Judicious	Judicious	j	Judicious	judicious	0
Consideration	Consideration	n1	Consideration	consideration	0
,	,	,	,	,	1
