COnsidering	COnsidering	vvg	COnsidering	consider	0
fort	fort	n1	fort	fort	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
articles	articles	n2	articles	article	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
requisite	requisite	j	requisite	requisite	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
vnderstande	vnderstande	vvi	understand	understand	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
mysteries	mysteries	n2	mysteries	mystery	0
lying	lying	vvg	lying	lie	0
hid	hid	vvd	hid	hide	0
,	,	,	,	,	0
shal	shal	vmb	shall	shall	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
good	good	j	good	good	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
opened	opened	vvn	opened	open	0
and	and	cc	and	and	0
reuealed	reuealed	vvn	revealed	reveal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
simpler	simpler	jc	simpler	simple	0
sort	sort	n1	sort	sort	0
.	.	.	.	.	1
The	The	dt	The	the	0
cause	cause	n1	cause	cause	0
that	that	cst	that	that	0
moued	moued	vvd	moved	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
these	these	d	these	these	0
my	my	po11	my	my	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
was	was	vbds	was	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
partly	partly	av	partly	partly	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
heard	heard	vvn	herd	hear	0
them	them	pno32	them	they	0
read	read	vvi	read	read	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
accepting	accepting	vvg	accepting	accept	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
fauoring	fauoring	vvg	favouring	favour	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
shall	shall	vmb	shall	shall	0
incourage	incourage	vvi	encourage	encourage	0
others	others	n2-jn	others	other	0
to	to	p-acp	to	to	0
doe	doe	n1	doe	doe	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
reade	reade	vvi	read	read	0
them	them	pno32	them	they	0
more	more	av-dc	more	more	0
diligently	diligently	av-j	diligently	diligent	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
laboured	laboured	vvn	laboured	labour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
curious	curious	j	curious	curious	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
plaine	plaine	j	plain	plain	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
weakest	weakest	js	weakest	weak	0
of	of	pp-f	of	of	0
capacitie	capacitie	n1	capacity	capacity	0
might	might	vmd	might	may	0
easely	easely	av-j	easily	easy	0
vnderstande	vnderstande	vvi	understand	understand	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
talent	talent	n1	talon	talon	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
hath	hath	vhz	hath	have	0
committed	committed	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
his	his	po31	his	his	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
uant	uant	n1	uant	vaunt	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
spirituall	spirituall	j	spiritual	spiritual	0
temple	temple	n1	temple	temple	0
.	.	.	.	.	1
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
working	working	n-vvg	working	work	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
holy	holy	j	holy	holy	0
spirit	spirit	n1	spirit	spirit	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
reading	reading	vvg	reading	read	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
articles	articles	n2	articles	article	0
nowe	nowe	av	now	now	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
(	(	(	(	(	0
being	being	vbg	being	be	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
waightier	waightier	jc	weightier	weighty	0
matters	matters	n2	matters	matter	0
and	and	cc	and	and	0
affayres	affayres	n2	affairs	affair	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
leasure	leasure	n1	leisure	leisure	0
shall	shall	vmb	shall	shall	0
serue	serue	vvi	serve	serve	0
,	,	,	,	,	0
)	)	)	)	)	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
some	some	d	some	some	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
consolation	consolation	n1	consolation	consolation	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Al	Al	d	All	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
playne	playne	j	plain	plain	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
true	true	j	true	true	0
,	,	,	,	,	0
&	&	cc	&	and	0
neede	neede	vvb	need	need	0
no	no	dx	no	no	0
eloquence	eloquence	n1	eloquence	eloquence	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
them	them	pno32	them	they	0
forth	forth	av	forth	forth	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
trueth	trueth	n1	truth	truth	0
seeketh	seeketh	vvz	seeks	seek	0
no	no	dx	no	no	0
corners	corners	n2	corners	corner	0
to	to	pc-acp	to	to	0
hide	hide	vvi	hide	hide	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
Onely	Onely	av-j	Only	only	0
her	her	po31	her	her	0
feare	feare	n1	fear	fear	0
is	is	vbz	is	be	0
least	least	cs	lest	lest	0
she	she	pns31	she	she	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
hid	hid	vvn	hid	hide	0
.	.	.	.	.	1
I	I	pns11	I	i	0
graunt	graunt	vvb	grant	grant	0
,	,	,	,	,	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
seeme	seeme	vvi	seem	seem	0
a	a	dt	a	a	0
needlesse	needlesse	j	needless	needless	0
and	and	cc	and	and	0
fruitlesse	fruitlesse	j	fruitless	fruitless	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
bookes	bookes	n2	books	book	0
and	and	cc	and	and	0
publishe	publishe	vvi	publish	publish	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
are	are	vbr	are	be	0
such	such	d	such	such	0
store	store	n1	store	store	0
that	that	cst	that	that	0
nowe	nowe	av	now	now	0
bookes	bookes	n2	books	book	0
lacke	lacke	vvb	lack	lack	0
readers	readers	n2	readers	reader	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
readers	readers	n2	readers	reader	0
want	want	vvb	want	want	0
bookes	bookes	n2	books	book	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
consider	consider	vvb	consider	consider	0
well	well	av	well	well	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
that	that	d	that	that	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
tende	tende	vvb	tend	tend	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
godlines	godlines	n1	godliness	godliness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wantonnes	wantonnes	n1	wantonness	wantonness	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
profit	profit	vvi	profit	profit	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
hurt	hurt	vvb	hurt	hurt	0
and	and	cc	and	and	0
hinder	hinder	vvi	hinder	hinder	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
lyeth	lyeth	vvz	lies	lie	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
better	better	j	better	better	0
that	that	cst	that	that	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
suppressed	suppressed	vvn	suppressed	suppress	0
and	and	cc	and	and	0
neuer	neuer	av-x	never	never	0
bene	bene	vbn	be	be	0
written	written	vvn	written	write	0
.	.	.	.	.	1
They	They	pns32	They	they	0
hurt	hurt	vvd	hurt	hurt	0
many	many	d	many	many	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
leade	leade	vvb	lead	lead	0
yong	yong	j	young	young	0
men	men	n2	men	man	0
,	,	,	,	,	0
(	(	(	(	(	0
vnlesse	vnlesse	cs	unless	unless	0
Gods	Gods	npg1	Gods	God	0
spirit	spirit	n1	spirit	spirit	0
guide	guide	vvi	guide	guide	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
vtter	vtter	vvi	utter	utter	0
destruction	destruction	n1	destruction	destruction	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
bookes	bookes	n2	books	book	0
that	that	cst	that	that	0
teach	teach	vvb	teach	teach	0
young	young	j	young	young	0
men	men	n2	men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
na	na	fw-la	na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
wanton	wanton	j-jn	wanton	wanton	0
and	and	cc	and	and	0
wilde	wilde	j	wild	wild	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuen	giuen	vvn	given	give	0
to	to	p-acp	to	to	0
lustes	lustes	n2	lusts	lust	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
fraine	fraine	av-j	fraine	fain	0
from	from	p-acp	from	from	0
libertie	libertie	n1	liberty	liberty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
giue	giue	vvb	give	give	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
bridle	bridle	n1	bridle	bridle	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
wanton	wanton	j-jn	wanton	wanton	0
lustes	lustes	n2	lusts	lust	0
and	and	cc	and	and	0
appe	appe	n1	appe	appe	0
∣	∣	sy	∣	∣	0
tites	tites	fw-fr	tites	tites	0
:	:	:	:	:	0
and	and	cc	and	and	0
pitie	pitie	vvb	pity	pity	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
suffered	suffered	vvn	suffered	suffer	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
cōmon	cōmon	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
idle	idle	j	idle	idle	0
bookes	bookes	n2	books	book	0
teach	teach	vvb	teach	teach	0
not	not	xx	not	not	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
amende	amende	vvi	amend	amend	0
and	and	cc	and	and	0
correct	correct	vvi	correct	correct	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vtterly	vtterly	av-j	utterly	utter	0
to	to	pc-acp	to	to	0
peruert	peruert	vvi	pervert	pervert	0
them	them	pno32	them	they	0
.	.	.	.	.	1
A	A	dt	A	a	0
young	young	j	young	young	0
man	man	n1	man	man	0
therefore	therefore	av	therefore	therefore	0
shall	shall	vmb	shall	shall	0
clense	clense	vvi	cleanse	cleanse	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
ruling	ruling	vvg	ruling	rule	0
himself	himself	px31	himself	himself	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Dauid	Dauid	np1	Dauid	David	0
hath	hath	vhz	hath	have	0
forewarned	forewarned	vvn	forewarned	forewarn	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.	119.	crd	119.	119.	0
so	so	av	so	so	0
then	then	av	then	then	0
although	although	cs	although	although	0
the	the	dt	the	the	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
bookes	bookes	n2	books	book	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
is	is	vbz	is	be	0
great	great	j	great	great	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
encrease	encrease	vvb	increase	increase	0
true	true	j	true	true	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
augmēted	augmēted	vvn	augmented	augment	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
some	some	d	some	some	0
one	one	crd	one	one	0
booke	booke	n1	book	book	0
please	please	vvb	please	please	0
not	not	xx	not	not	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
another	another	j-jn	another	another	0
may	may	vmb	may	may	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uers	uers	zz	uers	uers	0
and	and	cc	and	and	0
diuers	diuers	j	diverse	diverse	0
giftes	giftes	n2	gifts	gift	0
giuen	giuen	vvn	given	give	0
to	to	pc-acp	to	to	0
edifie	edifie	vvi	edify	edify	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
without	without	p-acp	without	without	0
excuse	excuse	n1	excuse	excuse	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
find	find	vvb	find	find	0
fault	fault	n1	fault	fault	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
This	This	d	This	this	0
writer	writer	n1	writer	writer	0
is	is	vbz	is	be	0
too	too	av	too	too	0
hard	hard	j	hard	hard	0
and	and	cc	and	and	0
hye	hye	j	high	high	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
capacity	capacity	n1	capacity	capacity	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
an	an	dt	and	a	0
easier	easier	jc	easier	easy	0
:	:	:	:	:	0
if	if	cs	if	if	0
this	this	d	this	this	0
man	man	n1	man	man	0
bee	bee	vbi	be	be	0
too	too	av	too	too	0
eloquent	eloquent	j	eloquent	eloquent	0
and	and	cc	and	and	0
fine	fine	j	fine	fine	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
ano	ano	fw-la	ano	ano	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
that	that	d	that	that	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
simple	simple	j	simple	simple	0
and	and	cc	and	and	0
playne	playne	j	plain	plain	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
be	be	vbb	be	be	0
thanked	thanked	vvn	thanked	thank	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
great	great	j	great	great	0
varietye	varietye	n1	variety	variety	0
of	of	pp-f	of	of	0
giftes	giftes	n2	gifts	gift	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
body	body	n1	body	body	0
naturall	naturall	j	natural	natural	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
that	that	cst	that	that	0
al	al	d	all	all	0
members	members	n2	members	member	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
alike	alike	av	alike	alike	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
same	same	d	same	same	0
function	function	n1	function	function	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
are	are	vbr	are	be	0
necessary	necessary	j	necessary	necessary	0
:	:	:	:	:	0
and	and	cc	and	and	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
the	the	dt	the	the	0
foote	foote	n1	foot	foot	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
excellent	excellent	j	excellent	excellent	0
a	a	dt	a	a	0
member	member	n1	member	member	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
or	or	cc	or	or	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
