Sir	Sir	n1	Sir	sir	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
vast	vast	j	vast	vast	0
Hopes	Hopes	ng1	Hope's	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
Fears	Fears	n2	Fears	fear	0
;	;	;	;	;	0
If	If	cs	If	if	0
he	he	pns31	he	he	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
and	and	cc	and	and	0
encouraging	encouraging	vvg	encouraging	encourage	0
Prospect	Prospect	n1	Prospect	prospect	0
of	of	pp-f	of	of	0
Serene	Serene	np1	Serene	Serena	0
and	and	cc	and	and	0
prosperous	prosperous	j	prosperous	prosperous	0
day	day	n1	day	day	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Scheme	Scheme	n1	Scheme	scheme	0
and	and	cc	and	and	0
Position	Position	n1	Position	position	0
of	of	pp-f	of	of	0
second	second	ord	second	second	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
Hope	Hope	vvb	Hope	hope	0
immediately	immediately	av-j	immediately	immediate	0
fills	fills	vvz	fills	fill	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
with	with	p-acp	with	with	0
cheariness	cheariness	n1	cheeriness	cheeriness	0
,	,	,	,	,	0
and	and	cc	and	and	0
displaies	displaies	vvz	displays	display	0
the	the	dt	the	the	0
signals	signals	n2	signals	signal	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
very	very	j	very	very	0
face	face	n1	face	face	0
,	,	,	,	,	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
fair	fair	j	fair	fair	0
benign	benign	j	benign	benign	0
Aspect	Aspect	n1	Aspect	aspect	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
be	be	vbb	be	be	0
threatning	threatning	vvg	threatening	threaten	0
and	and	cc	and	and	0
inauspicious	inauspicious	j	inauspicious	inauspicious	0
,	,	,	,	,	0
Fear	Fear	n1	Fear	fear	0
gains	gains	vvz	gains	gain	0
the	the	dt	the	the	0
Ascendant	Ascendant	n1	Ascendant	ascendant	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
a	a	dt	a	a	0
unmanly	unmanly	j	unmanly	unmanly	0
and	and	cc	and	and	0
unchristian	unchristian	j	unchristian	unchristian	0
faintness	faintness	n1	faintness	faintness	0
pervades	pervades	vvz	pervades	pervade	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
mischiefs	mischiefs	n2	mischiefs	mischief	0
it	it	pn31	it	it	0
inflicts	inflicts	vvz	inflicts	inflict	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
least	least	ds	least	least	0
;	;	;	;	;	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
brings	brings	vvz	brings	bring	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
of	of	pp-f	of	of	0
to	to	p-acp	to	to	0
morrow	morrow	n1	morrow	morrow	0
upon	upon	p-acp	upon	upon	0
to	to	p-acp	to	to	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
to	to	p-acp	to	to	0
day	day	n1	day	day	0
wholly	wholly	av-jn	wholly	whole	0
unser	unser	fw-ge	unser	unser	0
∣	∣	sy	∣	∣	0
viceable	viceable	j	viceable	viceable	0
to	to	pc-acp	to	to	0
the	the	dt	the	the	0
evils	evils	n2-jn	evils	evil	0
of	of	pp-f	of	of	0
to	to	p-acp	to	to	0
morrow	morrow	n1	morrow	morrow	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
having	having	vhg	having	have	0
an	an	dt	and	a	0
intricate	intricate	j	intricate	intricate	0
and	and	cc	and	and	0
difficult	difficult	j	difficult	difficult	0
business	business	n1	business	business	0
cut	cut	vvn	cut	cut	0
out	out	av	out	out	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
next	next	ord	next	next	0
day	day	n1	day	day	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
requires	requires	vvz	requires	require	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
intention	intention	n1	intention	intention	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Mind	Mind	n1	Mind	mind	0
and	and	cc	and	and	0
Body	Body	n1	Body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
haply	haply	av	haply	haply	0
might	might	n1	might	might	0
be	be	vbb	be	be	0
prosperously	prosperously	av-j	prosperously	prosperous	0
managed	managed	vvn	managed	manage	0
if	if	cs	if	if	0
both	both	d	both	both	0
were	were	vbdr	were	be	0
duly	duly	av-jn	duly	due	0
prepared	prepared	vvn	prepared	prepare	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
lie	lie	vvi	lie	lie	0
all	all	d	all	all	0
the	the	dt	the	the	0
night	night	n1	night	night	0
restless	restless	j	restless	restless	0
and	and	cc	and	and	0
disquieted	disquieted	vvn	disquieted	disquiet	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
event	event	n1	event	event	0
,	,	,	,	,	0
torturing	torturing	vvg	torturing	torture	0
and	and	cc	and	and	0
spending	spending	vvg	spending	spend	0
himself	himself	px31	himself	himself	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
presaging	presaging	vvg	presaging	presage	0
Fears	Fears	n2	Fears	fear	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
day	day	n1	day	day	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
business	business	n1	business	business	0
calls	calls	vvz	calls	call	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
;	;	;	;	;	0
his	his	po31	his	his	0
strength	strength	n1	strength	strength	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
way	way	n1	way	way	0
equal	equal	j-jn	equal	equal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
faints	faints	vvz	faints	faint	0
and	and	cc	and	and	0
fails	fails	vvz	fails	fail	0
under	under	p-acp	under	under	0
it	it	pn31	it	it	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
use	use	n1	use	use	0
that	that	cst	that	that	0
God	God	np1	God	God	0
makes	makes	vvz	makes	make	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Fears	Fears	n2	Fears	fear	0
to	to	pc-acp	to	to	0
stimulate	stimulate	vvi	stimulate	stimulate	0
our	our	po12	our	our	0
sloth	sloth	n1	sloth	sloth	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
hearts	hearts	n2	hearts	heart	0
to	to	p-acp	to	to	0
greater	greater	jc	greater	great	0
vigilance	vigilance	n1	vigilance	vigilance	0
,	,	,	,	,	0
and	and	cc	and	and	0
prepara	prepara	zf	prepara	prepare	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
for	for	p-acp	for	for	0
evils	evils	n2-jn	evils	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
mischievous	mischievous	j	mischievous	mischievous	0
use	use	n1	use	use	0
Satan	Satan	np1	Satan	Satan	0
makes	makes	vvz	makes	make	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Fears	Fears	n2	Fears	fear	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
us	us	pno12	us	we	0
under	under	p-acp	under	under	0
Despondency	Despondency	n1	Despondency	despondency	0
and	and	cc	and	and	0
vnbecoming	vnbecoming	j	unbecoming	unbecoming	0
Pusilla	Pusilla	np1	Pusilla	Pusilla	0
∣	∣	sy	∣	∣	0
nimity	nimity	n1	nimity	nimity	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
reckon	reckon	vvb	reckon	reckon	0
it	it	pn31	it	it	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
difficulties	difficulties	n2	difficulties	difficulty	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
thred	thred	n1	thread	thread	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
manage	manage	vvi	manage	manage	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
under	under	p-acp	under	under	0
threatning	threatning	vvg	threatening	threaten	0
or	or	cc	or	or	0
doubtful	doubtful	j	doubtful	doubtful	0
Providences	Providences	n2	Providences	providence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
touched	touched	vvn	touched	touch	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
proaching	proaching	j-vvg	proaching	proach	0
evils	evils	n2-jn	evils	evil	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
prepare	prepare	vvi	prepare	prepare	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
that	that	d	that	that	0
constancy	constancy	n1	constancy	constancy	0
and	and	cc	and	and	0
firmness	firmness	n1	firmness	firmness	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
times	times	n2	times	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
answer	answer	vvi	answer	answer	0
the	the	dt	the	the	0
excellent	excellent	j	excellent	excellent	0
principles	principles	n2	principles	principle	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
professedly	professedly	av-vvn	professedly	profess	0
governed	governed	vvn	governed	govern	0
by	by	p-acp	by	by	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
last	last	ord	last	last	0
times	times	n2	times	time	0
are	are	vbr	are	be	0
certainly	certainly	av-j	certainly	certain	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
perillous	perillous	j	perilous	perilous	0
times	times	n2	times	time	0
;	;	;	;	;	0
great	great	j	great	great	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acted	acted	vvn	acted	act	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Stage	Stage	n1	Stage	stage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
taken	taken	vvn	taken	take	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Scena	Scena	fw-la	Scena	scaena	0
ante	ante	fw-la	ante	ante	0
∣	∣	sy	∣	∣	0
penultima	penultima	fw-la	penultima	penultima	0
,	,	,	,	,	0
latter	latter	d	latter	latter	0
end	end	n1	end	end	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
not	not	xx	not	not	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Tragedy	Tragedy	n1	Tragedy	tragedy	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
Ultima	Ultima	np1	Ultima	Ultima	0
clades	clades	n2	clades	clade	0
adhuc	adhuc	fw-la	adhuc	adhuc	0
metuenda	metuenda	fw-la	metuenda	metuenda	0
,	,	,	,	,	0
a	a	dt	a	a	0
dismal	dismal	j	dismal	dismal	0
slaughter	slaughter	n1	slaughter	slaughter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
expected	expected	vvn	expected	expect	0
:	:	:	:	:	0
the	the	dt	the	the	0
last	last	ord	last	last	0
bite	bite	vvi	bite	bite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cruel	cruel	j	cruel	cruel	0
Beast	Beast	n1	Beast	beast	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
deadly	deadly	j	deadly	deadly	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
flatter	flatter	vvb	flatter	flatter	0
not	not	xx	not	not	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
all	all	d	all	all	0
things	things	n2	things	thing	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
disposing	disposing	vvg	disposing	dispose	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Course	Course	n1	Course	course	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
words	words	n1	words	word	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
if	if	cs	if	if	0
our	our	po12	our	our	0
Vnion	Vnion	n1	Union	union	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
sure	sure	j	sure	sure	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
sure	sure	j	sure	sure	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
also	also	av	also	also	0
;	;	;	;	;	0
if	if	cs	if	if	0
Faith	Faith	n1	Faith	faith	0
give	give	vvb	give	give	0
us	us	pno12	us	we	0
the	the	dt	the	the	0
daily	daily	j	daily	daily	0
visions	visions	n2	visions	vision	0
and	and	cc	and	and	0
Praelibations	Praelibations	n2	Praelibations	praelibation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
well	well	av	well	well	0
composed	composed	vvn	composed	compose	0
Spectators	Spectators	n2	Spectators	spectator	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Tragedies	Tragedies	n2	Tragedies	tragedy	0
!	!	!	!	!	1
Let	Let	vvb	Let	let	0
things	things	n2	things	thing	0
be	be	vbb	be	be	0
tossed	tossed	vvn	tossed	toss	0
Susque	Susque	fw-la	Susque	susque	0
,	,	,	,	,	0
deque	deque	fw-la	deque	deque	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Mountains	Mountains	n2	Mountains	mountain	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
then	then	av	then	then	0
the	the	dt	the	the	0
assured	assured	j-vvn	assured	assure	0
Christian	Christian	np1	Christian	Christian	0
may	may	vmb	may	may	0
sing	sing	vvi	sing	sing	0
his	his	po31	his	his	0
Song	Song	n1	Song	song	0
upon	upon	p-acp	upon	upon	0
Alamoth	Alamoth	np1	Alamoth	Alamoth	0
▪	▪	▪	▪	▪	0
A	A	dt	A	a	0
Song	Song	n1	Song	song	0
composed	composed	vvn	composed	compose	0
for	for	p-acp	for	for	0
God's	God's	npg1	God's	God	0
hid	hid	n1	hid	hide	0
∣	∣	sy	∣	∣	0
den	den	zz	den	den	0
ones	ones	pi2	ones	one	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
46.	46.	crd	46.	46.	1
This	This	np1	This	This	0
so	so	av	so	so	0
poiseth	poiseth	vvz	poiseth	poise	0
and	and	cc	and	and	0
steddies	steddies	n2	steadies	steady	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
enjoy	enjoy	vvi	enjoy	enjoy	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
tranquillity	tranquillity	n1	tranquillity	tranquillity	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
resigned	resigned	vvn	resigned	resign	0
will	will	n1	will	will	0
▪	▪	▪	▪	▪	0
when	when	c-crq	when	when	0
others	others	n2-jn	others	other	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
wits	wits	n2	wits	wit	0
end	end	vvi	end	end	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
design	design	n1	design	design	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
frame	frame	n1	frame	frame	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
own	own	d	own	own	0
and	and	cc	and	and	0
others	others	ng2-jn	others	other	0
hearts	hearts	n2	hearts	heart	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
frightful	frightful	j	frightful	frightful	0
times	times	n2	times	time	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meditated	meditated	j-vvn	meditated	meditate	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
this	this	d	this	this	0
small	small	j	small	small	0
Tract	Tract	n1	Tract	tract	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
dear	dear	j-jn	dear	dear	0
friend	friend	n1	friend	friend	0
(	(	(	(	(	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
often	often	av	often	often	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
fair	fair	j	fair	fair	0
Idea	Idea	n1	Idea	idea	0
and	and	cc	and	and	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
excellent	excellent	j	excellent	excellent	0
Spirit	Spirit	n1	Spirit	spirit	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
occasioned	occasioned	vvn	occasioned	occasion	0
the	the	dt	the	the	0
prefixing	prefixing	vvg	prefixing	prefix	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
worthy	worthy	j	worthy	worthy	0
Name	Name	n1	Name	name	0
;	;	;	;	;	0
I	I	pns11	I	i	0
beg	beg	vvb	beg	beg	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
an	an	dt	and	a	0
unusual	unusual	j	unusual	unusual	0
presumption	presumption	n1	presumption	presumption	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
your	your	po22	your	your	0
cha	cha	pns11|vhb	cham	I|have	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
in	in	p-acp	in	in	0
censuring	censuring	vvg	censuring	censure	0
the	the	dt	the	the	0
faults	faults	n2	faults	fault	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pear	pear	n1	pear	pear	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
under	under	p-acp	under	under	0
so	so	av	so	so	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
act	act	n1	act	act	0
and	and	cc	and	and	0
judicious	judicious	j	judicious	judicious	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
;	;	;	;	;	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
use	use	zz	use	use	0
∣	∣	sy	∣	∣	0
ful	ful	av-j	full	full	0
,	,	,	,	,	0
