AS	AS	p-acp	AS	as	0
/	/	/	/	/	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
small	small	j	small	small	0
haby	haby	n1	haby	haby	0
∣	∣	sy	∣	∣	0
litie	litie	n1	litie	litie	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
/	/	/	/	/	0
and	and	cc	and	and	0
delyuer	delyuer	vvi	deliver	deliver	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
euill	euill	j-jn	evil	evil	0
report	report	n1	report	report	0
that	that	cst	that	that	0
some	some	d	some	some	0
endeuor	endeuor	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
vnto	vnto	p-acp	unto	unto	0
other	other	j-jn	other	other	0
partes	partes	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospell	gospell	n1	gospel	gospel	0
/	/	/	/	/	0
so	so	av	so	so	0
sone	sone	av	soon	soon	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
openeth	openeth	vvz	openeth	open	0
a	a	dt	a	a	0
dore	dore	n1	door	door	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
in	in	p-acp	in	in	0
/	/	/	/	/	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
great	great	j	great	great	0
resistance	resistance	n1	resistance	resistance	0
:	:	:	:	:	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
thys	thys	d	this	this	0
part	part	n1	part	part	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	j	ning	ning	0
the	the	dt	the	the	0
gouernment	gouernment	n1	government	government	0
and	and	cc	and	and	0
dyscipline	dyscipline	n1	dyscipline	dyscipline	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
order	order	n1	order	order	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
/	/	/	/	/	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
doctryne	doctryne	n1	doctrine	doctrine	0
most	most	av-ds	most	most	0
effectuall	effectuall	j	effectual	effectual	0
/	/	/	/	/	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
geue	geue	vvi	give	give	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
sharper	sharper	jc	sharper	sharp	0
edge	edge	n1	edge	edge	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
/	/	/	/	/	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
wall	wall	n1	wall	wall	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
it	it	pn31	it	it	0
/	/	/	/	/	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
contynue	contynue	vvi	continue	continue	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
/	/	/	/	/	0
I	I	pns11	I	i	0
see	see	vvi	see	see	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
sondry	sondry	j	sundry	sundry	0
lettes	lettes	vvz	lets	let	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
doe	doe	vdb	do	do	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
weapons	weapons	n2	weapons	weapon	0
stande	stande	vvb	stand	stand	0
vp	vp	a-acp	up	up	0
to	to	pc-acp	to	to	0
stoppe	stoppe	vvi	stop	stop	0
the	the	dt	the	the	0
passage	passage	n1	passage	passage	0
/	/	/	/	/	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
hynder	hynder	vvi	hinder	hinder	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
setled	setled	vvn	settled	settle	0
amongst	amongst	p-acp	among	among	0
vs.	vs.	pno12	us	we	0
With	With	p-acp	With	with	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
albeit	albeit	cs	albeit	albeit	0
I	I	pns11	I	i	0
wrastle	wrastle	vvi	wrestle	wrestle	0
hande	hande	n1	hand	hand	0
to	to	p-acp	to	to	0
hande	hande	n1	hand	hand	0
in	in	p-acp	in	in	0
thys	thys	d	this	this	0
booke	booke	n1	book	book	0
/	/	/	/	/	0
yet	yet	av	yet	yet	0
for	for	c-acp	for	for	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
all	all	d	all	all	0
dronke	dronke	vvn	drunk	drink	0
so	so	av	so	so	0
deepe	deepe	av-jn	deep	deep	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cuppe	cuppe	n1	cup	cup	0
of	of	pp-f	of	of	0
vntruth	vntruth	n1-u	untruth	untruth	0
/	/	/	/	/	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
stumble	stumble	vvi	stumble	stumble	0
at	at	p-acp	at	at	0
blockes	blockes	n2	blocks	block	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
lay	lay	vvb	lay	lay	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
way	way	n1	way	way	0
/	/	/	/	/	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
tentymes	tentymes	av	tentymes	tentymes	0
we	we	pns12	we	we	0
gather	gather	vvb	gather	gather	0
lettes	lettes	vvz	lets	let	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
in	in	p-acp	in	in	0
framyng	framyng	vvg	framing	frame	0
a	a	dt	a	a	0
preiudice	preiudice	n1	prejudice	prejudice	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
note	note	vvi	note	note	0
shortly	shortly	av-j	shortly	short	0
what	what	r-crq	what	what	0
those	those	d	those	those	0
stumbling	stumbling	j-vvg	stumbling	stumble	0
blockes	blockes	n2	blocks	block	0
are	are	vbr	are	be	0
/	/	/	/	/	0
and	and	cc	and	and	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
remoue	remoue	vvi	remove	remove	0
them	them	pno32	them	they	0
/	/	/	/	/	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
geue	geue	vvi	give	give	0
warning	warning	n1	warning	warning	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
/	/	/	/	/	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
lende	lende	vvi	lend	lend	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
weaker	weaker	jc	weaker	weak	0
and	and	cc	and	and	0
simpler	simpler	jc	simpler	simple	0
sort	sort	n1	sort	sort	0
to	to	pc-acp	to	to	0
helpe	helpe	vvi	help	help	0
to	to	pc-acp	to	to	0
ouerstride	ouerstride	vvi	ouerstride	ouerstride	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
offences	offences	n2	offences	offence	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
taken	taken	vvn	taken	take	0
herein	herein	av	herein	herein	0
/	/	/	/	/	0
be	be	vbi	be	be	0
eyther	eyther	av-d	either	either	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
/	/	/	/	/	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
seeke	seeke	vvb	seek	seek	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
/	/	/	/	/	0
and	and	cc	and	and	0
promote	promote	vvd	promote	promote	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
The	The	dt	The	the	0
cause	cause	n1	cause	cause	0
is	is	vbz	is	be	0
char	char	n1	char	char	0
∣	∣	sy	∣	∣	0
ged	ged	j	ged	ged	0
first	first	ord	first	first	0
with	with	p-acp	with	with	0
newnes	newnes	n1	newness	newness	0
/	/	/	/	/	0
and	and	cc	and	and	0
strangenes	strangenes	n1	strangeness	strangeness	0
/	/	/	/	/	0
then	then	cs	then	than	0
as	as	c-acp	as	as	0
author	author	n1	author	author	0
of	of	pp-f	of	of	0
confusion	confusion	n1	confusion	confusion	0
/	/	/	/	/	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
disor	disor	n1	disor	disor	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
/	/	/	/	/	0
and	and	cc	and	and	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
enemy	enemy	n1	enemy	enemy	0
to	to	p-acp	to	to	0
princes	princes	n2	princes	prince	0
/	/	/	/	/	0
magistrates	magistrates	n2	magistrates	magistrate	0
/	/	/	/	/	0
and	and	cc	and	and	0
common	common	j	common	common	0
wealthes	wealthes	n2	wealths	wealth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
first	first	ord	first	first	0
/	/	/	/	/	0
besides	besides	a-acp	beside	beside	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
sufficient	sufficient	j	sufficient	sufficient	0
chalenge	chalenge	vvi	challenge	challenge	0
/	/	/	/	/	0
to	to	pc-acp	to	to	0
say	say	vvb	say	say	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
new	new	j	new	new	0
&	&	cc	&	and	0
strange	strange	j	strange	strange	0
/	/	/	/	/	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
counted	counted	vvn	counted	count	0
new	new	j	new	new	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
confessed	confessed	vvn	confessed	confess	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
mis	mis	vvb	miss	miss	0
∣	∣	sy	∣	∣	0
lyke	lyke	av-j	like	like	0
it	it	pn31	it	it	0
/	/	/	/	/	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
bene	bene	vbn	be	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
/	/	/	/	/	0
vsed	vsed	vvd	used	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
tymes	tymes	n2	times	time	0
/	/	/	/	/	0
nor	nor	ccx	nor	nor	0
why	why	c-crq	why	why	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
straunge	straunge	j	strange	strange	0
/	/	/	/	/	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
vsed	vsed	vvn	used	use	0
now	now	av	now	now	0
farre	farre	av-j	far	far	0
/	/	/	/	/	0
and	and	cc	and	and	0
neare	neare	av-j	near	near	0
/	/	/	/	/	0
of	of	pp-f	of	of	0
thys	thys	d	this	this	0
&	&	cc	&	and	0
that	that	d	that	that	0
side	side	n1	side	side	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
/	/	/	/	/	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
strangers	strangers	n2	strangers	stranger	0
/	/	/	/	/	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
housholde	housholde	n1	household	household	0
of	of	pp-f	of	of	0
fayth	fayth	n1	faith	faith	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
more	more	av-dc	more	more	0
largely	largely	av-j	largely	large	0
appeare	appeare	vvi	appear	appear	0
in	in	p-acp	in	in	0
thys	thys	d	this	this	0
Booke	Booke	n1	Book	book	0
/	/	/	/	/	0
that	that	cst	that	that	0
thys	thys	d	this	this	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
innouation	innouation	n1	innovation	innovation	0
/	/	/	/	/	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
renouation	renouation	n1	renovation	renovation	0
/	/	/	/	/	0
and	and	cc	and	and	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
not	not	xx	not	not	0
new	new	j	new	new	0
/	/	/	/	/	0
but	but	cc-acp	but	but	0
renued	renued	j-vvn	renewed	renew	0
/	/	/	/	/	0
no	no	dx	no	no	0
stranger	stranger	jc	stranger	strange	0
/	/	/	/	/	0
but	but	cc-acp	but	but	0
borne	borne	vvn	born	bear	0
in	in	p-acp	in	in	0
Si	Si	fw-mi	Si	si	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
/	/	/	/	/	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
(	(	(	(	(	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
before	before	p-acp	before	before	0
vniustly	vniustly	av-j	unjustly	unjust	0
banyshed	banyshed	vvn	banished	banish	0
)	)	)	)	)	0
ought	ought	vmd	ought	ought	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
ryght	ryght	j-jn	right	right	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
restored	restored	vvn	restored	restore	0
.	.	.	.	.	1
And	And	cc	And	and	0
of	of	pp-f	of	of	0
confusion	confusion	n1	confusion	confusion	0
&	&	cc	&	and	0
dysorder	dysorder	n1	dysorder	dysorder	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
more	more	av-dc	more	more	0
vntruely	vntruely	av-j-u	untruly	untrue	0
accused	accused	vvn	accused	accuse	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
iustice	iustice	n1	justice	justice	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
accused	accused	vvn	accused	accuse	0
for	for	p-acp	for	for	0
doing	doing	vdg	doing	do	0
wrong	wrong	n-jn	wrong	wrong	0
/	/	/	/	/	0
as	as	c-acp	as	as	0
thys	thys	d	this	this	0
doctryne	doctryne	n1	doctrine	doctrine	0
/	/	/	/	/	0
for	for	c-acp	for	for	0
bringing	bringing	vvg	bringing	bring	0
in	in	p-acp	in	in	0
disorder	disorder	n1	disorder	disorder	0
/	/	/	/	/	0
whose	whose	qg-crq	whose	who	0
whole	whole	j-jn	whole	whole	0
worke	worke	n1	work	work	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
prouyde	prouyde	vvi	provide	provide	0
/	/	/	/	/	0
that	that	cst	that	that	0
nothing	nothing	pix	nothing	nothing	0
be	be	vbb	be	be	0
done	done	vdn	done	do	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
place	place	n1	place	place	0
/	/	/	/	/	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
/	/	/	/	/	0
or	or	cc	or	or	0
otherwise	otherwise	av	otherwise	otherwise	0
/	/	/	/	/	0
then	then	cs	then	than	0
the	the	dt	the	the	0
condytion	condytion	n1	condition	condition	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
mans	mans	ng1	men	man	0
calling	calling	n1	calling	calling	0
will	will	vmb	will	will	0
beare	beare	vvi	bear	bear	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
putteth	putteth	vvz	putteth	put	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
subiection	subiection	n1	subjection	subjection	0
vnder	vnder	p-acp	under	under	0
their	their	po32	their	their	0
gouernoures	gouernoures	n2	governors	governor	0
/	/	/	/	/	0
the	the	dt	the	the	0
gouernoures	gouernoures	n2	governors	governor	0
in	in	p-acp	in	in	0
degree	degree	n1	degree	degree	0
/	/	/	/	/	0
and	and	cc	and	and	0
order	order	vvi	order	order	0
one	one	pi	one	one	0
vnder	vnder	p-acp	under	under	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
/	/	/	/	/	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Elder	Elder	jc-jn	Elder	elder	0
/	/	/	/	/	0
vnderneath	vnderneath	a-acp	underneath	underneath	0
the	the	dt	the	the	0
Pastor	Pastor	n1	Pastor	pastor	0
/	/	/	/	/	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Dea	Dea	n1	Deam	day	0
∣	∣	sy	∣	∣	0
con	con	fw-mi	con	con	0
/	/	/	/	/	0
vnderneath	vnderneath	a-acp	underneath	underneath	0
the	the	dt	the	the	0
Elder	Elder	n-jn	Elder	elder	0
/	/	/	/	/	0
whych	whych	r-crq	which	which	0
teacheth	teacheth	vvz	teaches	teach	0
/	/	/	/	/	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Particuler	Particuler	j-jn	Particular	particular	0
church	church	n1	church	church	0
/	/	/	/	/	0
shall	shall	vmb	shall	shall	0
giue	giue	vvi	give	give	0
place	place	n1	place	place	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
Prouinciall	Prouinciall	j-jn	Provincial	provincial	0
synode	synode	n1	synode	synode	0
/	/	/	/	/	0
where	where	c-crq	where	where	0
many	many	d	many	many	0
churches	churches	n2	churches	church	0
are	are	vbr	are	be	0
/	/	/	/	/	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Prouincial	Prouincial	j-jn	Provincial	provincial	0
/	/	/	/	/	0
to	to	pc-acp	to	to	0
a	a	dt	a	a	0
Nationall	Nationall	j	National	national	0
/	/	/	/	/	0
and	and	cc	and	and	0
likewyse	likewyse	av	likewise	likewise	0
that	that	cst	that	that	0
/	/	/	/	/	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Generall	Generall	n1	General	general	0
/	/	/	/	/	0
if	if	cs	if	if	0
anye	anye	d	any	any	0
be	be	vbb	be	be	0
/	/	/	/	/	0
and	and	cc	and	and	0
all	all	d	all	all	0
vnto	vnto	p-acp	unto	unto	0
Christe	Christe	np1	Christe	Christe	0
/	/	/	/	/	0
and	and	cc	and	and	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	j-jn	contrary	contrary	0
parte	parte	n1	part	part	0
/	/	/	/	/	0
those	those	d	those	those	0
whych	whych	r-crq	which	which	0
stand	stand	vvb	stand	stand	0
against	against	p-acp	against	against	0
thys	thys	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
/	/	/	/	/	0
are	are	vbr	are	be	0
thereby	thereby	av	thereby	thereby	0
compelled	compelled	vvn	compelled	compel	0
to	to	pc-acp	to	to	0
