HAuing	HAuing	vhg	Having	have	0
possibilitie	possibilitie	n1	possibility	possibility	0
of	of	pp-f	of	of	0
recouery	recouery	n1	recovery	recovery	0
.	.	.	.	.	1
And	And	cc	And	and	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
dedicate	dedicate	vvi	dedicate	dedicate	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
remaining	remaining	j-vvg	remaining	remain	0
Labours	Labours	n2	Labours	labour	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
iustice	iustice	n1	justice	justice	0
vnto	vnto	p-acp	unto	unto	0
any	any	d	any	any	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
friend	friend	n1	friend	friend	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
care	care	n1	care	care	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
almost	almost	av	almost	almost	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
remaining	remaining	vvg	remaining	remain	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
some	some	d	some	some	0
perhaps	perhaps	av	perhaps	perhaps	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
better	better	jc	better	better	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
that	that	cst	that	that	0
these	these	d	these	these	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Labours	Labours	n2	Labours	labour	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
iudiciously	iudiciously	av-j	judiciously	judicious	0
supprest	supprest	vvn	suppressed	suppress	0
then	then	av	then	then	0
published	published	vvn	published	publish	0
.	.	.	.	.	1
Sermons	Sermons	n2	Sermons	sermon	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
fitter	fitter	jc	fitter	fit	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
setting	setting	n-vvg	setting	set	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
more	more	av-dc	more	more	0
proper	proper	j	proper	proper	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
?	?	?	?	?	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
heard	heard	vvn	herd	hear	0
diuers	diuers	j	diverse	diverse	0
speake	speake	vvi	speak	speak	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
preach	preach	vvb	preach	preach	0
not	not	xx	not	not	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
effectually	effectually	av-j	effectually	effectual	0
preach	preach	vvb	preach	preach	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
sparing	sparing	vvg	sparing	spare	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
breath	breath	n1	breath	breath	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
ambi	ambi	fw-la	ambi	ambi	0
∣	∣	sy	∣	∣	0
tious	tious	n1	tious	tious	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
climbes	climbes	vvz	climbs	climb	0
but	but	p-acp	but	but	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
the	the	dt	the	the	0
vsurper	vsurper	n1	usurper	usurper	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
blood	blood	n1	blood	blood	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
slippery	slippery	j	slippery	slippery	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
,	,	,	,	,	0
all	all	d	all	all	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
to	to	pc-acp	to	to	0
confesse	confesse	vvi	confess	confess	0
that	that	cst	that	that	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
glorious	glorious	j	glorious	glorious	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
safe	safe	j	safe	safe	0
place	place	n1	place	place	0
:	:	:	:	:	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
cry	cry	vvi	cry	cry	0
downe	downe	a-acp	down	down	0
Ambition	Ambition	n1	Ambition	ambition	0
and	and	cc	and	and	0
Vsurpation	Vsurpation	n1	Usurpation	usurpation	0
?	?	?	?	?	0
or	or	cc	or	or	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
lesse	lesse	av-dc	less	less	0
to	to	p-acp	to	to	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
threaten	threaten	vvi	threaten	threaten	0
?	?	?	?	?	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
men	men	n2	men	man	0
so	so	av	so	so	0
much	much	av-d	much	much	0
moued	moued	vvn	moved	move	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
euent	euent	n1	event	event	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
commina	commina	fw-la	commina	commina	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
euent	euent	n1	event	event	0
?	?	?	?	?	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
age	age	n1	age	age	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
only	only	j	only	only	0
Heresie	Heresie	n1	Heresy	heresy	0
or	or	cc	or	or	0
Sedition	Sedition	n1	Sedition	sedition	0
preferre	preferre	vvi	prefer	prefer	0
a	a	dt	a	a	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
Con	Con	np1	Con	Con	0
∣	∣	sy	∣	∣	0
tradiction	tradiction	n1	tradiction	tradiction	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
Zeale	Zeale	n1	Zeal	zeal	0
wonders	wonders	n2	wonders	wonder	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
Faction	Faction	n1	Faction	faction	0
,	,	,	,	,	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
expect	expect	vvi	expect	expect	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
few	few	d	few	few	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
small	small	j	small	small	0
number	number	n1	number	number	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
discourage	discourage	vvi	discourage	discourage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
if	if	cs	if	if	0
that	that	cst	that	that	0
your	your	po22	your	your	0
iudgement	iudgement	n1	judgement	judgement	0
shall	shall	vmb	shall	shall	0
coun	coun	vvi	con	con	0
∣	∣	sy	∣	∣	0
terpoise	terpoise	vvi	terpoise	terpoise	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	av-j	only	only	0
desired	desired	vvd	desired	desire	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	1
