HAuing	HAuing	vhg	Having	have	0
preserued	preserued	vvd	preserved	preserve	0
her	her	pno31	her	she	0
hether	hether	av	hither	hither	0
∣	∣	sy	∣	∣	0
too	too	av	too	too	0
therin	therin	av	therein	therein	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
would	would	vmd	would	will	0
still	still	av	still	still	0
preserue	preserue	vvi	preserve	preserve	0
and	and	cc	and	and	0
prosper	prosper	vvi	prosper	prosper	0
her	her	pno31	her	she	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gouernment	gouernment	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
requisite	requisite	j	requisite	requisite	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
:	:	:	:	:	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
preached	preached	vvn	preached	preach	0
amongest	amongest	p-acp	amongst	amongst	0
you	you	pn22	you	you	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
principally	principally	av-j	principally	principal	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
pas	pas	fw-fr	pas	pas	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
great	great	j	great	great	0
curtesies	curtesies	n2	courtesies	courtesy	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
cō	cō	fw-mi	cō	cō	0
∣	∣	sy	∣	∣	0
tinually	tinually	av-j	tinually	tinual	0
receaued	receaued	vvn	received	receive	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
wholly	wholly	av-jn	wholly	whole	0
indebted	indebted	vvn	indebted	indebt	0
farre	farre	av-j	far	far	0
beyond	beyond	p-acp	beyond	beyond	0
my	my	po11	my	my	0
power	power	n1	power	power	0
fully	fully	av-j	fully	full	0
to	to	pc-acp	to	to	0
requite	requite	vvi	requite	requite	0
:	:	:	:	:	0
so	so	av	so	so	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
euery	euery	d	every	every	0
way	way	n1	way	way	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
testify	testify	vvi	testify	testify	0
my	my	po11	my	my	0
thankfulnes	thankfulnes	n1	thankfulness	thankfulness	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
only	only	j	only	only	0
recompēce	recompēce	n1	recompense	recompense	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
either	either	av-d	either	either	0
you	you	pn22	you	you	0
demaund	demaund	vvb	demand	demand	0
,	,	,	,	,	0
or	or	cc	or	or	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
geue	geue	vvi	give	give	0
againe	againe	av	again	again	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
Woorshipfull	Woorshipfull	j	Worshipful	worshipful	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
vndoubted	vndoubted	j	undoubted	undoubted	0
testimony	testimony	n1	testimony	testimony	0
therof	therof	av	thereof	thereof	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
same	same	d	same	same	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
alwaies	alwaies	av	always	always	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
al	al	d	all	all	0
waies	waies	n2	ways	way	0
ready	ready	j	ready	ready	0
prest	prest	vvn	pressed	press	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
and	and	cc	and	and	0
mynde	mynde	n1	mind	mind	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
your	your	po22	your	your	0
spiritual	spiritual	j	spiritual	spiritual	0
profite	profite	n1	profit	profit	0
:	:	:	:	:	0
so	so	av	so	so	0
am	am	vbm	am	be	0
I	I	pns11	I	i	0
as	as	p-acp	as	as	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
dy	dy	n1	die	die	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	j	present	present	0
,	,	,	,	,	0
herein	herein	av	herein	herein	0
to	to	pc-acp	to	to	0
satisfy	satisfy	vvi	satisfy	satisfy	0
your	your	po22	your	your	0
Godly	Godly	j	Godly	godly	0
desires	desires	n2	desires	desire	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
heape	heape	vvb	heap	heap	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
manifold	manifold	j	manifold	manifold	0
graces	graces	n2	graces	grace	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Spirite	Spirite	n1	Spirit	spirit	0
in	in	p-acp	in	in	0
aboundant	aboundant	j	abundant	abundant	0
measures	measures	n2	measures	measure	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
benefite	benefite	n1	benefit	benefit	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
members	members	n2	members	member	0
:	:	:	:	:	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
subiectes	subiectes	n2-jn	subjects	subject	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
principally	principally	av-jn	principally	principal	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Corporation	Corporation	n1	Corporation	corporation	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
praise	praise	n1	praise	praise	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
Heauens	Heauens	n2	Heavens	heaven	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Lidd	Lidd	vvd	Lidd	lidd	0
.	.	.	.	.	0
this	this	d	this	this	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
Ianuary	Ianuary	np1	Ianuary	January	0
.	.	.	.	.	1
1587.	1587.	crd	1587.	1587.	1
