WHEN	WHEN	c-crq	WHEN	when	0
stinking	stinking	j-vvg	stinking	stink	0
and	and	cc	and	and	0
contagious	contagious	j	contagious	contagious	0
mistes	mistes	n2	mists	mist	0
of	of	pp-f	of	of	0
false	false	j	false	false	0
and	and	cc	and	and	0
ydolatrous	ydolatrous	j	ydolatrous	ydolatrous	0
religion	religion	n1	religion	religion	0
.	.	.	.	.	1
This	This	np1	This	This	0
surely	surely	av-j	surely	sure	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
stedfastnes	stedfastnes	n1	steadfastness	steadfastness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
knovvne	knovvne	j-vvn	known	know	0
&	&	cc	&	and	0
assertaine	assertaine	vvi	ascertain	ascertain	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
vvhich	vvhich	r-crq	which	which	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
dayes	dayes	n2	days	day	0
(	(	(	(	(	0
the	the	dt	the	the	0
more	more	dc	more	more	0
pittie	pittie	n1	pity	pity	0
)	)	)	)	)	0
haue	haue	vhi	have	have	0
great	great	j	great	great	0
numbers	numbers	n2	numbers	number	0
vvithdravvne	vvithdravvne	n1	vvithdravvne	vvithdravvne	0
theirselues	theirselues	px32	theirselves	theirselves	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
or	or	cc	or	or	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
liuing	liuing	vvg	living	live	0
&	&	cc	&	and	0
revvard	revvard	n1	reward	reward	0
,	,	,	,	,	0
thā	thā	cs	than	than	0
vvhich	vvhich	r-crq	which	which	0
can	can	vmb	can	can	0
nothing	nothing	pix	nothing	nothing	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
vvic	vvic	j	vvic	vvic	0
∣	∣	sy	∣	∣	0
ked	ked	j	ked	ked	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
force	force	n1	force	force	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
establishing	establishing	n-vvg	establishing	establish	0
of	of	pp-f	of	of	0
vngodlinesse	vngodlinesse	n1	ungodliness	ungodliness	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
saint	saint	n1	saint	saint	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
farre	farre	av-j	far	far	0
better	better	jc	better	better	0
vvere	vvere	vbdr	were	be	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
neuer	neuer	av-x	never	never	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
knovvne	knovvne	vvn	known	know	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
than	than	cs	than	than	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
entered	entered	vvn	entered	enter	0
the	the	dt	the	the	0
path	path	n1	path	path	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
godlinesse	godlinesse	n1	godliness	godliness	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
fusing	fusing	vvg	fusing	fuse	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
cleaue	cleaue	vvi	cleave	cleave	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
illusions	illusions	n2	illusions	illusion	0
of	of	pp-f	of	of	0
Sathan	Sathan	np1	Sathan	Satan	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
vvhat	vvhat	r-crq	what	what	0
thing	thing	n1	thing	thing	0
do	do	vdb	do	do	0
our	our	po12	our	our	0
aduersaries	aduersaries	n2	adversaries	adversary	0
more	more	av-dc	more	more	0
shoot	shoot	vvi	shoot	shoot	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
thā	thā	cs	than	than	0
to	to	pc-acp	to	to	0
accuse	accuse	vvi	accuse	accuse	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
and	and	cc	and	and	0
vnfaythfulnesse	vnfaythfulnesse	n1	unfaithfulness	unfaithfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
entangle	entangle	vvi	entangle	entangle	0
vs	vs	pno12	us	we	0
vvith	vvith	p-acp	with	with	0
their	their	po32	their	their	0
errors	errors	n2	errors	error	0
and	and	cc	and	and	0
entisements	entisements	n2	enticements	enticement	0
?	?	?	?	?	1
VVo	VVo	np1	VVo	VVo	0
bee	bee	vbb	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vvorlde	vvorlde	n1	world	world	0
for	for	p-acp	for	for	0
offences	offences	n2	offences	offence	0
,	,	,	,	,	0
sayth	sayth	vvz	say	say	0
our	our	po12	our	our	0
sauiour	sauiour	n1	saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
VVhat	VVhat	q-crq	What	what	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
and	and	cc	and	and	0
hovve	hovve	c-crq	how	how	0
great	great	j	great	great	0
a	a	dt	a	a	0
glorie	glorie	n1	glory	glory	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
many	many	d	many	many	0
stormes	stormes	n2	storms	storm	0
and	and	cc	and	and	0
tempestes	tempestes	n2	tempests	tempest	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Shipvvracke	Shipvvracke	n1	Shipwreck	shipwreck	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
number	number	n1	number	number	0
,	,	,	,	,	0
rightly	rightly	av-jn	rightly	right	0
to	to	pc-acp	to	to	0
holde	holde	vvi	hold	hold	0
the	the	dt	the	the	0
helme	helme	n1	helm	helm	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
neyther	neyther	dx	neither	neither	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
vvinde	vvinde	vvi	wind	wind	0
nor	nor	ccx	nor	nor	0
vvaue	vvaue	n1	wave	wave	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
knovves	knovves	vvz	knows	know	0
.	.	.	.	.	1
This	This	d	This	this	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
common	common	j	common	common	0
vvelth	vvelth	n1	wealth	wealth	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
more	more	av-dc	more	more	0
a	a	dt	a	a	0
great	great	j	great	great	0
vvay	vvay	n1	way	way	0
esteeme	esteeme	vvi	esteem	esteem	0
,	,	,	,	,	0
than	than	cs	than	than	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
subiection	subiection	n1	subjection	subjection	0
some	some	d	some	some	0
mightie	mightie	j	mighty	mighty	0
and	and	cc	and	and	0
large	large	j	large	large	0
dominion	dominion	n1	dominion	dominion	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
that	that	cst	that	that	0
earthly	earthly	j	earthly	earthly	0
thinges	thinges	n2	things	thing	0
vvith	vvith	p-acp	with	with	0
heauenly	heauenly	j	heavenly	heavenly	0
thinges	thinges	n2	things	thing	0
and	and	cc	and	and	0
truth	truth	n1	truth	truth	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
vvorlde	vvorlde	n1	world	world	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
compared	compared	vvn	compared	compare	0
,	,	,	,	,	0
and	and	cc	and	and	0
earthly	earthly	j	earthly	earthly	0
things	things	n2	things	thing	0
,	,	,	,	,	0
be	be	vbi	be	be	0
vve	vve	pns12	we	we	0
pleased	pleased	vvn	pleased	please	0
or	or	cc	or	or	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
pleased	pleased	j-vvn	pleased	please	0
,	,	,	,	,	0
vvill	vvill	vmb	will	will	0
vve	vve	pns12	we	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
nill	nill	vmb	nill	will	0
vve	vve	pns12	we	we	0
,	,	,	,	,	0
must	must	vmb	must	must	0
shortly	shortly	av-j	shortly	short	0
be	be	vbi	be	be	0
forgone	forgone	vvn	forgone	forgo	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
remaynes	remaynes	vvz	remains	remain	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
keepe	keepe	vvi	keep	keep	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
Go	Go	vvb	Go	go	0
therefore	therefore	av	therefore	therefore	0
hap	hap	vvi	hap	hap	0
∣	∣	sy	∣	∣	0
pily	pily	av-j	pily	py	0
forvvard	forvvard	av-j	forward	forward	0
(	(	(	(	(	0
right	right	n-jn	right	right	0
vvorthie	vvorthie	j-jn	worthy	worthy	0
Gouernors	Gouernors	n2	Governors	governor	0
)	)	)	)	)	0
hauing	hauing	vhg	having	have	0
obteyned	obteyned	vvn	obtained	obtain	0
such	such	d	such	such	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
constancie	constancie	n1	constancy	constancy	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
thus	thus	av	thus	thus	0
to	to	p-acp	to	to	0
heauen	heauen	n1	heaven	heaven	0
do	do	vdb	do	do	0
vve	vve	pns12	we	we	0
go	go	vvb	go	go	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
farre	farre	av-j	far	far	0
more	more	av-dc	more	more	0
base	base	j	base	base	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
.	.	.	.	.	1
Greatly	Greatly	av-j	Greatly	great	0
beholding	beholding	vvg	beholding	behold	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
vvorship	vvorship	vvb	worship	worship	0
our	our	po12	our	our	0
Lorde	Lorde	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especi	especi	fw-la	especi	especi	0
∣	∣	sy	∣	∣	0
ally	ally	vvi	alley	ally	0
the	the	dt	the	the	0
people	people	n1	people	people	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
gouernment	gouernment	n1	government	government	0
:	:	:	:	:	0
Considering	Considering	vvg	Considering	consider	0
their	their	po32	their	their	0
neighbours	neighbours	n2	neighbours	neighbour	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
dvvelling	dvvelling	vvg	dwelling	dwell	0
in	in	p-acp	in	in	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
they	they	pns32	they	they	0
enioy	enioy	vvb	enjoy	enjoy	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
svveete	svveete	j	sweet	sweet	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
thorovv	thorovv	p-acp	thorough	thorough	0
your	your	po22	your	your	0
vvisedome	vvisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
councell	councell	n1	council	council	0
,	,	,	,	,	0
aucthoritie	aucthoritie	n1	authority	authority	0
,	,	,	,	,	0
stedfastnesse	stedfastnesse	n1	steadfastness	steadfastness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
time	time	n1	time	time	0
great	great	j	great	great	0
care	care	n1	care	care	0
in	in	p-acp	in	in	0
aduaunceing	aduaunceing	vvg	advancing	advance	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
vvish	vvish	vvb	wish	wish	0
therefore	therefore	av	therefore	therefore	0
vvell	vvell	av	well	well	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bottome	bottome	n1	bottom	bottom	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
your	your	po22	your	your	0
cōmon	cōmon	j	common	common	0
vvealth	vvealth	n1	wealth	wealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
minding	minding	vvg	minding	mind	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
my	my	po11	my	my	0
good	good	j	good	good	0
vvill	vvill	n1	will	will	0
tovvards	tovvards	p-acp	towards	towards	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
nothing	nothing	pix	nothing	nothing	0
meeter	meeter	jc	meeter	meet	0
thā	thā	cs	than	than	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
present	present	j	present	present	0
vvorke	vvorke	n1	work	work	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
po	po	n1	po	po	0
∣	∣	sy	∣	∣	0
steritie	steritie	n1	steritie	steritie	0
,	,	,	,	,	0
your	your	po22	your	your	0
commendable	commendable	j	commendable	commendable	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
diligence	diligence	n1	diligence	diligence	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
passed	passed	vvn	passed	pass	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
.	.	.	.	.	1
Neyther	Neyther	av-dx	Neither	neither	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
accustomed	accustomed	j-vvn	accustomed	accustom	0
gentlenesse	gentlenesse	n1	gentleness	gentleness	0
)	)	)	)	)	0
you	you	pn22	you	you	0
vvill	vvill	vmb	will	will	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
this	this	d	this	this	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
labour	labour	n1	labour	labour	0
and	and	cc	and	and	0
good	good	j	good	good	0
vvill	vvill	n1	will	will	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lorde	Lorde	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
long	long	av-j	long	long	0
preserue	preserue	vvi	preserve	preserve	0
both	both	d	both	both	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
your	your	po22	your	your	0
gouernment	gouernment	n1	government	government	0
in	in	p-acp	in	in	0
prosperous	prosperous	j	prosperous	prosperous	0
estate	estate	n1	estate	estate	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Campidun	Campidun	np1	Campidun	Campidun	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
March	March	n1	March	march	0
.	.	.	.	.	1
1550.	1550.	crd	1550.	1550.	1
