WHat	WHat	q-crq	WHat	what	0
Principles	Principles	n2	Principles	principle	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
these	these	d	these	these	0
sad	sad	j	sad	sad	0
,	,	,	,	,	0
and	and	cc	and	and	0
dark	dark	j	dark	dark	0
conclu	conclu	n1	conclu	conclu	0
∣	∣	sy	∣	∣	0
sions	sions	n1	zions	zions	0
attending	attending	vvg	attending	attend	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Principles	Principles	n2	Principles	principle	0
are	are	vbr	are	be	0
these	these	d	these	these	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
conforme	conforme	vvi	conform	conform	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
cipline	cipline	n1	cipline	cipline	0
established	established	vvn	established	establish	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
State	State	n1	State	state	0
are	are	vbr	are	be	0
good	good	j	good	good	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
peaceably	peaceably	av-j	peaceably	peaceable	0
affected	affected	vvn	affected	affect	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
proceeded	proceeded	vvn	proceeded	proceed	0
against	against	p-acp	against	against	0
by	by	p-acp	by	by	0
fines	fines	n2	fines	fine	0
,	,	,	,	,	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
2.	2.	crd	2.	2.	1
That	That	cst	That	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
speak	speak	vvi	speak	speak	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
or	or	cc	or	or	0
open	open	vvi	open	open	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Publikely	Publikely	av-j	Publicly	public	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
Private	Private	j	Private	private	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
ordain	ordain	vvi	ordain	ordain	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
present	present	j	present	present	0
esta	esta	fw-la	esta	esta	0
∣	∣	sy	∣	∣	0
blished	blished	j	blished	blished	0
ministery	ministery	n1	ministry	ministry	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
proceeded	proceeded	vvn	proceeded	proceed	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
by	by	p-acp	by	by	0
fines	fines	n2	fines	fine	0
,	,	,	,	,	0
imprison	imprison	vvi	imprison	imprison	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
sad	sad	j	sad	sad	0
and	and	cc	and	and	0
dark	dark	j	dark	dark	0
conclusi	conclusi	n1	conclusi	conclusi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
which	which	r-crq	which	which	0
follow	follow	vvb	follow	follow	0
,	,	,	,	,	0
are	are	vbr	are	be	0
these	these	d	these	these	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
All	All	av-d	All	all	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
disco	disco	n1	disco	disco	0
∣	∣	sy	∣	∣	0
veries	veries	n2	veries	very	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
yond	yond	av-d	yond	yond	0
that	that	cst	that	that	0
Systeme	Systeme	np1	Systeme	Systeme	0
,	,	,	,	,	0
or	or	cc	or	or	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
&c.	&c.	av	etc.	etc	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
sentenced	sentenced	vvn	sentenced	sentence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Heresie	Heresie	n1	Heresy	heresy	0
and	and	cc	and	and	0
Schisme	Schisme	n1	Schism	schism	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
by	by	p-acp	by	by	0
man	man	n1	man	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
bringing	bringing	vvg	bringing	bring	0
much	much	d	much	much	0
desolation	desolation	n1	desolation	desolation	0
;	;	;	;	;	0
unless	unless	cs	unless	unless	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
enact	enact	vvi	enact	enact	0
such	such	d	such	such	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
that	that	d	that	that	0
very	very	j	very	very	0
infal	infal	n1	infal	infal	0
∣	∣	sy	∣	∣	0
lible	lible	j	lible	lible	0
Apostleship	Apostleship	n1	Apostleship	apostleship	0
for	for	p-acp	for	for	0
Interpre	Interpre	j	Interpre	interpre	0
∣	∣	sy	∣	∣	0
tation	tation	n1	tation	tation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Apostleship	Apostleship	n1	Apostleship	apostleship	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
wri	wri	fw-la	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
all	all	d	all	all	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
.	.	.	.	.	1
And	And	cc	And	and	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
a	a	dt	a	a	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
only	only	av-j	only	only	0
,	,	,	,	,	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
a	a	dt	a	a	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gen	Gen	np1	Gen	Gen	0
∣	∣	sy	∣	∣	0
tiles	tiles	n2	tiles	tile	0
also	also	av	also	also	0
?	?	?	?	?	1
Rom.	Rom.	np1	Rom.	Rom.	0
3.	3.	crd	3.	3.	0
29.	29.	crd	29.	29.	1
?	?	?	?	?	1
Psal.	Psal.	np1	Psal.	Psal.	0
51.	51.	crd	51.	51.	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
mited	mited	vvn	mited	mit	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
?	?	?	?	?	1
Thou	Thou	pns21	Thou	thou	0
thoughtest	thoughtest	vvd2	thoughtest	think	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
God	God	np1	God	God	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
altogether	altogether	av	altogether	altogether	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
51.	51.	crd	51.	51.	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	pi	one	one	0
as	as	p-acp	as	as	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
God	God	np1	God	God	0
meerly	meerly	av-j	merely	mere	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
Image	Image	n1	Image	image	0
or	or	cc	or	or	0
fi	fi	n2	fi	fi	0
∣	∣	sy	∣	∣	0
gure	gure	n1	gure	gure	0
:	:	:	:	:	0
behold	behold	vvb	behold	behold	0
,	,	,	,	,	0
the	the	dt	the	the	0
Heaven	Heaven	n1	Heaven	heaven	0
of	of	pp-f	of	of	0
Heavens	Heavens	n2	Heavens	heaven	0
cannot	cannot	vmbx	cannot	can	0
contain	contain	vvi	contain	contain	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	0
he	he	pns31	he	he	0
dwelleth	dwelleth	vvz	dwells	dwell	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
Temples	Temples	n2	Temples	temple	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
habitation	habitation	n1	habitation	habitation	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
known	known	vvn	known	know	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
rest	rest	n1	rest	rest	0
?	?	?	?	?	1
That	That	cst	That	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
man	man	n1	man	man	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
conceive	conceive	vvi	conceive	conceive	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
place	place	n1	place	place	0
,	,	,	,	,	0
or	or	cc	or	or	0
Tem	Tem	fw-la	Tem	tem	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
or	or	cc	or	or	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
or	or	cc	or	or	0
Systeme	Systeme	np1	Systeme	Systeme	0
of	of	pp-f	of	of	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
forme	forme	n1	form	form	0
or	or	cc	or	or	0
making	making	vvg	making	make	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
worship	worship	n1	worship	worship	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Temple	Temple	n1	Temple	temple	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
4.	4.	crd	4.	4.	0
nor	nor	cc	nor	nor	0
at	at	p-acp	at	at	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
worship	worship	vvb	worship	worship	0
,	,	,	,	,	0
must	must	vmb	must	must	0
worship	worship	vvi	worship	worship	0
in	in	p-acp	in	in	0
spirit	spirit	n1	spirit	spirit	0
and	and	cc	and	and	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
Joh.	Joh.	np1	Joh.	Joh.	1
14.	14.	crd	14.	14.	0
which	which	r-crq	which	which	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
only	only	av-j	only	only	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Many	Many	av-d	Many	many	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
pretious	pretious	j	precious	precious	0
Christians	Christians	np1	Christians	Christians	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
under	under	p-acp	under	under	0
Delinquency	Delinquency	n1	Delinquency	delinquency	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
fines	fines	n2	fines	fine	0
,	,	,	,	,	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
scandall	scandall	n1	scandal	scandal	0
of	of	pp-f	of	of	0
Hereticks	Hereticks	n2	Heretics	heretic	0
and	and	cc	and	and	0
Schismaticks	Schismaticks	n1	Schismatics	schismatics	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
not	not	xx	not	not	0
seeing	seeing	vvg	seeing	see	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
one	one	crd	one	one	0
light	light	n1	light	light	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
believing	believing	vvg	believing	believe	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
one	one	crd	one	one	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
recei	recei	fw-la	recei	recei	0
∣	∣	sy	∣	∣	0
ving	ving	n1	ving	ving	0
such	such	d	such	such	0
interpretations	interpretations	n2	interpretations	interpretation	0
and	and	cc	and	and	0
Consequences	Consequences	n2	Consequences	consequence	0
of	of	pp-f	of	of	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
very	very	j	very	very	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
persecu	persecu	n1	persecu	persecu	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
the	the	dt	the	the	0
civill	civill	j	civil	civil	0
power	power	n1	power	power	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
turned	turned	vvn	turned	turn	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
spirituall	spirituall	j	spiritual	spiritual	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
ministration	ministration	n1	ministration	ministration	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
Gods	Gods	npg1	Gods	God	0
Administrations	Administrations	n2	Administrations	administration	0
dash	dash	vvb	dash	dash	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
one	one	pi	one	one	0
against	against	p-acp	against	against	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
Act.	Act.	n1	Act.	act	0
9.	9.	crd	9.	9	1
Saul	Saul	np1	Saul	Saul	0
,	,	,	,	,	0
Saul	Saul	np1	Saul	Saul	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
persecutest	persecutest	vv2	persecutest	persecute	0
thou	thou	pns21	thou	thou	0
me	me	pno11	me	i	0
?	?	?	?	?	0
touch	touch	vvb	touch	touch	0
not	not	xx	not	not	0
Psal.	Psal.	np1	Psal.	Psal.	0
mine	mine	po11	mine	my	0
a	a	zz	a	a	0
∣	∣	sy	∣	∣	0
nointed	nointed	vvn	anointed	anoint	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
my	my	po11	my	my	0
Prophets	Prophets	n2	Prophets	prophet	0
no	no	dx	no	no	0
harm	harm	n1	harm	harm	0
:	:	:	:	:	0
not	not	xx	not	not	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
do	do	vdb	do	do	0
∣	∣	sy	∣	∣	0
minion	minion	n1	minion	minion	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
heritage	heritage	n1	heritage	heritage	0
,	,	,	,	,	0
orLordship	orLordship	n1	orLordship	orlordship	0
over	over	p-acp	over	over	0
faith	faith	n1	faith	faith	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
That	That	cst	That	that	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
Politie	Politie	n1	Polity	polity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iews	Iews	np2	Iews	Jew	0
amongst	amongst	p-acp	among	among	0
Christians	Christians	np1	Christians	Christians	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
divine	divine	j-jn	divine	divine	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
pointment	pointment	n1	pointment	appointment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
mans	mans	ng1	men	man	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
first	first	ord	first	first	0
Politie	Politie	n1	Polity	polity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iews	Iews	np2	Iews	Jew	0
Church	Church	n1	Church	church	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Old-Testament	Old-Testament	n1	Old-Testament	old-testament	0
,	,	,	,	,	0
joyned	joyned	vvn	joined	join	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
and	and	cc	and	and	0
Magistracy	Magistracy	n1	Magistracy	magistracy	0
then	then	av	then	then	0
,	,	,	,	,	0
a	a	dt	a	a	0
Priesthood	Priesthood	n1	Priesthood	priesthood	0
with	with	p-acp	with	with	0
Vrim	Vrim	n1	Urim	urim	0
and	and	cc	and	and	0
Thummim	Thummim	vvi	Thummim	thummim	0
;	;	;	;	;	0
and	and	cc	and	and	0
Prophets	Prophets	n2	Prophets	prophet	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
nointed	nointed	vvn	anointed	anoint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
certain	certain	j	certain	certain	0
,	,	,	,	,	0
true	true	j	true	true	0
,	,	,	,	,	0
infallible	infallible	j	infallible	infallible	0
,	,	,	,	,	0
directive	directive	n1	directive	directive	0
pow	pow	uh	pow	pow	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
for	for	p-acp	for	for	0
ordering	ordering	vvg	ordering	order	0
that	that	d	that	that	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
administration	administration	n1	administration	administration	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
now	now	av	now	now	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
such	such	d	such	such	0
warrant	warrant	n1	warrant	warrant	0
,	,	,	,	,	0
or	or	cc	or	or	0
appoint	appoint	vvi	appoint	appoint	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
brings	brings	vvz	brings	bring	0
back	back	av	back	back	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gain	gain	vvb	gain	gain	0
the	the	pno32	thee	they	0
same	same	d	same	same	0
Church	Church	n1	Church	church	0
Poli	Poli	fw-fr	Poli	poli	0
∣	∣	sy	∣	∣	0
tie	tie	vvb	tie	tie	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
New-Testa	New-Testa	np1	New-Testa	New-Testa	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
typicall	typicall	j	typical	typical	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Priest	Priest	n1	Priest	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
and	and	cc	and	and	0
joyns	joyns	vvz	joins	join	0
to	to	p-acp	to	to	0
Kings	Kings	n2	Kings	king	0
&	&	cc	&	and	0
Magistracy	Magistracy	n1	Magistracy	magistracy	0
now	now	av	now	now	0
,	,	,	,	,	0
a	a	dt	a	a	0
ministery	ministery	n1	ministry	ministry	0
less	less	av-dc	less	less	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
less	less	av-dc	less	less	0
certain	certain	j	certain	certain	0
,	,	,	,	,	0
less	less	av-dc	less	less	0
true	true	j	true	true	0
,	,	,	,	,	0
not	not	xx	not	not	0
infalli	infalli	av-j	infalli	infalli	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
;	;	;	;	;	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
texts	texts	n2	texts	text	0
,	,	,	,	,	0
instan	instan	fw-mi	instan	instan	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
and	and	cc	and	and	0
examples	examples	n2	examples	example	0
brought	brought	vvn	brought	bring	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Old-Testament	Old-Testament	n1	Old-Testament	old-testament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
gistrates	gistrates	n2	gistrates	gistrate	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
compelling	compelling	vvg	compelling	compel	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worship	worship	n1	worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
proving	proving	vvg	proving	prove	0
the	the	dt	the	the	0
continu	continu	vvi	continue	continue	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
