MAY	MAY	vmb	MAY	may	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
Poor	Poor	j	Poor	poor	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
the	the	dt	the	the	0
Rich	Rich	j	Rich	rich	0
and	and	cc	and	and	0
Wealthy	Wealthy	j	Wealthy	wealthy	0
do	do	vdb	do	do	0
buy	buy	vvi	buy	buy	0
great	great	j	great	great	0
quantities	quantities	n2	quantities	quantity	0
of	of	pp-f	of	of	0
Linnen	Linnen	n1	Linen	linen	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
conse	conse	fw-fr	conse	conse	0
∣	∣	sy	∣	∣	0
tly	tly	av-j	tly	t	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deceived	deceived	vvn	deceived	deceive	0
with	with	p-acp	with	with	0
bad	bad	j	bad	bad	0
Linnen	Linnen	n1	Linen	linen	0
,	,	,	,	,	0
be	be	vbb	be	be	0
deceived	deceived	vvn	deceived	deceive	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
Sums	Sums	n2	Sums	sum	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	n1	ving	ving	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
Moneys	Moneys	n2	Moneys	money	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
little	little	j	little	little	0
haps	haps	n2	haps	hap	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
saved	saved	vvn	saved	save	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Families	Families	n2	Families	family	0
B	B	sy	B	b	0
to	to	p-acp	to	to	0
procure	procure	vvi	procure	procure	0
a	a	dt	a	a	0
little	little	j	little	little	0
clean	clean	j	clean	clean	0
Linnen	Linnen	n1	Linen	linen	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deceived	deceived	vvn	deceived	deceive	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
get	get	vvb	get	get	0
more	more	dc	more	more	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
themselves	themselves	px32	themselves	themselves	0
withal	withal	av	withal	withal	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
advice	advice	n1	advice	advice	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
n	n	zz	n	n	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
expectation	expectation	n1	expectation	expectation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
having	having	vhg	having	have	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
let	let	vvn	let	let	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Linnen	Linnen	n1	Linen	linen	0
,	,	,	,	,	0
or	or	cc	or	or	0
Indian	Indian	np1	Indian	Indian	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
occasion	occasion	n1	occasion	occasion	0
for	for	p-acp	for	for	0
:	:	:	:	:	0
An	An	cs	And	an	0
these	these	d	these	these	0
reasons	reasons	n2	reasons	reason	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
place	place	vvi	place	place	0
it	it	pn31	it	it	0
among	among	p-acp	among	among	0
of	of	a-acp	of	off	0
your	your	po22	your	your	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
hoped	hoped	vvn	hoped	hope	0
to	to	p-acp	to	to	0
Act	Act	n1	Act	act	0
of	of	pp-f	of	of	0
Charity	Charity	n1	Charity	charity	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Poor	Poor	j	Poor	poor	0
People	People	n1	People	people	0
that	that	cst	that	that	0
seldo	seldo	av	seldom	seldom	0
Linnen	Linnen	n1	Linen	linen	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
unskilful	unskilful	j	unskilful	unskilful	0
in	in	p-acp	in	in	0
Linnen	Linnen	n1	Linen	linen	0
,	,	,	,	,	0
are	are	vbr	are	be	0
fore	fore	a-acp	before	fore	0
often	often	av	often	often	0
deceived	deceived	vvn	deceived	deceive	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
great	great	j	great	great	0
sorrow	sorrow	n1	sorrow	sorrow	0
;	;	;	;	;	0
Th	Th	pns21	That	thou	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Book	Book	n1	Book	book	0
I	I	pns11	I	i	0
ever	ever	av	ever	ever	0
wrote	wrote	vvd	wrote	write	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
fore	fore	a-acp	before	fore	0
humbly	humbly	av-j	humbly	humble	0
crave	crave	vvb	crave	crave	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Patronage	Patronage	n1	Patronage	patronage	0
and	and	cc	and	and	0
∣	∣	sy	∣	∣	0
ritable	ritable	j	ritable	ritable	0
Construction	Construction	n1	Construction	construction	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
what	what	r-crq	what	what	0
your	your	po22	your	your	0
Wis	Wis	vvb	Wis	wis	0
Knowing	Knowing	vvg	Knowing	know	0
Judgment	Judgment	n1	Judgement	judgement	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
amiss	amiss	av	amiss	amiss	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
H	H	zz	H	h	0
Request	Request	n1	Request	request	0
of	of	pp-f	of	of	1
