IN	IN	p-acp	IN	in	0
,	,	,	,	,	0
Bellingam	Bellingam	np1	Bellingam	Bellingam	0
,	,	,	,	,	0
&	&	cc	&	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
knights	knights	n2	knights	knight	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
at	at	p-acp	at	at	0
Bollain	Bollain	n1	Bollain	bollain	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Poynings	Poynings	np1	Poynings	Poynings	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Rafe	Rafe	np1	Rafe	Ralph	0
Elderkar	Elderkar	np1	Elderkar	Elderkar	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Iames	Iames	np1	Iames	Iames	0
Crofts	Crofts	np1	Crofts	Crofts	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
knights	knights	n2	knights	knight	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
Gray	Gray	j-jn	Grey	grey	0
at	at	p-acp	at	at	0
Giens	Giens	fw-la	Giens	giens	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Harry	Harry	np1	Harry	Harry	0
Palmer	Palmer	n1	Palmer	palmer	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Lewis	Lewis	np1	Lewis	Lewis	0
Dyue	Dyue	vvi	Dyue	dyue	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Richard	Richard	np1	Richard	Richard	0
Bray	Bray	np1	Bray	Bray	0
,	,	,	,	,	0
&	&	cc	&	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Hams	Hams	n2	Hams	ham	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Dudley	Dudley	np1	Dudley	Dudley	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Callis	Callis	np1	Callis	Calais	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Haward	Haward	np1	Haward	Haward	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Drury	Drury	np1	Drury	Drury	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Anthony	Anthony	np1	Anthony	Anthony	0
Ager	Ager	np1	Ager	Ager	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Corn	Corn	n1	Corn	corn	0
∣	∣	sy	∣	∣	0
wallys	wallys	n2	wallys	wally	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
knights	knights	n2	knights	knight	0
and	and	cc	and	and	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Flaunders	Flaunders	np1	Flaunders	Flaunders	0
sir	sir	n1	sir	sir	0
Anthony	Anthony	np1	Anthony	Anthony	0
Sturley	Sturley	np1	Sturley	Sturley	0
,	,	,	,	,	0
captaine	captaine	n1	captain	captain	0
Matson	Matson	np1	Matson	Matson	0
,	,	,	,	,	0
Sy	Sy	np1	Sy	Sy	0
∣	∣	sy	∣	∣	0
byll	byll	n1	bill	bill	0
,	,	,	,	,	0
Horssey	Horssey	np1	Horssey	Horssey	0
,	,	,	,	,	0
Ieynks	Ieynks	vvz	Ieynks	ieynk	0
,	,	,	,	,	0
Plonket	Plonket	n1	Plonket	plonket	0
,	,	,	,	,	0
Hynde	Hynde	n1	Hind	hind	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Metts	Metts	np1	Metts	Metts	0
in	in	p-acp	in	in	0
Lorraine	Lorraine	np1	Lorraine	Lorraine	0
captaine	captaine	n1	captain	captain	0
Farnam	Farnam	np1	Farnam	Farnam	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
towne	towne	n1	town	town	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Admirall	Admirall	n1	Admiral	admiral	0
that	that	cst	that	that	0
now	now	av	now	now	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
without	without	p-acp	without	without	0
with	with	p-acp	with	with	0
sundry	sundry	j	sundry	sundry	0
English	English	jp	English	english	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
France	France	np1	France	France	0
captaine	captaine	n1	captain	captain	0
Krayar	Krayar	np1	Krayar	Krayar	0
,	,	,	,	,	0
Sutton	Sutton	np1	Sutton	Sutton	0
,	,	,	,	,	0
Twytty	Twytty	j	Twytty	twytty	0
,	,	,	,	,	0
Blunt	Blunt	j	Blunt	blunt	0
,	,	,	,	,	0
Dry	Dry	j	Dry	dry	0
∣	∣	sy	∣	∣	0
uar	uar	n1	uar	uar	0
,	,	,	,	,	0
and	and	cc	and	and	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
prisoner	prisoner	n1	prisoner	prisoner	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Woodhouse	Woodhouse	np1	Woodhouse	Woodhouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
knights	knights	n2	knights	knight	0
and	and	cc	and	and	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Clynton	Clynton	np1	Clynton	Clinton	0
our	our	po12	our	our	0
Admirall	Admirall	n1	Admiral	admiral	0
then	then	av	then	then	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Burty	Burty	np1	Burty	Burty	0
Cragge	Cragge	np1	Cragge	Cragge	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Luttrell	Luttrell	np1	Luttrell	Luttrell	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Dondee	Dondee	np1	Dondee	Dondee	0
captaine	captaine	n1	captain	captain	0
Marry	Marry	uh	Marry	marry	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
sundry	sundry	j	sundry	sundry	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Haddington	Haddington	np1	Haddington	Haddington	0
sir	sir	n1	sir	sir	0
Iames	Iames	np1	Iames	Iames	0
Wilford	Wilford	np1	Wilford	Wilford	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Arthur	Arthur	np1	Arthur	Arthur	0
Manering	Manering	np1	Manering	Manering	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
knights	knights	n2	knights	knight	0
and	and	cc	and	and	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Lawtherfort	Lawtherfort	n1	Lawtherfort	lawtherfort	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Hue	Hue	n1	Hue	hue	0
Wyllowby	Wyllowby	np1	Wyllowby	Wyllowby	0
,	,	,	,	,	0
captaine	captaine	n1	captain	captain	0
Colby	Colby	np1	Colby	Colby	0
,	,	,	,	,	0
captaine	captaine	n1	captain	captain	0
Hales	Hales	vvz	Hales	hale	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Ireland	Ireland	np1	Ireland	Ireland	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Bellingam	Bellingam	np1	Bellingam	Bellingam	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Anthony	Anthony	np1	Anthony	Anthony	0
Sellen	Sellen	np1	Sellen	Sellen	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Henry	Henry	np1	Henry	Henry	0
Sydney	Sydney	np1	Sydney	Sidney	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Iames	Iames	np1	Iames	Iames	0
Crofts	Crofts	np1	Crofts	Crofts	0
:	:	:	:	:	0
all	all	d	all	all	0
these	these	d	these	these	0
then	then	av	then	then	0
deputies	deputies	n2	deputies	deputy	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
knights	knights	n2	knights	knight	0
and	and	cc	and	and	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
commaundment	commaundment	n1	commandment	commandment	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Anwerpe	Anwerpe	np1	Anwerpe	Antwerp	0
after	after	p-acp	after	after	0
these	these	d	these	these	0
things	things	n2	things	thing	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
captaine	captaine	n1	captain	captain	0
there	there	a-acp	there	there	0
then	then	av	then	then	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Brabant	Brabant	np1	Brabant	Brabant	0
,	,	,	,	,	0
Zeland	Zeland	np1	Zeland	Zealand	0
,	,	,	,	,	0
and	and	cc	and	and	0
Holland	Holland	n1	Holland	holland	0
vnder	vnder	p-acp	under	under	0
sir	sir	n1	sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Morgan	Morgan	np1	Morgan	Morgan	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Humfrey	Humfrey	np1	Humfrey	Humphrey	0
Gylbart	Gylbart	np1	Gylbart	Gylbart	0
,	,	,	,	,	0
and	and	cc	and	and	0
sundry	sundry	j	sundry	sundry	0
knights	knights	n2	knights	knight	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
seruing	seruing	vvg	serving	serve	0
a	a	dt	a	a	0
great	great	j	great	great	0
sea	sea	n1	sea	sea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
before	before	a-acp	before	before	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Gray	Gray	j-jn	Grey	grey	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
siege	siege	n1	siege	siege	0
of	of	pp-f	of	of	0
Leeth	Leeth	np1	Leeth	Leeth	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Pellam	Pellam	np1	Pellam	Pellam	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
George	George	np1	George	George	0
Haward	Haward	np1	Haward	Haward	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Andrew	Andrew	np1	Andrew	Andrew	0
Corbet	Corbet	np1	Corbet	Corbet	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
knights	knights	n2	knights	knight	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
sides	sides	n2	sides	side	0
many	many	d	many	many	0
captaines	captaines	n2	captains	captain	0
and	and	cc	and	and	0
gentlemen	gentlemen	n2	gentlemen	gentleman	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
woorth	woorth	n1	worth	worth	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Gyens	Gyens	np1	Gyens	Gyens	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
a	a	dt	a	a	0
captaine	captaine	n1	captain	captain	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
ta	ta	dt	ta	a	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
prisoner	prisoner	n1	prisoner	prisoner	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
old	old	j	old	old	0
Lord	Lord	n1	Lord	lord	0
Gray	Gray	j-jn	Grey	grey	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Harry	Harry	np1	Harry	Harry	0
Palmar	Palmar	np1	Palmar	Palmar	0
,	,	,	,	,	0
master	master	n1	master	master	0
Cripps	Cripps	np1	Cripps	Cripps	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
captaines	captaines	n2	captains	captain	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Ireland	Ireland	np1	Ireland	Ireland	0
againe	againe	av	again	again	0
vnder	vnder	p-acp	under	under	0
sir	sir	n1	sir	sir	0
Harry	Harry	np1	Harry	Harry	0
Sydney	Sydney	np1	Sydney	Sidney	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
sir	sir	n1	sir	sir	0
Harry	Harry	np1	Harry	Harry	0
Har	Har	zz	Har	har	0
∣	∣	sy	∣	∣	0
rington	rington	n1	rington	rington	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Edward	Edward	np1	Edward	Edward	0
Moore	Moore	np1	Moore	Moore	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Nicholas	Nicholas	np1	Nicholas	Nicholas	0
Bagnall	Bagnall	np1	Bagnall	Bagnall	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
knights	knights	n2	knights	knight	0
and	and	cc	and	and	0
captaines	captaines	n2	captains	captain	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Ormond	Ormond	np1	Ormond	Ormond	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Garn	Garn	np1	Garn	Garn	0
∣	∣	sy	∣	∣	0
zey	zey	n1	zey	zey	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
sir	sir	n1	sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Leighton	Leighton	np1	Leighton	Leighton	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
credit	credit	n1	credit	credit	0
and	and	cc	and	and	0
charge	charge	vvb	charge	charge	0
a	a	dt	a	a	0
good	good	j	good	good	0
while	while	n1	while	while	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Anwarpe	Anwarpe	np1	Anwarpe	Anwarpe	0
againe	againe	av	again	again	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Norrice	Norrice	np1	Norrice	Norrice	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Morgan	Morgan	np1	Morgan	Morgan	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Edward	Edward	np1	Edward	Edward	0
Hobby	Hobby	np1	Hobby	Hobby	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
honorable	honorable	j	honourable	honourable	0
personages	personages	n2	personages	personage	0
brought	brought	vvn	brought	bring	0
ouer	ouer	p-acp	over	over	0
Moun	Moun	fw-fr	Moun	moun	0
∣	∣	sy	∣	∣	0
sior	sior	j-jn	sior	sior	0
thither	thither	av	thither	thither	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
making	making	vvg	making	make	0
those	those	d	those	those	0
seruices	seruices	n2	services	service	0
and	and	cc	and	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
a	a	dt	a	a	0
benefit	benefit	n1	benefit	benefit	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
&	&	cc	&	and	0
gathering	gathering	vvg	gathering	gather	0
some	some	d	some	some	0
od	od	j	odd	odd	0
notes	notes	n2	notes	note	0
and	and	cc	and	and	0
sentences	sentences	n2	sentences	sentence	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
Honorable	Honorable	j	Honourable	honourable	0
and	and	cc	and	and	0
marshall	marshall	j	marshal	martial	0
people	people	n1	people	people	0
,	,	,	,	,	0
I	I	pns11	I	i	0
bethought	bethought	vvd	bethought	bethink	0
me	me	pno11	me	i	0
thereof	thereof	av	thereof	thereof	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
last	last	ord	last	last	0
sicknes	sicknes	n1	sickness	sickness	0
peraduenture	peraduenture	av	peradventure	peradventure	0
,	,	,	,	,	0
and	and	cc	and	and	0
willing	willing	vvg	willing	will	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
smoother	smoother	jc	smoother	smooth	0
them	them	pno32	them	they	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
published	published	vvn	published	publish	0
as	as	c-acp	as	as	0
followes	followes	vvz	follows	follow	0
in	in	p-acp	in	in	0
verse	verse	n1	verse	verse	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
aliue	aliue	j	alive	alive	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
norable	norable	j	norable	norable	0
Court	Court	n1	Court	court	0
and	and	cc	and	and	0
Warres	Warres	n2	Wars	war	0
:	:	:	:	:	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
iudgement	iudgement	n1	judgement	judgement	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
good	good	j	good	good	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Knight	Knight	n1	Knight	knight	0
Marshall	Marshall	j	Marshal	martial	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowes	knowes	vvz	knows	know	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
marshall	marshall	j	marshal	martial	0
causes	causes	n2	causes	cause	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
whose	whose	rg-crq	whose	who	0
good	good	j	good	good	0
liking	liking	n-vvg	liking	like	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mend	mend	vvb	mend	mend	0
the	the	pno32	thee	they	0
work	work	vvi	work	work	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
humbly	humbly	av-j	humbly	humble	0
desiring	desiring	vvg	desiring	desire	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
will	will	n1	will	will	0
,	,	,	,	,	0
iudge	iudge	vvb	judge	judge	0
with	with	p-acp	with	with	0
milde	milde	j	mild	mild	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
and	and	cc	and	and	0
rather	rather	av-c	rather	rather	0
commend	commend	vvb	commend	commend	0
than	than	cs	than	than	0
condemne	condemne	vvi	condemn	condemn	0
:	:	:	:	:	0
not	not	xx	not	not	0
thereby	thereby	av	thereby	thereby	0
crauing	crauing	vvg	craving	crave	0
better	better	av-jc	better	better	0
credit	credit	n1	credit	credit	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
merit	merit	vvi	merit	merit	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
lesse	lesse	av-dc	less	less	0
thanks	thanks	n2	thanks	thank	0
than	than	cs	than	than	0
an	an	dt	and	a	0
honest	honest	j	honest	honest	0
writer	writer	n1	writer	writer	0
looketh	looketh	vvz	looks	look	0
for	for	p-acp	for	for	0
:	:	:	:	:	0
though	though	cs	though	though	0
not	not	xx	not	not	0
finely	finely	av-j	finely	fine	0
written	written	vvn	written	write	0
yet	yet	av	yet	yet	0
faithfully	faithfully	av-j	faithfully	faithful	0
meant	meant	vvn	meant	mean	0
in	in	p-acp	in	in	0
plainest	plainest	js	plainest	plain	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
bicause	bicause	c-acp	because	because	0
cunning	cunning	j-jn	cunning	cunning	0
phrases	phrases	n2	phrases	phrase	0
sauour	sauour	vvb	savour	savour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
schoole	schoole	n1	school	school	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
seldome	seldome	av	seldom	seldom	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
sto	sto	fw-la	sto	sto	0
∣	∣	sy	∣	∣	0
len	len	n1	len	len	0
any	any	d	any	any	0
great	great	j	great	great	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
robbed	robbed	vvd	robbed	rob	0
good	good	j	good	good	0
schollers	schollers	n2	scholars	scholar	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bookes	bookes	n2	books	book	0
.	.	.	.	.	1
If	If	cs	If	if	0
God	God	np1	God	God	0
freely	freely	av-j	freely	free	0
gaue	gaue	vvd	gave	give	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
frankly	frankly	av-j	frankly	frank	0
bestowed	bestowed	vvn	bestowed	bestow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
a	a	dt	a	a	0
niggard	niggard	n1	niggard	niggard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
verses	verses	n2	verses	verse	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
sparing	sparing	vvg	sparing	spare	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
words	words	n2	words	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
spending	spending	vvg	spending	spend	0
my	my	po11	my	my	0
muse	muse	n1	muse	muse	0
and	and	cc	and	and	0
matter	matter	n1	matter	matter	0
as	as	c-acp	as	as	0
plentifully	plentifully	av-j	plentifully	plentiful	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
good	good	j	good	good	0
store	store	n1	store	store	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
so	so	av	so	so	0
the	the	dt	the	the	0
