Christian	Christian	np1	Christian	Christian	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
si	si	fw-mi	si	si	0
∣	∣	sy	∣	∣	0
militude	militude	n1	militude	militude	0
,	,	,	,	,	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
he	he	pns31	he	he	0
being	being	vbg	being	be	0
made	made	vvn	made	make	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Counsell	Counsell	n1	Counsel	counsel	0
and	and	cc	and	and	0
Decree	Decree	n1	Decree	decree	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
concerning	concerning	vvg	concerning	concern	0
him	him	pno31	him	he	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
also	also	av	also	also	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Decree	Decree	n1	Decree	decree	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
.	.	.	.	.	1
So	So	av	So	so	0
God	God	np1	God	God	0
created	created	vvn	created	create	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
Image	Image	n1	Image	image	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
created	created	vvd	created	create	0
he	he	pns31	he	he	0
him	him	pno31	him	he	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
gives	gives	vvz	gives	give	0
him	him	pno31	him	he	0
all	all	d	all	all	0
the	the	dt	the	the	0
perfections	perfections	n2	perfections	perfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
;	;	;	;	;	0
the	the	dt	the	the	0
second	second	ord	second	second	0
a	a	dt	a	a	0
perfection	perfection	n1	perfection	perfection	0
far	far	av-j	far	far	0
above	above	p-acp	above	above	0
them	them	pno32	them	they	0
all	all	d	all	all	0
:	:	:	:	:	0
The	The	dt	The	the	0
first	first	ord	first	first	0
gives	gives	vvz	gives	give	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
possession	possession	n1	possession	possession	0
and	and	cc	and	and	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
this	this	d	this	this	0
whole	whole	j-jn	whole	whole	0
inferiour	inferiour	j-jn	inferior	inferior	0
world	world	n1	world	world	0
,	,	,	,	,	0
being	being	vbg	being	be	0
then	then	av	then	then	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
house	house	n1	house	house	0
well	well	av	well	well	0
furnished	furnished	vvn	furnished	furnish	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
sublunary	sublunary	j	sublunary	sublunary	0
perfections	perfections	n2	perfections	perfection	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
enter	enter	vvi	enter	enter	0
∣	∣	sy	∣	∣	0
tainment	tainment	n1	tainment	tainment	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tenanted	tenanted	vvn	tenanted	tenant	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
:	:	:	:	:	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
gives	gives	vvz	gives	give	0
him	him	pno31	him	he	0
Dominion	Dominion	n1	Dominion	dominion	0
Gen.	Gen.	np1	Gen.	Gen.	1
1.	1.	crd	1.	1.	0
26.	26.	crd	26.	26.	0
and	and	cc	and	and	0
Lordship	Lordship	n1	Lordship	lordship	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
.	.	.	.	.	1
And	And	cc	And	and	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
all	all	d	all	all	0
things	things	n2	things	thing	0
else	else	av	else	else	0
were	were	vbdr	were	be	0
created	created	vvn	created	create	0
for	for	p-acp	for	for	0
man	man	n1	man	man	0
,	,	,	,	,	0
so	so	av	so	so	0
man	man	n1	man	man	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
:	:	:	:	:	0
then	then	av	then	then	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
high	high	j	high	high	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
perfection	perfection	n1	perfection	perfection	0
could	could	vmd	could	can	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
?	?	?	?	?	0
and	and	cc	and	and	0
man	man	n1	man	man	0
thus	thus	av	thus	thus	0
made	made	vvn	made	make	0
,	,	,	,	,	0
made	made	vvd	made	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
complement	complement	n1	compliment	compliment	0
and	and	cc	and	and	0
perfecti	perfecti	n1	perfection	perfection	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
God	God	np1	God	God	0
looking	looking	vvg	looking	look	0
upon	upon	p-acp	upon	upon	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
,	,	,	,	,	0
saw	saw	vvd	saw	see	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
barely	barely	av-j	barely	bare	0
bonum	bonum	fw-la	bonum	bonum	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
bonum	bonum	fw-la	bonum	bonum	0
valde	valde	j	valde	valde	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
Gen.	Gen.	np1	Gen.	Gen.	0
1.	1.	crd	1.	1.	0
31.	31.	crd	31.	31.	0
very	very	av	very	very	0
good	good	j	good	good	0
indeed	indeed	av	indeed	indeed	0
:	:	:	:	:	0
then	then	av	then	then	0
also	also	av	also	also	0
was	was	vbds	was	be	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
sublunaries	sublunaries	n2	sublunaries	sublunary	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Dia	Dia	zz	Dia	dia	0
∣	∣	sy	∣	∣	0
mond	mond	n1	mond	mond	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ring	Ring	n1	Ring	ring	0
;	;	;	;	;	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
shining	shining	vvg	shining	shine	0
and	and	cc	and	and	0
glorious	glorious	j	glorious	glorious	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
best	best	js	best	best	0
excellencies	excellencies	n2	excellencies	excellency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
inferiour	inferiour	j-jn	inferior	inferior	0
natures	natures	n2	nature's	nature	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
glittering	glittering	j-vvg	glittering	glitter	0
and	and	cc	and	and	0
sparkling	sparkling	vvg	sparkling	sparkle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
radiancie	radiancie	n1	radiancy	radiancy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
enriched	enriched	vvn	enriched	enrich	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
divine	divine	j-jn	divine	divine	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
measure	measure	n1	measure	measure	0
man	man	n1	man	man	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
partaker	partaker	n1	partaker	partaker	0
:	:	:	:	:	0
Man	Man	n1	Man	man	0
then	then	av	then	then	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
choi	choi	n1	choi	choi	0
∣	∣	sy	∣	∣	0
cest	cest	fw-fr	cest	cest	0
plant	plant	vvi	plant	plant	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Omnipotent	Omnipotent	j	Omnipotent	omnipotent	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
planted	planted	vvn	planted	plant	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Garden	Garden	n1	Garden	garden	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
put	put	vvn	put	put	0
;	;	;	;	;	0
a	a	dt	a	a	0
right	right	n-jn	right	right	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
No	No	uh-dx	No	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
Vine	Vine	n1	Vine	vine	0
.	.	.	.	.	1
And	And	cc	And	and	0
had	had	vhd	had	have	0
he	he	pns31	he	he	0
then	then	av	then	then	0
contented	contented	vvd	contented	content	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
perfection	perfection	n1	perfection	perfection	0
and	and	cc	and	and	0
transcendent	transcendent	j	transcendent	transcendent	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
all-wise	all-wise	j	alwise	alwise	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
thought	thought	vvn	thought	think	0
fit	fit	j	fit	fit	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
present	present	j	present	present	0
to	to	pc-acp	to	to	0
conferre	conferre	vvi	confer	confer	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
paying	paying	vvg	paying	pay	0
duely	duely	av-jn	duly	due	0
his	his	po31	his	his	0
rent	rent	n1	rend	rent	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
well	well	av	well	well	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
;	;	;	;	;	0
and	and	cc	and	and	0
doing	doing	vdg	doing	do	0
this	this	d	this	this	0
homage	homage	n1	homage	homage	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
chiefe	chiefe	j-jn	chief	chief	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
very	very	av	very	very	0
fit	fit	j	fit	fit	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
;	;	;	;	;	0
and	and	cc	and	and	0
bringing	bringing	vvg	bringing	bring	0
forth	forth	av	forth	forth	0
that	that	cst	that	that	0
acceptable	acceptable	j	acceptable	acceptable	0
fruit	fruit	n1	fruit	fruit	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
seed	seed	n1	seed	seed	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
then	then	av	then	then	0
might	might	vmd	might	may	0
he	he	pns31	he	he	0
have	have	vhi	have	have	0
so	so	av	so	so	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tinued	tinued	vvd	tinued	tinue	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
change	change	n1	change	change	0
or	or	cc	or	or	0
alteration	alteration	n1	alteration	alteration	0
of	of	pp-f	of	of	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
be	be	vbb	be	be	0
had	had	vhn	had	have	0
gathered	gathered	vvn	gathered	gather	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
tasted	tasted	vvd	tasted	taste	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
delicious	delicious	j	delicious	delicious	0
sweetnesse	sweetnesse	n1	sweetness	sweetness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fruit	Fruit	n1	Fruit	fruit	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Trees	Trees	n2	Trees	tree	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
was	was	vbds	was	be	0
allowed	allowed	vvn	allowed	allow	0
him	him	pno31	him	he	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Tree	Tree	n1	Tree	tree	0
growing	growing	vvg	growing	grow	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Garden	Garden	n1	Garden	garden	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Tree	Tree	n1	Tree	tree	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
and	and	cc	and	and	0
evill	evill	j-jn	evil	evil	0
,	,	,	,	,	0
even	even	av	even	even	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tree	Tree	n1	Tree	tree	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gen.	Gen.	np1	Gen.	Gen.	1
2.	2.	crd	2.	2.	0
9.	9.	crd	9.	9	0
that	that	d	that	that	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Figure	Figure	n1	Figure	figure	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
hope	hope	n1	hope	hope	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
expected	expected	vvn	expected	expect	0
and	and	cc	and	and	0
waited	waited	vvn	waited	wait	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
Gods	Gods	ng1	Gods	god	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
tran	tran	vvd	tran	tran	0
∣	∣	sy	∣	∣	0
slation	slation	n1	slation	slation	0
or	or	cc	or	or	0
removall	removall	n1	removal	removal	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
earthly	earthly	j	earthly	earthly	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
Paradise	Paradise	n1	Paradise	paradise	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
man	man	n1	man	man	0
,	,	,	,	,	0
foolish	foolish	j	foolish	foolish	0
man	man	n1	man	man	0
,	,	,	,	,	0
aspiring	aspiring	vvg	aspiring	aspire	0
higher	higher	jc	higher	high	0
then	then	cs	then	than	0
was	was	vbds	was	be	0
meet	meet	j	meet	meet	0
,	,	,	,	,	0
and	and	cc	and	and	0
preposterously	preposterously	av-j	preposterously	preposterous	0
reaching	reaching	vvg	reaching	reach	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
condition	condition	n1	condition	condition	0
above	above	p-acp	above	above	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
so	so	av	so	so	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
both	both	d	both	both	0
fell	fell	vvd	fell	fall	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
aym'd	aym'd	vvd	aimed	aim	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
;	;	;	;	;	0
precipitantly	precipitantly	av-j	precipitantly	precipitant	0
falling	falling	vvg	falling	fall	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
higher	higher	jc	higher	high	0
excellency	excellency	n1	excellency	excellency	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
any	any	d	any	any	0
way	way	n1	way	way	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
ill	ill	j-jn	ill	ill	0
managing	managing	vvg	managing	manage	0
his	his	po31	his	his	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
faires	faires	n2	fairs	fair	0
)	)	)	)	)	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
condition	condition	n1	condition	condition	0
far	far	av-j	far	far	0
below	below	p-acp	below	below	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
now	now	av	now	now	0
againe	againe	av	again	again	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
once	once	a-acp	once	once	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
become	become	vvb	become	become	0
the	the	dt	the	the	0
very	very	av	very	very	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
;	;	;	;	;	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
once	once	a-acp	once	once	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Crea	Crea	vvb	Crea	crea	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
groaned	groaned	vvd	groaned	groan	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
labouring	labouring	vvg	labouring	labour	0
of	of	pp-f	of	of	0
imperfection	imperfection	n1	imperfection	imperfection	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
)	)	)	)	)	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
sin	sin	n1	since	sin	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
Rom.	Rom.	np1	Rom.	Rom.	1
8.	8.	crd	8.	8.	0
22	22	crd	22	22	0
burden	burden	n1	burden	burden	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Creation	Creation	n1	Creation	creation	0
groaneth	groaneth	vvz	groaneth	groan	0
under	under	p-acp	under	under	0
:	:	:	:	:	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
adde	adde	vvi	add	add	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
presseth	presseth	vvz	presseth	press	0
under	under	p-acp	under	under	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
Creator	Creator	n1	Creator	creator	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Amo.	Amo.	np1	Amo.	Amo.	1
2.	2.	crd	2.	2.	0
13.	13.	crd	13.	13.	1
Isa.	Isa.	np1	Isa.	Isa.	0
43.	43.	crd	43.	43.	0
24.	24.	crd	24.	24.	0
whole	whole	j-jn	whole	whole	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
pressing	pressing	vvg	pressing	press	0
,	,	,	,	,	0
wearieth	wearieth	vvz	wearieth	weari	0
him	him	pno31	him	he	0
;	;	;	;	;	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
once	once	a-acp	once	once	0
you	you	pn22	you	you	0
saw	saw	vvd	saw	see	0
Gods	Gods	ng1	Gods	god	0
tenant	tenant	n1	tenant	tenant	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
now	now	av	now	now	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
discharged	discharged	vvn	discharged	discharge	0
and	and	cc	and	and	0
turn'd	turn'd	vvd	turned	turn	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
:	:	:	:	:	0
he	he	pns31	he	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
himselfe	himselfe	px31	himself	himself	0
(	(	(	(	(	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
had	had	vhd	had	have	0
dominion	dominion	n1	dominion	dominion	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
,	,	,	,	,	0
is	is	vbz	is	be	0
now	now	av	now	now	0
become	become	vvn	become	become	0
the	the	dt	the	the	0
very	very	j	very	very	0
drudge	drudge	n1	drudge	drudge	0
and	and	cc	and	and	0
slave	slave	n1	slave	slave	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
the	the	dt	the	the	0
slave	slave	n1	slave	slave	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
the	the	dt	the	the	0
slave	slave	n1	slave	slave	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
own	own	d	own	own	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
