IN	IN	p-acp	IN	in	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
acquit	acquit	vvi	acquit	acquit	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
Ostentation	Ostentation	n1	Ostentation	ostentation	0
)	)	)	)	)	0
viz.	viz.	n1	viz.	viz.	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
publickly	publickly	av-j	publicly	public	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
long	long	j	long	long	0
Acquaintance	Acquaintance	n1	Acquaintance	acquaintance	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
fully	fully	av-j	fully	full	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
can	can	vmb	can	can	0
scarcely	scarcely	av-j	scarcely	scarce	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
Readers	Readers	n2	Readers	reader	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
less	less	dc	less	less	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
than	than	cs	than	than	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
concluded	concluded	vvd	concluded	conclude	0
,	,	,	,	,	0
that	that	cst	that	that	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
to	to	p-acp	to	to	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
useful	useful	j	useful	useful	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
private	private	j	private	private	0
,	,	,	,	,	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
beneficial	beneficial	j	beneficial	beneficial	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
publick	publick	j	public	public	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	a-acp	as	as	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
beg	beg	vvi	beg	beg	0
pardon	pardon	n1	pardon	pardon	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
modesty	modesty	n1	modesty	modesty	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
that	that	cst	that	that	0
your	your	po22	your	your	0
great	great	j	great	great	0
Prudence	Prudence	n1	Prudence	prudence	0
and	and	cc	and	and	0
Piety	Piety	n1	Piety	piety	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
guard	guard	n1	guard	guard	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
Temptations	Temptations	n2	Temptations	temptation	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Sins	Sins	n2	Sins	sin	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
following	following	j-vvg	following	follow	0
Discourse	Discourse	n1	Discourse	discourse	0
are	are	vbr	are	be	0
proved	proved	vvn	proved	prove	0
Guilty	Guilty	j	Guilty	guilty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Miseries	Miseries	ng1	Misery's	misery	0
and	and	cc	and	and	0
Mischiefs	Mischiefs	n2	Mischiefs	mischief	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
Worthy	Worthy	j-jn	Worthy	worthy	0
Gentle	Gentle	j	Gentle	gentle	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
your	your	po22	your	your	0
Son	Son	n1	Son	son	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
proud	proud	j	proud	proud	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
my	my	po11	my	my	0
Pupil	Pupil	n1	Pupil	pupil	0
)	)	)	)	)	0
all	all	d	all	all	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
happiness	happiness	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Child	Child	n1	Child	child	0
∣	∣	sy	∣	∣	0
hood	hood	n1	hood	hood	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
)	)	)	)	)	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
Love	Love	vvi	Love	love	0
and	and	cc	and	and	0
Honour	Honour	vvi	Honour	honour	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
seem	seem	vvb	seem	seem	0
innate	innate	j	innate	innate	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
so	so	av	so	so	0
constantly	constantly	av-j	constantly	constant	0
Visible	Visible	j	Visible	visible	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
Actions	Actions	n2	Actions	action	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
unjust	unjust	j	unjust	unjust	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
always	always	av	always	always	0
knew	knew	vvd	knew	know	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
sweetness	sweetness	n1	sweetness	sweetness	0
and	and	cc	and	and	0
even	even	av-j	even	even	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
Passion	Passion	n1	Passion	passion	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
oblige	oblige	vvi	oblige	oblige	0
all	all	d	all	all	0
Persons	Persons	n2	Persons	person	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
conversed	conversed	vvd	conversed	converse	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
excess	excess	n1	excess	excess	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
excess	excess	n1	excess	excess	0
of	of	pp-f	of	of	0
Kind	Kind	j	Kind	kind	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
joyned	joyned	vvn	joined	join	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
ick	ick	fw-mi	ick	ick	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
Apprehension	Apprehension	n1	Apprehension	apprehension	0
,	,	,	,	,	0
and	and	cc	and	and	0
business	business	n1	business	business	0
f	f	zz	f	f	0
Action	Action	n1	Actium	action	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
(	(	(	(	(	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
Complement	Complement	n1	Compliment	compliment	0
)	)	)	)	)	0
say	say	vvi	say	say	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
seems	seems	vvz	seems	seem	0
so	so	av	so	so	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
on	on	p-acp	on	on	0
purpose	purpose	n1	purpose	purpose	0
framed	framed	vvd	framed	frame	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
demon	demon	n1	demon	daemon	0
∣	∣	sy	∣	∣	0
strate	strate	j	strate	strate	0
the	the	dt	the	the	0
Beauty	Beauty	n1	Beauty	beauty	0
and	and	cc	and	and	0
Loveliness	Loveliness	n1	Loveliness	loveliness	0
of	of	pp-f	of	of	0
Vertue	Vertue	n1	Virtue	virtue	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Quality	Quality	n1	Quality	quality	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Degenerate	Degenerate	j	Degenerate	degenerate	0
Age	Age	n1	Age	age	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
so	so	av	so	so	0
naturally	naturally	av-j	naturally	natural	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
inclined	inclined	vvn	inclined	incline	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
averse	averse	j	averse	averse	0
from	from	p-acp	from	from	0
anything	anything	pi	anything	anything	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
Evil	Evil	j-jn	Evil	evil	0
,	,	,	,	,	0
that	that	cst	that	that	0
one	one	pi	one	one	0
would	would	vmd	would	will	0
almost	almost	av	almost	almost	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
alone	alone	av-j	alone	alone	0
was	was	vbds	was	be	0
exempted	exempted	vvn	exempted	exempt	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
general	general	j	general	general	0
Corruption	Corruption	n1	Corruption	corruption	0
and	and	cc	and	and	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
pravity	pravity	n1	pravity	pravity	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Men	Men	n2	Men	man	0
derive	derive	vvb	derive	derive	0
from	from	p-acp	from	from	0
Adam	Adam	np1	Adam	Adam	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	d	that	that	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
so	so	av	so	so	0
fully	fully	av-j	fully	full	0
know	know	vvi	know	know	0
that	that	cst	that	that	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
great	great	j	great	great	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
ungrateful	ungrateful	j	ungrateful	ungrateful	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
have	have	vhi	have	have	0
denyed	denyed	vvn	denied	deny	0
your	your	po22	your	your	0
Request	Request	n1	Request	request	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
Pardon	Pardon	vvi	Pardon	pardon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
useful	useful	j	useful	useful	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
necessary	necessary	j	necessary	necessary	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
confidence	confidence	n1	confidence	confidence	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
(	(	(	(	(	0
wishing	wishing	vvg	wishing	wish	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
both	both	d	both	both	0
all	all	d	all	all	0
the	the	dt	the	the	0
Happiness	Happiness	n1	Happiness	happiness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
)	)	)	)	)	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
leave	leave	n1	leave	leave	0
to	to	p-acp	to	to	0
Subscribe	Subscribe	vvb	Subscribe	subscribe	0
my	my	po11	my	my	0
self	self	n1	self	self	0
.	.	.	.	.	1
