Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
pernicious	pernicious	j	pernicious	pernicious	0
Heresy	Heresy	n1	Heresy	heresy	0
in	in	p-acp	in	in	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
submit	submit	vvb	submit	submit	0
my	my	po11	my	my	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
guments	guments	n2	guments	gument	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	vvg	following	follow	0
Pages	Pages	n2	Pages	page	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
it	it	pn31	it	it	0
so	so	av	so	so	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Consideration	Consideration	n1	Consideration	consideration	0
of	of	pp-f	of	of	0
better	better	jc	better	better	0
Heads	Heads	n2	Heads	head	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
add	add	vvi	add	add	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
here	here	av	here	here	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
pray	pray	vvb	pray	pray	0
your	your	po22	your	your	0
leave	leave	n1	leave	leave	0
to	to	p-acp	to	to	0
caution	caution	n1	caution	caution	0
against	against	p-acp	against	against	0
a	a	dt	a	a	0
fault	fault	n1	fault	fault	0
too	too	av	too	too	0
general	general	j	general	general	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
treat	treat	vvi	treat	treat	0
Men	Men	n2	Men	man	0
that	that	cst	that	that	0
differ	differ	vvb	differ	differ	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Enemies	Enemies	n2	Enemies	enemy	0
either	either	av-d	either	either	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Persons	Persons	n2	Persons	person	0
or	or	cc	or	or	0
Interest	Interest	n1	Interest	interest	0
;	;	;	;	;	0
this	this	d	this	this	0
often	often	av	often	often	0
makes	makes	vvz	makes	make	0
some	some	d	some	some	0
so	so	av	so	so	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
never	never	av-x	never	never	0
brings	brings	vvz	brings	bring	0
over	over	p-acp	over	over	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Magni	Magni	fw-la	Magni	magni	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Quality	Quality	n1	Quality	quality	0
and	and	cc	and	and	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
different	different	j	different	different	0
Opinion	Opinion	n1	Opinion	opinion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
East-In	East-In	j	East-In	east-in	0
∣	∣	sy	∣	∣	0
dia	dia	zz	dia	dia	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
entirely	entirely	av-j	entirely	entire	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
terest	terest	n1	terest	terest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
that	that	cst	that	that	0
differ	differ	vvb	differ	differ	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Point	Point	n1	Point	point	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
advise	advise	vvi	advice	advise	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
gain	gain	vvb	gain	gain	0
your	your	po22	your	your	0
reasonable	reasonable	j	reasonable	reasonable	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
use	use	vvb	use	use	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Victory	Victory	n1	Victory	victory	0
only	only	av-j	only	only	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Subjects	Subjects	n2-jn	Subject's	subject	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mogul	Mogul	n1	Mogul	mogul	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
over	over	p-acp	over	over	0
your	your	po22	your	your	0
Brethren	Brethren	n2	Brothers	brethren	0
.	.	.	.	.	1
