THough	THough	cs	THough	though	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
deliue	deliue	vvi	deliue	deliue	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
&	&	cc	&	and	0
doome	doome	n1	doom	doom	0
.	.	.	.	.	1
Inde	Inde	np1	Inde	Ind	0
venturus	venturus	fw-la	venturus	venturus	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
ende	ende	vvi	end	end	0
all	all	d	all	all	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
ginne	ginne	vvb	gin	gin	0
Eternitie	Eternitie	n1	Eternity	eternity	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
better	better	jc	better	better	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
iudgement	iudgement	n1	judgement	judgement	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
deuolued	deuolued	vvn	devolved	devolve	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
fanne	fanne	n1	fan	fan	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
now	now	av	now	now	0
readie	readie	j	ready	ready	0
to	to	pc-acp	to	to	0
win	win	vvi	win	win	0
∣	∣	sy	∣	∣	0
nowe	nowe	av	now	now	0
the	the	dt	the	the	0
Chaffe	Chaffe	n1	Chaff	chaff	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Wheate	Wheate	n1	Wheat	wheat	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
doome	doome	n1	doom	doom	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Spare	Spare	j	Spare	spare	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
great	great	j	great	great	0
Day	Day	n1	Day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
pardon	pardon	vvb	pardon	pardon	0
my	my	po11	my	my	0
boldnesse	boldnesse	n1	boldness	boldness	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
presse	presse	vvb	press	press	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
president	president	n1	president	precedent	0
for	for	p-acp	for	for	0
Iudges	Iudges	n2	Judges	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
iudged	iudged	vvn	judged	judge	0
by	by	p-acp	by	by	0
:	:	:	:	:	0
next	next	ord	next	next	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
&	&	cc	&	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
worthilie	worthilie	av-jn	worthily	worthy	0
possesse	possesse	vvi	possess	possess	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Circuits	Circuits	n2	Circuits	circuit	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
;	;	;	;	;	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
loyaltie	loyaltie	n1	loyalty	loyalty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
integritie	integritie	n1	integrity	integrity	0
towardes	towardes	p-acp	towards	towards	0
all	all	d	all	all	0
,	,	,	,	,	0
I	I	pns11	I	i	0
appeale	appeale	vvb	appeal	appeal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Countries	Countries	n2	Countries	country	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
both	both	av-d	both	both	0
dulie	dulie	av-jn	duly	du	0
seene	seene	vvn	seen	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
tru	tru	av-j	true	true	0
∣	∣	sy	∣	∣	0
lie	lie	vvb	lie	lie	0
felte	felte	n1	felt	self	0
;	;	;	;	;	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
felt	felt	vvd	felt	feel	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
temper	temper	n1	temper	temper	0
of	of	pp-f	of	of	0
mercie	mercie	n1	mercy	mercy	0
and	and	cc	and	and	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
euer	euer	av	ever	ever	0
cancelling	cancelling	vvg	cancelling	cancel	0
the	the	dt	the	the	0
rigour	rigour	n1	rigour	rigour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
mildnes	mildnes	n1	mildness	mildness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
beating	beating	vvg	beating	beat	0
backe	backe	av	back	back	0
the	the	dt	the	the	0
swel	swel	vvi	swell	swell	0
∣	∣	sy	∣	∣	0
lings	lings	n2	lings	ling	0
of	of	pp-f	of	of	0
Iordan	Iordan	np1	Iordan	Jordan	0
,	,	,	,	,	0
that	that	cst	that	that	0
runneth	runneth	vvz	runneth	run	0
roughly	roughly	av-j	roughly	rough	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
rū	rū	vvb	run	run	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
waters	waters	n2	waters	water	0
of	of	pp-f	of	of	0
Sylo	Sylo	np1	Sylo	Sylo	0
,	,	,	,	,	0
that	that	cst	that	that	0
go	go	vvb	go	go	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
softly	softly	av-j	softly	soft	0
by	by	p-acp	by	by	0
Syon	Syon	np1	Syon	Zion	0
:	:	:	:	:	0
Til	Til	c-acp	Till	until	0
I	I	pns11	I	i	0
leaue	leaue	vvb	leave	leave	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
forget	forget	vvi	forget	forget	0
your	your	po22	your	your	0
religious	religious	j	religious	religious	0
care	care	n1	care	care	0
at	at	p-acp	at	at	0
Lanca	Lanca	np1	Lanca	Lanca	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
,	,	,	,	,	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
condemned	condemned	j-vvn	condemned	condemn	0
priso	priso	n1	prison	prison	0
∣	∣	sy	∣	∣	0
ners	ners	zz	ners	ners	0
,	,	,	,	,	0
then	then	av	then	then	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
doome	doome	n1	doom	doom	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
)	)	)	)	)	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
wrought	wrought	vvn	wrought	wrought	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
this	this	d	this	this	0
miserable	miserable	j	miserable	miserable	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
better	better	jc	better	better	0
.	.	.	.	.	1
And	And	np1	And	And	0
finding	finding	vvg	finding	find	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
right	right	j-jn	right	right	0
iudgements	iudgements	n2	judgements	judgement	0
,	,	,	,	,	0
(	(	(	(	(	0
being	being	vbg	being	be	0
rightlie	rightlie	av-jn	rightly	right	0
resolued	resolued	vvn	resolved	resolve	0
)	)	)	)	)	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
vpō	vpō	p-acp	upon	upon	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
feeling	feeling	vvg	feeling	feel	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Sauiour	Sauiour	n1	Saviour	saviour	0
;	;	;	;	;	0
your	your	po22	your	your	0
holie	holie	j	holy	holy	0
resolu	resolu	fw-la	resolu	resolu	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
was	was	vbds	was	be	0
,	,	,	,	,	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
publique	publique	j	public	public	0
praier	praier	n1	prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
after	after	a-acp	after	after	0
∣	∣	sy	∣	∣	0
noone	noone	n1	noon	noon	0
,	,	,	,	,	0
the	the	dt	the	the	0
day	day	n1	day	day	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
executiō	executiō	n1	execution	execution	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
honored	honored	vvn	honoured	honour	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
&	&	cc	&	and	0
sanctified	sanctified	vvn	sanctified	sanctify	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Prayers	Prayers	n2	Prayers	prayer	0
,	,	,	,	,	0
wt	wt	p-acp	with	with	0
much	much	d	much	much	0
sweet	sweet	j	sweet	sweet	0
Baulme	Baulme	n1	Balm	balm	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
great	great	j	great	great	0
congregation	congregation	n1	congregation	congregation	0
,	,	,	,	,	0
powred	powred	vvn	poured	pour	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
heades	heades	n2	heads	head	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
burie	burie	vvi	bury	bury	0
them	them	pno32	them	they	0
withall	withall	av	withal	withal	0
:	:	:	:	:	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
strange	strange	j	strange	strange	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
Dauids	Dauids	npg1	Dauids	David	0
harp	harp	n1	harp	harp	0
abated	abated	vvn	abated	abate	0
Saules	Saules	np1	Saules	Saules	0
rage	rage	n1	rage	rage	0
:	:	:	:	:	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
how	how	c-crq	how	how	0
that	that	d	that	that	0
heauēly	heauēly	j	heavenly	heavenly	0
harmony	harmony	n1	harmony	harmony	0
quie	quie	n1	quie	quie	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
the	the	dt	the	the	0
desperate	desperate	j	desperate	desperate	0
,	,	,	,	,	0
confessing	confessing	vvg	confessing	confess	0
their	their	po32	their	their	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
longing	longing	vvg	longing	long	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
houre	houre	n1	hour	hour	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
dissoluti	dissoluti	n1	dissoluti	dissoluti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
loosed	loosed	vvn	loosed	loose	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
liuing	liuing	j-vvg	living	live	0
.	.	.	.	.	1
They	They	pns32	They	they	0
mooued	mooued	vvd	moved	move	0
your	your	po22	your	your	0
L	L	sy	L	l	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
further	further	jc	further	further	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
their	their	po32	their	their	0
Faith	Faith	n1	Faith	faith	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
confirmed	confirmed	vvn	confirmed	confirm	0
,	,	,	,	,	0
and	and	cc	and	and	0
sealed	sealed	vvd	sealed	seal	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
crament	crament	n1	crament	crament	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
blessed	blessed	j-vvn	blessed	bless	0
death	death	n1	death	death	0
&	&	cc	&	and	0
passion	passion	n1	passion	passion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
graunted	graunted	vvd	granted	grant	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
cele	cele	vvi	cele	cele	0
∣	∣	sy	∣	∣	0
brated	brated	vvn	brated	brate	0
by	by	p-acp	by	by	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
a	a	dt	a	a	0
little	little	j	little	little	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
going	going	vvg	going	go	0
to	to	p-acp	to	to	0
Execution	Execution	n1	Execution	execution	0
,	,	,	,	,	0
I	I	pns11	I	i	0
appeale	appeale	vvb	appeal	appeal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sheriffe	Sheriffe	n1	Sheriff	sheriff	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrie	Countrie	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
lookers	lookers	n2	lookers	looker	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
cheerfullie	cheerfullie	av-j	cheerfully	cheerful	0
they	they	pns32	they	they	0
died	died	vvd	died	die	0
,	,	,	,	,	0
seuen	seuen	crd	seuen	seven	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	pi	one	one	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
stake	stake	n1	stake	stake	0
:	:	:	:	:	0
truly	truly	av-j	truly	true	0
confessing	confessing	vvg	confessing	confess	0
their	their	po32	their	their	0
sinnes	sinnes	n2	sins	sin	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
Angells	Angells	n2	Angels	angel	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
assured	assured	j-vvn	assured	assure	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
pardon	pardon	n1	pardon	pardon	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
bloudshed	bloudshed	n1	bloodshed	bloodshed	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
their	their	po32	their	their	0
alone	alone	j	alone	alone	0
sauiour	sauiour	n1	saviour	saviour	0
,	,	,	,	,	0
&	&	cc	&	and	0
redeemer	redeemer	n1	redeemer	redeemer	0
;	;	;	;	;	0
not	not	xx	not	not	0
doubting	doubting	vvg	doubting	doubt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
dissolution	dissolution	n1	dissolution	dissolution	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
body	body	n1	body	body	0
must	must	vmb	must	must	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
,	,	,	,	,	0
so	so	av	so	so	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
should	should	vmd	should	shall	0
immedi	immedi	n1	immedi	immedi	0
∣	∣	sy	∣	∣	0
ately	ately	av-j	ately	ate	0
passe	passe	vvb	pass	pass	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
them	them	pno32	them	they	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tyed	tyed	vvn	tied	tie	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bundle	bundle	n1	bundle	bundle	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
liuing	liuing	j-vvg	living	live	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
this	this	d	this	this	0
memorable	memorable	j	memorable	memorable	0
acte	acte	n1	act	act	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
cōtinued	cōtinued	vvn	continued	continue	0
&	&	cc	&	and	0
made	made	vvn	made	make	0
exēplarie	exēplarie	j	exemplary	exemplary	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ranke	Ranke	n1	Rank	rank	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
seuerall	seuerall	j	several	several	0
Cir	Cir	np1	Cir	Cir	0
∣	∣	sy	∣	∣	0
cuits	cuits	n2	cuits	cuit	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
