WHEN	WHEN	c-crq	WHEN	when	0
all2	all2	n1	all2	all2	0
.	.	.	.	.	1
Tim.	Tim.	np1	Tim.	Tim.	0
3	3	crd	3	3	0
12.	12.	crd	12.	12.	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
liue	liue	vvi	live	live	0
godly	godly	j	godly	godly	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
shall	shall	vmb	shall	shall	0
suffer	suffer	vvi	suffer	suffer	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
terri	terri	j	terri	terri	0
∣	∣	sy	∣	∣	0
fie	fie	uh	fie	fie	0
many	many	d	many	many	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
taking	taking	vvg	taking	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
the	the	dt	the	the	0
profession	profession	n1	profession	profession	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
greatlyRom	greatlyRom	av	greatlyRom	greatlyrom	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
24.	24.	crd	24.	24.	0
vexeth	vexeth	vvz	vexes	vex	0
and	and	cc	and	and	0
greeueth	greeueth	vvz	grieveth	grieve	0
(	(	(	(	(	0
euen	euen	av	even	even	0
)	)	)	)	)	0
the	the	dt	the	the	0
deare	deare	j-jn	deer	dear	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
Iob.	Iob.	zz	Iob.	iob.	1
2.	2.	crd	2.	2.	0
3.	3.	crd	3.	3.	1
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
maketh	maketh	vvz	makes	make	0
such	such	d	such	such	0
a	a	dt	a	a	0
cōtradictiō	cōtradictiō	n1	contradiction	contradiction	0
,	,	,	,	,	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
&	&	cc	&	and	0
the	the	dt	the	the	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rite	rite	n1	rite	rite	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
seeme	seeme	vvb	seem	seem	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
wise	wise	j	wise	wise	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
distra	distra	fw-la	distra	distra	0
∣	∣	sy	∣	∣	0
cted	cted	n1	cted	cted	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
deuided	deuided	vvn	divided	divide	0
into	into	p-acp	into	into	0
two	two	crd	two	two	0
parts	parts	n2	parts	part	0
.	.	.	.	.	1
The	The	dt	The	the	0
one	one	pi	one	one	0
striuing	striuing	vvg	striving	strive	0
with	with	p-acp	with	with	0
mayne	mayne	n1	main	main	0
and	and	cc	and	and	0
might	might	n1	might	might	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
,	,	,	,	,	0
toward	toward	p-acp	towards	towards	0
hell	hell	n1	hell	hell	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
labouring	labouring	vvg	labouring	labour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
force	force	n1	force	force	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
able	able	j	able	able	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
towardes	towardes	p-acp	towards	towards	0
God	God	np1	God	God	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
those	those	d	those	those	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
meane	meane	j	mean	mean	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
that	that	d	that	that	0
course	course	n1	course	course	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
alone	alone	av-j	alone	alone	0
)	)	)	)	)	0
leadeth	leadeth	vvz	leads	lead	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
,	,	,	,	,	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
onelyIohn	onelyIohn	n1	onelyIohn	onelyiohn	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
39.	39.	crd	39.	39	0
seeke	seeke	vvi	seek	seek	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
carefully	carefully	av-j	carefully	careful	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
practise	practise	n1	practice	practice	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
,	,	,	,	,	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
make	make	vvi	make	make	0
theirLuke	theirLuke	np1	theirLuke	theirLuke	0
.	.	.	.	.	1
14.	14.	crd	14.	14.	0
26.	26.	crd	26.	26.	1
&c.	&c.	av	etc.	etc	0
accompt	accompt	n1	account	account	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
infinite	infinite	j	infinite	infinite	0
,	,	,	,	,	0
and	and	cc	and	and	0
continuall	continuall	j	continual	continual	0
Crosses	Crosses	n2	Crosses	cross	0
(	(	(	(	(	0
euen	euen	av-j	even	even	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
vnlesse	vnlesse	cs	unless	unless	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
thus	thus	av	thus	thus	0
resolued	resolued	vvn	resolved	resolve	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
theyPhil	theyPhil	np1	theyPhil	theyPhil	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
8.	8.	crd	8.	8.	0
accompt	accompt	n1	account	account	0
all	all	d	all	all	0
things	things	n2	things	thing	0
vile	vile	j	vile	vile	0
(	(	(	(	(	0
and	and	cc	and	and	0
therfore	therfore	av	therefore	therefore	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
professing	professing	vvg	professing	profess	0
,	,	,	,	,	0
and	and	cc	and	and	0
bearing	bearing	vvg	bearing	bear	0
witnes	witnes	n1	witness	witness	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
are	are	vbr	are	be	0
contented	contented	vvn	contented	content	0
to	to	pc-acp	to	to	0
abide	abide	vvi	abide	abide	0
,	,	,	,	,	0
all	all	d	all	all	0
extremities	extremities	n2	extremities	extremity	0
,	,	,	,	,	0
that	that	cst	that	that	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
or	or	cc	or	or	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
can	can	vmb	can	can	0
rayse	rayse	vvi	raise	raise	0
vp	vp	a-acp	up	up	0
against	against	p-acp	against	against	0
thē	thē	pno32	them	they	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
vnpossible	vnpossible	j-u	unpossible	possible	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
they	they	pns32	they	they	0
shouldMath	shouldMath	np1	shouldMath	shouldMath	0
.	.	.	.	.	1
24	24	crd	24	24	0
13.	13.	crd	13.	13.	0
continue	continue	vvi	continue	continue	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
saued	saued	vvn	saved	save	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
sene	sene	vvn	seen	see	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
meete	meete	j	meet	meet	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
reigne	reigne	vvi	reign	reign	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
also	also	av	also	also	0
be	be	vbi	be	be	0
conformed	conformed	vvn	conformed	conform	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
simili	simili	fw-la	simili	simili	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
of	of	pp-f	of	of	0
hisRom	hisRom	np1	hisRom	hisRom	0
.	.	.	.	.	1
8.	8.	crd	8.	8.	0
17.	17.	crd	17.	17.	0
sufferinges	sufferinges	n2	sufferings	suffering	0
,	,	,	,	,	0
toMath	toMath	np1	toMath	toMath	0
.	.	.	.	.	1
20	20	crd	20	20	0
22.	22.	crd	22.	22.	0
drinke	drinke	n1	drink	drink	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cup	cup	n1	cup	cup	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
drinke	drinke	vvi	drink	drink	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Baptised	Baptised	j-vvn	Baptised	baptise	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Baptisme	Baptisme	n1	Baptism	baptism	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
Satā	Satā	np1	Satā	Satā	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sworne	sworne	vvn	sworn	swear	0
ene	ene	fw-mi	ene	ene	0
∣	∣	sy	∣	∣	0
my	my	po11	my	my	0
to	to	p-acp	to	to	0
mankinde	mankinde	n1	mankind	mankind	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeketh	seeketh	vvz	seeks	seek	0
as	as	p-acp	as	as	0
a1	a1	n1	a1	a1	0
.	.	.	.	.	1
Pet.	Pet.	np1	Pet.	Pet.	0
5.	5.	crd	5.	5.	0
8.	8.	crd	8.	8.	0
roaring	roaring	vvg	roaring	roar	0
Li	Li	crd	Li	li	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
hee	hee	pns31	he	he	0
may	may	vmb	may	may	0
deuour	deuour	vvi	devour	devour	0
)	)	)	)	)	0
taketh	taketh	vvz	takes	take	0
occasion	occasion	n1	occasion	occasion	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
decree	decree	n1	decree	decree	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
driue	driue	vvi	driven	drive	0
man	man	n1	man	man	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
extre	extre	zz	extre	extre	0
∣	∣	sy	∣	∣	0
mities	mities	n1	mities	mities	0
inward	inward	j	inward	inward	0
and	and	cc	and	and	0
outward	outward	j	outward	outward	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
winne	winne	vvi	win	win	0
him	him	pno31	him	he	0
vnto	vnto	p-acp	unto	unto	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
leauing	leauing	vvg	leaving	leave	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
godlynesse	godlynesse	n1	godliness	godliness	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuing	giuing	vvg	giving	give	0
himselfe	himselfe	px31	himself	himself	0
ouer	ouer	p-acp	over	over	0
to	to	p-acp	to	to	0
commit	commit	vvi	commit	commit	0
all	all	d	all	all	0
iniquities	iniquities	n2	iniquities	iniquity	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
greedi	greedi	n1	greedi	greedi	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
because	because	c-acp	because	because	0
hee	hee	pns31	he	he	0
fin	fin	n1	fin	fin	0
∣	∣	sy	∣	∣	0
deth	deth	n1	death	death	0
our	our	po12	our	our	0
corrupt	corrupt	j	corrupt	corrupt	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
conuenient	conuenient	j	convenient	convenient	0
matter	matter	n1	matter	matter	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
itGene	itGene	np1	itGene	itGene	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	0
5.	5.	crd	5.	5.	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
altogether	altogether	av	altogether	altogether	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uill	uill	vmb	vill	vill	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	d	that	that	0
(	(	(	(	(	0
excepting	excepting	vvg	excepting	except	0
onely	onely	av-j	only	only	0
those	those	d	those	those	0
whō	whō	ro-crq	whom	who	0
it	it	pn31	it	it	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
seth	seth	vvz	seth	se	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mere	mere	j	mere	mere	0
mercy	mercy	n1	mercy	mercy	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
regenerate	regenerate	j-vvn	regenerate	regenerate	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
theIohn	theIohn	n1	theIohn	theiohn	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	0
3.	3.	crd	3.	3.	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
word	word	n1	word	word	0
and	and	cc	and	and	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	0
1.	1.	crd	1.	1.	0
13.	13.	crd	13.	13.	0
working	working	vvg	working	work	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirite	spirite	n1	spirit	spirit	0
)	)	)	)	)	0
all	all	d	all	all	0
the	the	dt	the	the	0
posteritie	posteritie	n1	posterity	posterity	0
of	of	pp-f	of	of	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
is	is	vbz	is	be	0
vtterly	vtterly	av-j	utterly	utter	0
seduced	seduced	vvn	seduced	seduce	0
by	by	p-acp	by	by	0
Satan	Satan	np1	Satan	Satan	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
strumentes	strumentes	n2	strumentes	strumente	0
of	of	pp-f	of	of	0
enlarging	enlarging	vvg	enlarging	enlarge	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
creasing	creasing	j-vvg	creasing	crease	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
condemnation	condemnation	n1	condemnation	condemnation	0
.	.	.	.	.	1
And	And	cc	And	and	0
those	those	d	those	those	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
reclaymed	reclaymed	vvn	reclaimed	reclaim	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
uice	uice	n1	vice	vice	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Gospell	Gospell	n1	Gospel	gospel	0
haue	haue	vhb	have	have	0
euer	euer	av	ever	ever	0
bene	bene	vbn	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
shal	shal	vmb	shall	shall	0
∣	∣	sy	∣	∣	0
be	be	vbi	be	be	0
,	,	,	,	,	0
so	so	av	so	so	0
tempted	tempted	vvn	tempted	tempt	0
of	of	pp-f	of	of	0
Sathā	Sathā	np1	Sathā	Satan	0
,	,	,	,	,	0
so	so	av	so	so	0
hōted	hōted	vvn	honted	hont	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
abhorred	abhorred	j-vvn	abhorred	abhor	0
,	,	,	,	,	0
and	and	cc	and	and	0
abused	abused	vvn	abused	abuse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
enticed	enticed	vvd	enticed	entice	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
flesh	flesh	n1	flesh	flesh	0
to	to	pc-acp	to	to	0
retire	retire	vvi	retire	retire	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
league	league	n1	league	league	0
,	,	,	,	,	0
and	and	cc	and	and	0
amitie	amitie	n1	amity	amity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
agayne	agayne	av	again	again	0
:	:	:	:	:	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
seeme	seeme	vvb	seem	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of1	of1	n1	of1	of1	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
15.	15.	crd	15.	15.	0
19.	19.	crd	19.	19	0
all	all	d	all	all	0
men	men	n2	men	man	0
most	most	av-ds	most	most	0
miserable	miserable	j	miserable	miserable	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
onely	onely	j	only	only	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
)	)	)	)	)	0
the	the	dt	the	the	0
ioye	ioye	n1	joy	joy	0
that	that	cst	that	that	0
passeth	passeth	vvz	passes	pass	0
all	all	d	all	all	0
the	the	dt	the	the	0
pleasures	pleasures	n2	pleasures	pleasure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
trouble	trouble	n1	trouble	trouble	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
