WHEN	WHEN	c-crq	WHEN	when	0
are	are	vbr	are	be	0
merry	merry	j	merry	merry	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
sad	sad	j	sad	sad	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
sick	sick	j	sick	sick	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
the	the	dt	the	the	0
same	same	d	same	same	0
truths	truths	n2	truths	truth	0
alike	alike	av-j	alike	alike	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
gument	gument	n1	gument	gument	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
healthful	healthful	j	healthful	healthful	0
constitution	constitution	n1	constitution	constitution	0
.	.	.	.	.	1
So	So	av	So	so	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Persian	Persian	jp	Persian	persian	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
advised	advised	vvd	advised	advise	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
consider	consider	vvi	consider	consider	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
business	business	n1	business	business	0
both	both	av-d	both	both	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
drunk	drunk	vvn	drunk	drink	0
liberally	liberally	av-j	liberally	liberal	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
fasting	fasting	vvg	fasting	fast	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
angry	angry	j	angry	angry	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
well	well	av	well	well	0
pleased	pleased	vvn	pleased	please	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
reasonable	reasonable	j	reasonable	reasonable	0
thing	thing	n1	thing	thing	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
appeared	appeared	vvd	appeared	appear	0
so	so	av	so	so	0
from	from	p-acp	from	from	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
station	station	n1	station	station	0
he	he	pns31	he	he	0
looked	looked	vvd	looked	look	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
I	I	pns11	I	i	0
advise	advise	vvb	advice	advise	0
and	and	cc	and	and	0
intreat	intreat	vvi	entreat	entreat	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
these	these	d	these	these	0
things	things	n2	things	thing	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
swal	swal	j	swal	swal	0
∣	∣	sy	∣	∣	0
lowed	lowed	vvd	lowed	low	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
dried	dried	vvn	dried	dry	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
they	they	pns32	they	they	0
appear	appear	vvi	appear	appear	0
the	the	dt	the	the	0
same	same	d	same	same	0
now	now	av	now	now	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
lookt	lookt	vvd	looked	look	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
through	through	p-acp	through	through	0
tears	tears	n2	tears	tear	0
?	?	?	?	?	0
can	can	vmb	can	can	0
you	you	pn22	you	you	0
like	like	vvi	like	like	0
these	these	d	these	these	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
shops	shops	n2	shops	shop	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
?	?	?	?	?	1
Now	Now	av	Now	now	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
struck	struck	vvd	struck	strike	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
?	?	?	?	?	1
Ask	Ask	vvb	Ask	ask	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
so	so	av	so	so	0
much	much	d	much	much	0
leisure	leisure	n1	leisure	leisure	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Tell	Tell	vvb	Tell	tell	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
whether	whether	cs	whither	whether	0
any	any	d	any	any	0
such	such	d	such	such	0
sence	sence	n1	sense	sense	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
remain	remain	vvb	remain	remain	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
try	try	vvi	try	try	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
second	second	ord	second	second	0
thoughts	thoughts	n2	thoughts	thought	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
our	our	po12	our	our	0
good	good	j	good	good	0
God	God	n1	God	god	0
that	that	cst	that	that	0
whosoever	whosoever	r-crq	whosoever	whosoever	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
taketh	taketh	vvz	takes	take	0
a	a	dt	a	a	0
review	review	vvi	review	review	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
may	may	vmb	may	may	0
learn	learn	vvi	learn	learn	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Divine	Divine	j-jn	Divine	divine	0
Art	Art	n1	Art	art	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
accounts	accounts	n2	accounts	account	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
I	I	pns11	I	i	0
use	use	vvb	use	use	0
this	this	d	this	this	0
boldness	boldness	n1	boldness	boldness	0
and	and	cc	and	and	0
freedom	freedom	n1	freedom	freedom	0
of	of	pp-f	of	of	0
speech	speech	n1	speech	speech	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
used	used	vvn	used	use	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
dear	dear	j-jn	dear	dear	0
friend	friend	n1	friend	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
thereby	thereby	av	thereby	thereby	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
best	best	av-js	best	best	0
serve	serve	vvi	serve	serve	0
both	both	d	both	both	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
be	be	vbi	be	be	0
so	so	av	so	so	0
importunate	importunate	j	importunate	importunate	0
therefore	therefore	av	therefore	therefore	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
as	as	a-acp	as	as	0
to	to	pc-acp	to	to	0
conjure	conjure	vvi	conjure	conjure	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
and	and	cc	and	and	0
dearness	dearness	n1	dearness	dearness	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
pretious	pretious	j	precious	precious	0
and	and	cc	and	and	0
valuable	valuable	j	valuable	valuable	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
love	love	n1	love	love	0
you	you	pn22	you	you	0
bear	bear	vvb	bear	bear	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
own	own	d	own	own	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
desire	desire	vvb	desire	desire	0
after	after	p-acp	after	after	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
consider	consider	vvi	consider	consider	0
seriously	seriously	av-j	seriously	serious	0
how	how	c-crq	how	how	0
pretious	pretious	j	precious	precious	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
a	a	dt	a	a	0
day	day	n1	day	day	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
spend	spend	vvi	spend	spend	0
it	it	pn31	it	it	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
business	business	n1	business	business	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
much	much	av-d	much	much	0
less	less	av-dc	less	less	0
in	in	p-acp	in	in	0
sports	sports	n2	sports	sport	0
and	and	cc	and	and	0
recreations	recreations	n2	recreations	recreation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
God	God	np1	God	God	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
considera	considera	fw-la	considera	considera	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
have	have	vhb	have	have	0
carefully	carefully	av-j	carefully	careful	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
hibited	hibited	vvn	hibited	hibit	0
the	the	dt	the	the	0
wastefull	wastefull	j	wasteful	wasteful	0
mispense	mispense	n1	mispense	mispense	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
hours	hours	n2	hours	hour	0
;	;	;	;	;	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
L.	L.	n1	L.	lord	0
2.	2.	crd	2.	2.	1
Var.	Var.	np1	Var.	Var.	0
hist	hist	uh	hist	hist	0
.	.	.	.	.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
