MAY	MAY	vmb	MAY	may	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Royal	Royal	j	Royal	royal	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
legation	legation	n1	legation	legation	0
,	,	,	,	,	0
committed	committed	vvd	committed	commit	0
the	the	dt	the	the	0
administration	administration	n1	administration	administration	0
of	of	pp-f	of	of	0
Affairs	Affairs	n2	Affairs	affair	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
whose	whose	rg-crq	whose	who	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
happy	happy	j	happy	happy	0
conduct	conduct	n1	conduct	conduct	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
enjoyed	enjoyed	vvn	enjoyed	enjoy	0
so	so	av	so	so	0
long	long	av-j	long	long	0
a	a	dt	a	a	0
tract	tract	n1	tract	tract	0
of	of	pp-f	of	of	0
uninterrupted	uninterrupted	j-vvn	uninterrupted	uninterrupt	0
tranquillity	tranquillity	n1	tranquillity	tranquillity	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
only	only	j	only	only	0
Your	Your	po22	Your	your	0
illustrious	illustrious	j	illustrious	illustrious	0
quality	quality	n1	quality	quality	0
that	that	cst	that	that	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
titles	titles	n2	titles	title	0
You	You	pn22	You	you	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Dedication	Dedication	n1	Dedication	dedication	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
,	,	,	,	,	0
Great	Great	j	Great	great	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
greater	greater	jc	greater	great	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
fortune	fortune	n1	fortune	fortune	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
somewhat	somewhat	av	somewhat	somewhat	0
more	more	av-dc	more	more	0
inward	inward	j	inward	inward	0
to	to	p-acp	to	to	0
You	You	pn22	You	you	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
fortune	fortune	n1	fortune	fortune	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
proues	proues	vvz	proves	prove	0
her	her	pno31	her	she	0
not	not	xx	not	not	0
blind	blind	j	blind	blind	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
instance	instance	n1	instance	instance	0
,	,	,	,	,	0
so	so	av	so	so	0
commands	commands	vvz	commands	command	0
all	all	d	all	all	0
the	the	dt	the	the	0
respect	respect	n1	respect	respect	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
payed	payed	vvn	paid	pay	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
honoured	honoured	vvn	honoured	honour	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	d	much	much	0
knowledg	knowledg	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
You	You	pn22	You	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hath	hath	vhz	hath	have	0
fallen	fallen	vvn	fallen	fall	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
share	share	n1	share	share	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
poorest	poorest	js	poorest	poor	0
servant	servant	n1	servant	servant	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
all	all	d	all	all	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
endowments	endowments	n2	endowments	endowment	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
engagements	engagements	n2	engagements	engagement	0
I	I	pns11	I	i	0
lie	lie	vvb	lie	lie	0
under	under	p-acp	under	under	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
You	You	pn22	You	you	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
fall	fall	vvi	fallen	fall	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
;	;	;	;	;	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
just	just	j	just	just	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
;	;	;	;	;	0
the	the	dt	the	the	0
least	least	ds	least	least	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pearances	pearances	n2	pearances	pearance	0
of	of	pp-f	of	of	0
flattery	flattery	n1	flattery	flattery	0
being	being	vbg	being	be	0
as	as	p-acp	as	as	0
unpleasant	unpleasant	j	unpleasant	unpleasant	0
to	to	p-acp	to	to	0
You	You	pn22	You	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
unbecoming	unbecoming	j	unbecoming	unbecoming	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Station	Station	n1	Station	station	0
:	:	:	:	:	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
quit	quit	vvi	quit	quit	0
this	this	d	this	this	0
Theme	Theme	n1	Theme	theme	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
too	too	av	too	too	0
great	great	j	great	great	0
for	for	c-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
manage	manage	vvi	manage	manage	0
;	;	;	;	;	0
and	and	cc	and	and	0
only	only	av-j	only	only	0
add	add	vvi	add	add	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
Your	Your	po22	Your	your	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
debates	debates	n2	debates	debate	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
here	here	av	here	here	0
managed	managed	vvn	managed	manage	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
profound	profound	j	profound	profound	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
judgment	judgment	n1	judgement	judgement	0
so	so	av	so	so	0
well	well	av	well	well	0
balanced	balanced	vvn	balanced	balance	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
You	You	pn22	You	you	0
deservedly	deservedly	av-vvn	deservedly	deserve	0
pass	pass	vvi	pass	pass	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Master	Master	n1	Master	master	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
learning	learning	n1	learning	learning	0
;	;	;	;	;	0
so	so	av	so	so	0
,	,	,	,	,	0
if	if	cs	if	if	0
these	these	d	these	these	0
Sheets	Sheets	n2	Sheets	sheet	0
be	be	vbb	be	be	0
so	so	av	so	so	0
happy	happy	j	happy	happy	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
well	well	av	well	well	0
accounted	accounted	vvn	accounted	account	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
You	You	pn22	You	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
less	less	dc	less	less	0
value	value	n1	valve	value	0
or	or	cc	or	or	0
apprehend	apprehend	vvi	apprehend	apprehend	0
the	the	dt	the	the	0
snarlings	snarlings	n2-jn	snarlings	snarling	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Censurers	Censurers	n2	Censurers	censurer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
pretend	pretend	vvb	pretend	pretend	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
prefixing	prefixing	vvg	prefixing	prefix	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Name	Name	n1	Name	name	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
Conferences	Conferences	n2	Conferences	conference	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
secure	secure	j	secure	secure	0
from	from	p-acp	from	from	0
Cen	Cen	np1	Cen	Cen	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
Patrociny	Patrociny	n1	Patrociny	patrociny	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
these	these	d	these	these	0
Ene	Ene	fw-mi	Ene	ene	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Order	Order	n1	Order	order	0
and	and	cc	and	and	0
Authority	Authority	n1	Authority	authority	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
deal	deal	vvb	deal	deal	0
)	)	)	)	)	0
will	will	vmb	will	will	0
rather	rather	av	rather	rather	0
be	be	vbi	be	be	0
provoked	provoked	vvn	provoked	provoke	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
lash	lash	vvi	lash	lash	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
severity	severity	n1	severity	severity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
add	add	vvb	add	add	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
this	this	d	this	this	0
time	time	n1	time	time	0
and	and	cc	and	and	0
the	the	dt	the	the	0
tempers	tempers	n2	tempers	temper	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
deal	deal	vvb	deal	deal	0
,	,	,	,	,	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
become	become	vvi	become	become	0
more	more	av-dc	more	more	0
ri	ri	zz	ri	ri	0
∣	∣	sy	∣	∣	0
diculous	diculous	j	diculous	diculous	0
than	than	cs	than	than	0
Phormio	Phormio	np1	Phormio	Phormio	0
was	was	vbds	was	be	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
enter	enter	vvb	enter	enter	0
∣	∣	sy	∣	∣	0
tained	tained	j	tained	tained	0
the	the	dt	the	the	0
redoubted	redoubted	j-vvn	redoubted	redoubt	0
Hannibal	Hannibal	np1	Hannibal	Hannibal	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
dantick	dantick	j	dantick	dantick	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Generals	Generals	ng1	Generals	general	0
conduct	conduct	n1	conduct	conduct	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
Graces	Graces	n2	Graces	grace	0
deep	deep	j-jn	deep	deep	0
judgment	judgment	n1	judgement	judgement	0
and	and	cc	and	and	0
great	great	j	great	great	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
all	all	d	all	all	0
expect	expect	vvb	expect	expect	0
and	and	cc	and	and	0
long	long	av-j	long	long	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
happy	happy	j	happy	happy	0
settlement	settlement	n1	settlement	settlement	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
that	that	d	that	that	0
success	success	n1	success	success	0
and	and	cc	and	and	0
blessings	blessings	n2	blessings	blessing	0
may	may	vmb	may	may	0
attend	attend	vvi	attend	attend	0
Your	Your	po22	Your	your	0
endea	endea	n1	endea	endea	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
prayed	prayed	vvn	prayed	pray	0
for	for	p-acp	for	for	0
more	more	dc	more	more	0
earnestly	earnestly	av-j	earnestly	earnest	0
by	by	p-acp	by	by	0
none	none	pix	none	none	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
YOUR	YOUR	po22	YOUR	your	0
GRACE	GRACE	n1	GRACE	grace	0
,	,	,	,	,	1
