MAdam	MAdam	n1	MAdam	madam	0
fel	fel	vvd	fell	fall	0
∣	∣	sy	∣	∣	0
lowes	lowes	zz	lowes	lowes	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
,	,	,	,	,	0
might	might	vmd	might	may	0
write	write	vvi	write	write	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
?	?	?	?	?	1
And	And	cc	And	and	0
so	so	av	so	so	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
such	such	d	such	such	0
paynes	paynes	n2	pains	pain	0
as	as	c-acp	as	as	0
conueniently	conueniently	av-j	conveniently	convenient	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
is	is	vbz	is	be	0
furnishing	furnishing	vvg	furnishing	furnish	0
and	and	cc	and	and	0
prouiding	prouiding	vvg	providing	provide	0
this	this	d	this	this	0
sermon	sermon	n1	sermon	sermon	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
appoynted	appoynted	vvn	appointed	appoint	0
time	time	n1	time	time	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
afterward	afterward	av	afterwards	afterward	0
what	what	r-crq	what	what	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
by	by	p-acp	by	by	0
reporting	reporting	vvg	reporting	report	0
or	or	cc	or	or	0
prin	prin	av	prin	prin	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
either	either	d	either	either	0
to	to	pc-acp	to	to	0
helpe	helpe	vvi	help	help	0
or	or	cc	or	or	0
hinder	hinder	vvi	hinder	hinder	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
gone	gone	vvn	gone	go	0
vnto	vnto	p-acp	unto	unto	0
any	any	d	any	any	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
to	to	pc-acp	to	to	0
complaine	complaine	vvi	complain	complain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
iniuries	iniuries	n2	injuries	injury	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
was	was	vbds	was	be	0
offered	offered	vvn	offered	offer	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
secret	secret	j-jn	secret	secret	0
purpose	purpose	n1	purpose	purpose	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
lay	lay	vvb	lay	lay	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
this	this	d	this	this	0
affliction	affliction	n1	affliction	affliction	0
vpon	vpon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
most	most	av-ds	most	most	0
wil	wil	vvi	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
pardon	pardon	vvb	pardon	pardon	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
Moyses	Moyses	np1	Moyses	Moses	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
first	first	ord	first	first	0
tables	tables	n2	tables	table	0
were	were	vbdr	were	be	0
broken	broken	vvn	broken	break	0
,	,	,	,	,	0
was	was	vbds	was	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
new	new	j	new	new	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
finding	finding	vvg	finding	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
editions	editions	n2	editions	edition	0
so	so	av	so	so	0
many	many	d	many	many	0
bro	bro	fw-ge	bro	bro	0
∣	∣	sy	∣	∣	0
ken-ended	ken-ended	j	ken-ended	ken-ended	0
sentences	sentences	n2	sentences	sentence	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
gone	gone	vvn	gone	go	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
surgeon	surgeon	n1	surgeon	surgeon	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
played	played	vvn	played	play	0
the	the	dt	the	the	0
surgeon	surgeon	n1	surgeon	surgeon	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
setting	setting	vvg	setting	set	0
out	out	av	out	out	0
the	the	dt	the	the	0
sermon	sermon	n1	sermon	sermon	0
a	a	dt	a	a	0
new	new	j	new	new	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
salued	salued	vvn	salved	salve	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
.	.	.	.	.	1
Diogenes	Diogenes	np1	Diogenes	Diogenes	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Myndus	Myndus	np1	Myndus	Myndus	0
very	very	av	very	very	0
little	little	j	little	little	0
and	and	cc	and	and	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
thereof	thereof	av	thereof	thereof	0
very	very	av	very	very	0
large	large	j	large	large	0
and	and	cc	and	and	0
stately	stately	j	stately	stately	0
,	,	,	,	,	0
sayd	sayd	vvd	said	say	0
,	,	,	,	,	0
You	You	pn22	You	you	0
of	of	pp-f	of	of	0
Myndus	Myndus	np1	Myndus	Myndus	0
,	,	,	,	,	0
shut	shut	vvb	shut	shut	0
your	your	po22	your	your	0
gate	gate	n1	gate	gate	0
,	,	,	,	,	0
and	and	cc	and	and	0
keepe	keepe	vvi	keep	keep	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
runne	runne	vvd	run	run	0
not	not	xx	not	not	0
away	away	av	away	away	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
the	the	dt	the	the	0
same	same	d	same	same	0
sorte	sorte	n1	sort	sort	0
,	,	,	,	,	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
)	)	)	)	)	0
and	and	cc	and	and	0
the	the	dt	the	the	0
first	first	ord	first	first	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
was	was	vbds	was	be	0
before	before	a-acp	before	before	0
very	very	av	very	very	0
lofty	lofty	j	lofty	lofty	0
and	and	cc	and	and	0
stately	stately	j	stately	stately	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
very	very	av	very	very	0
simple	simple	j	simple	simple	0
and	and	cc	and	and	0
poore	poore	j	poor	poor	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
a	a	dt	a	a	0
stirre	stirre	n1	stir	stir	0
they	they	pns32	they	they	0
kept	kept	vvd	kept	keep	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
ter	ter	zz	ter	ter	0
∣	∣	sy	∣	∣	0
ming	ming	n1	ming	ming	0
it	it	pn31	it	it	0
very	very	av	very	very	0
vainely	vainely	av-j	vainly	vain	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
fondly	fondly	av-j	fondly	fond	0
,	,	,	,	,	0
A	A	dt	A	a	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
cast	cast	vvn	cast	cast	0
the	the	dt	the	the	0
house	house	n1	house	house	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
win	win	n1	win	win	0
∣	∣	sy	∣	∣	0
dow	dow	fw-mi	dow	dow	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
gate	gate	n1	gate	gate	0
lesser	lesser	jc	lesser	lesser	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
greater	greater	jc	greater	great	0
.	.	.	.	.	1
The	The	dt	The	the	0
gate	gate	n1	gate	gate	0
lesser	lesser	jc	lesser	lesser	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
entitling	entitling	vvg	entitling	entitle	0
it	it	pn31	it	it	0
,	,	,	,	,	0
The	The	dt	The	the	0
meane	meane	j	mean	mean	0
in	in	p-acp	in	in	0
Mourning	Mourning	vvg	Mourning	mourn	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
drift	drift	n1	drift	drift	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
scope	scope	n1	scope	scope	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Sermon	Sermon	n1	Sermon	sermon	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
greater	greater	jc	greater	great	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
adding	adding	vvg	adding	add	0
diuers	diuers	j	diverse	diverse	0
notes	notes	n2	notes	note	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
sun	sun	n1	sun	sun	0
∣	∣	sy	∣	∣	0
dry	dry	j	dry	dry	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
since	since	a-acp	since	since	0
thought	thought	vvd	thought	think	0
best	best	js	best	best	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
which	which	r-crq	which	which	0
heard	heard	vvd	herd	hear	0
it	it	pn31	it	it	0
preached	preached	vvn	preached	preach	0
be	be	vbi	be	be	0
disposed	disposed	vvn	disposed	dispose	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
it	it	pn31	it	it	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
altogether	altogether	av	altogether	altogether	0
lose	lose	vvb	loose	lose	0
his	his	po31	his	his	0
labour	labour	n1	labour	labour	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
hee	hee	pns31	he	he	0
haue	haue	vhb	have	have	0
all	all	d	all	all	0
heere	heere	av	here	here	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
heard	heard	vvd	herd	hear	0
then	then	av	then	then	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
hee	hee	pns31	he	he	0
heard	heard	vvd	herd	hear	0
not	not	xx	not	not	0
all	all	d	all	all	0
then	then	av	then	then	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
heere	heere	av	here	here	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
affect	affect	vvi	affect	affect	0
others	others	n2-jn	others	other	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
wot	wot	vvb	wot	wot	0
well	well	av	well	well	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
a	a	dt	a	a	0
time	time	n1	time	time	0
and	and	cc	and	and	0
oft	oft	av	oft	oft	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
much	much	av-d	much	much	0
mooued	mooued	vvn	moved	move	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
medita	medita	fw-la	medita	medita	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
poyntes	poyntes	n2	points	point	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
,	,	,	,	,	0
next	next	ord	next	next	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
word	word	n1	word	word	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
take	take	vvi	take	take	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
reading	reading	vvg	reading	read	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
seuenth	seuenth	ord	seuenth	seven	0
part	part	n1	part	part	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
secti	secti	n1	secti	secti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
Occasioned	Occasioned	vvn	Occasioned	occasion	0
thereto	thereto	av	thereto	thereto	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
certaine	certaine	j	certain	certain	0
report	report	n1	report	report	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
deare	deare	j-jn	deer	dear	0
father	father	n1	father	father	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
well	well	av	well	well	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
place	place	n1	place	place	0
and	and	cc	and	and	0
calling	calling	n1	calling	calling	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
good	good	j	good	good	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
sincere	sincere	j	sincere	sincere	0
a	a	dt	a	a	0
christian	christian	njp	christian	christian	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
hath	hath	vhz	hath	have	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
age	age	n1	age	age	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
for	for	p-acp	for	for	0
conclusion	conclusion	n1	conclusion	conclusion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hum	hum	uh	hum	humh	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
desire	desire	n1	desire	desire	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
dedicated	dedicated	vvn	dedicated	dedicate	0
the	the	dt	the	the	0
Pathway	Pathway	n1	Pathway	pathway	0
to	to	p-acp	to	to	0
Perfection	Perfection	n1	Perfection	perfection	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
very	very	j	very	very	0
Honorable	Honorable	j	Honourable	honourable	0
good	good	j	good	good	0
patron	patron	n1	patron	patron	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
George	George	np1	George	George	0
Carey	Carey	np1	Carey	Carey	0
:	:	:	:	:	0
so	so	av	so	so	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
passe	passe	vvi	pass	pass	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
countenance	countenance	n1	countenance	countenance	0
and	and	cc	and	and	0
credit	credit	n1	credit	credit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
name	name	n1	name	name	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
will	will	vmb	will	will	0
deigne	deigne	vvi	deign	deign	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
it	it	pn31	it	it	0
ouer	ouer	a-acp	over	over	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
diuers	diuers	j	diverse	diverse	0
other	other	j-jn	other	other	0
Ladies	Ladies	n2	Ladies	lady	0
&	&	cc	&	and	0
Gentlewomen	Gentlewomen	n2	Gentlewomen	gentlewoman	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
vir	vir	fw-la	vir	vir	0
∣	∣	sy	∣	∣	0
tuous	tuous	j	tuous	tuous	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
mindes	mindes	n2	minds	mind	0
,	,	,	,	,	0
will	will	vmb	will	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
daughters	daughters	n2	daughters	daughter	0
of	of	pp-f	of	of	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
weepe	weepe	vvi	weep	weep	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
weepe	weepe	vvi	weep	weep	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selues	selues	n2	selves	self	0
.	.	.	.	.	1
Especially	Especially	av-j	Especially	especial	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
such	such	d	such	such	0
a	a	dt	a	a	0
singular	singular	j	singular	singular	0
ensample	ensample	n1	ensample	ensample	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
Ladi	Ladi	n1	Ladi	lady	0
