NOble	NOble	j	NOble	noble	0
can	can	vmb	can	can	0
,	,	,	,	,	0
will	will	vmb	will	will	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
so	so	av	so	so	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
,	,	,	,	,	0
my	my	po11	my	my	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
present	present	j	present	present	0
too	too	av	too	too	0
,	,	,	,	,	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
glasse	glasse	n1	glass	glass	0
of	of	pp-f	of	of	0
Nectar	Nectar	n1	Nectar	nectar	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spirits	Spirits	n2	Spirits	spirit	0
breathings	breathings	n2-vvg	breathings	breathe	0
,	,	,	,	,	0
drinke	drinke	vvb	drink	drink	0
it	it	pn31	it	it	0
up	up	a-acp	up	up	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
sure	sure	av-j	sure	sure	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
refresh	refresh	vvi	refresh	refresh	0
you	you	pn22	you	you	0
;	;	;	;	;	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
refuse	refuse	vvi	refuse	refuse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
expecting	expecting	vvg	expecting	expect	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
Levi	Levi	np1	Levi	Levi	0
should	should	vmd	should	shall	0
all	all	d	all	all	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
flagons	flagons	n2	flagons	flagon	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
rich	rich	j	rich	rich	0
and	and	cc	and	and	0
choycer	choycer	jc	choicer	choice	0
liquor	liquor	n1	liquour	liquor	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
angry	angry	j	angry	angry	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
tell	tell	vvi	tell	tell	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
good	good	j	good	good	0
men	men	n2	men	man	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
weak	weak	j	weak	weak	0
and	and	cc	and	and	0
froward	froward	j	froward	froward	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
you	you	pn22	you	you	0
value	value	vvb	valve	value	0
not	not	xx	not	not	0
the	the	dt	the	the	0
ingrati	ingrati	fw-la	ingrati	ingrati	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
your	your	po22	your	your	0
reward	reward	n1	reward	reward	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
kings	kings	n2	kings	king	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
one	one	crd	one	one	0
day	day	n1	day	day	0
set	set	vvi	set	set	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
throne	throne	n1	throne	throne	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
overcome	overcome	vvn	overcome	overcome	0
;	;	;	;	;	0
you	you	pn22	you	you	0
,	,	,	,	,	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
Tho.	Tho.	np1	Tho.	Tho.	1
Fairfax	Fairfax	np1	Fairfax	Fairfax	0
have	have	vhb	have	have	0
foyld	foyld	vvn	foiled	foil	0
,	,	,	,	,	0
and	and	cc	and	and	0
spoyld	spoyld	vvd	spoiled	spoil	0
all	all	d	all	all	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
ones	ones	pi2	ones	one	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
risen	risen	vvn	risen	rise	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
gallant	gallant	j-jn	gallant	gallant	0
Champions	Champions	n2	Champions	champion	0
,	,	,	,	,	0
have	have	vhb	have	have	0
bravely	bravely	av-j	bravely	brave	0
done	done	vdn	done	do	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
once	once	a-acp	once	once	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
and	and	cc	and	and	0
once	once	a-acp	once	once	0
again	again	av	again	again	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
expedition	expedition	n1	expedition	expedition	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
world	world	n1	world	world	0
round	round	av-j	round	round	0
doth	doth	vdz	does	do	0
won	won	n1	wone	wone	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
though	though	cs	though	though	0
many	many	d	many	many	0
stars	stars	n2	stars	star	0
or	or	cc	or	or	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mets	mets	n2	mets	met	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
stars	stars	n2	stars	star	0
be	be	vbb	be	be	0
fallen	fallen	vvn	fallen	fall	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
glory	glory	n1	glory	glory	0
shall	shall	vmb	shall	shall	0
endure	endure	vvi	endure	endure	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sun	sun	n1	sun	sun	0
and	and	cc	and	and	0
moon	moon	n1	moon	moon	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
&	&	cc	&	and	0
your	your	po22	your	your	0
merits	merits	n2	merits	merit	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Champi	Champi	fw-la	Champi	champi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
be	be	vbi	be	be	0
remembred	remembred	vvn	remembered	remember	0
whilst	whilst	cs	while	while	0
one	one	crd	one	one	0
good	good	j	good	good	0
man	man	n1	man	man	0
breaths	breaths	n2	breathes	breath	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
nation	nation	n1	nation	nation	0
;	;	;	;	;	0
And	And	cc	And	and	0
now	now	av	now	now	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
private	private	j	private	private	0
christians	christians	njpg2	christians	christian	0
adde	adde	vvb	add	add	0
this	this	d	this	this	0
short	short	j	short	short	0
title	title	n1	title	title	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Excellency	Excellency	n1	Excellency	excellency	0
,	,	,	,	,	0
the	the	dt	the	the	0
Saints	Saints	ng1	Saints	saint	0
Cap	Cap	n1	Cap	cap	0
∣	∣	sy	∣	∣	0
tain	tain	j	tain	tain	0
Generall	Generall	n1	General	general	0
,	,	,	,	,	0
next	next	ord	next	next	0
under	under	p-acp	under	under	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
need	need	vvb	need	need	0
us	us	pno12	us	we	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
readines	readines	n1	readiness	readiness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
&	&	cc	&	and	0
die	die	vvi	die	die	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mand	mand	vvn	manned	man	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
this	this	d	this	this	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
sits	sits	vvz	sits	sit	0
at	at	p-acp	at	at	0
rest	rest	n1	rest	rest	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
taxes	taxes	n2	taxes	tax	0
,	,	,	,	,	0
some	some	d	some	some	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
and	and	cc	and	and	0
widdows	widdows	ng1	widows	widow	0
wants	wants	n2	wants	want	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
hopes	hopes	n2	hope's	hope	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
speake	speake	vvi	speak	speak	0
a	a	dt	a	a	0
word	word	n1	word	word	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
behalfe	behalfe	n1	behalf	behalf	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
soon	soon	av	soon	soon	0
can	can	vmb	can	can	0
help	help	vvi	help	help	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
surely	surely	av-j	surely	sure	0
will	will	vmb	will	will	0
ere	ere	p-acp	ere	ere	0
long	long	av-j	long	long	0
,	,	,	,	,	0
though	though	cs	though	though	0
mur	mur	n1	mur	mur	0
∣	∣	sy	∣	∣	0
muring	muring	j-vvg	muring	mure	0
men	men	n2	men	man	0
say	say	vvb	say	say	0
no	no	av-dx	no	no	0
.	.	.	.	.	1
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
great	great	j	great	great	0
Iehovah	Iehovah	np1	Iehovah	Iehovah	0
,	,	,	,	,	0
God	God	np1	God	God	0
Almighty	Almighty	j-jn	Almighty	almighty	0
blesse	blesse	vvb	bless	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
make	make	vvb	make	make	0
his	his	po31	his	his	0
face	face	n1	face	face	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
al	al	d	all	all	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
followd	followd	vvd	followed	follow	0
you	you	pn22	you	you	0
,	,	,	,	,	0
high	high	j	high	high	0
and	and	cc	and	and	0
low	low	j	low	low	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
faithful	faithful	j	faithful	faithful	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
and	and	cc	and	and	0
unweariednes	unweariednes	n1	unweariednes	unweariednes	0
:	:	:	:	:	0
doing	doing	vdg	doing	do	0
Christs	Christs	npg1	Christs	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
nations	nations	n2	nations	nation	0
work	work	vvb	work	work	0
;	;	;	;	;	0
this	this	d	this	this	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
wish	wish	n1	wish	wish	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
sent	sent	vvn	sent	send	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
yours	yours	png22	yours	you	0
&	&	cc	&	and	0
others	others	ng2-jn	others	other	0
commands	commands	n2	commands	command	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdb	do	do	0
Christs	Christs	npg1	Christs	Christ	0
work	work	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
room	room	n1	room	room	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Gospell	Gospell	n1	Gospel	gospel	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
O	O	sy	O	o	0
all	all	av-d	all	all	0
ye	ye	pn22	you	you	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
that	that	cst	that	that	0
love	love	n1	love	love	0
Christ	Christ	np1	Christ	Christ	0
your	your	po22	your	your	0
king	king	n1	king	king	0
,	,	,	,	,	0
his	his	po31	his	his	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
or	or	cc	or	or	0
these	these	d	these	these	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
say	say	vvb	say	say	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
voice	voice	n1	voice	voice	0
.	.	.	.	.	1
